symbol,NOVA_LOOKBACK,NOVA_WICK_RATIO,net,trades,win_pct,pf
BTCUSDT,10,0.5,3.3999906883117044,40,92.5,3.6950950136238907
BTCUSDT,10,0.6,2.27281956590423,28,92.86,3.836683545148312
BTCUSDT,10,0.7,0.9077700681748406,13,92.31,2.639271996960687
BTCUSDT,20,0.5,2.3249920101106465,24,95.83,5.198523865183939
BTCUSDT,20,0.6,0.8652634938636083,15,93.33,2.56251265073634
BTCUSDT,20,0.7,0.13149087493564202,9,88.89,1.237449235984659
BTCUSDT,55,0.5,1.0540940978551518,7,100.0,inf
BTCUSDT,55,0.6,0.35482133806963156,5,100.0,inf
BTCUSDT,55,0.7,0.0638830000000004,1,100.0,inf
