symbol,trigger,trig,lock,net,trades,pf,ratio_vs_base,is_base
LINKUSDT,ALL14,0.002,0.0036,4594.243338670043,2930,1.4465958929827551,0.9704649247231841,False
LINKUSDT,ALL14,0.002,0.0045,5748.860704025416,2931,1.5595047064220007,1.21436050707561,False
LINKUSDT,ALL14,0.002,0.005399999999999999,7037.2864728164395,2932,1.684900035797305,1.486521105578682,False
LINKUSDT,ALL14,0.0025,0.0036,3738.8588458541058,2877,1.3294219274548469,0.7897777938429327,False
LINKUSDT,ALL14,0.0025,0.0045,4734.0642836530205,2879,1.4169111346232606,1.0,True
LINKUSDT,ALL14,0.0025,0.005399999999999999,5868.819700724773,2881,1.5153609863989963,1.2397000439960488,False
LINKUSDT,ALL14,0.003,0.0036,2883.7289503370607,2846,1.2363162349226675,0.6091444428194042,False
LINKUSDT,ALL14,0.003,0.0045,3779.060020710859,2848,1.309551622184113,0.7982696884282195,False
LINKUSDT,ALL14,0.003,0.005399999999999999,4880.9022592809915,2849,1.3993063334782816,1.0310173176428994,False
