symbol,exit,trigger,slip_per_side,cost_per_side,net,trades,win_pct,pf,delta_vs_base
LINKUSDT,dual,ALL14,0.0003,0.0013,4734.0642836530205,2879,83.05,1.4169111346232606,0.0
LINKUSDT,dual,ALL14,0.001,0.002,-47.96192690368276,2840,79.96,0.9964665495216504,-4782.0262105567035
LINKUSDT,dual,ALL14,0.003,0.004,-11984.71579923663,2747,71.71,0.39786163641806227,-16718.78008288965
