symbol,NOVA_BB_P,NOVA_BB_STD,NOVA_PCT,NOVA_LOOKBACK,NOVA_DURATION,net,trades,win_pct,pf
XLMUSDT,20,2.0,5,50,3,0.058825879646312196,3,66.67,1.188647345599934
XLMUSDT,20,2.0,5,50,6,-0.3118298826799544,1,0.0,0.0
XLMUSDT,20,2.0,5,120,3,0.06500690566290432,9,77.78,1.11485103433915
XLMUSDT,20,2.0,5,120,6,-0.11841988209621584,3,66.67,0.6202420336419274
XLMUSDT,20,2.0,12,50,3,0.23868825425683354,23,78.26,1.1289461123407805
XLMUSDT,20,2.0,12,50,6,0.3819523322489844,11,81.82,1.6895268543201498
XLMUSDT,20,2.0,12,120,3,1.1033040218810242,34,76.47,1.435152840437478
XLMUSDT,20,2.0,12,120,6,-0.23788710234720686,21,61.9,0.9057496164264913
XLMUSDT,20,2.0,15,50,3,-1.5288676320822718,31,64.52,0.5955327357920193
XLMUSDT,20,2.0,15,50,6,-1.4249511337446052,22,59.09,0.48522861401111334
XLMUSDT,20,2.0,15,120,3,1.1120466002526914,39,76.92,1.399696191827201
XLMUSDT,20,2.0,15,120,6,-0.06781626158932072,28,67.86,0.9755244891964163
XLMUSDT,20,2.0,20,50,3,-0.7852093139431919,36,63.89,0.8230356513116833
XLMUSDT,20,2.0,20,50,6,-0.7790658249790575,26,57.69,0.7725537738233408
XLMUSDT,20,2.0,20,120,3,1.9017888087104917,54,75.93,1.4569655247526545
XLMUSDT,20,2.0,20,120,6,1.3039810443254272,44,72.73,1.3664721239961959
XLMUSDT,20,2.5,5,50,3,0.06388299999999654,1,100.0,inf
XLMUSDT,20,2.5,5,50,6,0.0,0,0.0,0.0
XLMUSDT,20,2.5,5,120,3,0.25729300058373605,3,100.0,inf
XLMUSDT,20,2.5,5,120,6,0.12952700058373853,1,100.0,inf
XLMUSDT,20,2.5,12,50,3,0.1521090881305073,7,85.71,1.2568854013545725
XLMUSDT,20,2.5,12,50,6,0.616471279644805,4,100.0,inf
XLMUSDT,20,2.5,12,120,3,0.2257430068762022,11,63.64,1.1414004251755079
XLMUSDT,20,2.5,12,120,6,0.3123296601162948,5,40.0,1.3109762277685597
XLMUSDT,20,2.5,15,50,3,-0.4566408274708039,11,72.73,0.6647785257106054
XLMUSDT,20,2.5,15,50,6,0.4159734896365044,7,85.71,2.149650465696569
XLMUSDT,20,2.5,15,120,3,0.10671958524787328,14,64.29,1.0578968874699468
XLMUSDT,20,2.5,15,120,6,0.4185175008741814,11,63.64,1.3345084936096006
XLMUSDT,20,2.5,20,50,3,0.48188531688016834,14,71.43,1.2790761673098416
XLMUSDT,20,2.5,20,50,6,1.418382633987473,11,81.82,2.9527918461264333
XLMUSDT,20,2.5,20,120,3,0.6720809385942849,20,70.0,1.320764397426054
XLMUSDT,20,2.5,20,120,6,0.8561128542205891,15,66.67,1.5695573242156668
XLMUSDT,35,2.0,5,50,3,-0.4119987475217763,5,60.0,0.32305574684367666
XLMUSDT,35,2.0,5,50,6,0.13273372650106968,2,100.0,inf
XLMUSDT,35,2.0,5,120,3,-0.28247174693803523,6,66.67,0.5358781381765648
XLMUSDT,35,2.0,5,120,6,0.31799759010353423,2,100.0,inf
XLMUSDT,35,2.0,12,50,3,0.7124583611429884,14,85.71,2.17062150331762
XLMUSDT,35,2.0,12,50,6,1.0655418351658346,8,100.0,inf
XLMUSDT,35,2.0,12,120,3,3.56026755449364,26,84.62,4.30246924937794
XLMUSDT,35,2.0,12,120,6,3.0820275638535093,20,80.0,3.8588585266617774
XLMUSDT,35,2.0,15,50,3,1.0570910520938497,20,85.0,2.2969281867631897
XLMUSDT,35,2.0,15,50,6,1.0995021044883635,14,85.71,3.4258349441239364
XLMUSDT,35,2.0,15,120,3,4.12091453870514,34,85.29,3.7435433574951036
XLMUSDT,35,2.0,15,120,6,3.5106509352008253,26,80.77,3.337253772989094
XLMUSDT,35,2.0,20,50,3,2.8043857485428454,28,85.71,3.2633324708646794
XLMUSDT,35,2.0,20,50,6,2.1851072650702497,22,81.82,2.7599720063118878
XLMUSDT,35,2.0,20,120,3,4.143290920058608,45,82.22,2.6428308702110863
XLMUSDT,35,2.0,20,120,6,3.611816529341491,37,81.08,2.6621130972836453
XLMUSDT,35,2.5,5,50,3,-0.18290642162833007,2,50.0,0.25885631393151637
XLMUSDT,35,2.5,5,50,6,0.0638830000000005,1,100.0,inf
XLMUSDT,35,2.5,5,120,3,0.07120816847520367,3,66.67,1.2885381715527682
XLMUSDT,35,2.5,5,120,6,0.31799759010353423,2,100.0,inf
XLMUSDT,35,2.5,12,50,3,0.6859930349767126,8,87.5,3.7796695273666585
XLMUSDT,35,2.5,12,50,6,0.8688994566050434,6,100.0,inf
XLMUSDT,35,2.5,12,120,3,1.3485759768140873,16,75.0,2.25640945597723
XLMUSDT,35,2.5,12,120,6,0.9981019861739564,12,66.67,1.929888115329739
XLMUSDT,35,2.5,15,50,3,0.607301582924844,11,81.82,2.339891388535727
XLMUSDT,35,2.5,15,50,6,0.4795355829248426,9,77.78,2.058000861718438
XLMUSDT,35,2.5,15,120,3,1.5637169787010152,21,76.19,2.1798652901654276
XLMUSDT,35,2.5,15,120,6,1.1493599880608838,16,68.75,1.867222121578865
XLMUSDT,35,2.5,20,50,3,0.3327445439924985,14,78.57,1.3865343522487212
XLMUSDT,35,2.5,20,50,6,0.14109554399249652,11,72.73,1.1639043394909885
XLMUSDT,35,2.5,20,120,3,2.858765666192363,30,76.67,2.392873498190837
XLMUSDT,35,2.5,20,120,6,2.667116666192363,27,74.07,2.2994965501563653
