symbol,NOVA_BB_P,NOVA_BB_STD,NOVA_PCT,NOVA_LOOKBACK,NOVA_DURATION,net,trades,win_pct,pf
GRAMUSDT,20,2.0,5,50,3,-0.5055104340495817,23,52.17,0.6026193874042789
GRAMUSDT,20,2.0,5,50,6,0.06602761383933073,3,66.67,2.0694742435848457
GRAMUSDT,20,2.0,5,120,3,-1.0211648986659543,35,45.71,0.5123105633350727
GRAMUSDT,20,2.0,5,120,6,0.2742580035766471,10,70.0,2.2270301248334965
GRAMUSDT,20,2.0,12,50,3,-2.6286677062062216,67,41.79,0.4116656056086087
GRAMUSDT,20,2.0,12,50,6,-0.5718132126129969,25,48.0,0.588327386311338
GRAMUSDT,20,2.0,12,120,3,-2.4569317049549824,92,46.74,0.5324130293428561
GRAMUSDT,20,2.0,12,120,6,-1.8681117307490263,62,45.16,0.49611630058801204
GRAMUSDT,20,2.0,15,50,3,-3.5820241329694684,91,41.76,0.4089233734774401
GRAMUSDT,20,2.0,15,50,6,-1.983192984777914,53,45.28,0.4440127502936157
GRAMUSDT,20,2.0,15,120,3,-3.191380820006697,114,47.37,0.5230803830226537
GRAMUSDT,20,2.0,15,120,6,-2.486142043850994,80,45.0,0.4859647688313981
GRAMUSDT,20,2.0,20,50,3,-5.571294150561653,117,38.46,0.34446278890806054
GRAMUSDT,20,2.0,20,50,6,-4.103889011527317,82,39.02,0.3381825421138072
GRAMUSDT,20,2.0,20,120,3,-5.3309691810994675,155,43.87,0.451862397233206
GRAMUSDT,20,2.0,20,120,6,-4.265045642952067,121,43.8,0.4462011990058904
GRAMUSDT,20,2.5,5,50,3,0.0011780052631029242,5,60.0,1.0061846963351566
GRAMUSDT,20,2.5,5,50,6,0.0,0,0.0,0.0
GRAMUSDT,20,2.5,5,120,3,-0.3206141240337407,8,37.5,0.37412218644763573
GRAMUSDT,20,2.5,5,120,6,0.12776599999999882,2,100.0,inf
GRAMUSDT,20,2.5,12,50,3,-0.5937228063892261,20,45.0,0.49196701827728534
GRAMUSDT,20,2.5,12,50,6,-0.24580442567289434,9,44.44,0.5097016432768133
GRAMUSDT,20,2.5,12,120,3,-1.425183393099877,36,41.67,0.4020448035167132
GRAMUSDT,20,2.5,12,120,6,-1.1896556398812692,26,38.46,0.3493765474917697
GRAMUSDT,20,2.5,15,50,3,-0.860922691541985,29,44.83,0.4910004549202516
GRAMUSDT,20,2.5,15,50,6,-0.3213553108256509,21,52.38,0.6861973879783847
GRAMUSDT,20,2.5,15,120,3,-1.4332256072652025,47,48.94,0.5062158419480122
GRAMUSDT,20,2.5,15,120,6,-1.3893468540465976,34,44.12,0.4081821115319719
GRAMUSDT,20,2.5,20,50,3,-1.963312860199003,43,41.86,0.3698057751112726
GRAMUSDT,20,2.5,20,50,6,-1.310575555892083,32,46.88,0.42291397325452135
GRAMUSDT,20,2.5,20,120,3,-2.2501711323211073,64,45.31,0.4515493990292618
GRAMUSDT,20,2.5,20,120,6,-2.1612210299003123,55,43.64,0.4150028671919667
GRAMUSDT,35,2.0,5,50,3,-1.3531964132312446,39,43.59,0.477507137147781
GRAMUSDT,35,2.0,5,50,6,-1.078100377538713,19,42.11,0.327479972863544
GRAMUSDT,35,2.0,5,120,3,-0.8031162926172118,53,52.83,0.6973699530843059
GRAMUSDT,35,2.0,5,120,6,0.09970001845803844,33,63.64,1.0772939915000443
GRAMUSDT,35,2.0,12,50,3,-2.4695518512097276,107,50.47,0.6109892655633576
GRAMUSDT,35,2.0,12,50,6,-1.8941869191646026,70,50.0,0.5515003665968687
GRAMUSDT,35,2.0,12,120,3,-3.844183958451714,140,47.14,0.5404157341375022
GRAMUSDT,35,2.0,12,120,6,-2.7262224799983703,107,49.53,0.5625997176837851
GRAMUSDT,35,2.0,15,50,3,-3.2722814518751093,143,49.65,0.6247105723195018
GRAMUSDT,35,2.0,15,50,6,-2.131840341822503,110,51.82,0.6785070171804413
GRAMUSDT,35,2.0,15,120,3,-4.883061214512894,162,45.68,0.5074790055764495
GRAMUSDT,35,2.0,15,120,6,-3.9283397008847314,129,46.51,0.5016115725830228
GRAMUSDT,35,2.0,20,50,3,-5.169651889808517,186,45.7,0.5733777299515829
GRAMUSDT,35,2.0,20,50,6,-4.048974975399317,157,47.13,0.6046214337888753
GRAMUSDT,35,2.0,20,120,3,-6.063888531484942,208,45.19,0.5371914191368418
GRAMUSDT,35,2.0,20,120,6,-4.960195157959817,176,46.02,0.5484550264940918
GRAMUSDT,35,2.5,5,50,3,-0.35296881713975214,17,47.06,0.647313069579879
GRAMUSDT,35,2.5,5,50,6,-0.26865843017939867,10,50.0,0.5431549592413311
GRAMUSDT,35,2.5,5,120,3,-0.7034251700136813,19,42.11,0.4268764692842283
GRAMUSDT,35,2.5,5,120,6,-0.022279854093672252,10,60.0,0.9467552386779631
GRAMUSDT,35,2.5,12,50,3,-1.4083212494863904,40,40.0,0.4903544012030516
GRAMUSDT,35,2.5,12,50,6,-1.2046707122645466,29,41.38,0.3928472021080173
GRAMUSDT,35,2.5,12,120,3,-1.774586833999065,71,49.3,0.5781433090476016
GRAMUSDT,35,2.5,12,120,6,-1.8877996162089963,60,48.33,0.4970254893798698
GRAMUSDT,35,2.5,15,50,3,-1.5301034270847749,64,45.31,0.6098675000005996
GRAMUSDT,35,2.5,15,50,6,-1.0402933862505548,54,48.15,0.6735886837599689
GRAMUSDT,35,2.5,15,120,3,-2.684665689511036,86,46.51,0.5061416305972339
GRAMUSDT,35,2.5,15,120,6,-2.590110016048222,72,45.83,0.450212757135976
GRAMUSDT,35,2.5,20,50,3,-2.4308803761404367,85,44.71,0.5496479523048956
GRAMUSDT,35,2.5,20,50,6,-2.1634125524596457,77,45.45,0.5571432122794067
GRAMUSDT,35,2.5,20,120,3,-3.948675324335008,107,42.99,0.4558332277751886
GRAMUSDT,35,2.5,20,120,6,-3.7420456513032376,94,42.55,0.42280775326369696
