NOVA_EXT_MAX,symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held
0.5,BTCUSDT,F_192,2026-08-26T22:05:00+00:00,2026-08-26T22:10:00+00:00,78968.515787,78647.111455,1000.0,-4.07,,stop,1
0.5,BTCUSDT,F_192,2026-08-26T22:20:00+00:00,2026-08-26T22:30:00+00:00,78990.113828,78664.586749,1000.0,-4.1211,,stop,2
0.5,BTCUSDT,F_192,2026-08-26T23:45:00+00:00,2026-08-27T00:00:00+00:00,79152.765,78845.26131,1000.0,-3.8849,,stop,3
0.5,BTCUSDT,F_192,2026-08-27T08:45:00+00:00,2026-08-27T10:25:00+00:00,80021.212516,79542.698121,1000.0,-5.9798,,stop,20
0.5,BTCUSDT,F_192,2026-08-27T14:45:00+00:00,2026-08-27T18:15:00+00:00,80469.564617,79869.41779,1000.0,-7.4581,,stop,42
0.5,BTCUSDT,F_192,2026-08-27T22:00:00+00:00,2026-08-28T00:55:00+00:00,80288.2392,80516.191901,1000.0,2.8392,,tp,35
0.5,BTCUSDT,F_192,2026-08-28T06:10:00+00:00,2026-08-28T06:30:00+00:00,79988.980669,79696.354831,1000.0,-3.6583,,stop,4
0.5,BTCUSDT,F_192,2026-08-28T22:30:00+00:00,2026-08-29T03:55:00+00:00,77673.834887,77421.909677,1000.0,-3.2434,,stop,65
0.5,BTCUSDT,F_192,2026-08-29T07:45:00+00:00,2026-08-29T07:45:00+00:00,77756.101695,77554.118675,1000.0,-2.5976,,stop,0
0.5,BTCUSDT,F_192,2026-08-29T14:25:00+00:00,2026-08-29T14:25:00+00:00,77828.485672,77654.061129,1000.0,-2.2411,,stop,0
0.5,BTCUSDT,F_192,2026-08-29T14:50:00+00:00,2026-08-29T14:50:00+00:00,78146.929111,77914.897896,1000.0,-2.9692,,stop,0
0.5,BTCUSDT,F_192,2026-08-29T18:40:00+00:00,2026-08-29T18:40:00+00:00,78273.563522,78047.355602,1000.0,-2.89,,stop,0
