symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held,regime
ATOMUSDT,بولنجر × عرضي,2021-11-16T12:00:00+00:00,2021-11-18T12:00:00+00:00,29.53951,26.7306097757,20.0,-1.9018,,stop,12,عرضي
ATOMUSDT,بولنجر × عرضي,2023-03-09T16:00:00+00:00,2023-03-15T12:00:00+00:00,10.816806,12.3874572857,20.0,2.9041,,stop,35,عرضي
BTCUSDT,بولنجر × عرضي,2023-02-14T16:00:00+00:00,2023-02-16T20:00:00+00:00,22062.56052,24148.1733686,20.0,1.8906,,stop,13,عرضي
DOGEUSDT,بولنجر × عرضي,2022-04-25T12:00:00+00:00,2022-04-25T20:00:00+00:00,0.1397396,0.1569429,20.0,2.4622,,stop,2,عرضي
DOGEUSDT,بولنجر × عرضي,2022-11-08T08:00:00+00:00,2022-11-08T16:00:00+00:00,0.10284274,0.08758007226,20.0,-2.9682,,stop,2,عرضي
DOGEUSDT,بولنجر × عرضي,2023-01-30T20:00:00+00:00,2023-02-01T16:00:00+00:00,0.08711703,0.0886698128571,20.0,0.3565,,stop,11,عرضي
DOGEUSDT,بولنجر × عرضي,2023-02-22T12:00:00+00:00,2023-02-24T12:00:00+00:00,0.08600592,0.0815760480086,20.0,-1.0301,,stop,12,عرضي
DOGEUSDT,بولنجر × عرضي,2023-08-15T00:00:00+00:00,2023-08-15T16:00:00+00:00,0.0747747,0.0723148128,20.0,-0.6579,,stop,4,عرضي
ETHUSDT,بولنجر × عرضي,2023-08-07T20:00:00+00:00,2023-08-15T16:00:00+00:00,1827.09527,1831.48525286,20.0,0.0481,,stop,47,عرضي
SHIBUSDT,بولنجر × عرضي,2022-01-22T12:00:00+00:00,2022-02-11T20:00:00+00:00,1.904903e-05,2.92093328571e-05,20.0,10.6675,,stop,122,عرضي
SOLUSDT,بولنجر × عرضي,2022-11-08T08:00:00+00:00,2022-11-08T16:00:00+00:00,27.97795,23.2029381214,20.0,-3.4134,,stop,2,عرضي
VETUSDT,بولنجر × عرضي,2023-09-25T16:00:00+00:00,2023-10-02T16:00:00+00:00,0.01668667,0.0169501757143,20.0,0.3158,,stop,42,عرضي
XLMUSDT,بولنجر × عرضي,2023-08-29T16:00:00+00:00,2023-08-31T12:00:00+00:00,0.1240239,0.118012911814,20.0,-0.9693,,stop,11,عرضي
