symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held,regime
ATOMUSDT,k=3.4 + تهدئة,2024-01-03T16:00:00+00:00,2024-01-07T20:00:00+00:00,10.224214,9.35948828571,20.0,-1.6915,,stop,25,صاعد
ATOMUSDT,k=3.4 + تهدئة,2024-02-11T20:00:00+00:00,2024-02-20T12:00:00+00:00,9.79979,10.1115925714,20.0,0.6363,,stop,52,عرضي
ATOMUSDT,k=3.4 + تهدئة,2024-03-05T20:00:00+00:00,2024-03-15T00:00:00+00:00,11.437426,12.5159001429,20.0,1.8859,,stop,55,صاعد
ATOMUSDT,k=3.4 + تهدئة,2024-03-27T16:00:00+00:00,2024-04-01T04:00:00+00:00,12.466454,11.6613880817,20.0,-1.2916,,stop,27,صاعد
ATOMUSDT,k=3.4 + تهدئة,2024-05-01T00:00:00+00:00,2024-05-11T08:00:00+00:00,8.450442,8.57156271429,20.0,0.2867,,stop,62,هابط
ATOMUSDT,k=3.4 + تهدئة,2024-05-21T00:00:00+00:00,2024-05-22T12:00:00+00:00,8.927919,8.49798393814,20.0,-0.9631,,stop,9,هابط
ATOMUSDT,k=3.4 + تهدئة,2024-06-07T20:00:00+00:00,2024-06-11T12:00:00+00:00,8.036028,7.55158371429,20.0,-1.2057,,stop,22,هابط
ATOMUSDT,k=3.4 + تهدئة,2024-06-24T12:00:00+00:00,2024-06-29T12:00:00+00:00,6.651645,6.71328,20.0,0.1853,,stop,30,هابط
ATOMUSDT,k=3.4 + تهدئة,2024-08-04T20:00:00+00:00,2024-08-05T00:00:00+00:00,5.068063,4.67160100843,20.0,-1.5646,,stop,1,هابط
ATOMUSDT,k=3.4 + تهدئة,2024-08-15T20:00:00+00:00,2024-08-25T04:00:00+00:00,4.515511,5.06036314286,20.0,2.4132,,stop,56,هابط
ATOMUSDT,k=3.4 + تهدئة,2024-09-04T04:00:00+00:00,2024-09-06T16:00:00+00:00,4.065061,3.77289147471,20.0,-1.4375,,stop,15,هابط
ATOMUSDT,k=3.4 + تهدئة,2024-09-18T20:00:00+00:00,2024-09-30T12:00:00+00:00,4.258254,4.81789157143,20.0,2.6285,,stop,70,هابط
ATOMUSDT,k=3.4 + تهدئة,2024-10-01T16:00:00+00:00,2024-10-09T16:00:00+00:00,4.569565,4.24817614286,20.0,-1.4066,,stop,48,عرضي
ATOMUSDT,k=3.4 + تهدئة,2024-12-10T00:00:00+00:00,2024-12-10T16:00:00+00:00,8.401393,7.28998857129,20.0,-2.6458,,stop,4,صاعد
ATOMUSDT,k=3.4 + تهدئة,2025-02-25T00:00:00+00:00,2025-02-28T04:00:00+00:00,4.362358,4.25759528571,20.0,-0.4803,,stop,19,هابط
ATOMUSDT,k=3.4 + تهدئة,2025-03-02T20:00:00+00:00,2025-03-03T08:00:00+00:00,4.862858,4.51619442771,20.0,-1.4258,,stop,3,هابط
ATOMUSDT,k=3.4 + تهدئة,2025-04-04T16:00:00+00:00,2025-04-06T16:00:00+00:00,5.044039,4.52397478243,20.0,-2.0621,,stop,12,هابط
ATOMUSDT,k=3.4 + تهدئة,2025-05-09T08:00:00+00:00,2025-05-12T16:00:00+00:00,4.727723,5.12957957143,20.0,1.7,,stop,20,هابط
ATOMUSDT,k=3.4 + تهدئة,2025-06-13T04:00:00+00:00,2025-06-20T16:00:00+00:00,4.100096,3.88739442857,20.0,-1.0375,,stop,45,هابط
ATOMUSDT,k=3.4 + تهدئة,2025-07-02T20:00:00+00:00,2025-07-04T04:00:00+00:00,4.241237,4.04647219157,20.0,-0.9184,,stop,8,هابط
ATOMUSDT,k=3.4 + تهدئة,2025-07-09T20:00:00+00:00,2025-07-12T12:00:00+00:00,4.316312,4.53274842857,20.0,1.0029,,stop,16,هابط
ATOMUSDT,k=3.4 + تهدئة,2025-08-08T04:00:00+00:00,2025-08-11T12:00:00+00:00,4.505501,4.46224757143,20.0,-0.192,,stop,20,هابط
ATOMUSDT,k=3.4 + تهدئة,2025-10-01T12:00:00+00:00,2025-10-07T12:00:00+00:00,4.212208,4.06179128571,20.0,-0.7142,,stop,36,هابط
ATOMUSDT,k=3.4 + تهدئة,2025-10-11T00:00:00+00:00,2025-12-01T12:00:00+00:00,2.944942,2.190807,20.0,-5.1216,,stop,309,هابط
ATOMUSDT,k=3.4 + تهدئة,2025-12-09T20:00:00+00:00,2025-12-11T00:00:00+00:00,2.378376,2.23917030257,20.0,-1.1706,,stop,7,هابط
ATOMUSDT,k=3.4 + تهدئة,2025-12-17T16:00:00+00:00,2025-12-18T04:00:00+00:00,2.016014,1.89554512886,20.0,-1.1951,,stop,3,هابط
ATOMUSDT,k=3.4 + تهدئة,2026-01-19T04:00:00+00:00,2026-01-20T16:00:00+00:00,2.388386,2.31297042857,20.0,-0.6315,,stop,9,عرضي
ATOMUSDT,k=3.4 + تهدئة,2026-01-31T20:00:00+00:00,2026-02-05T20:00:00+00:00,1.915914,1.82959714286,20.0,-0.9011,,stop,30,هابط
ATOMUSDT,k=3.4 + تهدئة,2026-02-16T16:00:00+00:00,2026-02-18T20:00:00+00:00,2.198196,2.313684,20.0,1.0508,,stop,13,هابط
ATOMUSDT,k=3.4 + تهدئة,2026-04-21T16:00:00+00:00,2026-04-27T04:00:00+00:00,1.837836,1.94462485714,20.0,1.1621,,stop,33,هابط
ATOMUSDT,k=3.4 + تهدئة,2026-06-11T08:00:00+00:00,2026-06-18T08:00:00+00:00,1.879878,1.82231871429,20.0,-0.6124,,stop,42,هابط
ATOMUSDT,k=3.4 + تهدئة,2026-08-03T16:00:00+00:00,2026-08-14T20:00:00+00:00,1.349348,1.48322957143,20.0,1.9844,,stop,67,هابط
BTCUSDT,k=3.4 + تهدئة,2024-01-03T16:00:00+00:00,2024-01-12T12:00:00+00:00,43043.01001,45190.08468,20.0,0.9976,,stop,53,صاعد
BTCUSDT,k=3.4 + تهدئة,2024-02-26T20:00:00+00:00,2024-02-28T16:00:00+00:00,54541.5871,59036.5472143,20.0,1.6483,,stop,11,صاعد
BTCUSDT,k=3.4 + تهدئة,2024-03-05T20:00:00+00:00,2024-03-16T20:00:00+00:00,61472.39098,65436.1126714,20.0,1.2896,,stop,66,صاعد
BTCUSDT,k=3.4 + تهدئة,2024-04-08T12:00:00+00:00,2024-04-09T04:00:00+00:00,72476.404,70116.8847853,20.0,-0.6511,,stop,4,صاعد
BTCUSDT,k=3.4 + تهدئة,2024-05-20T20:00:00+00:00,2024-05-22T20:00:00+00:00,70070.0,68862.5656457,20.0,-0.3446,,stop,12,صاعد
BTCUSDT,k=3.4 + تهدئة,2024-08-05T16:00:00+00:00,2024-09-04T00:00:00+00:00,54375.40108,55695.8769429,20.0,0.4857,,stop,176,صاعد
BTCUSDT,k=3.4 + تهدئة,2024-10-01T16:00:00+00:00,2024-10-01T20:00:00+00:00,62691.47885,60740.8236533,20.0,-0.6223,,stop,1,صاعد
BTCUSDT,k=3.4 + تهدئة,2024-10-14T16:00:00+00:00,2024-10-23T08:00:00+00:00,65935.87,66367.9313486,20.0,0.1311,,stop,52,صاعد
BTCUSDT,k=3.4 + تهدئة,2024-10-29T16:00:00+00:00,2024-10-31T16:00:00+00:00,72474.402,70301.5247462,20.0,-0.5996,,stop,12,صاعد
BTCUSDT,k=3.4 + تهدئة,2024-11-06T04:00:00+00:00,2024-11-14T16:00:00+00:00,74422.87853,87547.2622457,20.0,3.527,,stop,51,صاعد
BTCUSDT,k=3.4 + تهدئة,2024-12-03T16:00:00+00:00,2024-12-05T20:00:00+00:00,95778.22254,98400.7949914,20.0,0.5476,,stop,13,صاعد
BTCUSDT,k=3.4 + تهدئة,2024-12-10T00:00:00+00:00,2024-12-18T20:00:00+00:00,97373.75648,102175.36236,20.0,0.9862,,stop,53,صاعد
BTCUSDT,k=3.4 + تهدئة,2025-01-06T16:00:00+00:00,2025-01-07T12:00:00+00:00,102250.09795,99702.9505538,20.0,-0.4982,,stop,5,صاعد
BTCUSDT,k=3.4 + تهدئة,2025-01-13T16:00:00+00:00,2025-01-19T20:00:00+00:00,92215.87375,101100.001654,20.0,1.9268,,stop,37,صاعد
BTCUSDT,k=3.4 + تهدئة,2025-01-20T08:00:00+00:00,2025-01-20T16:00:00+00:00,107227.77065,100970.400963,20.0,-1.1671,,stop,2,صاعد
BTCUSDT,k=3.4 + تهدئة,2025-01-27T08:00:00+00:00,2025-01-31T20:00:00+00:00,99147.05801,101707.245231,20.0,0.5164,,stop,27,صاعد
BTCUSDT,k=3.4 + تهدئة,2025-07-01T16:00:00+00:00,2025-07-14T12:00:00+00:00,106061.14519,119671.351714,20.0,2.5665,,stop,77,صاعد
BTCUSDT,k=3.4 + تهدئة,2025-07-25T04:00:00+00:00,2025-08-01T00:00:00+00:00,115535.06965,114567.369377,20.0,-0.1675,,stop,41,صاعد
BTCUSDT,k=3.4 + تهدئة,2025-08-11T04:00:00+00:00,2025-08-11T16:00:00+00:00,121850.729,119121.909278,20.0,-0.4479,,stop,3,صاعد
BTCUSDT,k=3.4 + تهدئة,2025-08-22T16:00:00+00:00,2025-08-24T16:00:00+00:00,116487.12075,113011.847563,20.0,-0.5967,,stop,12,صاعد
BTCUSDT,k=3.4 + تهدئة,2026-01-19T04:00:00+00:00,2026-01-20T04:00:00+00:00,92782.77008,91161.0427849,20.0,-0.3496,,stop,6,عرضي
BTCUSDT,k=3.4 + تهدئة,2026-03-23T12:00:00+00:00,2026-03-27T08:00:00+00:00,70192.27215,67599.7511529,20.0,-0.7387,,stop,23,هابط
BTCUSDT,k=3.4 + تهدئة,2026-04-08T00:00:00+00:00,2026-05-16T04:00:00+00:00,71996.14422,78046.53534,20.0,1.6808,,stop,229,هابط
BTCUSDT,k=3.4 + تهدئة,2026-06-04T04:00:00+00:00,2026-06-05T12:00:00+00:00,64427.85349,60488.5383312,20.0,-1.2229,,stop,8,هابط
BTCUSDT,k=3.4 + تهدئة,2026-07-01T16:00:00+00:00,2026-07-28T00:00:00+00:00,60207.29715,63302.5412357,20.0,1.0282,,stop,158,هابط
DOGEUSDT,k=3.4 + تهدئة,2024-02-27T12:00:00+00:00,2024-02-28T20:00:00+00:00,0.09437428,0.11294694,20.0,3.936,,stop,8,صاعد
DOGEUSDT,k=3.4 + تهدئة,2024-03-14T08:00:00+00:00,2024-03-14T16:00:00+00:00,0.18642624,0.167387256617,20.0,-2.0425,,stop,2,صاعد
DOGEUSDT,k=3.4 + تهدئة,2024-04-14T00:00:00+00:00,2024-05-01T04:00:00+00:00,0.15269254,0.125908251429,20.0,-3.5083,,stop,103,صاعد
DOGEUSDT,k=3.4 + تهدئة,2024-07-20T16:00:00+00:00,2024-07-21T16:00:00+00:00,0.13499486,0.126416531211,20.0,-1.2709,,stop,6,هابط
DOGEUSDT,k=3.4 + تهدئة,2024-08-05T16:00:00+00:00,2024-09-06T16:00:00+00:00,0.09531522,0.09088902,20.0,-0.9287,,stop,192,هابط
DOGEUSDT,k=3.4 + تهدئة,2024-09-09T20:00:00+00:00,2024-09-11T04:00:00+00:00,0.10391381,0.0990610783329,20.0,-0.934,,stop,8,هابط
DOGEUSDT,k=3.4 + تهدئة,2024-10-15T16:00:00+00:00,2024-10-22T16:00:00+00:00,0.11303292,0.137249755714,20.0,4.2849,,stop,42,عرضي
