symbol,NOVA_EXIT,NOVA_TRIGGER,net,trades,win_pct,pf
RENDERUSDT,std,MSS,-286.88372367664874,4,0.0,0.0
RENDERUSDT,std,FVG,-1608.2169070912414,183,26.23,0.7100123626807312
RENDERUSDT,std,SFP,-499.54340550231234,51,25.49,0.648277699824758
RENDERUSDT,std,MicroBurst,-1559.6961719279357,126,23.81,0.5877685039905413
RENDERUSDT,std,RSI,-464.63216388036267,37,27.03,0.6146902852131233
RENDERUSDT,std,MACD,-1361.8629938831768,129,24.03,0.6430145364676371
RENDERUSDT,std,Bollinger,-1246.8891650184883,199,26.63,0.7686223122063276
RENDERUSDT,std,EMA,-623.2390607939259,48,20.83,0.5817676091551117
RENDERUSDT,std,ADX,-692.1838818589011,50,22.0,0.5383170981927728
RENDERUSDT,std,Stochastic,-1093.1913454455494,108,24.07,0.6522536949535332
RENDERUSDT,std,OBV,-801.6437398032432,155,27.1,0.8070855306379391
RENDERUSDT,std,SuperTrend,0.0,0,0.0,0.0
RENDERUSDT,std,RSI7,-501.52964033540184,43,23.26,0.6373350412026236
RENDERUSDT,std,KAMA,-1327.24578887496,72,23.61,0.41800922762618536
RENDERUSDT,std,ELITE8,-3649.8349626944123,403,24.57,0.683020741783418
RENDERUSDT,std,ALL14,-4929.463214388927,628,25.96,0.7207269146029229
RENDERUSDT,dual,MSS,98.9718276530856,4,100.0,inf
RENDERUSDT,dual,FVG,972.7802741004256,268,86.19,1.7597731576470328
RENDERUSDT,dual,SFP,174.09614205922543,63,80.95,1.4877593618628855
RENDERUSDT,dual,MicroBurst,586.368003083586,172,84.88,1.6101360623186372
RENDERUSDT,dual,RSI,259.13981234730323,49,89.8,2.1221125579102513
RENDERUSDT,dual,MACD,424.66632342072836,154,87.66,1.5565295272157853
RENDERUSDT,dual,Bollinger,1562.7879164577814,288,88.19,2.39341425606533
RENDERUSDT,dual,EMA,56.56846401017916,63,85.71,1.1380814876667764
RENDERUSDT,dual,ADX,275.68783746593306,61,88.52,1.9545121876122433
RENDERUSDT,dual,Stochastic,719.4834191091059,145,90.34,2.5356830035542246
RENDERUSDT,dual,OBV,359.63557321206144,215,83.26,1.2902588259873469
RENDERUSDT,dual,SuperTrend,0.0,0,0.0,0.0
RENDERUSDT,dual,RSI7,392.6862321292048,56,85.71,2.296904765265781
RENDERUSDT,dual,KAMA,248.76725313926048,96,84.38,1.4389081504233159
RENDERUSDT,dual,ELITE8,1743.4483622278603,540,86.48,1.675442575123756
RENDERUSDT,dual,ALL14,3468.133610771546,807,87.24,1.9701569972517987
