symbol,NOVA_RSI2_OS,NOVA_SMA_TREND,NOVA_SMA_PULL,net,trades,win_pct,pf
RENDERUSDT,5,100,3,4.355293098093688,33,93.94,4.189789987506572
RENDERUSDT,5,100,5,4.355293098093688,33,93.94,4.189789987506572
RENDERUSDT,5,100,10,4.355293098093688,33,93.94,4.189789987506572
RENDERUSDT,5,200,3,3.965377150104031,41,90.24,2.3960567829511494
RENDERUSDT,5,200,5,3.965377150104031,41,90.24,2.3960567829511494
RENDERUSDT,5,200,10,3.965377150104031,41,90.24,2.3960567829511494
RENDERUSDT,10,100,3,13.483690162052929,89,94.38,5.321486068183534
RENDERUSDT,10,100,5,13.483690162052929,89,94.38,5.321486068183534
RENDERUSDT,10,100,10,13.483690162052929,89,94.38,5.321486068183534
RENDERUSDT,10,200,3,16.140141250689354,102,94.12,5.285737967731776
RENDERUSDT,10,200,5,16.140141250689354,102,94.12,5.285737967731776
RENDERUSDT,10,200,10,16.140141250689354,102,94.12,5.285737967731776
RENDERUSDT,15,100,3,23.20744756300908,150,95.33,6.0324637473972595
RENDERUSDT,15,100,5,23.20744756300908,150,95.33,6.0324637473972595
RENDERUSDT,15,100,10,22.726591310575333,148,95.27,5.92819154548828
RENDERUSDT,15,200,3,27.079825301349793,163,95.71,6.58358426514321
RENDERUSDT,15,200,5,27.079825301349793,163,95.71,6.58358426514321
RENDERUSDT,15,200,10,26.598969048916047,161,95.65,6.484436601707178
