symbol,NOVA_ORB_MIN,NOVA_RETEST_WINDOW,net,trades,win_pct,pf
GRAMUSDT,5,3,8.561317384181619,97,87.63,1.7871217171484615
GRAMUSDT,5,6,8.561317384181619,97,87.63,1.7871217171484615
GRAMUSDT,5,12,8.561317384181619,97,87.63,1.7871217171484615
GRAMUSDT,15,3,10.167366298880982,46,100.0,inf
GRAMUSDT,15,6,10.167366298880982,46,100.0,inf
GRAMUSDT,15,12,10.167366298880982,46,100.0,inf
GRAMUSDT,30,3,0.0,0,0.0,0.0
GRAMUSDT,30,6,0.0,0,0.0,0.0
GRAMUSDT,30,12,0.0,0,0.0,0.0
