NOVA_LB,NOVA_WICK,symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held
55,0.5,BNBUSDT,F_008,2026-06-16T22:30:00+00:00,2026-06-16T22:40:00+00:00,607.28845,605.189251,1000.0,-3.4567,,stop,2
55,0.5,BNBUSDT,F_008,2026-06-17T01:25:00+00:00,2026-06-17T02:20:00+00:00,604.755161,607.470136,1000.0,4.4894,,tp,11
55,0.5,BNBUSDT,F_008,2026-06-17T08:35:00+00:00,2026-06-17T08:35:00+00:00,603.673757,601.039959,1000.0,-4.3629,,stop,0
55,0.5,BNBUSDT,F_008,2026-06-17T18:10:00+00:00,2026-06-17T19:20:00+00:00,605.436045,601.540168,1000.0,-6.4348,,stop,14
55,0.5,BNBUSDT,F_008,2026-06-18T15:10:00+00:00,2026-06-18T15:15:00+00:00,589.144894,585.023374,1000.0,-6.9958,,stop,1
55,0.5,BNBUSDT,F_008,2026-06-22T20:30:00+00:00,2026-06-22T21:35:00+00:00,591.618105,589.252508,1000.0,-3.9985,,stop,13
55,0.5,BNBUSDT,F_008,2026-06-27T12:15:00+00:00,2026-06-27T15:05:00+00:00,563.561679,564.866397,1000.0,2.3151,,tp,34
55,0.5,BNBUSDT,F_008,2026-06-27T18:30:00+00:00,2026-06-27T18:40:00+00:00,563.381445,561.57188,1000.0,-3.212,,stop,2
55,0.5,BNBUSDT,F_008,2026-06-27T19:40:00+00:00,2026-06-27T21:10:00+00:00,559.506414,561.669579,1000.0,3.8662,,tp,18
55,0.5,BNBUSDT,F_008,2026-06-29T14:00:00+00:00,2026-06-29T14:05:00+00:00,551.425923,547.215046,1000.0,-7.6363,,stop,1
55,0.5,BNBUSDT,F_008,2026-06-29T14:20:00+00:00,2026-06-29T16:45:00+00:00,548.592244,555.974251,1000.0,13.4563,,tp,29
55,0.5,BNBUSDT,F_008,2026-06-30T12:30:00+00:00,2026-06-30T12:45:00+00:00,546.91006,544.524114,1000.0,-4.3626,,stop,3
55,0.5,BNBUSDT,F_008,2026-07-01T10:20:00+00:00,2026-07-01T10:30:00+00:00,544.757265,542.679435,1000.0,-3.8142,,stop,2
55,0.5,BNBUSDT,F_008,2026-07-02T06:55:00+00:00,2026-07-02T09:30:00+00:00,550.104207,552.376611,1000.0,4.1309,,tp,31
55,0.5,BNBUSDT,F_008,2026-07-02T20:05:00+00:00,2026-07-02T20:35:00+00:00,559.075855,556.863847,1000.0,-3.9565,,stop,6
55,0.5,BNBUSDT,F_008,2026-07-02T22:25:00+00:00,2026-07-03T01:10:00+00:00,557.603944,559.104733,1000.0,2.6915,,tp,33
55,0.5,BNBUSDT,F_008,2026-07-04T01:30:00+00:00,2026-07-04T01:45:00+00:00,572.803678,570.522462,1000.0,-3.9825,,stop,3
55,0.5,BNBUSDT,F_008,2026-07-04T06:30:00+00:00,2026-07-04T08:40:00+00:00,569.959986,572.021105,1000.0,3.6163,,tp,26
55,0.5,BNBUSDT,F_008,2026-07-04T20:30:00+00:00,2026-07-04T21:00:00+00:00,574.275589,572.292069,1000.0,-3.454,,stop,6
55,0.5,BNBUSDT,F_008,2026-07-05T02:20:00+00:00,2026-07-05T02:40:00+00:00,571.131507,568.61991,1000.0,-4.3976,,stop,4
55,0.5,BNBUSDT,F_008,2026-07-07T01:10:00+00:00,2026-07-07T01:25:00+00:00,585.339954,582.584465,1000.0,-4.7075,,stop,3
55,0.5,BNBUSDT,F_008,2026-07-07T01:35:00+00:00,2026-07-07T02:20:00+00:00,584.25855,581.396037,1000.0,-4.8994,,stop,9
55,0.5,BNBUSDT,F_008,2026-07-07T14:05:00+00:00,2026-07-07T14:35:00+00:00,578.65127,575.696176,1000.0,-5.1069,,stop,6
55,0.5,BNBUSDT,F_008,2026-07-07T22:05:00+00:00,2026-07-07T23:55:00+00:00,578.831504,576.317031,1000.0,-4.3441,,stop,22
55,0.5,BNBUSDT,F_008,2026-07-08T00:05:00+00:00,2026-07-08T00:05:00+00:00,577.7501,575.837679,1000.0,-3.3101,,stop,0
55,0.5,BNBUSDT,F_008,2026-07-08T02:20:00+00:00,2026-07-08T02:35:00+00:00,571.251663,567.598539,1000.0,-6.3949,,stop,3
55,0.5,BNBUSDT,F_008,2026-07-08T06:25:00+00:00,2026-07-08T06:30:00+00:00,568.748413,566.548085,1000.0,-3.8687,,stop,1
55,0.5,BNBUSDT,F_008,2026-07-08T08:35:00+00:00,2026-07-08T08:40:00+00:00,563.561679,560.36654,1000.0,-5.6695,,stop,1
55,0.5,BNBUSDT,F_008,2026-07-10T00:15:00+00:00,2026-07-10T00:30:00+00:00,569.909921,567.872155,1000.0,-3.5756,,stop,3
55,0.5,BNBUSDT,F_008,2026-07-10T07:50:00+00:00,2026-07-10T08:00:00+00:00,574.996525,573.214662,1000.0,-3.0989,,stop,2
55,0.5,BNBUSDT,F_008,2026-07-10T13:25:00+00:00,2026-07-10T13:25:00+00:00,574.515901,572.577724,1000.0,-3.3736,,stop,0
55,0.5,BNBUSDT,F_008,2026-07-11T22:55:00+00:00,2026-07-11T23:05:00+00:00,580.713948,578.933212,1000.0,-3.0665,,stop,2
55,0.5,BNBUSDT,F_008,2026-07-13T02:10:00+00:00,2026-07-13T03:05:00+00:00,572.373119,568.563025,1000.0,-6.6567,,stop,11
55,0.5,BNBUSDT,F_008,2026-07-13T12:45:00+00:00,2026-07-13T13:15:00+00:00,568.628257,566.853246,1000.0,-3.1216,,stop,6
55,0.5,BNBUSDT,F_008,2026-07-13T13:25:00+00:00,2026-07-13T13:40:00+00:00,568.578192,566.734763,1000.0,-3.2422,,stop,3
55,0.5,BNBUSDT,F_008,2026-07-15T07:35:00+00:00,2026-07-15T07:45:00+00:00,578.581179,576.058471,1000.0,-4.3602,,stop,2
55,0.5,BNBUSDT,F_008,2026-07-16T17:20:00+00:00,2026-07-16T17:50:00+00:00,576.808878,574.522455,1000.0,-3.9639,,stop,6
55,0.5,BNBUSDT,F_008,2026-07-17T00:40:00+00:00,2026-07-17T02:05:00+00:00,572.563366,570.402306,1000.0,-3.7744,,stop,17
55,0.5,BNBUSDT,F_008,2026-07-17T06:00:00+00:00,2026-07-17T07:35:00+00:00,568.53814,566.329525,1000.0,-3.8847,,stop,19
55,0.5,BNBUSDT,F_008,2026-07-17T08:15:00+00:00,2026-07-17T08:15:00+00:00,566.205111,564.381888,1000.0,-3.2201,,stop,0
55,0.5,BNBUSDT,F_008,2026-07-18T06:50:00+00:00,2026-07-18T10:50:00+00:00,567.376632,568.399608,1000.0,1.803,,tp,48
55,0.5,BNBUSDT,F_008,2026-07-19T17:05:00+00:00,2026-07-19T18:00:00+00:00,569.309141,567.416254,1000.0,-3.3249,,stop,11
55,0.5,BNBUSDT,F_008,2026-07-20T14:25:00+00:00,2026-07-20T15:30:00+00:00,566.996138,570.507798,1000.0,6.1934,,tp,13
55,0.5,BNBUSDT,F_008,2026-07-20T22:55:00+00:00,2026-07-20T22:55:00+00:00,570.771039,569.327093,1000.0,-2.5298,,stop,0
55,0.5,BNBUSDT,F_008,2026-07-21T23:10:00+00:00,2026-07-21T23:10:00+00:00,573.023964,571.542848,1000.0,-2.5847,,stop,0
55,0.5,BNBUSDT,F_008,2026-07-22T04:05:00+00:00,2026-07-22T05:20:00+00:00,571.872469,570.044732,1000.0,-3.1961,,stop,15
55,0.5,BNBUSDT,F_008,2026-07-22T05:35:00+00:00,2026-07-22T05:35:00+00:00,570.761026,569.00607,1000.0,-3.0748,,stop,0
55,0.5,BNBUSDT,F_008,2026-07-23T05:00:00+00:00,2026-07-23T05:00:00+00:00,570.520714,568.955823,1000.0,-2.7429,,stop,0
55,0.5,BNBUSDT,F_008,2026-07-23T05:20:00+00:00,2026-07-23T05:20:00+00:00,570.030077,568.477237,1000.0,-2.7241,,stop,0
55,0.5,BNBUSDT,F_008,2026-07-23T15:20:00+00:00,2026-07-24T03:15:00+00:00,565.774552,568.528788,1000.0,4.8681,,tp,143
55,0.5,BNBUSDT,F_008,2026-07-24T11:40:00+00:00,2026-07-24T11:40:00+00:00,566.916034,565.438578,1000.0,-2.6061,,stop,0
