symbol,trigger,trig,lock,net,trades,pf,ratio_vs_base,is_base
ATOMUSDT,ALL14,0.002,0.0036,4154.330081098588,791,2.2594128662103525,0.956343514146001,False
ATOMUSDT,ALL14,0.002,0.0045,4349.543057053767,791,2.318592981600745,1.0012823273330613,False
ATOMUSDT,ALL14,0.002,0.005399999999999999,4566.4219894888365,791,2.3843412761720923,1.0512087309505465,False
ATOMUSDT,ALL14,0.0025,0.0036,4171.155876662841,782,2.2242116176645244,0.9602168800423299,False
ATOMUSDT,ALL14,0.0025,0.0045,4343.972662174989,782,2.2749324065314918,1.0,True
ATOMUSDT,ALL14,0.0025,0.005399999999999999,4539.777214140451,782,2.3323999801239435,1.0450749963669028,False
ATOMUSDT,ALL14,0.003,0.0036,4127.206761892664,776,2.1624718877002955,0.950099616839257,False
ATOMUSDT,ALL14,0.003,0.0045,4282.846292661587,776,2.206309424700934,0.9859284635822738,False
ATOMUSDT,ALL14,0.003,0.005399999999999999,4459.754065496069,776,2.2561373893511583,1.0266533452959417,False
