symbol,NOVA_RSI2_OS,NOVA_SMA_TREND,NOVA_SMA_PULL,net,trades,win_pct,pf
BTCUSDT,5,100,3,4.668114463871812,40,97.5,7.53982327883236
BTCUSDT,5,100,5,4.668114463871812,40,97.5,7.53982327883236
BTCUSDT,5,100,10,4.668114463871812,40,97.5,7.53982327883236
BTCUSDT,5,200,3,5.756539810509028,54,94.44,4.49715991993385
BTCUSDT,5,200,5,5.756539810509028,54,94.44,4.49715991993385
BTCUSDT,5,200,10,5.756539810509028,54,94.44,4.49715991993385
BTCUSDT,10,100,3,2.3547583901531626,95,83.16,1.2957163183388372
BTCUSDT,10,100,5,2.3547583901531626,95,83.16,1.2957163183388372
BTCUSDT,10,100,10,2.3547583901531626,95,83.16,1.2957163183388372
BTCUSDT,10,200,3,1.2839708310773816,114,79.82,1.1128861459861008
BTCUSDT,10,200,5,1.2839708310773816,114,79.82,1.1128861459861008
BTCUSDT,10,200,10,1.2839708310773816,114,79.82,1.1128861459861008
BTCUSDT,15,100,3,4.904438671973742,148,84.46,1.406765412101645
BTCUSDT,15,100,5,4.904438671973742,148,84.46,1.406765412101645
BTCUSDT,15,100,10,4.717599347824751,146,84.25,1.3912692911860025
BTCUSDT,15,200,3,5.320286709410096,174,83.33,1.3557174281318314
BTCUSDT,15,200,5,5.320286709410096,174,83.33,1.3557174281318314
BTCUSDT,15,200,10,5.133447385261105,172,83.14,1.343225243501515
