symbol,engine,window,kind,entry_time,exit_time,entry,exit,pnl,notional,bars_held,buy_px,sell_px
ATOMUSDT,dynamic_broken,اختيار,flatten,2021-11-14 05:22:00+00:00,2021-11-14 16:50:00+00:00,32.40850180794516,31.244028,-4.496555254748337,125.0,1,32.371274841876996,31.28
ATOMUSDT,dynamic_broken,اختيار,flatten,2021-11-14 03:30:00+00:00,2021-11-14 16:50:00+00:00,32.5605147145687,31.244028,-5.059812037080345,125.0,1,32.52311313446406,31.28
ATOMUSDT,dynamic_broken,اختيار,flatten,2021-11-14 02:27:00+00:00,2021-11-14 16:50:00+00:00,32.713240641618704,31.244028,-5.620439183443516,125.0,1,32.67566362844599,31.28
ATOMUSDT,dynamic_broken,اختيار,flatten,2021-11-14 02:01:00+00:00,2021-11-14 16:50:00+00:00,32.866682933535714,31.244028,-6.17844897062798,125.0,1,32.82892966442163,31.28
ATOMUSDT,dynamic_broken,اختيار,flatten,2021-11-14 00:52:00+00:00,2021-11-14 16:50:00+00:00,33.020844950447476,31.244028,-6.7338536181082205,125.0,1,32.982914598659015,31.28
ATOMUSDT,dynamic_broken,اختيار,base,2021-11-14 00:00:00+00:00,2021-11-14 16:50:00+00:00,32.547386499999995,31.244028,-17.8182234526128,444.4444444444444,1,32.51,31.28
ATOMUSDT,static_broken,اختيار,cycle,2022-11-01 04:25:00+00:00,2022-11-01 04:41:00+00:00,14.209035907142855,14.278703442857143,0.7012404323575273,142.85714285714286,1,14.192714285714285,14.295142857142856
ATOMUSDT,static_broken,اختيار,cycle,2022-11-01 05:25:00+00:00,2022-11-01 06:48:00+00:00,14.209035907142855,14.278703442857143,0.7012404323575273,142.85714285714286,1,14.192714285714285,14.295142857142856
ATOMUSDT,static_broken,اختيار,cycle,2022-11-01 13:46:00+00:00,2022-11-01 14:16:00+00:00,13.901396814285714,13.971771107142857,0.7240302563544748,142.85714285714286,1,13.885428571428571,13.987857142857143
ATOMUSDT,static_broken,اختيار,cycle,2022-11-01 09:57:00+00:00,2022-11-01 14:35:00+00:00,14.00394317857143,14.074081885714286,0.7163223933294828,142.85714285714286,1,13.987857142857143,14.090285714285715
ATOMUSDT,static_broken,اختيار,cycle,2022-11-01 14:47:00+00:00,2022-11-01 15:30:00+00:00,14.00394317857143,14.074081885714286,0.7163223933294828,142.85714285714286,1,13.987857142857143,14.090285714285715
ATOMUSDT,static_broken,اختيار,cycle,2022-11-01 08:25:00+00:00,2022-11-01 15:47:00+00:00,14.106489542857144,14.176392664285714,0.7087265940928944,142.85714285714286,1,14.090285714285715,14.192714285714285
ATOMUSDT,static_broken,اختيار,cycle,2022-11-01 16:35:00+00:00,2022-11-01 16:46:00+00:00,14.00394317857143,14.074081885714286,0.7163223933294828,142.85714285714286,1,13.987857142857143,14.090285714285715
ATOMUSDT,static_broken,اختيار,cycle,2022-11-01 16:15:00+00:00,2022-11-01 18:02:00+00:00,14.106489542857144,14.176392664285714,0.7087265940928944,142.85714285714286,1,14.090285714285715,14.192714285714285
ATOMUSDT,static_broken,اختيار,cycle,2022-11-01 19:47:00+00:00,2022-11-01 21:48:00+00:00,14.00394317857143,14.074081885714286,0.7163223933294828,142.85714285714286,1,13.987857142857143,14.090285714285715
ATOMUSDT,static_broken,اختيار,cycle,2022-11-01 19:25:00+00:00,2022-11-01 23:22:00+00:00,14.106489542857144,14.176392664285714,0.7087265940928944,142.85714285714286,1,14.090285714285715,14.192714285714285
ATOMUSDT,static_broken,اختيار,cycle,2022-11-01 23:35:00+00:00,2022-11-02 00:18:00+00:00,14.106489542857144,14.176392664285714,0.7087265940928944,142.85714285714286,1,14.090285714285715,14.192714285714285
ATOMUSDT,static_broken,اختيار,cycle,2022-11-02 02:08:00+00:00,2022-11-02 02:56:00+00:00,13.901396814285714,13.971771107142857,0.7240302563544748,142.85714285714286,1,13.885428571428571,13.987857142857143
ATOMUSDT,static_broken,اختيار,cycle,2022-11-02 07:15:00+00:00,2022-11-02 09:00:00+00:00,13.79885045,13.869460328571428,0.7318526815790487,142.85714285714286,1,13.783,13.885428571428571
ATOMUSDT,static_broken,اختيار,flatten,2022-11-02 09:14:00+00:00,2022-11-02 13:31:00+00:00,13.79885045,13.48747155,-3.227359791046935,142.85714285714286,1,13.783,13.503
ATOMUSDT,static_broken,اختيار,flatten,2022-11-02 04:15:00+00:00,2022-11-02 13:31:00+00:00,13.901396814285714,13.48747155,-4.258577998371511,142.85714285714286,1,13.885428571428571,13.503
ATOMUSDT,static_broken,اختيار,flatten,2022-11-02 01:53:00+00:00,2022-11-02 13:31:00+00:00,14.00394317857143,13.48747155,-5.2746936482809454,142.85714285714286,1,13.987857142857143,13.503
ATOMUSDT,static_broken,اختيار,flatten,2022-11-02 00:45:00+00:00,2022-11-02 13:31:00+00:00,14.106489542857144,13.48747155,-6.276036102452992,142.85714285714286,1,14.090285714285715,13.503
ATOMUSDT,static_broken,اختيار,flatten,2022-11-01 07:25:00+00:00,2022-11-02 13:31:00+00:00,14.209035907142855,13.48747155,-7.262925214575435,142.85714285714286,1,14.192714285714285,13.503
ATOMUSDT,static_broken,اختيار,flatten,2022-11-01 00:57:00+00:00,2022-11-02 13:31:00+00:00,14.31158227142857,13.48747155,-8.235671670982846,142.85714285714286,1,14.295142857142856,13.503
ATOMUSDT,static_broken,اختيار,flatten,2022-11-01 00:00:00+00:00,2022-11-02 13:31:00+00:00,14.414128635714285,13.48747155,-9.19457731675267,142.85714285714286,1,14.397571428571428,13.503
ATOMUSDT,dynamic_broken,اختيار,cycle,2022-11-01 01:03:00+00:00,2022-11-01 01:34:00+00:00,14.298971867371497,14.368066015161704,0.6910947034891461,142.85714285714286,1,14.282546938392347,14.384608314723636
ATOMUSDT,dynamic_broken,اختيار,cycle,2022-11-01 01:50:00+00:00,2022-11-01 03:02:00+00:00,14.298971867371497,14.368066015161704,0.6910947034891461,142.85714285714286,1,14.282546938392347,14.384608314723636
ATOMUSDT,dynamic_broken,اختيار,cycle,2022-11-01 04:26:00+00:00,2022-11-01 04:40:00+00:00,14.197518096995802,14.266122009413197,0.691094703489134,142.85714285714286,1,14.181209705834092,14.282546938392347
ATOMUSDT,dynamic_broken,اختيار,cycle,2022-11-01 05:26:00+00:00,2022-11-01 06:21:00+00:00,14.197518096995802,14.266122009413197,0.691094703489134,142.85714285714286,1,14.181209705834092,14.282546938392347
ATOMUSDT,dynamic_broken,اختيار,cycle,2022-11-01 09:58:00+00:00,2022-11-01 10:43:00+00:00,13.996764947001633,14.064398798917916,0.6910947034891297,142.85714285714286,1,13.980687156771346,14.080591479118903
ATOMUSDT,dynamic_broken,اختيار,cycle,2022-11-01 13:46:00+00:00,2022-11-01 14:16:00+00:00,13.897455388936411,13.964609366541058,0.6910947034891265,142.85714285714286,1,13.881491673511873,13.980687156771346
ATOMUSDT,dynamic_broken,اختيار,cycle,2022-11-01 11:04:00+00:00,2022-11-01 14:34:00+00:00,13.996764947001633,14.064398798917916,0.6910947034891297,142.85714285714286,1,13.980687156771346,14.080591479118903
ATOMUSDT,dynamic_broken,اختيار,cycle,2022-11-01 14:47:00+00:00,2022-11-01 15:28:00+00:00,13.996764947001633,14.064398798917916,0.6910947034891297,142.85714285714286,1,13.980687156771346,14.080591479118903
ATOMUSDT,dynamic_broken,اختيار,cycle,2022-11-01 08:26:00+00:00,2022-11-01 15:45:00+00:00,14.09678415931989,14.164901314672383,0.6910947034891289,142.85714285714286,1,14.080591479118903,14.181209705834092
ATOMUSDT,dynamic_broken,اختيار,cycle,2022-11-01 16:35:00+00:00,2022-11-01 16:41:00+00:00,13.996764947001633,14.064398798917916,0.6910947034891297,142.85714285714286,1,13.980687156771346,14.080591479118903
ATOMUSDT,dynamic_broken,اختيار,cycle,2022-11-01 16:17:00+00:00,2022-11-01 18:01:00+00:00,14.09678415931989,14.164901314672383,0.6910947034891289,142.85714285714286,1,14.080591479118903,14.181209705834092
ATOMUSDT,dynamic_broken,اختيار,cycle,2022-11-01 19:47:00+00:00,2022-11-01 21:30:00+00:00,13.996764947001633,14.064398798917916,0.6910947034891297,142.85714285714286,1,13.980687156771346,14.080591479118903
ATOMUSDT,dynamic_broken,اختيار,cycle,2022-11-01 19:26:00+00:00,2022-11-01 22:30:00+00:00,14.09678415931989,14.164901314672383,0.6910947034891289,142.85714285714286,1,14.080591479118903,14.181209705834092
ATOMUSDT,dynamic_broken,اختيار,cycle,2022-11-01 23:42:00+00:00,2022-11-02 00:18:00+00:00,14.09678415931989,14.164901314672383,0.6910947034891289,142.85714285714286,1,14.080591479118903,14.181209705834092
ATOMUSDT,dynamic_broken,اختيار,cycle,2022-11-02 02:20:00+00:00,2022-11-02 02:53:00+00:00,13.897455388936411,13.964609366541058,0.6910947034891265,142.85714285714286,1,13.881491673511873,13.980687156771346
ATOMUSDT,dynamic_broken,اختيار,cycle,2022-11-02 07:15:00+00:00,2022-11-02 09:00:00+00:00,13.79885045,13.865527958087334,0.6910947034891254,142.85714285714286,1,13.783,13.881491673511873
ATOMUSDT,dynamic_broken,اختيار,flatten,2022-11-02 09:14:00+00:00,2022-11-02 13:31:00+00:00,13.79885045,13.48747155,-3.227359791046935,142.85714285714286,1,13.783,13.503
ATOMUSDT,dynamic_broken,اختيار,flatten,2022-11-02 04:15:00+00:00,2022-11-02 13:31:00+00:00,13.897455388936411,13.48747155,-4.2192237855689525,142.85714285714286,1,13.881491673511873,13.503
ATOMUSDT,dynamic_broken,اختيار,flatten,2022-11-02 01:53:00+00:00,2022-11-02 13:31:00+00:00,13.996764947001633,13.48747155,-5.204050327127406,142.85714285714286,1,13.980687156771346,13.503
ATOMUSDT,dynamic_broken,اختيار,flatten,2022-11-02 00:59:00+00:00,2022-11-02 13:31:00+00:00,14.09678415931989,13.48747155,-6.1818893477134536,142.85714285714286,1,14.080591479118903,13.503
ATOMUSDT,dynamic_broken,اختيار,flatten,2022-11-01 07:26:00+00:00,2022-11-02 13:31:00+00:00,14.197518096995802,13.48747155,-7.152790425041822,142.85714285714286,1,14.181209705834092,13.503
ATOMUSDT,dynamic_broken,اختيار,flatten,2022-11-01 03:42:00+00:00,2022-11-02 13:31:00+00:00,14.298971867371497,13.48747155,-8.116802785064445,142.85714285714286,1,14.282546938392347,13.503
ATOMUSDT,dynamic_broken,اختيار,flatten,2022-11-01 00:00:00+00:00,2022-11-02 13:31:00+00:00,14.401150614285568,13.48747155,-9.073975304466371,142.85714285714286,1,14.384608314723636,13.503
ATOMUSDT,dynamic_broken,اختيار,base,2022-11-01 00:00:00+00:00,2022-11-02 13:31:00+00:00,14.337469149999999,13.48747155,-44.51492214230841,750.0,1,14.321,13.503
ATOMUSDT,dynamic_broken,اختيار,cycle,2022-11-02 14:32:00+00:00,2022-11-02 14:44:00+00:00,13.52593604724105,13.575649516664233,0.4088494195249936,111.1111111111111,1,13.510399088289518,13.59127948807552
ATOMUSDT,dynamic_broken,اختيار,cycle,2022-11-02 16:34:00+00:00,2022-11-02 16:43:00+00:00,13.445444499999999,13.494862129337985,0.4088494195249956,111.11111111111113,1,13.43,13.510399088289518
ATOMUSDT,dynamic_broken,اختيار,cycle,2022-11-02 17:54:00+00:00,2022-11-02 18:00:00+00:00,13.445444499999999,13.494862129337985,0.4088494195249956,111.11111111111113,1,13.43,13.510399088289518
ATOMUSDT,dynamic_broken,اختيار,cycle,2022-11-02 15:11:00+00:00,2022-11-02 18:00:00+00:00,13.52593604724105,13.575649516664233,0.4088494195249936,111.1111111111111,1,13.510399088289518,13.59127948807552
ATOMUSDT,dynamic_broken,اختيار,cycle,2022-11-02 14:31:00+00:00,2022-11-02 18:00:00+00:00,13.606909459486806,13.65692054005052,0.4088494195249842,111.11111111111111,1,13.59127948807552,13.672644080743375
ATOMUSDT,dynamic_broken,اختيار,cycle,2022-11-02 14:31:00+00:00,2022-11-02 18:01:00+00:00,13.68836762143623,13.738678094798281,0.4088494195249732,111.11111111111111,1,13.672644080743375,13.754495764927949
ATOMUSDT,dynamic_broken,اختيار,cycle,2022-11-02 18:02:00+00:00,2022-11-02 18:03:00+00:00,13.68836762143623,13.738678094798281,0.4088494195249732,111.11111111111111,1,13.672644080743375,13.754495764927949
ATOMUSDT,dynamic_broken,اختيار,cycle,2022-11-02 14:31:00+00:00,2022-11-02 18:06:00+00:00,13.770313435057616,13.820925093541762,0.40884941952497283,111.11111111111113,1,13.754495764927949,13.836837456616871
ATOMUSDT,dynamic_broken,اختيار,cycle,2022-11-02 14:31:00+00:00,2022-11-02 18:06:00+00:00,13.852749819691981,13.903664466351776,0.40884941952498766,111.11111111111111,1,13.836837456616871,13.919672089254417
ATOMUSDT,dynamic_broken,اختيار,cycle,2022-11-02 18:10:00+00:00,2022-11-02 18:16:00+00:00,13.852749819691981,13.903664466351776,0.40884941952498766,111.11111111111111,1,13.836837456616871,13.919672089254417
ATOMUSDT,dynamic_broken,اختيار,cycle,2022-11-02 14:31:00+00:00,2022-11-02 18:27:00+00:00,13.935679712157059,13.986899160840089,0.40884941952499887,111.11111111111111,1,13.919672089254417,14.00300261384601
ATOMUSDT,dynamic_broken,اختيار,cycle,2022-11-02 18:38:00+00:00,2022-11-02 18:42:00+00:00,13.770313435057616,13.820925093541762,0.40884941952497283,111.11111111111113,1,13.754495764927949,13.836837456616871
ATOMUSDT,dynamic_broken,اختيار,cycle,2022-11-02 18:53:00+00:00,2022-11-02 19:01:00+00:00,13.52593604724105,13.575649516664233,0.4088494195249936,111.1111111111111,1,13.510399088289518,13.59127948807552
ATOMUSDT,dynamic_broken,اختيار,cycle,2022-11-02 18:51:00+00:00,2022-11-02 19:04:00+00:00,13.606909459486806,13.65692054005052,0.4088494195249842,111.11111111111111,1,13.59127948807552,13.672644080743375
ATOMUSDT,dynamic_broken,اختيار,cycle,2022-11-02 18:50:00+00:00,2022-11-02 19:08:00+00:00,13.68836762143623,13.738678094798281,0.4088494195249732,111.11111111111111,1,13.672644080743375,13.754495764927949
ATOMUSDT,dynamic_broken,اختيار,flatten,2022-11-02 19:24:00+00:00,2022-11-02 20:18:00+00:00,13.445444499999999,13.129883249999999,-2.610749151981468,111.11111111111113,1,13.43,13.145
ATOMUSDT,dynamic_broken,اختيار,flatten,2022-11-02 19:21:00+00:00,2022-11-02 20:18:00+00:00,13.52593604724105,13.129883249999999,-3.257184785774388,111.1111111111111,1,13.510399088289518,13.145
ATOMUSDT,dynamic_broken,اختيار,flatten,2022-11-02 19:18:00+00:00,2022-11-02 20:18:00+00:00,13.606909459486806,13.129883249999999,-3.8997735431534277,111.11111111111111,1,13.59127948807552,13.145
ATOMUSDT,dynamic_broken,اختيار,flatten,2022-11-02 19:15:00+00:00,2022-11-02 20:18:00+00:00,13.68836762143623,13.129883249999999,-4.538538316510927,111.11111111111111,1,13.672644080743375,13.145
ATOMUSDT,dynamic_broken,اختيار,flatten,2022-11-02 18:44:00+00:00,2022-11-02 20:18:00+00:00,13.770313435057616,13.129883249999999,-5.173501862008764,111.11111111111113,1,13.754495764927949,13.145
ATOMUSDT,dynamic_broken,اختيار,flatten,2022-11-02 18:36:00+00:00,2022-11-02 20:18:00+00:00,13.852749819691981,13.129883249999999,-5.804686800389111,111.11111111111111,1,13.836837456616871,13.145
ATOMUSDT,dynamic_broken,اختيار,flatten,2022-11-02 18:32:00+00:00,2022-11-02 20:18:00+00:00,13.935679712157059,13.129883249999999,-6.432115617780262,111.11111111111111,1,13.919672089254417,13.145
ATOMUSDT,dynamic_broken,اختيار,flatten,2022-11-02 14:31:00+00:00,2022-11-02 20:18:00+00:00,14.019106066851933,13.129883249999999,-7.055810666497741,111.11111111111111,1,14.00300261384601,13.145
ATOMUSDT,dynamic_broken,اختيار,flatten,2022-11-02 14:31:00+00:00,2022-11-02 20:18:00+00:00,14.103031855862278,13.129883249999999,-7.67579416584056,111.11111111111111,1,14.086831999063357,13.145
ATOMUSDT,dynamic_broken,اختيار,base,2022-11-02 14:31:00+00:00,2022-11-02 20:18:00+00:00,13.556572150000001,13.129883249999999,-6.302177091795318,200.0,1,13.541,13.145
ATOMUSDT,dynamic_broken,اختيار,cycle,2023-01-09 00:01:00+00:00,2023-01-09 00:03:00+00:00,10.532183839870337,10.55768528883119,0.20200602913352367,83.33333333333333,1,10.520085741267879,10.569840605527546
ATOMUSDT,dynamic_broken,اختيار,base,2023-01-09 00:00:00+00:00,2023-01-09 00:13:00+00:00,10.56113135,10.8894627,28.730220144818613,923.0769230769231,1,10.549,10.902
ATOMUSDT,static_broken,اختيار,flatten,2023-03-03 01:20:00+00:00,2023-03-03 01:28:00+00:00,12.1699794,11.89330695,-3.251450782682288,142.85714285714286,1,12.156,11.907
ATOMUSDT,static_broken,اختيار,flatten,2023-03-03 01:18:00+00:00,2023-03-03 01:28:00+00:00,12.271953678571428,11.89330695,-4.412874874091589,142.85714285714286,1,12.257857142857143,11.907
ATOMUSDT,static_broken,اختيار,flatten,2023-03-03 00:39:00+00:00,2023-03-03 01:28:00+00:00,12.373927957142858,11.89330695,-5.555156235036154,142.85714285714286,1,12.359714285714286,11.907
ATOMUSDT,static_broken,اختيار,flatten,2023-03-03 00:00:00+00:00,2023-03-03 01:28:00+00:00,12.475902235714285,11.89330695,-6.6787642663076845,142.85714285714286,1,12.461571428571428,11.907
ATOMUSDT,static_broken,اختيار,flatten,2023-03-03 00:00:00+00:00,2023-03-03 01:28:00+00:00,12.577876514285714,11.89330695,-7.7841531461579505,142.85714285714286,1,12.563428571428572,11.907
ATOMUSDT,static_broken,اختيار,flatten,2023-03-03 00:00:00+00:00,2023-03-03 01:28:00+00:00,12.679850792857142,11.89330695,-8.8717624424145,142.85714285714286,1,12.665285714285714,11.907
ATOMUSDT,static_broken,اختيار,flatten,2023-03-03 00:00:00+00:00,2023-03-03 01:28:00+00:00,12.781825071428571,11.89330695,-9.942017695295643,142.85714285714286,1,12.767142857142858,11.907
ATOMUSDT,dynamic_broken,اختيار,flatten,2023-03-03 01:20:00+00:00,2023-03-03 01:28:00+00:00,12.1699794,11.89330695,-1.625725391341144,71.42857142857143,1,12.156,11.907
ATOMUSDT,dynamic_broken,اختيار,flatten,2023-03-03 01:19:00+00:00,2023-03-03 01:28:00+00:00,12.217575746093246,11.89330695,-1.8979782659920585,71.42857142857143,1,12.203541673169102,11.907
ATOMUSDT,dynamic_broken,اختيار,flatten,2023-03-03 01:18:00+00:00,2023-03-03 01:28:00+00:00,12.265358239762177,11.89330695,-2.1691705176261094,71.42857142857143,1,12.251269280090074,11.907
ATOMUSDT,dynamic_broken,اختيار,flatten,2023-03-03 01:18:00+00:00,2023-03-03 01:28:00+00:00,12.31332760902318,11.89330695,-2.4393062781415606,71.42857142857143,1,12.299183547943045,11.907
ATOMUSDT,dynamic_broken,اختيار,flatten,2023-03-03 00:40:00+00:00,2023-03-03 01:28:00+00:00,12.361484584739884,11.89330695,-2.70838966333993,71.42857142857143,1,12.347285206752119,11.907
ATOMUSDT,dynamic_broken,اختيار,flatten,2023-03-03 00:16:00+00:00,2023-03-03 01:28:00+00:00,12.409829900634307,11.89330695,-2.976424772988717,71.42857142857143,1,12.3955749893965,11.907
ATOMUSDT,dynamic_broken,اختيار,flatten,2023-03-03 00:06:00+00:00,2023-03-03 01:28:00+00:00,12.458364293298022,11.89330695,-3.2434156908838307,71.42857142857143,1,12.444053631621657,11.907
ATOMUSDT,dynamic_broken,اختيار,flatten,2023-03-03 00:00:00+00:00,2023-03-03 01:28:00+00:00,12.507088502203384,11.89330695,-3.5093664849118156,71.42857142857143,1,12.492721872050526,11.907
ATOMUSDT,dynamic_broken,اختيار,flatten,2023-03-03 00:00:00+00:00,2023-03-03 01:28:00+00:00,12.5560032697148,11.89330695,-3.774281207111848,71.42857142857143,1,12.541580452194777,11.907
ATOMUSDT,dynamic_broken,اختيار,flatten,2023-03-03 00:00:00+00:00,2023-03-03 01:28:00+00:00,12.60510934110004,11.89330695,-4.0381638937374795,71.42857142857143,1,12.590630116466103,11.907
ATOMUSDT,dynamic_broken,اختيار,flatten,2023-03-03 00:00:00+00:00,2023-03-03 01:28:00+00:00,12.654407464541581,11.89330695,-4.301018565318091,71.42857142857143,1,12.639871612187566,11.907
ATOMUSDT,dynamic_broken,اختيار,flatten,2023-03-03 00:00:00+00:00,2023-03-03 01:28:00+00:00,12.703898391148023,11.89330695,-4.562849226720196,71.42857142857143,1,12.689305689604977,11.907
ATOMUSDT,dynamic_broken,اختيار,flatten,2023-03-03 00:00:00+00:00,2023-03-03 01:28:00+00:00,12.753582874965515,11.89330695,-4.823659867208406,71.42857142857143,1,12.738933101898333,11.907
ATOMUSDT,dynamic_broken,اختيار,flatten,2023-03-03 00:00:00+00:00,2023-03-03 01:28:00+00:00,12.803461672989263,11.89330695,-5.083454460506294,71.42857142857143,1,12.78875460519329,11.907
ATOMUSDT,dynamic_broken,اختيار,base,2023-03-03 00:00:00+00:00,2023-03-03 01:28:00+00:00,12.47933475,11.89330695,-21.93980264741276,466.66666666666663,1,12.465,11.907
ATOMUSDT,static_broken,اختيار,flatten,2023-04-19 08:10:00+00:00,2023-04-19 08:13:00+00:00,12.1679771,11.87732535,-3.416297397682131,142.85714285714286,1,12.154,11.891
ATOMUSDT,static_broken,اختيار,flatten,2023-04-19 08:02:00+00:00,2023-04-19 08:13:00+00:00,12.256507364285714,11.87732535,-4.424682477632987,142.85714285714286,1,12.24242857142857,11.891
ATOMUSDT,static_broken,اختيار,flatten,2023-04-19 06:18:00+00:00,2023-04-19 08:13:00+00:00,12.34503762857143,11.87732535,-5.418604645389379,142.85714285714286,1,12.330857142857143,11.891
ATOMUSDT,static_broken,اختيار,flatten,2023-04-19 02:06:00+00:00,2023-04-19 08:13:00+00:00,12.433567892857141,11.87732535,-6.398372840135062,142.85714285714286,1,12.419285714285714,11.891
ATOMUSDT,static_broken,اختيار,flatten,2023-04-19 00:32:00+00:00,2023-04-19 08:13:00+00:00,12.522098157142857,11.87732535,-7.364287264349511,142.85714285714286,1,12.507714285714286,11.891
ATOMUSDT,static_broken,اختيار,flatten,2023-04-19 00:00:00+00:00,2023-04-19 08:13:00+00:00,12.61062842142857,11.87732535,-8.316639690478615,142.85714285714286,1,12.596142857142857,11.891
ATOMUSDT,static_broken,اختيار,flatten,2023-04-19 00:00:00+00:00,2023-04-19 08:13:00+00:00,12.699158685714286,11.87732535,-9.25571375477843,142.85714285714286,1,12.684571428571429,11.891
ATOMUSDT,dynamic_broken,اختيار,cycle,2023-04-19 00:00:00+00:00,2023-04-19 00:17:00+00:00,12.556463214370202,12.571439230372205,0.08529038656616532,71.42857142857143,1,12.542039868521403,12.585913030357116
