symbol,engine,window,kind,entry_time,exit_time,entry,exit,pnl,notional,bars_held,buy_px,sell_px,buy_level,sell_level
ATOMUSDT,rnd110058,اختيار,flatten,2022-11-01 11:46:00+00:00,2022-11-02 10:03:00+00:00,13.996077,13.516278384,-4.825782668168653,140.60991309945288,1,13.98,13.531839999999999,14.20342857142857,14.302285714285714
ATOMUSDT,rnd110058,اختيار,flatten,2022-11-01 11:46:00+00:00,2022-11-02 10:03:00+00:00,13.996077,13.516278384,-4.792426944744098,139.6380198969196,1,13.98,13.531839999999999,14.302285714285714,14.401142857142856
ATOMUSDT,rnd110058,اختيار,flatten,2022-11-01 11:46:00+00:00,2022-11-02 10:03:00+00:00,13.996077,13.516278384,-4.7595291643520365,138.67946988334262,1,13.98,13.531839999999999,14.401142857142856,14.5
ATOMUSDT,rnd110058,اختيار,cycle,2022-02-20 21:19:00+00:00,2022-02-20 21:57:00+00:00,26.011307214285715,26.138477571428574,0.6992376815464829,142.85714285714286,1,25.981428571428573,26.16857142857143,25.981428571428573,26.16857142857143
ATOMUSDT,rnd110058,اختيار,cycle,2022-02-20 19:20:00+00:00,2022-02-20 22:07:00+00:00,26.198665285714284,26.325405214285713,0.6918873707360429,142.85714285714286,1,26.16857142857143,26.355714285714285,26.16857142857143,26.355714285714285
ATOMUSDT,rnd110058,اختيار,cycle,2022-02-20 19:01:00+00:00,2022-02-20 22:55:00+00:00,26.386023357142857,26.51233285714286,0.6846414439807113,142.85714285714286,1,26.355714285714285,26.542857142857144,26.355714285714285,26.542857142857144
ATOMUSDT,rnd110058,اختيار,cycle,2022-02-20 18:32:00+00:00,2022-02-20 23:00:00+00:00,26.410337,26.6992605,1.555024219590973,141.98062432723358,1,26.38,26.73,26.542857142857144,26.73
ATOMUSDT,rnd110058,اختيار,cycle,2022-02-20 23:22:00+00:00,2022-02-20 23:35:00+00:00,26.386023357142857,26.51233285714286,0.6846414439807113,142.85714285714286,1,26.355714285714285,26.542857142857144,26.355714285714285,26.542857142857144
ATOMUSDT,rnd110058,اختيار,cycle,2022-02-21 00:24:00+00:00,2022-02-21 00:53:00+00:00,25.823949142857145,25.95154992857143,0.7066946483954685,142.85714285714286,1,25.794285714285717,25.981428571428573,25.794285714285717,25.981428571428573
ATOMUSDT,rnd110058,اختيار,cycle,2022-02-21 00:02:00+00:00,2022-02-21 00:55:00+00:00,26.011307214285715,26.138477571428574,0.6992376815464829,142.85714285714286,1,25.981428571428573,26.16857142857143,25.981428571428573,26.16857142857143
ATOMUSDT,rnd110058,اختيار,cycle,2022-02-20 23:54:00+00:00,2022-02-21 00:59:00+00:00,26.198665285714284,26.325405214285713,0.6918873707360429,142.85714285714286,1,26.16857142857143,26.355714285714285,26.16857142857143,26.355714285714285
ATOMUSDT,rnd110058,اختيار,cycle,2022-02-20 23:49:00+00:00,2022-02-21 01:06:00+00:00,26.386023357142857,26.51233285714286,0.6846414439807113,142.85714285714286,1,26.355714285714285,26.542857142857144,26.355714285714285,26.542857142857144
ATOMUSDT,rnd110058,اختيار,cycle,2022-02-20 23:12:00+00:00,2022-02-21 01:06:00+00:00,26.57338142857143,26.6992605,0.6774976933722869,142.85714285714286,1,26.542857142857144,26.73,26.542857142857144,26.73
ATOMUSDT,rnd110058,اختيار,cycle,2021-11-27 16:02:00+00:00,2021-11-27 16:49:00+00:00,27.694669428571427,27.82938792857143,0.6957162776285981,142.85714285714286,1,27.662857142857142,27.861428571428572,27.662857142857142,27.861428571428572
ATOMUSDT,rnd110058,اختيار,cycle,2021-11-27 19:36:00+00:00,2021-11-27 20:02:00+00:00,27.297069857142855,27.432701785714286,0.7106356940764506,142.85714285714286,1,27.265714285714285,27.464285714285715,27.265714285714285,27.464285714285715
ATOMUSDT,rnd110058,اختيار,cycle,2021-11-27 20:56:00+00:00,2021-11-27 21:50:00+00:00,26.7006705,26.837672571428573,0.7338479373751793,142.85714285714286,1,26.67,26.86857142857143,26.67,26.86857142857143
ATOMUSDT,rnd110058,اختيار,cycle,2021-11-27 20:44:00+00:00,2021-11-27 21:56:00+00:00,26.899470285714283,27.036015642857144,0.7259961566506858,142.85714285714286,1,26.86857142857143,27.06714285714286,26.86857142857143,27.06714285714286
ATOMUSDT,rnd110058,اختيار,cycle,2021-11-27 21:57:00+00:00,2021-11-27 22:02:00+00:00,26.899470285714283,27.036015642857144,0.7259961566506858,142.85714285714286,1,26.86857142857143,27.06714285714286,26.86857142857143,27.06714285714286
ATOMUSDT,rnd110058,اختيار,flatten,2021-11-27 23:30:00+00:00,2021-11-28 01:35:00+00:00,26.7006705,26.10654291,-3.182428571428568,142.85714285714286,1,26.67,26.1366,26.67,26.86857142857143
ATOMUSDT,rnd110058,اختيار,flatten,2021-11-27 23:19:00+00:00,2021-11-28 01:35:00+00:00,26.899470285714283,26.10654291,-4.215904804946202,142.85714285714286,1,26.86857142857143,26.1366,26.86857142857143,27.06714285714286
ATOMUSDT,rnd110058,اختيار,flatten,2021-11-27 20:38:00+00:00,2021-11-28 01:35:00+00:00,27.098270071428573,26.10654291,-5.2342173506548315,142.85714285714286,1,27.06714285714286,26.1366,27.06714285714286,27.265714285714285
ATOMUSDT,rnd110058,اختيار,flatten,2021-11-27 20:36:00+00:00,2021-11-28 01:35:00+00:00,27.297069857142855,26.10654291,-6.2376975120132725,142.85714285714286,1,27.265714285714285,26.1366,27.265714285714285,27.464285714285715
ATOMUSDT,rnd110058,اختيار,flatten,2021-11-27 18:06:00+00:00,2021-11-28 01:35:00+00:00,27.495869642857144,26.10654291,-7.226667010960429,142.85714285714286,1,27.464285714285715,26.1366,27.464285714285715,27.662857142857142
ATOMUSDT,rnd110058,اختيار,flatten,2021-11-27 16:56:00+00:00,2021-11-28 01:35:00+00:00,27.694669428571427,26.10654291,-8.201438331808639,142.85714285714286,1,27.662857142857142,26.1366,27.662857142857142,27.861428571428572
ATOMUSDT,rnd110058,اختيار,flatten,2021-11-27 15:35:00+00:00,2021-11-28 01:35:00+00:00,27.821958499999997,26.10654291,-8.795649848741197,142.4908988360765,1,27.79,26.1366,27.861428571428572,28.06
ATOMUSDT,rnd110058,اختيار,cycle,2022-08-05 04:39:00+00:00,2022-08-05 05:51:00+00:00,10.641080328571428,10.697683500000002,0.7607748639629784,142.85714285714286,1,10.628857142857143,10.71,10.628857142857143,10.71
ATOMUSDT,rnd110058,اختيار,cycle,2022-08-05 07:51:00+00:00,2022-08-05 10:37:00+00:00,10.641080328571428,10.697683500000002,0.7607748639629784,142.85714285714286,1,10.628857142857143,10.71,10.628857142857143,10.71
ATOMUSDT,rnd110058,اختيار,cycle,2022-08-05 12:49:00+00:00,2022-08-05 13:00:00+00:00,10.641080328571428,10.697683500000002,0.7607748639629784,142.85714285714286,1,10.628857142857143,10.71,10.628857142857143,10.71
ATOMUSDT,rnd110058,اختيار,cycle,2022-08-05 13:12:00+00:00,2022-08-05 13:33:00+00:00,10.641080328571428,10.697683500000002,0.7607748639629784,142.85714285714286,1,10.628857142857143,10.71,10.628857142857143,10.71
ATOMUSDT,rnd110058,اختيار,cycle,2022-03-12 09:14:00+00:00,2022-03-12 10:41:00+00:00,27.567380357142856,27.696683571428572,0.6708337965536522,142.85714285714286,1,27.535714285714285,27.728571428571428,27.535714285714285,27.728571428571428
ATOMUSDT,rnd110058,اختيار,cycle,2022-03-12 14:33:00+00:00,2022-03-12 15:44:00+00:00,27.374301428571428,27.504048214285714,0.6778828929690991,142.85714285714286,1,27.34285714285714,27.535714285714285,27.34285714285714,27.535714285714285
ATOMUSDT,rnd110058,اختيار,cycle,2022-03-12 13:28:00+00:00,2022-03-12 17:04:00+00:00,27.567380357142856,27.696683571428572,0.6708337965536522,142.85714285714286,1,27.535714285714285,27.728571428571428,27.535714285714285,27.728571428571428
ATOMUSDT,rnd110058,اختيار,cycle,2022-03-12 19:03:00+00:00,2022-03-12 21:30:00+00:00,27.374301428571428,27.504048214285714,0.6778828929690991,142.85714285714286,1,27.34285714285714,27.535714285714285,27.34285714285714,27.535714285714285
ATOMUSDT,rnd110058,اختيار,flatten,2022-03-12 23:58:00+00:00,2022-03-12 23:59:00+00:00,27.181222499999997,27.188696999999998,0.039329123914763044,142.85714285714286,1,27.15,27.22,27.15,27.34285714285714
ATOMUSDT,rnd110058,اختيار,flatten,2022-03-12 23:33:00+00:00,2022-03-12 23:59:00+00:00,27.374301428571428,27.188696999999998,-0.969720107478738,142.85714285714286,1,27.34285714285714,27.22,27.34285714285714,27.535714285714285
ATOMUSDT,rnd110058,اختيار,flatten,2022-03-12 17:11:00+00:00,2022-03-12 23:59:00+00:00,27.567380357142856,27.188696999999998,-1.9646347971095102,142.85714285714286,1,27.535714285714285,27.22,27.535714285714285,27.728571428571428
ATOMUSDT,rnd110058,اختيار,flatten,2022-03-12 09:14:00+00:00,2022-03-12 23:59:00+00:00,27.5816825,27.188696999999998,-2.024654817104594,141.93714580113345,1,27.55,27.22,27.728571428571428,27.92142857142857
ATOMUSDT,rnd110058,اختيار,flatten,2022-03-12 09:14:00+00:00,2022-03-12 23:59:00+00:00,27.5816825,27.188696999999998,-2.0106702481453147,140.95676643642878,1,27.55,27.22,27.92142857142857,28.114285714285714
ATOMUSDT,rnd110058,اختيار,flatten,2022-03-12 09:14:00+00:00,2022-03-12 23:59:00+00:00,27.5816825,27.188696999999998,-1.9968775406504153,139.989837398374,1,27.55,27.22,28.114285714285714,28.307142857142857
ATOMUSDT,rnd110058,اختيار,flatten,2022-03-12 09:14:00+00:00,2022-03-12 23:59:00+00:00,27.5816825,27.188696999999998,-1.9832727731516617,139.03608377491798,1,27.55,27.22,28.307142857142857,28.5
ATOMUSDT,rnd210058,اختيار,cycle,2022-10-02 05:43:00+00:00,2022-10-02 06:10:00+00:00,12.765663649999999,12.823236300000001,0.6450211187918334,142.85714285714286,1,12.751,12.838000000000001,12.751,12.838000000000001
ATOMUSDT,rnd210058,اختيار,cycle,2022-10-02 10:16:00+00:00,2022-10-02 11:27:00+00:00,12.5043635,12.56253645,0.665366007091381,142.85714285714286,1,12.49,12.577,12.49,12.577
ATOMUSDT,rnd210058,اختيار,cycle,2022-10-02 12:23:00+00:00,2022-10-02 19:08:00+00:00,12.5043635,12.56253645,0.665366007091381,142.85714285714286,1,12.49,12.577,12.49,12.577
ATOMUSDT,rnd210058,اختيار,flatten,2022-10-02 21:07:00+00:00,2022-10-02 23:06:00+00:00,12.5043635,12.22612377,-3.182428571428583,142.85714285714286,1,12.49,12.2402,12.49,12.577
ATOMUSDT,rnd210058,اختيار,flatten,2022-10-02 10:15:00+00:00,2022-10-02 23:06:00+00:00,12.59146355,12.22612377,-4.149749315644216,142.85714285714286,1,12.577,12.2402,12.577,12.664
ATOMUSDT,rnd210058,اختيار,flatten,2022-10-02 09:42:00+00:00,2022-10-02 23:06:00+00:00,12.6785636,12.22612377,-5.103779329482912,142.85714285714286,1,12.664,12.2402,12.664,12.751
ATOMUSDT,rnd210058,اختيار,flatten,2022-10-02 06:57:00+00:00,2022-10-02 23:06:00+00:00,12.765663649999999,12.22612377,-6.044790660676469,142.85714285714286,1,12.751,12.2402,12.751,12.838000000000001
ATOMUSDT,rnd210058,اختيار,flatten,2022-10-02 03:46:00+00:00,2022-10-02 23:06:00+00:00,12.84575565,12.22612377,-6.8950646518149235,142.7792491042218,1,12.831,12.2402,12.838000000000001,12.925
ATOMUSDT,rnd210058,اختيار,flatten,2022-10-02 03:46:00+00:00,2022-10-02 23:06:00+00:00,12.84575565,12.22612377,-6.848652998065765,141.8181818181818,1,12.831,12.2402,12.925,13.012
ATOMUSDT,rnd210058,اختيار,flatten,2022-10-02 03:46:00+00:00,2022-10-02 23:06:00+00:00,12.84575565,12.22612377,-6.802861973562866,140.86996618505995,1,12.831,12.2402,13.012,13.099
ATOMUSDT,rnd210058,اختيار,flatten,2022-11-13 06:30:00+00:00,2022-11-13 07:01:00+00:00,10.852466,10.610983319999999,-3.182428571428581,142.85714285714286,1,10.84,10.623199999999999,10.84,10.898142857142856
ATOMUSDT,rnd210058,اختيار,flatten,2022-11-13 06:28:00+00:00,2022-11-13 07:01:00+00:00,10.91067572142857,10.610983319999999,-3.9284858682156947,142.85714285714286,1,10.898142857142856,10.623199999999999,10.898142857142856,10.956285714285714
ATOMUSDT,rnd210058,اختيار,flatten,2022-11-13 06:04:00+00:00,2022-11-13 07:01:00+00:00,10.968885442857143,10.610983319999999,-4.666624805814591,142.85714285714286,1,10.956285714285714,10.623199999999999,10.956285714285714,11.01442857142857
ATOMUSDT,rnd210058,اختيار,flatten,2022-11-13 04:51:00+00:00,2022-11-13 07:01:00+00:00,11.027095164285713,10.610983319999999,-5.3969707822948365,142.85714285714286,1,11.01442857142857,10.623199999999999,11.01442857142857,11.072571428571429
ATOMUSDT,rnd210058,اختيار,flatten,2022-11-13 04:36:00+00:00,2022-11-13 07:01:00+00:00,11.0687144,10.610983319999999,-5.9055978737678725,142.6433400423182,1,11.056,10.623199999999999,11.072571428571429,11.130714285714285
ATOMUSDT,rnd210058,اختيار,flatten,2022-11-13 04:36:00+00:00,2022-11-13 07:01:00+00:00,11.0687144,10.610983319999999,-5.874749149714437,141.89822242187,1,11.056,10.623199999999999,11.130714285714285,11.188857142857144
ATOMUSDT,rnd210058,اختيار,flatten,2022-11-13 04:36:00+00:00,2022-11-13 07:01:00+00:00,11.0687144,10.610983319999999,-5.844221036235033,141.16084880365668,1,11.056,10.623199999999999,11.188857142857144,11.247
ATOMUSDT,rnd210058,اختيار,flatten,2022-08-14 13:26:00+00:00,2022-08-14 16:56:00+00:00,11.79454815,11.532102813,-3.1824285714285816,142.85714285714286,1,11.781,11.54538,11.781,11.868714285714287
ATOMUSDT,rnd210058,اختيار,flatten,2022-08-14 12:09:00+00:00,2022-08-14 16:56:00+00:00,11.882363307142858,11.532102813,-4.2158916496293815,142.85714285714286,1,11.868714285714287,11.54538,11.868714285714287,11.956428571428571
ATOMUSDT,rnd210058,اختيار,flatten,2022-08-14 11:22:00+00:00,2022-08-14 16:56:00+00:00,11.970178464285713,11.532102813,-5.234191424645593,142.85714285714286,1,11.956428571428571,11.54538,11.956428571428571,12.044142857142857
ATOMUSDT,rnd210058,اختيار,flatten,2022-08-14 08:05:00+00:00,2022-08-14 16:56:00+00:00,12.05799362142857,11.532102813,-6.237659187377038,142.85714285714286,1,12.044142857142857,11.54538,12.044142857142857,12.131857142857143
ATOMUSDT,rnd210058,اختيار,flatten,2022-08-14 07:56:00+00:00,2022-08-14 16:56:00+00:00,12.145808778571428,11.532102813,-7.226616647685886,142.85714285714286,1,12.131857142857143,11.54538,12.131857142857143,12.21957142857143
ATOMUSDT,rnd210058,اختيار,flatten,2022-08-14 07:56:00+00:00,2022-08-14 16:56:00+00:00,12.15496215,11.532102813,-7.2817533581958624,141.93857628862364,1,12.141,11.54538,12.21957142857143,12.307285714285713
ATOMUSDT,rnd210058,اختيار,flatten,2022-08-14 07:56:00+00:00,2022-08-14 16:56:00+00:00,12.15496215,11.532102813,-7.22985614792631,140.92697705192046,1,12.141,11.54538,12.307285714285713,12.395
ATOMUSDT,rnd210058,اختيار,cycle,2021-11-25 14:27:00+00:00,2021-11-25 14:29:00+00:00,30.41922764285714,30.601910142857147,0.8589143824345556,142.85714285714286,1,30.384285714285713,30.63714285714286,30.384285714285713,30.63714285714286
ATOMUSDT,rnd210058,اختيار,cycle,2021-11-25 14:07:00+00:00,2021-11-25 15:17:00+00:00,30.565109500000002,30.8544765,1.3492819173738626,142.35754919332277,1,30.53,30.89,30.63714285714286,30.89
ATOMUSDT,rnd210058,اختيار,cycle,2021-11-25 15:29:00+00:00,2021-11-25 16:04:00+00:00,30.67237557142857,30.8544765,0.8491137208403883,142.85714285714286,1,30.63714285714286,30.89,30.63714285714286,30.89
ATOMUSDT,rnd210058,اختيار,cycle,2021-11-25 21:56:00+00:00,2021-11-26 00:00:00+00:00,29.65978385714286,29.844211071428575,0.889320157612671,142.85714285714286,1,29.625714285714288,29.87857142857143,29.625714285714288,29.87857142857143
ATOMUSDT,rnd210058,اختيار,cycle,2021-11-26 00:05:00+00:00,2021-11-26 00:10:00+00:00,29.65978385714286,29.844211071428575,0.889320157612671,142.85714285714286,1,29.625714285714288,29.87857142857143,29.625714285714288,29.87857142857143
ATOMUSDT,rnd210058,اختيار,cycle,2021-11-25 19:28:00+00:00,2021-11-26 00:12:00+00:00,29.912931785714285,30.09677742857143,0.8790133533690812,142.85714285714286,1,29.87857142857143,30.13142857142857,29.87857142857143,30.13142857142857
ATOMUSDT,rnd210058,اختيار,flatten,2021-11-26 04:36:00+00:00,2021-11-26 07:40:00+00:00,29.153488,28.50478176,-3.1824285714285674,142.85714285714286,1,29.12,28.5376,29.12,29.372857142857143
ATOMUSDT,rnd210058,اختيار,flatten,2021-11-26 02:06:00+00:00,2021-11-26 07:40:00+00:00,29.40663592857143,28.50478176,-4.38623689787184,142.85714285714286,1,29.372857142857143,28.5376,29.372857142857143,29.625714285714288
ATOMUSDT,rnd210058,اختيار,flatten,2021-11-26 00:55:00+00:00,2021-11-26 07:40:00+00:00,29.65978385714286,28.50478176,-5.5694960803494,142.85714285714286,1,29.625714285714288,28.5376,29.625714285714288,29.87857142857143
ATOMUSDT,rnd210058,اختيار,flatten,2021-11-26 00:19:00+00:00,2021-11-26 07:40:00+00:00,29.912931785714285,28.50478176,-6.732727830333659,142.85714285714286,1,29.87857142857143,28.5376,29.87857142857143,30.13142857142857
ATOMUSDT,rnd210058,اختيار,flatten,2021-11-25 18:08:00+00:00,2021-11-26 07:40:00+00:00,30.166079714285715,28.50478176,-7.876436346888464,142.85714285714286,1,30.13142857142857,28.5376,30.13142857142857,30.384285714285713
ATOMUSDT,rnd210058,اختيار,flatten,2021-11-25 17:15:00+00:00,2021-11-26 07:40:00+00:00,30.41922764285714,28.50478176,-9.001109045357754,142.85714285714286,1,30.384285714285713,28.5376,30.384285714285713,30.63714285714286
ATOMUSDT,rnd210058,اختيار,flatten,2021-11-25 16:25:00+00:00,2021-11-26 07:40:00+00:00,30.67237557142857,28.50478176,-10.10721724997002,142.85714285714286,1,30.63714285714286,28.5376,30.63714285714286,30.89
ATOMUSDT,rnd210058,اختيار,cycle,2022-02-16 02:32:00+00:00,2022-02-16 02:57:00+00:00,28.392614,28.547133,0.7783548257102585,142.85714285714286,1,28.36,28.58,28.36,28.58
ATOMUSDT,rnd210058,اختيار,cycle,2022-02-16 01:40:00+00:00,2022-02-16 03:13:00+00:00,28.612866999999998,28.766879999999997,0.7698340497850599,142.85714285714286,1,28.58,28.799999999999997,28.58,28.799999999999997
ATOMUSDT,rnd210058,اختيار,cycle,2022-02-16 04:16:00+00:00,2022-02-16 06:37:00+00:00,28.392614,28.547133,0.7783548257102585,142.85714285714286,1,28.36,28.58,28.36,28.58
ATOMUSDT,rnd210058,اختيار,cycle,2022-02-16 03:30:00+00:00,2022-02-16 07:55:00+00:00,28.612866999999998,28.766879999999997,0.7698340497850599,142.85714285714286,1,28.58,28.799999999999997,28.58,28.799999999999997
ATOMUSDT,rnd210058,اختيار,cycle,2022-02-16 10:00:00+00:00,2022-02-16 10:13:00+00:00,28.392614,28.547133,0.7783548257102585,142.85714285714286,1,28.36,28.58,28.36,28.58
ATOMUSDT,rnd210058,اختيار,cycle,2022-02-16 10:24:00+00:00,2022-02-16 12:34:00+00:00,28.392614,28.547133,0.7783548257102585,142.85714285714286,1,28.36,28.58,28.36,28.58
ATOMUSDT,rnd210058,اختيار,cycle,2022-02-16 14:50:00+00:00,2022-02-16 15:42:00+00:00,27.731855,27.887891999999997,0.8047292418772448,142.85714285714286,1,27.7,27.919999999999998,27.7,27.919999999999998
ATOMUSDT,rnd210058,اختيار,cycle,2022-02-16 16:11:00+00:00,2022-02-16 16:44:00+00:00,27.731855,27.887891999999997,0.8047292418772448,142.85714285714286,1,27.7,27.919999999999998,27.7,27.919999999999998
ATOMUSDT,rnd210058,اختيار,cycle,2022-02-16 13:35:00+00:00,2022-02-16 16:53:00+00:00,27.952108,28.107639000000002,0.7957992222677212,142.85714285714286,1,27.919999999999998,28.14,27.919999999999998,28.14
ATOMUSDT,rnd210058,اختيار,cycle,2022-02-16 13:29:00+00:00,2022-02-16 19:15:00+00:00,28.172361,28.327386,0.7870088333841099,142.85714285714286,1,28.14,28.36,28.14,28.36
ATOMUSDT,rnd210058,اختيار,cycle,2022-02-16 12:41:00+00:00,2022-02-16 19:25:00+00:00,28.392614,28.547133,0.7783548257102585,142.85714285714286,1,28.36,28.58,28.36,28.58
ATOMUSDT,rnd210058,اختيار,cycle,2022-02-16 09:44:00+00:00,2022-02-16 20:04:00+00:00,28.612866999999998,28.766879999999997,0.7698340497850599,142.85714285714286,1,28.58,28.799999999999997,28.58,28.799999999999997
ATOMUSDT,rnd210058,اختيار,cycle,2022-02-16 21:51:00+00:00,2022-02-16 22:16:00+00:00,28.392614,28.547133,0.7783548257102585,142.85714285714286,1,28.36,28.58,28.36,28.58
ATOMUSDT,rnd210058,اختيار,cycle,2022-02-16 20:32:00+00:00,2022-02-16 22:25:00+00:00,28.612866999999998,28.766879999999997,0.7698340497850599,142.85714285714286,1,28.58,28.799999999999997,28.58,28.799999999999997
ATOMUSDT,rnd210058,اختيار,cycle,2022-02-16 23:52:00+00:00,2022-02-17 00:55:00+00:00,28.612866999999998,28.766879999999997,0.7698340497850599,142.85714285714286,1,28.58,28.799999999999997,28.58,28.799999999999997
ATOMUSDT,rnd210058,اختيار,cycle,2022-02-17 02:22:00+00:00,2022-02-17 02:46:00+00:00,28.612866999999998,28.766879999999997,0.7698340497850599,142.85714285714286,1,28.58,28.799999999999997,28.58,28.799999999999997
ATOMUSDT,rnd210058,اختيار,cycle,2022-02-16 01:20:00+00:00,2022-02-17 02:59:00+00:00,28.833119999999997,28.986627,0.7614434523809583,142.85714285714286,1,28.799999999999997,29.02,28.799999999999997,29.02
ATOMUSDT,rnd210058,اختيار,cycle,2022-02-16 01:20:00+00:00,2022-02-17 03:06:00+00:00,28.83312,29.206374,1.8374224672639525,141.77414590922515,1,28.8,29.24,29.02,29.24
ATOMUSDT,rnd210058,اختيار,cycle,2022-02-17 04:01:00+00:00,2022-02-17 04:07:00+00:00,28.833119999999997,28.986627,0.7614434523809583,142.85714285714286,1,28.799999999999997,29.02,28.799999999999997,29.02
ATOMUSDT,rnd210058,اختيار,cycle,2022-02-17 03:59:00+00:00,2022-02-17 04:12:00+00:00,29.053373,29.206374,0.753180072856157,142.85714285714286,1,29.02,29.24,29.02,29.24
ATOMUSDT,rnd310058,اختيار,cycle,2023-03-06 02:01:00+00:00,2023-03-06 03:30:00+00:00,11.901528178571429,11.96921955,0.8134515583557219,142.85714285714286,1,11.887857142857143,11.983,11.887857142857143,11.982142857142858
ATOMUSDT,rnd310058,اختيار,cycle,2023-03-06 05:05:00+00:00,2023-03-06 06:40:00+00:00,11.901528178571429,11.968363392857144,0.8031630629780159,142.85714285714286,1,11.887857142857143,11.982142857142858,11.887857142857143,11.982142857142858
ATOMUSDT,rnd310058,اختيار,cycle,2023-03-05 23:11:00+00:00,2023-03-06 14:30:00+00:00,11.995922321428571,12.062540678571429,0.794257611241223,142.85714285714286,1,11.982142857142858,12.076428571428572,11.982142857142858,12.076428571428572
ATOMUSDT,rnd310058,اختيار,cycle,2023-03-05 22:30:00+00:00,2023-03-06 15:51:00+00:00,12.090316464285715,12.156717964285715,0.7854912166558178,142.85714285714286,1,12.076428571428572,12.170714285714286,12.076428571428572,12.170714285714286
ATOMUSDT,rnd310058,اختيار,cycle,2023-03-06 23:49:00+00:00,2023-03-07 01:54:00+00:00,11.995922321428571,12.062540678571429,0.794257611241223,142.85714285714286,1,11.982142857142858,12.076428571428572,11.982142857142858,12.076428571428572
ATOMUSDT,rnd310058,اختيار,cycle,2023-03-07 14:05:00+00:00,2023-03-07 15:23:00+00:00,11.61834575,11.685831535714286,0.8307476545120465,142.85714285714286,1,11.605,11.699285714285715,11.605,11.699285714285715
