symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held,regime
ATOMUSDT,مرحلة0 0.130 حكم,2024-01-03T16:00:00+00:00,2024-01-07T20:00:00+00:00,10.2272782,9.35667762857,20.0,-1.7025,,stop,25,صاعد
ATOMUSDT,مرحلة0 0.130 حكم,2024-02-11T20:00:00+00:00,2024-02-20T12:00:00+00:00,9.802727,10.1085560571,20.0,0.624,,stop,52,عرضي
ATOMUSDT,مرحلة0 0.130 حكم,2024-03-05T20:00:00+00:00,2024-03-15T00:00:00+00:00,11.4408538,12.5121416143,20.0,1.8727,,stop,55,صاعد
ATOMUSDT,مرحلة0 0.130 حكم,2024-03-27T16:00:00+00:00,2024-04-01T04:00:00+00:00,12.4701902,11.6616175063,20.0,-1.2968,,stop,27,صاعد
ATOMUSDT,مرحلة0 0.130 حكم,2024-05-01T00:00:00+00:00,2024-05-11T08:00:00+00:00,8.4529746,8.56898867143,20.0,0.2745,,stop,62,هابط
ATOMUSDT,مرحلة0 0.130 حكم,2024-05-21T00:00:00+00:00,2024-05-22T12:00:00+00:00,8.9305947,8.4981042126,20.0,-0.9686,,stop,9,هابط
ATOMUSDT,مرحلة0 0.130 حكم,2024-06-07T20:00:00+00:00,2024-06-11T12:00:00+00:00,8.0384364,7.54931597143,20.0,-1.217,,stop,22,هابط
ATOMUSDT,مرحلة0 0.130 حكم,2024-08-04T20:00:00+00:00,2024-08-05T00:00:00+00:00,5.0695819,4.67171505067,20.0,-1.5696,,stop,1,هابط
ATOMUSDT,مرحلة0 0.130 حكم,2024-09-04T04:00:00+00:00,2024-09-06T16:00:00+00:00,4.0662793,3.77297519048,20.0,-1.4426,,stop,15,هابط
ATOMUSDT,مرحلة0 0.130 حكم,2024-09-18T20:00:00+00:00,2024-09-30T12:00:00+00:00,4.2595302,4.81644475714,20.0,2.6149,,stop,70,هابط
ATOMUSDT,مرحلة0 0.130 حكم,2024-10-01T20:00:00+00:00,2024-10-09T20:00:00+00:00,4.4507785,4.17670607143,20.0,-1.2316,,stop,48,عرضي
ATOMUSDT,مرحلة0 0.130 حكم,2024-12-10T00:00:00+00:00,2024-12-10T16:00:00+00:00,8.4039109,7.29031401226,20.0,-2.6502,,stop,4,صاعد
ATOMUSDT,مرحلة0 0.130 حكم,2025-03-02T20:00:00+00:00,2025-03-03T08:00:00+00:00,4.8643154,4.51629371855,20.0,-1.4309,,stop,3,هابط
ATOMUSDT,مرحلة0 0.130 حكم,2025-04-04T16:00:00+00:00,2025-04-06T16:00:00+00:00,5.0455507,4.52412596623,20.0,-2.0669,,stop,12,هابط
ATOMUSDT,مرحلة0 0.130 حكم,2025-05-09T12:00:00+00:00,2025-05-13T00:00:00+00:00,4.9233921,5.0803869,20.0,0.6378,,stop,21,هابط
ATOMUSDT,مرحلة0 0.130 حكم,2025-06-13T04:00:00+00:00,2025-06-20T16:00:00+00:00,4.1013248,3.88622704286,20.0,-1.0489,,stop,45,هابط
ATOMUSDT,مرحلة0 0.130 حكم,2025-07-02T20:00:00+00:00,2025-07-04T04:00:00+00:00,4.2425081,4.04652648233,20.0,-0.9239,,stop,8,هابط
ATOMUSDT,مرحلة0 0.130 حكم,2025-07-09T20:00:00+00:00,2025-07-12T12:00:00+00:00,4.3176056,4.53138724286,20.0,0.9903,,stop,16,هابط
ATOMUSDT,مرحلة0 0.130 حكم,2025-08-08T04:00:00+00:00,2025-08-11T12:00:00+00:00,4.5068513,4.46090755714,20.0,-0.2039,,stop,20,هابط
ATOMUSDT,مرحلة0 0.130 حكم,2025-10-01T12:00:00+00:00,2025-10-07T12:00:00+00:00,4.2134704,4.06057152857,20.0,-0.7258,,stop,36,هابط
ATOMUSDT,مرحلة0 0.130 حكم,2025-10-11T00:00:00+00:00,2025-12-01T12:00:00+00:00,2.9458246,2.1901491,20.0,-5.1305,,stop,309,هابط
ATOMUSDT,مرحلة0 0.130 حكم,2025-12-09T20:00:00+00:00,2025-12-11T00:00:00+00:00,2.3790888,2.23920975242,20.0,-1.1759,,stop,7,هابط
ATOMUSDT,مرحلة0 0.130 حكم,2026-01-19T04:00:00+00:00,2026-01-20T16:00:00+00:00,2.3891018,2.31227584286,20.0,-0.6431,,stop,9,عرضي
ATOMUSDT,مرحلة0 0.130 حكم,2026-01-31T20:00:00+00:00,2026-02-05T20:00:00+00:00,1.9164882,1.82904771429,20.0,-0.9125,,stop,30,هابط
ATOMUSDT,مرحلة0 0.130 حكم,2026-02-16T16:00:00+00:00,2026-02-18T20:00:00+00:00,2.1988548,2.3129892,20.0,1.0381,,stop,13,هابط
ATOMUSDT,مرحلة0 0.130 حكم,2026-04-21T16:00:00+00:00,2026-04-27T04:00:00+00:00,1.8383868,1.94404088571,20.0,1.1494,,stop,33,هابط
ATOMUSDT,مرحلة0 0.130 حكم,2026-06-11T08:00:00+00:00,2026-06-18T08:00:00+00:00,1.8804414,1.82177147143,20.0,-0.624,,stop,42,هابط
ATOMUSDT,مرحلة0 0.130 حكم,2026-08-03T16:00:00+00:00,2026-08-14T20:00:00+00:00,1.3497524,1.48278415714,20.0,1.9712,,stop,67,هابط
BNBUSDT,مرحلة0 0.130 حكم,2024-01-15T08:00:00+00:00,2024-01-23T08:00:00+00:00,315.4095,302.89023015,20.0,-0.7938,,stop,48,صاعد
BNBUSDT,مرحلة0 0.130 حكم,2024-02-04T16:00:00+00:00,2024-02-05T20:00:00+00:00,306.29767,299.372265172,20.0,-0.4522,,stop,7,صاعد
BNBUSDT,مرحلة0 0.130 حكم,2024-02-08T04:00:00+00:00,2024-02-12T04:00:00+00:00,311.90495,315.574932857,20.0,0.2353,,stop,24,صاعد
BNBUSDT,مرحلة0 0.130 حكم,2024-02-15T16:00:00+00:00,2024-02-20T16:00:00+00:00,360.76839,344.926544664,20.0,-0.8782,,stop,30,صاعد
BNBUSDT,مرحلة0 0.130 حكم,2024-02-21T12:00:00+00:00,2024-02-29T16:00:00+00:00,364.67346,401.891147143,20.0,2.0412,,stop,49,صاعد
BNBUSDT,مرحلة0 0.130 حكم,2024-03-05T20:00:00+00:00,2024-03-14T12:00:00+00:00,377.28984,592.157764286,20.0,11.3901,,stop,52,صاعد
BNBUSDT,مرحلة0 0.130 حكم,2024-03-29T08:00:00+00:00,2024-04-01T04:00:00+00:00,607.58884,579.209887008,20.0,-0.9341,,stop,17,صاعد
BNBUSDT,مرحلة0 0.130 حكم,2024-04-12T20:00:00+00:00,2024-04-13T16:00:00+00:00,588.46401,548.46436393,20.0,-1.3595,,stop,5,صاعد
BNBUSDT,مرحلة0 0.130 حكم,2024-05-20T20:00:00+00:00,2024-05-23T08:00:00+00:00,590.06609,607.00986,20.0,0.5743,,stop,15,صاعد
BNBUSDT,مرحلة0 0.130 حكم,2024-06-03T08:00:00+00:00,2024-06-05T16:00:00+00:00,626.91393,688.189902857,20.0,1.9548,,stop,14,صاعد
BNBUSDT,مرحلة0 0.130 حكم,2024-06-11T00:00:00+00:00,2024-06-11T12:00:00+00:00,625.91263,595.53029001,20.0,-0.9708,,stop,3,صاعد
BNBUSDT,مرحلة0 0.130 حكم,2024-10-01T16:00:00+00:00,2024-10-02T16:00:00+00:00,562.22995,535.836027851,20.0,-0.9389,,stop,6,صاعد
BNBUSDT,مرحلة0 0.130 حكم,2024-11-09T04:00:00+00:00,2024-11-12T08:00:00+00:00,636.22602,620.515137429,20.0,-0.4939,,stop,19,صاعد
BNBUSDT,مرحلة0 0.130 حكم,2024-12-04T00:00:00+00:00,2024-12-05T00:00:00+00:00,735.595032,708.609037714,20.0,-0.7337,,stop,6,صاعد
BNBUSDT,مرحلة0 0.130 حكم,2024-12-10T00:00:00+00:00,2024-12-19T16:00:00+00:00,690.09596,662.439136714,20.0,-0.8015,,stop,58,صاعد
BNBUSDT,مرحلة0 0.130 حكم,2025-01-07T16:00:00+00:00,2025-01-08T04:00:00+00:00,710.162012,684.048377277,20.0,-0.7354,,stop,3,صاعد
BNBUSDT,مرحلة0 0.130 حكم,2025-01-13T16:00:00+00:00,2025-01-18T04:00:00+00:00,678.110399,696.383523,20.0,0.5389,,stop,27,صاعد
BNBUSDT,مرحلة0 0.130 حكم,2025-02-22T20:00:00+00:00,2025-02-23T12:00:00+00:00,676.57841,648.689373246,20.0,-0.8244,,stop,4,صاعد
BNBUSDT,مرحلة0 0.130 حكم,2025-04-07T12:00:00+00:00,2025-05-13T00:00:00+00:00,540.712013,646.267330286,20.0,3.9043,,stop,213,هابط
BNBUSDT,مرحلة0 0.130 حكم,2025-05-21T20:00:00+00:00,2025-05-23T12:00:00+00:00,671.832248,658.158993857,20.0,-0.407,,stop,10,صاعد
BNBUSDT,مرحلة0 0.130 حكم,2025-05-27T16:00:00+00:00,2025-05-29T16:00:00+00:00,691.918326,674.008831105,20.0,-0.5177,,stop,12,صاعد
BNBUSDT,مرحلة0 0.130 حكم,2025-07-23T04:00:00+00:00,2025-07-23T20:00:00+00:00,798.126217,757.228039168,20.0,-1.0249,,stop,4,صاعد
BNBUSDT,مرحلة0 0.130 حكم,2025-07-27T20:00:00+00:00,2025-07-29T00:00:00+00:00,831.429455,817.13634,20.0,-0.3438,,stop,7,صاعد
BNBUSDT,مرحلة0 0.130 حكم,2025-09-10T16:00:00+00:00,2025-09-15T08:00:00+00:00,896.66415,911.229573857,20.0,0.3249,,stop,28,صاعد
BNBUSDT,مرحلة0 0.130 حكم,2025-09-25T20:00:00+00:00,2025-10-07T16:00:00+00:00,959.896245,1266.49855157,20.0,6.3882,,stop,71,صاعد
BNBUSDT,مرحلة0 0.130 حكم,2025-10-11T00:00:00+00:00,2025-10-17T04:00:00+00:00,1104.003341,1119.56695414,20.0,0.2819,,stop,37,صاعد
BNBUSDT,مرحلة0 0.130 حكم,2025-11-05T00:00:00+00:00,2025-11-18T00:00:00+00:00,938.007827,883.889448,20.0,-1.1539,,stop,78,صاعد
