symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held,regime
ATOMUSDT,صمت العرضي,2024-01-03T16:00:00+00:00,2024-01-07T20:00:00+00:00,10.2257461,9.35808295714,20.0,-1.697,,stop,25,صاعد
ATOMUSDT,صمت العرضي,2024-03-05T20:00:00+00:00,2024-03-15T00:00:00+00:00,11.4391399,12.5140208786,20.0,1.8793,,stop,55,صاعد
ATOMUSDT,صمت العرضي,2024-03-27T16:00:00+00:00,2024-04-01T04:00:00+00:00,12.4683221,11.6615030742,20.0,-1.2942,,stop,27,صاعد
ATOMUSDT,صمت العرضي,2024-05-01T00:00:00+00:00,2024-05-11T08:00:00+00:00,8.4517083,8.57027569286,20.0,0.2806,,stop,62,هابط
ATOMUSDT,صمت العرضي,2024-05-21T00:00:00+00:00,2024-05-22T12:00:00+00:00,8.92925685,8.49804427605,20.0,-0.9658,,stop,9,هابط
ATOMUSDT,صمت العرضي,2024-06-07T20:00:00+00:00,2024-06-11T12:00:00+00:00,8.0372322,7.55044984286,20.0,-1.2113,,stop,22,هابط
ATOMUSDT,صمت العرضي,2024-08-04T20:00:00+00:00,2024-08-05T00:00:00+00:00,5.06882245,4.67165814347,20.0,-1.5671,,stop,1,هابط
ATOMUSDT,صمت العرضي,2024-09-04T04:00:00+00:00,2024-09-06T16:00:00+00:00,4.06567015,3.77293342397,20.0,-1.44,,stop,15,هابط
ATOMUSDT,صمت العرضي,2024-09-18T20:00:00+00:00,2024-09-30T12:00:00+00:00,4.2588921,4.81716816429,20.0,2.6217,,stop,70,هابط
ATOMUSDT,صمت العرضي,2024-12-10T00:00:00+00:00,2024-12-10T16:00:00+00:00,8.40265195,7.29015148061,20.0,-2.648,,stop,4,صاعد
ATOMUSDT,صمت العرضي,2025-03-02T20:00:00+00:00,2025-03-03T08:00:00+00:00,4.8635867,4.51624418244,20.0,-1.4283,,stop,3,هابط
ATOMUSDT,صمت العرضي,2025-04-04T16:00:00+00:00,2025-04-06T16:00:00+00:00,5.04479485,4.52405048771,20.0,-2.0645,,stop,12,هابط
ATOMUSDT,صمت العرضي,2025-05-09T12:00:00+00:00,2025-05-13T00:00:00+00:00,4.92265455,5.08114995,20.0,0.6439,,stop,21,هابط
ATOMUSDT,صمت العرضي,2025-06-13T04:00:00+00:00,2025-06-20T16:00:00+00:00,4.1007104,3.88681073571,20.0,-1.0432,,stop,45,هابط
ATOMUSDT,صمت العرضي,2025-07-02T20:00:00+00:00,2025-07-04T04:00:00+00:00,4.24187255,4.04649943228,20.0,-0.9212,,stop,8,هابط
ATOMUSDT,صمت العرضي,2025-07-09T20:00:00+00:00,2025-07-12T12:00:00+00:00,4.3169588,4.53206783571,20.0,0.9966,,stop,16,هابط
ATOMUSDT,صمت العرضي,2025-08-08T04:00:00+00:00,2025-08-11T12:00:00+00:00,4.50617615,4.46157756429,20.0,-0.1979,,stop,20,هابط
ATOMUSDT,صمت العرضي,2025-10-01T12:00:00+00:00,2025-10-07T12:00:00+00:00,4.2128392,4.06118140714,20.0,-0.72,,stop,36,هابط
ATOMUSDT,صمت العرضي,2025-10-11T00:00:00+00:00,2025-12-01T12:00:00+00:00,2.9453833,2.19047805,20.0,-5.126,,stop,309,هابط
ATOMUSDT,صمت العرضي,2025-12-09T20:00:00+00:00,2025-12-11T00:00:00+00:00,2.3787324,2.23919008095,20.0,-1.1732,,stop,7,هابط
ATOMUSDT,صمت العرضي,2026-01-31T20:00:00+00:00,2026-02-05T20:00:00+00:00,1.9162011,1.82932242857,20.0,-0.9068,,stop,30,هابط
ATOMUSDT,صمت العرضي,2026-02-16T16:00:00+00:00,2026-02-18T20:00:00+00:00,2.1985254,2.3133366,20.0,1.0444,,stop,13,هابط
ATOMUSDT,صمت العرضي,2026-04-21T16:00:00+00:00,2026-04-27T04:00:00+00:00,1.8381114,1.94433287143,20.0,1.1558,,stop,33,هابط
ATOMUSDT,صمت العرضي,2026-06-11T08:00:00+00:00,2026-06-18T08:00:00+00:00,1.8801597,1.82204509286,20.0,-0.6182,,stop,42,هابط
