symbol,NOVA_EXIT,NOVA_TRIGGER,net,trades,win_pct,pf
LINKUSDT,std,MSS,77.43630578331795,10,50.0,1.493020444904182
LINKUSDT,std,FVG,27.54612700357709,563,33.39,1.0025727919686258
LINKUSDT,std,SFP,-718.2659993625033,166,29.52,0.7870653582438288
LINKUSDT,std,MicroBurst,238.03546105664853,406,34.73,1.0314979678455762
LINKUSDT,std,RSI,-1161.4936007382746,140,23.57,0.6685496682994304
LINKUSDT,std,MACD,-154.1759720321898,367,33.24,0.9777363228666863
LINKUSDT,std,Bollinger,-2236.7952648201017,631,29.64,0.8144755494439687
LINKUSDT,std,EMA,-487.82620506942857,197,30.46,0.8702319246084762
LINKUSDT,std,ADX,-234.81396390027643,185,32.43,0.932371341164239
LINKUSDT,std,Stochastic,-972.0840509542132,296,29.73,0.8384038972279696
LINKUSDT,std,OBV,398.0431247371662,458,35.81,1.04704185104611
LINKUSDT,std,SuperTrend,0.0,0,0.0,0.0
LINKUSDT,std,RSI7,-762.7314095764883,143,27.97,0.7739266664065222
LINKUSDT,std,KAMA,362.60318046855537,215,34.88,1.0991294307369393
LINKUSDT,std,ELITE8,-727.1934165335961,1222,33.63,0.9683825025358292
LINKUSDT,std,ALL14,-2379.5617740770626,1975,32.51,0.9363463039216778
LINKUSDT,dual,MSS,48.922461538124864,10,90.0,2.8511151634063645
LINKUSDT,dual,FVG,2193.9479228133837,834,85.37,1.7187760176878113
LINKUSDT,dual,SFP,155.85846394332805,187,82.35,1.1916380225429501
LINKUSDT,dual,MicroBurst,1996.83700562578,562,83.63,1.8911725046042904
LINKUSDT,dual,RSI,239.37223351050173,178,84.83,1.2721822619562844
LINKUSDT,dual,MACD,921.4896636633677,465,83.87,1.5121775618823827
LINKUSDT,dual,Bollinger,567.3434186336808,857,82.15,1.1488695809726275
LINKUSDT,dual,EMA,108.66506848573681,247,78.54,1.0791956528926443
LINKUSDT,dual,ADX,883.1478869441378,208,89.9,2.626354143580112
LINKUSDT,dual,Stochastic,-103.33317426877981,370,81.08,0.9470955148315995
LINKUSDT,dual,OBV,1559.0340772801358,607,84.18,1.6517938710693907
LINKUSDT,dual,SuperTrend,0.0,0,0.0,0.0
LINKUSDT,dual,RSI7,313.0548582832243,165,86.67,1.39059827067342
LINKUSDT,dual,KAMA,584.0716745623309,277,83.03,1.5142841453979285
LINKUSDT,dual,ELITE8,2920.8858090012363,1591,83.91,1.4427666833718262
LINKUSDT,dual,ALL14,4532.821191809507,2354,84.11,1.4746692604462308
