symbol,NOVA_EXT_MAX,NOVA_EMA_X,NOVA_EMA_PCT,net,trades,win_pct,pf
LINKUSDT,-0.15,4,0.05,0.0,0,0.0,0.0
LINKUSDT,-0.15,4,0.08,0.0,0,0.0,0.0
LINKUSDT,-0.15,4,0.1,0.0,0,0.0,0.0
LINKUSDT,-0.15,6,0.05,0.0,0,0.0,0.0
LINKUSDT,-0.15,6,0.08,0.0,0,0.0,0.0
LINKUSDT,-0.15,6,0.1,0.0,0,0.0,0.0
LINKUSDT,-0.15,8,0.05,0.0,0,0.0,0.0
LINKUSDT,-0.15,8,0.08,0.0,0,0.0,0.0
LINKUSDT,-0.15,8,0.1,0.0,0,0.0,0.0
LINKUSDT,0.1,4,0.05,2.967988818618034,12,91.67,4.902752320178226
LINKUSDT,0.1,4,0.08,2.967988818618034,12,91.67,4.902752320178226
LINKUSDT,0.1,4,0.1,2.967988818618034,12,91.67,4.902752320178226
LINKUSDT,0.1,6,0.05,2.967988818618034,12,91.67,4.902752320178226
LINKUSDT,0.1,6,0.08,2.967988818618034,12,91.67,4.902752320178226
LINKUSDT,0.1,6,0.1,2.967988818618034,12,91.67,4.902752320178226
LINKUSDT,0.1,8,0.05,2.967988818618034,12,91.67,4.902752320178226
LINKUSDT,0.1,8,0.08,2.967988818618034,12,91.67,4.902752320178226
LINKUSDT,0.1,8,0.1,2.967988818618034,12,91.67,4.902752320178226
LINKUSDT,0.5,4,0.05,9.942445456033825,51,90.2,2.992335312822773
LINKUSDT,0.5,4,0.08,9.942445456033825,51,90.2,2.992335312822773
LINKUSDT,0.5,4,0.1,9.942445456033825,51,90.2,2.992335312822773
LINKUSDT,0.5,6,0.05,11.36467096234956,53,90.57,3.2773306001049862
LINKUSDT,0.5,6,0.08,11.36467096234956,53,90.57,3.2773306001049862
LINKUSDT,0.5,6,0.1,11.36467096234956,53,90.57,3.2773306001049862
LINKUSDT,0.5,8,0.05,11.36467096234956,53,90.57,3.2773306001049862
LINKUSDT,0.5,8,0.08,11.36467096234956,53,90.57,3.2773306001049862
LINKUSDT,0.5,8,0.1,11.36467096234956,53,90.57,3.2773306001049862
LINKUSDT,1.0,4,0.05,19.774966765564148,77,93.51,4.9626432723370195
LINKUSDT,1.0,4,0.08,19.774966765564148,77,93.51,4.9626432723370195
LINKUSDT,1.0,4,0.1,19.774966765564148,77,93.51,4.9626432723370195
LINKUSDT,1.0,6,0.05,21.19719227187989,79,93.67,5.247638559619233
LINKUSDT,1.0,6,0.08,21.19719227187989,79,93.67,5.247638559619233
LINKUSDT,1.0,6,0.1,21.19719227187989,79,93.67,5.247638559619233
LINKUSDT,1.0,8,0.05,21.19719227187989,79,93.67,5.247638559619233
LINKUSDT,1.0,8,0.08,21.19719227187989,79,93.67,5.247638559619233
LINKUSDT,1.0,8,0.1,21.19719227187989,79,93.67,5.247638559619233
