NOVA_EXIT,NOVA_TRIG,NOVA_LOCK,symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-09T17:21:00+00:00,2026-06-10T02:17:00+00:00,593.630718,588.235017,1000.0,-9.0893,,stop,536
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-09T19:36:00+00:00,2026-06-09T19:40:00+00:00,596.955034,594.011813,1000.0,-4.9304,,stop,4
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-09T20:16:00+00:00,2026-06-09T20:50:00+00:00,598.727335,595.66482,1000.0,-5.115,,stop,34
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-10T07:21:00+00:00,2026-06-10T08:02:00+00:00,589.705622,586.714757,1000.0,-5.0718,,stop,41
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-10T12:31:00+00:00,2026-06-10T13:40:00+00:00,588.834491,594.195317,1000.0,9.1041,,tp,69
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-10T13:36:00+00:00,2026-06-10T17:32:00+00:00,592.539301,588.250722,1000.0,-7.2376,,stop,236
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-10T13:46:00+00:00,2026-06-10T13:52:00+00:00,596.694696,593.022763,1000.0,-6.1538,,stop,6
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-10T15:46:00+00:00,2026-06-10T15:48:00+00:00,597.635918,593.293632,1000.0,-7.2658,,stop,2
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-10T15:56:00+00:00,2026-06-10T16:42:00+00:00,597.635918,592.879885,1000.0,-7.9581,,stop,46
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-10T23:31:00+00:00,2026-06-11T01:19:00+00:00,587.612905,591.59426,1000.0,6.7755,,tp,108
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-11T00:21:00+00:00,2026-06-11T00:36:00+00:00,590.676883,587.579179,1000.0,-5.2443,,stop,15
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-11T01:16:00+00:00,2026-06-11T02:34:00+00:00,591.978573,588.924831,1000.0,-5.1585,,stop,78
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-11T01:46:00+00:00,2026-06-11T02:07:00+00:00,594.061277,590.923505,1000.0,-5.2819,,stop,21
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-11T03:36:00+00:00,2026-06-11T03:43:00+00:00,595.352954,592.611556,1000.0,-4.6047,,stop,7
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-11T04:01:00+00:00,2026-06-11T04:23:00+00:00,597.185333,594.012112,1000.0,-5.3136,,stop,22
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-11T06:26:00+00:00,2026-06-11T06:52:00+00:00,597.615892,595.188283,1000.0,-4.0622,,stop,26
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-11T08:01:00+00:00,2026-06-11T08:16:00+00:00,599.688583,601.919355,1000.0,3.7199,,tp,15
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-11T08:16:00+00:00,2026-06-11T09:09:00+00:00,602.031625,599.12746,1000.0,-4.8239,,stop,53
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-11T13:51:00+00:00,2026-06-11T14:05:00+00:00,603.373367,600.354747,1000.0,-5.0029,,stop,14
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-11T17:36:00+00:00,2026-06-11T20:42:00+00:00,603.88403,600.027265,1000.0,-6.3866,,stop,186
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-11T17:51:00+00:00,2026-06-11T20:27:00+00:00,605.776487,601.654746,1000.0,-6.8041,,stop,156
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-11T23:46:00+00:00,2026-06-11T23:52:00+00:00,606.7878,604.694959,1000.0,-3.449,,stop,6
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-12T02:41:00+00:00,2026-06-12T02:58:00+00:00,606.507436,604.042587,1000.0,-4.064,,stop,17
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-12T08:06:00+00:00,2026-06-12T09:27:00+00:00,602.842678,606.008128,1000.0,5.2509,,tp,81
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-12T08:21:00+00:00,2026-06-12T14:34:00+00:00,604.765174,608.096477,1000.0,5.5084,,tp,373
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-12T09:26:00+00:00,2026-06-12T10:25:00+00:00,607.238385,604.561432,1000.0,-4.4084,,stop,59
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-12T11:26:00+00:00,2026-06-12T11:32:00+00:00,608.920569,606.408355,1000.0,-4.1257,,stop,6
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-12T14:31:00+00:00,2026-06-12T15:56:00+00:00,609.050738,605.163002,1000.0,-6.3833,,stop,85
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-12T15:16:00+00:00,2026-06-12T15:32:00+00:00,613.09599,608.813502,1000.0,-6.985,,stop,16
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-13T00:11:00+00:00,2026-06-13T01:18:00+00:00,605.015499,603.126129,1000.0,-3.1228,,stop,67
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-13T01:56:00+00:00,2026-06-13T02:04:00+00:00,606.907956,604.856334,1000.0,-3.3805,,stop,8
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-13T06:06:00+00:00,2026-06-13T06:15:00+00:00,601.671157,599.784708,1000.0,-3.1353,,stop,9
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-13T06:31:00+00:00,2026-06-13T08:36:00+00:00,602.131755,603.63458,1000.0,2.4958,,tp,125
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-13T06:51:00+00:00,2026-06-13T11:10:00+00:00,603.233185,605.245342,1000.0,3.3356,,tp,259
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-13T10:16:00+00:00,2026-06-13T11:14:00+00:00,605.095603,606.072398,1000.0,1.6143,,tp,58
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-13T11:11:00+00:00,2026-06-13T11:35:00+00:00,607.228372,605.475943,1000.0,-2.8859,,stop,24
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-13T12:41:00+00:00,2026-06-13T14:53:00+00:00,608.349828,609.422262,1000.0,1.7629,,tp,132
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-13T15:01:00+00:00,2026-06-13T15:45:00+00:00,611.023299,608.812241,1000.0,-3.6186,,stop,44
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-13T20:16:00+00:00,2026-06-13T20:21:00+00:00,609.601453,607.864486,1000.0,-2.8493,,stop,5
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-13T21:41:00+00:00,2026-06-13T21:43:00+00:00,610.342415,608.266354,1000.0,-3.4015,,stop,2
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-14T01:21:00+00:00,2026-06-14T01:28:00+00:00,611.443845,609.41058,1000.0,-3.3254,,stop,7
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-14T06:01:00+00:00,2026-06-14T06:36:00+00:00,611.403793,609.533225,1000.0,-3.0595,,stop,35
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-14T06:11:00+00:00,2026-06-14T06:20:00+00:00,612.525249,610.681758,1000.0,-3.0097,,stop,9
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-14T09:41:00+00:00,2026-06-14T10:00:00+00:00,612.825639,610.823392,1000.0,-3.2672,,stop,19
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-14T21:16:00+00:00,2026-06-14T21:25:00+00:00,608.650218,611.265966,1000.0,4.2976,,tp,9
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-14T21:26:00+00:00,2026-06-14T21:52:00+00:00,612.775574,616.244841,1000.0,5.6616,,tp,26
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-14T21:36:00+00:00,2026-06-14T22:26:00+00:00,614.678044,611.382213,1000.0,-5.3619,,stop,50
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-15T00:16:00+00:00,2026-06-15T00:39:00+00:00,617.912243,614.673556,1000.0,-5.2413,,stop,23
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-15T03:46:00+00:00,2026-06-15T04:15:00+00:00,617.962308,615.914862,1000.0,-3.3132,,stop,29
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-15T06:16:00+00:00,2026-06-15T06:19:00+00:00,619.794687,617.597907,1000.0,-3.5444,,stop,3
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-15T11:21:00+00:00,2026-06-15T13:00:00+00:00,620.455545,623.829226,1000.0,5.4374,,tp,99
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-15T11:31:00+00:00,2026-06-15T11:36:00+00:00,622.948782,619.600824,1000.0,-5.3744,,stop,5
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-15T12:51:00+00:00,2026-06-15T13:13:00+00:00,623.980121,627.608882,1000.0,5.8155,,tp,22
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-15T13:11:00+00:00,2026-06-15T13:40:00+00:00,628.71627,625.400762,1000.0,-5.2735,,stop,29
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-15T13:21:00+00:00,2026-06-15T13:35:00+00:00,631.389741,627.668424,1000.0,-5.8939,,stop,14
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-16T00:11:00+00:00,2026-06-16T00:21:00+00:00,619.884804,617.46534,1000.0,-3.9031,,stop,10
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-16T06:31:00+00:00,2026-06-16T07:31:00+00:00,615.889617,617.094921,1000.0,1.957,,tp,60
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-16T07:21:00+00:00,2026-06-16T07:53:00+00:00,617.812113,615.615057,1000.0,-3.5562,,stop,32
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-16T08:56:00+00:00,2026-06-16T09:01:00+00:00,620.115103,617.625431,1000.0,-4.0149,,stop,5
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-16T12:21:00+00:00,2026-06-16T12:41:00+00:00,616.620566,614.279535,1000.0,-3.7966,,stop,20
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-16T17:56:00+00:00,2026-06-16T19:02:00+00:00,609.040725,606.118888,1000.0,-4.7974,,stop,66
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-17T01:51:00+00:00,2026-06-17T02:36:00+00:00,607.268424,604.6271,1000.0,-4.3495,,stop,45
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-17T04:51:00+00:00,2026-06-17T04:58:00+00:00,609.581427,606.932816,1000.0,-4.345,,stop,7
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-17T05:46:00+00:00,2026-06-17T05:53:00+00:00,609.941895,607.264281,1000.0,-4.3899,,stop,7
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-17T11:51:00+00:00,2026-06-17T12:56:00+00:00,605.175707,608.189745,1000.0,4.9804,,tp,65
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-17T12:11:00+00:00,2026-06-17T13:01:00+00:00,607.278437,610.866134,1000.0,5.9078,,tp,50
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-17T13:01:00+00:00,2026-06-17T13:10:00+00:00,612.064651,608.446926,1000.0,-5.9107,,stop,9
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-18T00:11:00+00:00,2026-06-18T00:29:00+00:00,603.663744,601.505055,1000.0,-3.576,,stop,18
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-18T01:06:00+00:00,2026-06-18T01:36:00+00:00,604.134355,601.823823,1000.0,-3.8245,,stop,30
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-18T08:11:00+00:00,2026-06-18T09:56:00+00:00,592.609392,589.677528,1000.0,-4.9474,,stop,105
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-18T12:51:00+00:00,2026-06-18T13:32:00+00:00,592.329028,589.841236,1000.0,-4.2,,stop,41
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-18T19:41:00+00:00,2026-06-18T23:11:00+00:00,578.821491,576.204307,1000.0,-4.5216,,stop,210
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-18T19:56:00+00:00,2026-06-18T21:15:00+00:00,579.832804,577.421179,1000.0,-4.1592,,stop,79
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-19T00:51:00+00:00,2026-06-19T00:57:00+00:00,580.443597,578.443499,1000.0,-3.4458,,stop,6
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-19T01:06:00+00:00,2026-06-19T01:11:00+00:00,582.65647,580.165559,1000.0,-4.2751,,stop,5
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-19T12:06:00+00:00,2026-06-19T12:15:00+00:00,574.676109,572.587919,1000.0,-3.6337,,stop,9
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-19T12:56:00+00:00,2026-06-19T13:17:00+00:00,575.967786,573.123185,1000.0,-4.9388,,stop,21
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-19T13:46:00+00:00,2026-06-20T05:10:00+00:00,578.320841,582.519722,1000.0,7.2605,,tp,924
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-19T16:16:00+00:00,2026-06-19T16:52:00+00:00,580.583779,578.089855,1000.0,-4.2955,,stop,36
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-19T19:56:00+00:00,2026-06-19T20:05:00+00:00,581.204585,578.940982,1000.0,-3.8947,,stop,9
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-19T21:16:00+00:00,2026-06-19T21:23:00+00:00,582.786639,580.787775,1000.0,-3.4298,,stop,7
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-20T05:06:00+00:00,2026-06-20T05:10:00+00:00,581.965573,582.992411,1000.0,1.7644,,tp,4
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-20T05:11:00+00:00,2026-06-20T05:12:00+00:00,584.518888,582.607655,1000.0,-3.2698,,stop,1
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-20T05:16:00+00:00,2026-06-20T05:16:00+00:00,584.689109,582.597889,1000.0,-3.5766,,stop,0
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-20T06:21:00+00:00,2026-06-20T13:23:00+00:00,585.800552,583.208537,1000.0,-4.4247,,stop,422
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-20T06:41:00+00:00,2026-06-20T07:02:00+00:00,588.313815,585.677158,1000.0,-4.4817,,stop,21
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-20T07:26:00+00:00,2026-06-20T07:54:00+00:00,589.124868,586.187547,1000.0,-4.9859,,stop,28
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-20T09:56:00+00:00,2026-06-20T10:00:00+00:00,588.754387,586.88901,1000.0,-3.1683,,stop,4
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-20T22:16:00+00:00,2026-06-21T03:22:00+00:00,588.093529,589.897093,1000.0,3.0668,,tp,306
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-21T01:41:00+00:00,2026-06-21T02:03:00+00:00,590.296389,588.448981,1000.0,-3.1296,,stop,22
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-21T06:36:00+00:00,2026-06-21T06:46:00+00:00,592.058677,590.136216,1000.0,-3.2471,,stop,10
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-21T07:46:00+00:00,2026-06-21T07:55:00+00:00,592.098729,590.10488,1000.0,-3.3674,,stop,9
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-21T10:11:00+00:00,2026-06-21T10:15:00+00:00,591.137481,589.276139,1000.0,-3.1487,,stop,4
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-21T10:26:00+00:00,2026-06-21T10:29:00+00:00,592.008612,589.957811,1000.0,-3.4641,,stop,3
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-21T15:01:00+00:00,2026-06-21T16:34:00+00:00,590.276363,588.284883,1000.0,-3.3738,,stop,93
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-21T17:06:00+00:00,2026-06-21T17:19:00+00:00,591.96856,589.86645,1000.0,-3.5511,,stop,13
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-21T18:41:00+00:00,2026-06-21T18:46:00+00:00,592.288976,590.280612,1000.0,-3.3909,,stop,5
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-22T00:41:00+00:00,2026-06-22T00:50:00+00:00,589.805752,586.702047,1000.0,-5.2623,,stop,9
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-22T01:21:00+00:00,2026-06-22T01:58:00+00:00,590.16622,595.174343,1000.0,8.486,,tp,37
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-22T01:31:00+00:00,2026-06-22T02:54:00+00:00,594.832278,590.684817,1000.0,-6.9725,,stop,83
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-22T05:41:00+00:00,2026-06-22T06:30:00+00:00,592.929808,590.970546,1000.0,-3.3044,,stop,49
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-22T06:11:00+00:00,2026-06-22T06:15:00+00:00,594.581953,592.389416,1000.0,-3.6875,,stop,4
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-22T11:11:00+00:00,2026-06-22T11:21:00+00:00,594.962447,592.837897,1000.0,-3.5709,,stop,10
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-22T11:31:00+00:00,2026-06-22T12:38:00+00:00,596.113942,598.748841,1000.0,4.4201,,tp,67
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-22T11:51:00+00:00,2026-06-22T13:49:00+00:00,598.116542,601.279575,1000.0,5.2883,,tp,118
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-22T12:26:00+00:00,2026-06-22T14:30:00+00:00,600.019012,597.143144,1000.0,-4.793,,stop,124
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-22T18:06:00+00:00,2026-06-22T18:45:00+00:00,597.185333,594.735456,1000.0,-4.1024,,stop,39
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-23T00:46:00+00:00,2026-06-23T01:34:00+00:00,592.46921,590.073972,1000.0,-4.0428,,stop,48
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-23T02:56:00+00:00,2026-06-23T03:02:00+00:00,593.190146,590.958043,1000.0,-3.7629,,stop,6
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-23T19:56:00+00:00,2026-06-23T20:53:00+00:00,577.079229,574.875204,1000.0,-3.8193,,stop,57
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-23T21:31:00+00:00,2026-06-23T21:32:00+00:00,578.35088,576.4976,1000.0,-3.2044,,stop,1
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-24T00:11:00+00:00,2026-06-24T02:05:00+00:00,580.363493,577.944045,1000.0,-4.1688,,stop,114
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-24T00:41:00+00:00,2026-06-24T00:56:00+00:00,581.274676,578.66857,1000.0,-4.4834,,stop,15
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-24T01:36:00+00:00,2026-06-24T01:44:00+00:00,582.175846,579.271812,1000.0,-4.9882,,stop,8
std,0.0025,0.0015,BNBUSDT,F_197,2026-06-24T04:51:00+00:00,2026-06-24T04:59:00+00:00,579.312128,576.742815,1000.0,-4.4351,,stop,8
