NOVA_R,NOVA_CAP,NOVA_HALVE,symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-09T04:50:00+00:00,2026-06-09T05:00:00+00:00,63502.446,63137.437633,12.0,-0.069,-1.291,stop,2
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-09T05:35:00+00:00,2026-06-09T06:00:00+00:00,63596.5682,63194.962096,12.0,-0.0758,-1.258,stop,5
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-09T17:20:00+00:00,2026-06-10T02:15:00+00:00,61912.3816,61292.651719,12.0,-0.1201,-1.148,stop,107
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-09T19:35:00+00:00,2026-06-09T19:40:00+00:00,62055.26711,61735.880282,12.0,-0.0618,-1.336,stop,1
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-09T20:15:00+00:00,2026-06-09T20:20:00+00:00,62293.586523,61941.757421,12.0,-0.0678,-1.297,stop,1
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-10T01:00:00+00:00,2026-06-10T01:05:00+00:00,62003.660108,61635.03455,12.0,-0.0713,-1.278,stop,1
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-10T06:20:00+00:00,2026-06-10T06:20:00+00:00,61560.274455,61303.481905,12.0,-0.0501,-1.451,stop,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-10T07:05:00+00:00,2026-06-10T08:35:00+00:00,61621.533989,61320.238199,12.0,-0.0587,-1.36,stop,18
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-10T07:35:00+00:00,2026-06-10T08:00:00+00:00,61858.321413,61534.3726,12.0,-0.0628,-1.328,stop,5
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-10T12:35:00+00:00,2026-06-10T13:45:00+00:00,61747.297269,62332.493834,12.0,0.1137,1.756,tp,14
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-10T13:45:00+00:00,2026-06-10T13:55:00+00:00,62461.314286,62043.72531,12.0,-0.0802,-1.24,stop,2
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-10T15:55:00+00:00,2026-06-10T16:05:00+00:00,62907.6738,62323.296622,12.0,-0.1115,-1.161,stop,2
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-11T00:15:00+00:00,2026-06-11T01:25:00+00:00,61770.197,62138.50037,12.0,0.0715,1.64,tp,14
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-11T01:15:00+00:00,2026-06-11T03:55:00+00:00,62120.191402,62543.907057,12.0,0.0819,1.678,tp,32
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-11T03:35:00+00:00,2026-06-11T06:20:00+00:00,62500.895675,62878.62991,12.0,0.0725,1.644,tp,33
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-11T06:25:00+00:00,2026-06-11T06:45:00+00:00,63059.180503,62768.054388,12.0,-0.0554,-1.39,stop,4
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-11T10:55:00+00:00,2026-06-11T12:00:00+00:00,63173.148469,62933.287271,12.0,-0.0456,-1.519,stop,13
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-11T17:30:00+00:00,2026-06-11T18:00:00+00:00,63098.151099,63665.980446,12.0,0.108,1.745,tp,6
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-11T17:50:00+00:00,2026-06-11T20:45:00+00:00,63677.943851,63200.56474,6.0,-0.045,-1.208,stop,35
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-11T22:10:00+00:00,2026-06-11T22:20:00+00:00,63722.732,63501.093122,12.0,-0.0417,-1.595,stop,2
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-12T00:10:00+00:00,2026-06-12T00:15:00+00:00,63801.484245,63542.766835,12.0,-0.0487,-1.47,stop,1
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-12T04:20:00+00:00,2026-06-12T05:05:00+00:00,63753.792326,63522.535537,12.0,-0.0435,-1.557,stop,9
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-12T04:30:00+00:00,2026-06-12T04:30:00+00:00,63880.446763,63637.160767,12.0,-0.0457,-1.516,stop,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-12T08:10:00+00:00,2026-06-12T09:25:00+00:00,63360.872193,63643.370971,12.0,0.0535,1.546,tp,15
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-12T09:25:00+00:00,2026-06-12T12:20:00+00:00,63753.802339,63480.497414,12.0,-0.0514,-1.433,stop,35
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-12T09:35:00+00:00,2026-06-12T09:50:00+00:00,63987.555824,63719.211595,12.0,-0.0503,-1.447,stop,3
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-12T14:30:00+00:00,2026-06-13T21:40:00+00:00,63714.711587,64354.307801,6.0,0.0602,1.768,tp,374
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-12T15:15:00+00:00,2026-06-12T15:30:00+00:00,64455.6836,63948.500907,12.0,-0.0944,-1.196,stop,3
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-13T00:40:00+00:00,2026-06-13T00:40:00+00:00,63709.624983,63516.187885,12.0,-0.0364,-1.746,stop,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-13T06:30:00+00:00,2026-06-13T06:30:00+00:00,63762.784,63579.969592,12.0,-0.0344,-1.827,stop,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-13T06:55:00+00:00,2026-06-13T07:00:00+00:00,63810.435867,63633.058069,12.0,-0.0334,-1.876,stop,1
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-13T07:30:00+00:00,2026-06-13T07:30:00+00:00,63862.002817,63690.530208,12.0,-0.0322,-1.936,stop,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-13T07:40:00+00:00,2026-06-13T07:40:00+00:00,63908.383033,63739.188514,12.0,-0.0318,-1.962,stop,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-13T11:10:00+00:00,2026-06-13T11:10:00+00:00,63998.510046,63832.723773,12.0,-0.0311,-2.005,stop,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-13T11:20:00+00:00,2026-06-13T11:20:00+00:00,64052.640324,63885.783555,12.0,-0.0313,-1.994,stop,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-13T12:35:00+00:00,2026-06-13T12:35:00+00:00,64091.330556,63926.362394,12.0,-0.0309,-2.018,stop,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-13T12:50:00+00:00,2026-06-13T12:50:00+00:00,64161.081114,63990.292592,12.0,-0.0319,-1.952,stop,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-13T15:15:00+00:00,2026-06-13T15:15:00+00:00,64370.87349,64200.519888,12.0,-0.0318,-1.963,stop,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-13T15:40:00+00:00,2026-06-13T15:40:00+00:00,64420.718204,64239.29413,12.0,-0.0338,-1.855,stop,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-13T18:30:00+00:00,2026-06-13T18:45:00+00:00,64277.502265,64083.964668,12.0,-0.0361,-1.758,stop,3
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-13T19:45:00+00:00,2026-06-13T20:05:00+00:00,64374.47817,64159.321054,12.0,-0.0401,-1.634,stop,4
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-13T21:45:00+00:00,2026-06-13T21:45:00+00:00,64651.698088,64442.619347,6.0,-0.0194,-1.67,stop,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-14T01:10:00+00:00,2026-06-14T01:35:00+00:00,64701.072191,64500.030148,12.0,-0.0373,-1.717,stop,5
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-14T08:10:00+00:00,2026-06-14T08:10:00+00:00,64538.541175,64364.233041,12.0,-0.0324,-1.926,stop,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-14T08:20:00+00:00,2026-06-14T08:20:00+00:00,64589.05676,64411.665455,12.0,-0.033,-1.896,stop,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-14T09:45:00+00:00,2026-06-14T10:05:00+00:00,64637.459602,64448.497496,12.0,-0.0351,-1.798,stop,4
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-14T10:25:00+00:00,2026-06-14T10:25:00+00:00,64722.570102,64516.201295,6.0,-0.0191,-1.686,stop,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-14T10:35:00+00:00,2026-06-14T10:40:00+00:00,64743.95787,64541.501843,12.0,-0.0375,-1.709,stop,1
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-14T16:25:00+00:00,2026-06-14T16:45:00+00:00,64250.407087,64034.315547,12.0,-0.0404,-1.628,stop,4
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-14T20:25:00+00:00,2026-06-14T20:25:00+00:00,64000.222269,63837.080325,12.0,-0.0306,-2.038,stop,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-14T20:35:00+00:00,2026-06-14T20:35:00+00:00,64057.476603,63896.143491,12.0,-0.0302,-2.064,stop,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-14T21:15:00+00:00,2026-06-14T21:15:00+00:00,64186.854576,64288.368052,12.0,0.019,1.096,tp,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-14T21:20:00+00:00,2026-06-14T21:25:00+00:00,64832.813232,64540.398641,6.0,-0.0271,-1.403,stop,1
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-14T21:45:00+00:00,2026-06-14T22:05:00+00:00,65355.521871,64895.751863,6.0,-0.0422,-1.225,stop,4
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-14T23:30:00+00:00,2026-06-15T01:00:00+00:00,65770.030032,65379.670111,12.0,-0.0712,-1.279,stop,18
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-15T00:15:00+00:00,2026-06-15T00:20:00+00:00,65973.664413,65600.619741,12.0,-0.0679,-1.297,stop,1
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-15T03:45:00+00:00,2026-06-15T04:00:00+00:00,65993.6804,65730.74777,12.0,-0.0478,-1.482,stop,3
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-15T06:25:00+00:00,2026-06-15T06:30:00+00:00,66013.245802,65789.874778,12.0,-0.0406,-1.622,stop,1
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-15T07:25:00+00:00,2026-06-15T07:30:00+00:00,66071.441358,65828.889549,12.0,-0.0441,-1.546,stop,1
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-15T11:10:00+00:00,2026-06-15T11:25:00+00:00,66061.7688,66265.679853,12.0,0.037,1.405,tp,3
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-15T12:45:00+00:00,2026-06-15T14:00:00+00:00,66556.400987,66263.002668,12.0,-0.0529,-1.416,stop,15
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-15T13:20:00+00:00,2026-06-15T13:35:00+00:00,66910.110212,66578.876436,12.0,-0.0594,-1.354,stop,3
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-15T15:40:00+00:00,2026-06-15T15:50:00+00:00,66886.84,67188.312926,12.0,0.0541,1.55,tp,2
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-15T15:50:00+00:00,2026-06-15T17:00:00+00:00,67283.895502,66967.326085,12.0,-0.0565,-1.38,stop,14
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-16T00:10:00+00:00,2026-06-16T00:20:00+00:00,66469.818576,66232.284528,12.0,-0.0429,-1.57,stop,2
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-16T04:05:00+00:00,2026-06-16T04:10:00+00:00,66348.170639,66071.077861,12.0,-0.0501,-1.45,stop,1
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-16T06:10:00+00:00,2026-06-16T08:30:00+00:00,66263.070152,66525.54009,12.0,0.0475,1.504,tp,28
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-16T06:30:00+00:00,2026-06-16T08:50:00+00:00,66425.280752,66634.671491,12.0,0.0378,1.414,tp,28
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-16T08:35:00+00:00,2026-06-16T08:35:00+00:00,66711.6125,66472.029235,12.0,-0.0431,-1.565,stop,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-16T08:55:00+00:00,2026-06-16T09:00:00+00:00,67069.156704,66777.31605,12.0,-0.0522,-1.424,stop,1
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-16T12:35:00+00:00,2026-06-16T12:35:00+00:00,66861.977721,66587.411407,12.0,-0.0493,-1.461,stop,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-16T17:50:00+00:00,2026-06-16T18:35:00+00:00,66027.674535,65769.201849,12.0,-0.047,-1.495,stop,9
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-16T21:10:00+00:00,2026-06-16T21:10:00+00:00,66015.939299,65811.374575,12.0,-0.0372,-1.72,stop,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-17T01:50:00+00:00,2026-06-17T03:15:00+00:00,65978.610835,65693.756356,6.0,-0.0259,-1.429,stop,17
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-17T04:40:00+00:00,2026-06-17T05:00:00+00:00,66009.691187,65806.228875,12.0,-0.037,-1.727,stop,4
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-17T12:45:00+00:00,2026-06-17T13:40:00+00:00,64998.98898,65251.140651,12.0,0.0466,1.496,tp,11
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-17T13:40:00+00:00,2026-06-17T14:40:00+00:00,65306.568314,64969.288298,6.0,-0.031,-1.335,stop,12
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-17T15:40:00+00:00,2026-06-17T16:25:00+00:00,65561.128813,66192.643508,12.0,0.1156,1.76,tp,9
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-17T16:30:00+00:00,2026-06-17T16:30:00+00:00,66344.1354,65919.114717,12.0,-0.0769,-1.253,stop,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-17T23:20:00+00:00,2026-06-18T03:25:00+00:00,64544.669131,64239.928517,12.0,-0.0567,-1.378,stop,49
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-18T00:20:00+00:00,2026-06-18T00:25:00+00:00,64770.231982,64532.263695,12.0,-0.0441,-1.546,stop,1
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-18T01:10:00+00:00,2026-06-18T01:35:00+00:00,64810.1438,64539.871324,12.0,-0.05,-1.451,stop,5
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-18T06:05:00+00:00,2026-06-18T06:05:00+00:00,64149.68632,63869.432264,12.0,-0.0524,-1.422,stop,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-18T07:20:00+00:00,2026-06-18T08:05:00+00:00,64261.4314,64467.277705,12.0,0.0384,1.421,tp,9
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-18T07:30:00+00:00,2026-06-18T09:25:00+00:00,64388.175954,64166.476666,12.0,-0.0413,-1.604,stop,23
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-18T07:50:00+00:00,2026-06-18T08:00:00+00:00,64564.605014,64341.923063,12.0,-0.0414,-1.603,stop,2
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-18T08:10:00+00:00,2026-06-18T08:10:00+00:00,64705.10743,64445.158242,12.0,-0.0482,-1.476,stop,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-18T12:50:00+00:00,2026-06-18T13:30:00+00:00,64435.647587,64176.603688,12.0,-0.0482,-1.476,stop,8
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-18T18:20:00+00:00,2026-06-18T18:55:00+00:00,62949.738413,62554.407543,12.0,-0.0754,-1.259,stop,7
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-18T19:45:00+00:00,2026-06-18T22:15:00+00:00,63051.861,62777.793636,12.0,-0.0522,-1.425,stop,30
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-18T20:05:00+00:00,2026-06-18T20:05:00+00:00,63304.1886,63030.291133,12.0,-0.0519,-1.428,stop,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-19T00:35:00+00:00,2026-06-19T01:05:00+00:00,63107.162799,62888.081873,12.0,-0.0417,-1.597,stop,6
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-19T06:05:00+00:00,2026-06-19T06:20:00+00:00,62912.07952,62683.741725,12.0,-0.0436,-1.556,stop,3
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-19T11:25:00+00:00,2026-06-19T12:15:00+00:00,62729.452413,62469.587667,12.0,-0.0497,-1.455,stop,10
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-19T12:55:00+00:00,2026-06-19T13:45:00+00:00,62829.562387,63209.585819,6.0,0.0363,1.644,tp,10
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-19T13:50:00+00:00,2026-06-19T14:05:00+00:00,63396.3082,62998.489272,6.0,-0.0377,-1.26,stop,3
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-19T20:50:00+00:00,2026-06-19T21:35:00+00:00,63256.1262,63042.567039,12.0,-0.0405,-1.624,stop,9
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-19T22:25:00+00:00,2026-06-19T22:30:00+00:00,63364.877393,63178.355763,12.0,-0.0353,-1.789,stop,1
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-19T22:50:00+00:00,2026-06-19T22:50:00+00:00,63447.654864,63253.62383,12.0,-0.0367,-1.737,stop,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-20T00:00:00+00:00,2026-06-20T00:05:00+00:00,63626.50707,63428.796586,12.0,-0.0373,-1.717,stop,1
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-20T00:35:00+00:00,2026-06-20T00:35:00+00:00,63858.9088,63595.046196,6.0,-0.0248,-1.457,stop,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-20T04:30:00+00:00,2026-06-20T04:30:00+00:00,63651.459466,63470.748659,12.0,-0.0341,-1.842,stop,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-20T04:45:00+00:00,2026-06-20T04:45:00+00:00,63688.6878,63503.080621,12.0,-0.035,-1.803,stop,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-20T05:10:00+00:00,2026-06-20T05:25:00+00:00,63779.125216,63579.990781,12.0,-0.0375,-1.711,stop,3
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-20T07:25:00+00:00,2026-06-20T07:25:00+00:00,63864.936626,63677.704997,12.0,-0.0352,-1.794,stop,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-20T09:45:00+00:00,2026-06-20T09:45:00+00:00,63782.820013,63588.956764,12.0,-0.0365,-1.745,stop,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-20T09:55:00+00:00,2026-06-20T10:00:00+00:00,63824.66434,63624.3436,12.0,-0.0377,-1.705,stop,1
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-20T14:50:00+00:00,2026-06-20T17:35:00+00:00,64037.1402,63711.032332,6.0,-0.0306,-1.341,stop,33
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-20T22:15:00+00:00,2026-06-20T22:15:00+00:00,64214.380313,64008.80769,6.0,-0.0192,-1.682,stop,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-20T22:25:00+00:00,2026-06-21T04:25:00+00:00,64296.186523,64479.605352,6.0,0.0171,1.372,tp,72
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-21T03:25:00+00:00,2026-06-21T03:25:00+00:00,64501.483062,64344.149641,12.0,-0.0293,-2.138,stop,0
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-21T04:25:00+00:00,2026-06-21T04:50:00+00:00,64581.977569,64366.226839,6.0,-0.02,-1.635,stop,5
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-21T10:10:00+00:00,2026-06-21T11:15:00+00:00,64354.412118,64147.480415,12.0,-0.0386,-1.676,stop,13
0.2,12.0,1.3,BTCUSDT,F_204,2026-06-21T10:50:00+00:00,2026-06-21T10:50:00+00:00,64483.72,64288.270745,12.0,-0.0364,-1.749,stop,0
