NOVA_BODY,NOVA_RNG_ATR,NOVA_LB,symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held
0.6,0.8,50,BNBUSDT,F_126,2026-08-20T15:55:00+00:00,2026-08-20T16:15:00+00:00,652.827574,647.93987,1000.0,-7.487,,stop,4
0.6,0.8,50,BNBUSDT,F_126,2026-08-20T16:45:00+00:00,2026-08-20T18:10:00+00:00,654.009108,649.148402,1000.0,-7.4322,,stop,17
0.6,0.8,50,BNBUSDT,F_126,2026-08-21T01:35:00+00:00,2026-08-21T02:00:00+00:00,664.853187,659.974104,1000.0,-7.3386,,stop,5
0.6,0.8,50,BNBUSDT,F_126,2026-08-21T06:35:00+00:00,2026-08-21T06:40:00+00:00,669.409102,665.73823,1000.0,-5.4837,,stop,1
0.6,0.8,50,BNBUSDT,F_126,2026-08-21T08:10:00+00:00,2026-08-21T08:55:00+00:00,676.17789,683.62231,1000.0,11.0096,,tp,9
0.6,0.8,50,BNBUSDT,F_126,2026-08-21T08:55:00+00:00,2026-08-21T09:00:00+00:00,684.879187,679.541776,1000.0,-7.7932,,stop,1
0.6,0.8,50,BNBUSDT,F_126,2026-08-21T21:55:00+00:00,2026-08-22T01:30:00+00:00,685.249668,691.569457,1000.0,9.2226,,tp,43
0.6,0.8,50,BNBUSDT,F_126,2026-08-21T22:10:00+00:00,2026-08-21T22:30:00+00:00,690.156038,685.057162,1000.0,-7.388,,stop,4
0.6,0.8,50,BNBUSDT,F_126,2026-08-21T22:55:00+00:00,2026-08-21T23:35:00+00:00,692.388937,686.994681,1000.0,-7.7908,,stop,8
0.6,0.8,50,BNBUSDT,F_126,2026-08-22T02:15:00+00:00,2026-08-22T02:40:00+00:00,694.20129,701.725003,1000.0,10.8379,,tp,5
0.6,0.8,50,BNBUSDT,F_126,2026-08-22T02:45:00+00:00,2026-08-22T03:25:00+00:00,707.208177,717.197464,1000.0,14.125,,tp,8
0.6,0.8,50,BNBUSDT,F_126,2026-08-22T04:45:00+00:00,2026-08-22T04:50:00+00:00,725.501928,719.60665,1000.0,-8.1258,,stop,1
0.6,0.8,50,BNBUSDT,F_126,2026-08-22T19:55:00+00:00,2026-08-22T20:00:00+00:00,700.179051,697.187242,1000.0,-4.2729,,stop,1
0.6,0.8,50,BNBUSDT,F_126,2026-08-23T10:25:00+00:00,2026-08-23T10:40:00+00:00,692.449015,689.765438,1000.0,-3.8755,,stop,3
0.6,0.8,50,BNBUSDT,F_126,2026-08-23T11:20:00+00:00,2026-08-23T13:15:00+00:00,693.870861,696.875173,1000.0,4.3298,,tp,23
0.6,0.8,50,BNBUSDT,F_126,2026-08-23T11:40:00+00:00,2026-08-23T11:45:00+00:00,696.434189,693.315991,1000.0,-4.4774,,stop,1
0.6,0.8,50,BNBUSDT,F_126,2026-08-23T13:20:00+00:00,2026-08-23T13:20:00+00:00,699.998817,696.831757,1000.0,-4.5244,,stop,0
0.6,0.8,50,BNBUSDT,F_126,2026-08-23T21:05:00+00:00,2026-08-23T22:00:00+00:00,704.104147,701.488168,1000.0,-3.7153,,stop,11
0.6,0.8,50,BNBUSDT,F_126,2026-08-23T21:30:00+00:00,2026-08-23T21:35:00+00:00,707.298294,704.308644,1000.0,-4.2269,,stop,1
0.6,0.8,50,BNBUSDT,F_126,2026-08-24T07:15:00+00:00,2026-08-24T07:15:00+00:00,704.294394,700.669481,1000.0,-5.1469,,stop,0
0.6,0.8,50,BNBUSDT,F_126,2026-08-24T11:35:00+00:00,2026-08-24T12:05:00+00:00,704.084121,700.689182,1000.0,-4.8218,,stop,6
0.6,0.8,50,BNBUSDT,F_126,2026-08-24T15:20:00+00:00,2026-08-24T15:40:00+00:00,712.545106,707.078993,1000.0,-7.6713,,stop,4
0.6,0.8,50,BNBUSDT,F_126,2026-08-25T00:45:00+00:00,2026-08-25T02:20:00+00:00,710.252129,715.917368,1000.0,7.9764,,tp,19
0.6,0.8,50,BNBUSDT,F_126,2026-08-25T02:20:00+00:00,2026-08-25T06:50:00+00:00,715.889448,711.31211,1000.0,-6.3939,,stop,54
0.6,0.8,50,BNBUSDT,F_126,2026-08-25T16:00:00+00:00,2026-08-25T16:10:00+00:00,700.990104,697.56352,1000.0,-4.8882,,stop,2
0.6,0.8,50,BNBUSDT,F_126,2026-08-26T02:30:00+00:00,2026-08-26T03:10:00+00:00,698.897387,695.847322,1000.0,-4.3641,,stop,8
0.6,0.8,50,BNBUSDT,F_126,2026-08-26T07:05:00+00:00,2026-08-26T08:05:00+00:00,699.688414,696.89841,1000.0,-3.9875,,stop,12
0.6,0.8,50,BNBUSDT,F_126,2026-08-26T10:40:00+00:00,2026-08-26T10:55:00+00:00,702.992704,706.929642,1000.0,5.6003,,tp,3
0.6,0.8,50,BNBUSDT,F_126,2026-08-26T10:55:00+00:00,2026-08-26T11:35:00+00:00,707.628723,703.595715,1000.0,-5.6993,,stop,8
0.6,0.8,50,BNBUSDT,F_126,2026-08-26T22:05:00+00:00,2026-08-27T00:35:00+00:00,705.596084,702.678556,1000.0,-4.1348,,stop,30
0.6,0.8,50,BNBUSDT,F_126,2026-08-26T23:45:00+00:00,2026-08-27T00:00:00+00:00,708.489841,705.55999,1000.0,-4.1353,,stop,3
0.6,0.8,50,BNBUSDT,F_126,2026-08-27T06:55:00+00:00,2026-08-27T08:00:00+00:00,706.407137,708.242366,1000.0,2.598,,tp,13
0.6,0.8,50,BNBUSDT,F_126,2026-08-27T08:05:00+00:00,2026-08-27T08:05:00+00:00,710.131973,707.573787,1000.0,-3.6024,,stop,0
0.6,0.8,50,BNBUSDT,F_126,2026-08-27T08:10:00+00:00,2026-08-27T08:10:00+00:00,712.044456,709.137092,1000.0,-4.0831,,stop,0
0.6,0.8,50,BNBUSDT,F_126,2026-08-27T09:25:00+00:00,2026-08-27T10:10:00+00:00,714.287368,710.679425,1000.0,-5.0511,,stop,9
0.6,0.8,50,BNBUSDT,F_126,2026-08-27T14:45:00+00:00,2026-08-27T14:55:00+00:00,712.675275,708.297575,1000.0,-6.1426,,stop,2
0.6,0.8,50,BNBUSDT,F_126,2026-08-27T15:15:00+00:00,2026-08-27T17:00:00+00:00,713.436263,709.200245,1000.0,-5.9375,,stop,21
0.6,0.8,50,BNBUSDT,F_126,2026-08-27T22:20:00+00:00,2026-08-27T22:20:00+00:00,713.376185,710.912225,1000.0,-3.4539,,stop,0
0.6,0.8,50,BNBUSDT,F_126,2026-08-28T00:20:00+00:00,2026-08-28T00:20:00+00:00,713.806744,711.520563,1000.0,-3.2028,,stop,0
0.6,0.8,50,BNBUSDT,F_126,2026-08-28T00:30:00+00:00,2026-08-28T01:10:00+00:00,714.037043,715.813845,1000.0,2.4884,,tp,8
0.6,0.8,50,BNBUSDT,F_126,2026-08-28T01:20:00+00:00,2026-08-28T01:35:00+00:00,718.883335,715.426356,1000.0,-4.8088,,stop,3
0.6,0.8,50,BNBUSDT,F_126,2026-08-28T22:45:00+00:00,2026-08-28T22:55:00+00:00,691.447715,689.099291,1000.0,-3.3964,,stop,2
0.6,0.8,50,BNBUSDT,F_126,2026-08-28T23:55:00+00:00,2026-08-29T00:30:00+00:00,692.118586,690.290041,1000.0,-2.642,,stop,7
0.6,0.8,50,BNBUSDT,F_126,2026-08-29T10:20:00+00:00,2026-08-29T10:20:00+00:00,690.09596,688.23723,1000.0,-2.6934,,stop,0
0.6,0.8,50,BNBUSDT,F_126,2026-08-29T10:50:00+00:00,2026-08-29T10:50:00+00:00,690.656688,688.9185,1000.0,-2.5167,,stop,0
0.6,0.8,50,BNBUSDT,F_126,2026-08-29T14:45:00+00:00,2026-08-29T14:45:00+00:00,691.818196,690.132713,1000.0,-2.4363,,stop,0
0.6,0.8,50,BNBUSDT,F_126,2026-08-29T18:50:00+00:00,2026-08-29T18:50:00+00:00,694.731979,692.630387,1000.0,-3.025,,stop,0
0.6,0.8,50,BNBUSDT,F_126,2026-08-29T19:05:00+00:00,2026-08-29T19:05:00+00:00,695.232629,693.064758,1000.0,-3.1182,,stop,0
