NOVA_EXT_MAX,symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held
0.1,LINKUSDT,F_192,2026-08-25T01:05:00+00:00,2026-08-25T01:10:00+00:00,11.797317,11.695807,1000.0,-8.6045,,stop,1
0.1,LINKUSDT,F_192,2026-08-25T12:50:00+00:00,2026-08-25T13:10:00+00:00,11.620087,11.528937,1000.0,-7.8442,,stop,4
0.1,LINKUSDT,F_192,2026-08-25T23:05:00+00:00,2026-08-25T23:15:00+00:00,11.41482,11.344767,1000.0,-6.137,,stop,2
0.1,LINKUSDT,F_192,2026-08-26T23:40:00+00:00,2026-08-27T00:30:00+00:00,11.604066,11.531484,1000.0,-6.2549,,stop,10
0.1,LINKUSDT,F_192,2026-08-27T07:55:00+00:00,2026-08-27T08:25:00+00:00,11.689176,11.772424,1000.0,7.1217,,tp,6
0.1,LINKUSDT,F_192,2026-08-27T09:30:00+00:00,2026-08-27T10:20:00+00:00,11.910464,11.808236,1000.0,-8.583,,stop,10
0.1,LINKUSDT,F_192,2026-08-27T19:30:00+00:00,2026-08-27T19:45:00+00:00,11.935496,11.861485,1000.0,-6.201,,stop,3
0.1,LINKUSDT,F_192,2026-08-27T22:55:00+00:00,2026-08-27T23:55:00+00:00,11.973545,11.905049,1000.0,-5.7207,,stop,12
0.1,LINKUSDT,F_192,2026-08-30T13:40:00+00:00,2026-08-30T15:00:00+00:00,11.525964,11.61028,1000.0,7.3153,,tp,16
0.1,LINKUSDT,F_192,2026-08-31T17:45:00+00:00,2026-08-31T21:00:00+00:00,11.418825,11.338637,1000.0,-7.0224,,stop,39
0.5,LINKUSDT,F_192,2026-06-01T09:50:00+00:00,2026-06-01T09:50:00+00:00,9.055757,9.009744,1000.0,-5.0811,,stop,0
0.5,LINKUSDT,F_192,2026-06-01T17:30:00+00:00,2026-06-01T21:10:00+00:00,9.061765,8.99848,1000.0,-6.9837,,stop,44
0.5,LINKUSDT,F_192,2026-06-02T03:55:00+00:00,2026-06-02T04:05:00+00:00,9.040738,8.978194,1000.0,-6.918,,stop,2
0.5,LINKUSDT,F_192,2026-06-02T13:05:00+00:00,2026-06-02T14:05:00+00:00,8.866512,8.808474,1000.0,-6.5457,,stop,12
0.5,LINKUSDT,F_192,2026-06-03T00:35:00+00:00,2026-06-03T01:35:00+00:00,8.440959,8.351944,1000.0,-10.5455,,stop,12
0.5,LINKUSDT,F_192,2026-06-03T06:25:00+00:00,2026-06-03T07:00:00+00:00,8.528072,8.473043,1000.0,-6.4527,,stop,7
0.5,LINKUSDT,F_192,2026-06-03T10:10:00+00:00,2026-06-03T11:50:00+00:00,8.576134,8.514052,1000.0,-7.239,,stop,20
0.5,LINKUSDT,F_192,2026-06-04T03:05:00+00:00,2026-06-04T08:10:00+00:00,8.190634,8.011634,1000.0,-21.8542,,stop,61
0.5,LINKUSDT,F_192,2026-06-04T12:50:00+00:00,2026-06-04T13:15:00+00:00,8.115537,8.005402,1000.0,-13.5709,,stop,5
0.5,LINKUSDT,F_192,2026-06-04T18:30:00+00:00,2026-06-04T20:00:00+00:00,8.104522,8.019655,1000.0,-10.4716,,stop,18
0.5,LINKUSDT,F_192,2026-06-05T04:30:00+00:00,2026-06-05T04:45:00+00:00,7.88724,7.794808,1000.0,-11.7192,,stop,3
0.5,LINKUSDT,F_192,2026-06-05T16:50:00+00:00,2026-06-05T18:30:00+00:00,7.442663,7.288176,1000.0,-20.7569,,stop,20
0.5,LINKUSDT,F_192,2026-06-05T20:10:00+00:00,2026-06-06T04:05:00+00:00,7.374575,7.223457,1000.0,-20.4916,,stop,95
0.5,LINKUSDT,F_192,2026-06-06T01:05:00+00:00,2026-06-06T01:15:00+00:00,7.462689,7.393208,1000.0,-9.3104,,stop,2
0.5,LINKUSDT,F_192,2026-06-06T07:20:00+00:00,2026-06-06T09:55:00+00:00,7.3946,7.314936,1000.0,-10.7734,,stop,31
0.5,LINKUSDT,F_192,2026-06-06T11:50:00+00:00,2026-06-06T12:30:00+00:00,7.341532,7.273064,1000.0,-9.326,,stop,8
0.5,LINKUSDT,F_192,2026-06-06T21:35:00+00:00,2026-06-06T21:45:00+00:00,7.393599,7.34461,1000.0,-6.6259,,stop,2
0.5,LINKUSDT,F_192,2026-06-06T23:40:00+00:00,2026-06-07T01:05:00+00:00,7.396603,7.462889,1000.0,8.9616,,tp,17
0.5,LINKUSDT,F_192,2026-06-07T06:20:00+00:00,2026-06-07T08:45:00+00:00,7.661948,7.76641,1000.0,13.6339,,tp,29
0.5,LINKUSDT,F_192,2026-06-07T06:40:00+00:00,2026-06-07T07:00:00+00:00,7.71802,7.657909,1000.0,-7.7884,,stop,4
0.5,LINKUSDT,F_192,2026-06-07T11:50:00+00:00,2026-06-07T12:05:00+00:00,7.789113,7.737327,1000.0,-6.6485,,stop,3
0.5,LINKUSDT,F_192,2026-06-07T14:05:00+00:00,2026-06-07T15:15:00+00:00,7.728033,7.676184,1000.0,-6.7092,,stop,14
0.5,LINKUSDT,F_192,2026-06-07T17:05:00+00:00,2026-06-07T17:50:00+00:00,7.775095,7.712198,1000.0,-8.0894,,stop,9
0.5,LINKUSDT,F_192,2026-06-08T06:20:00+00:00,2026-06-08T11:15:00+00:00,7.839178,7.937417,1000.0,12.5318,,tp,59
0.5,LINKUSDT,F_192,2026-06-08T07:40:00+00:00,2026-06-08T08:00:00+00:00,7.930296,7.87262,1000.0,-7.2729,,stop,4
0.5,LINKUSDT,F_192,2026-06-08T12:45:00+00:00,2026-06-09T00:20:00+00:00,8.017409,7.933796,1000.0,-10.4289,,stop,139
0.5,LINKUSDT,F_192,2026-06-08T15:10:00+00:00,2026-06-08T15:30:00+00:00,8.103521,8.034206,1000.0,-8.5537,,stop,4
0.5,LINKUSDT,F_192,2026-06-09T04:10:00+00:00,2026-06-09T04:30:00+00:00,7.906265,7.855753,1000.0,-6.3888,,stop,4
0.5,LINKUSDT,F_192,2026-06-09T05:35:00+00:00,2026-06-09T06:30:00+00:00,8.032429,7.957071,1000.0,-9.3817,,stop,11
0.5,LINKUSDT,F_192,2026-06-09T18:20:00+00:00,2026-06-09T18:25:00+00:00,7.874223,7.805634,1000.0,-8.7106,,stop,1
0.5,LINKUSDT,F_192,2026-06-09T19:05:00+00:00,2026-06-09T19:45:00+00:00,7.885238,7.824481,1000.0,-7.7051,,stop,8
0.5,LINKUSDT,F_192,2026-06-10T07:05:00+00:00,2026-06-10T08:30:00+00:00,7.748059,7.698467,1000.0,-6.4006,,stop,17
0.5,LINKUSDT,F_192,2026-06-10T07:35:00+00:00,2026-06-10T08:00:00+00:00,7.81014,7.756044,1000.0,-6.9264,,stop,5
0.5,LINKUSDT,F_192,2026-06-11T00:15:00+00:00,2026-06-11T01:35:00+00:00,7.603872,7.681017,1000.0,10.1454,,tp,16
0.5,LINKUSDT,F_192,2026-06-11T03:35:00+00:00,2026-06-11T03:55:00+00:00,7.73304,7.799744,1000.0,8.6259,,tp,4
0.5,LINKUSDT,F_192,2026-06-11T11:15:00+00:00,2026-06-11T12:20:00+00:00,7.846187,7.806739,1000.0,-5.0276,,stop,13
0.5,LINKUSDT,F_192,2026-06-11T17:30:00+00:00,2026-06-11T17:45:00+00:00,7.807136,7.909127,1000.0,13.0637,,tp,3
0.5,LINKUSDT,F_192,2026-06-12T09:20:00+00:00,2026-06-12T10:25:00+00:00,7.907266,7.862175,1000.0,-5.7025,,stop,13
0.5,LINKUSDT,F_192,2026-06-12T15:15:00+00:00,2026-06-12T15:25:00+00:00,8.016408,7.931512,1000.0,-10.5903,,stop,2
0.5,LINKUSDT,F_192,2026-06-13T00:15:00+00:00,2026-06-13T01:40:00+00:00,7.890244,7.925356,1000.0,4.4501,,tp,17
0.5,LINKUSDT,F_192,2026-06-13T08:40:00+00:00,2026-06-13T09:00:00+00:00,7.989373,7.948312,1000.0,-5.1394,,stop,4
0.5,LINKUSDT,F_192,2026-06-13T12:20:00+00:00,2026-06-13T13:30:00+00:00,8.004392,7.97601,1000.0,-3.5458,,stop,14
0.5,LINKUSDT,F_192,2026-06-14T10:25:00+00:00,2026-06-14T10:45:00+00:00,7.961336,7.925591,1000.0,-4.4899,,stop,4
0.5,LINKUSDT,F_192,2026-06-14T21:35:00+00:00,2026-06-14T21:50:00+00:00,8.042442,8.130144,1000.0,10.905,,tp,3
0.5,LINKUSDT,F_192,2026-06-14T23:30:00+00:00,2026-06-15T01:00:00+00:00,8.161596,8.098055,1000.0,-7.7854,,stop,18
0.5,LINKUSDT,F_192,2026-06-15T06:25:00+00:00,2026-06-15T06:30:00+00:00,8.230686,8.189882,1000.0,-4.9575,,stop,1
0.5,LINKUSDT,F_192,2026-06-15T10:35:00+00:00,2026-06-15T10:50:00+00:00,8.245706,8.285206,1000.0,4.7905,,tp,3
0.5,LINKUSDT,F_192,2026-06-15T11:25:00+00:00,2026-06-15T11:35:00+00:00,8.424938,8.350782,1000.0,-8.8019,,stop,2
0.5,LINKUSDT,F_192,2026-06-16T06:30:00+00:00,2026-06-16T08:10:00+00:00,8.246707,8.289916,1000.0,5.2396,,tp,20
0.5,LINKUSDT,F_192,2026-06-16T21:10:00+00:00,2026-06-16T21:15:00+00:00,8.359854,8.3049,1000.0,-6.5735,,stop,1
0.5,LINKUSDT,F_192,2026-06-17T01:05:00+00:00,2026-06-17T01:15:00+00:00,8.322806,8.275034,1000.0,-5.7398,,stop,2
0.5,LINKUSDT,F_192,2026-06-17T01:50:00+00:00,2026-06-17T05:20:00+00:00,8.354847,8.294764,1000.0,-7.1914,,stop,42
0.5,LINKUSDT,F_192,2026-06-17T13:15:00+00:00,2026-06-17T13:20:00+00:00,8.197643,8.139619,1000.0,-7.0781,,stop,1
0.5,LINKUSDT,F_192,2026-06-17T13:40:00+00:00,2026-06-17T14:45:00+00:00,8.205654,8.147619,1000.0,-7.0725,,stop,13
0.5,LINKUSDT,F_192,2026-06-17T15:35:00+00:00,2026-06-17T16:25:00+00:00,8.2417,8.354825,1000.0,13.7259,,tp,10
0.5,LINKUSDT,F_192,2026-06-18T07:00:00+00:00,2026-06-18T07:10:00+00:00,7.994379,7.949317,1000.0,-5.6367,,stop,2
0.5,LINKUSDT,F_192,2026-06-18T07:20:00+00:00,2026-06-18T11:40:00+00:00,8.005394,7.962885,1000.0,-5.3099,,stop,52
0.5,LINKUSDT,F_192,2026-06-18T12:20:00+00:00,2026-06-18T13:40:00+00:00,8.058462,8.00547,1000.0,-6.576,,stop,16
0.5,LINKUSDT,F_192,2026-06-18T19:40:00+00:00,2026-06-18T20:20:00+00:00,7.912273,7.970469,1000.0,7.3552,,tp,8
0.5,LINKUSDT,F_192,2026-06-18T20:20:00+00:00,2026-06-18T21:15:00+00:00,7.980361,7.928469,1000.0,-6.5024,,stop,11
0.5,LINKUSDT,F_192,2026-06-18T23:55:00+00:00,2026-06-19T00:00:00+00:00,8.02542,7.986309,1000.0,-4.8733,,stop,1
0.5,LINKUSDT,F_192,2026-06-19T00:35:00+00:00,2026-06-19T01:10:00+00:00,8.034431,7.9916,1000.0,-5.331,,stop,7
0.5,LINKUSDT,F_192,2026-06-19T01:05:00+00:00,2026-06-19T01:05:00+00:00,8.047448,8.004029,1000.0,-5.3953,,stop,0
0.5,LINKUSDT,F_192,2026-06-19T12:55:00+00:00,2026-06-19T23:55:00+00:00,7.861206,7.944009,1000.0,10.533,,tp,132
0.5,LINKUSDT,F_192,2026-06-19T21:15:00+00:00,2026-06-19T21:25:00+00:00,7.940309,7.898742,1000.0,-5.235,,stop,2
0.5,LINKUSDT,F_192,2026-06-20T15:20:00+00:00,2026-06-20T16:25:00+00:00,7.998384,7.928207,1000.0,-8.7739,,stop,13
0.5,LINKUSDT,F_192,2026-06-21T09:35:00+00:00,2026-06-21T11:15:00+00:00,7.978358,7.941307,1000.0,-4.644,,stop,20
0.5,LINKUSDT,F_192,2026-06-21T15:00:00+00:00,2026-06-21T16:15:00+00:00,7.976356,7.940876,1000.0,-4.4481,,stop,15
0.5,LINKUSDT,F_192,2026-06-22T13:40:00+00:00,2026-06-22T14:05:00+00:00,8.152585,8.095333,1000.0,-7.0225,,stop,5
0.5,LINKUSDT,F_192,2026-06-23T01:10:00+00:00,2026-06-23T01:45:00+00:00,7.904262,7.856607,1000.0,-6.0291,,stop,7
0.5,LINKUSDT,F_192,2026-06-23T14:15:00+00:00,2026-06-23T14:55:00+00:00,7.658944,7.59092,1000.0,-8.8816,,stop,8
0.5,LINKUSDT,F_192,2026-06-23T22:05:00+00:00,2026-06-23T22:20:00+00:00,7.627903,7.596301,1000.0,-4.143,,stop,3
0.5,LINKUSDT,F_192,2026-06-24T00:10:00+00:00,2026-06-24T00:45:00+00:00,7.662949,7.622027,1000.0,-5.3402,,stop,7
0.5,LINKUSDT,F_192,2026-06-24T05:10:00+00:00,2026-06-24T10:15:00+00:00,7.623898,7.579318,1000.0,-5.8474,,stop,61
0.5,LINKUSDT,F_192,2026-06-25T02:30:00+00:00,2026-06-25T02:40:00+00:00,7.433651,7.401017,1000.0,-4.39,,stop,2
0.5,LINKUSDT,F_192,2026-06-25T21:30:00+00:00,2026-06-25T23:30:00+00:00,7.243404,7.286776,1000.0,5.9878,,tp,24
0.5,LINKUSDT,F_192,2026-06-26T03:50:00+00:00,2026-06-26T07:25:00+00:00,7.197344,7.319531,1000.0,16.9766,,tp,43
0.5,LINKUSDT,F_192,2026-06-26T07:05:00+00:00,2026-06-26T08:30:00+00:00,7.300478,7.244334,1000.0,-7.6905,,stop,17
0.5,LINKUSDT,F_192,2026-06-26T07:40:00+00:00,2026-06-26T08:05:00+00:00,7.350543,7.29519,1000.0,-7.5305,,stop,5
0.5,LINKUSDT,F_192,2026-06-26T12:30:00+00:00,2026-06-26T12:35:00+00:00,7.207357,7.165744,1000.0,-5.7737,,stop,1
0.5,LINKUSDT,F_192,2026-06-26T15:40:00+00:00,2026-06-27T22:15:00+00:00,7.352546,7.271367,1000.0,-11.041,,stop,367
0.5,LINKUSDT,F_192,2026-06-27T15:10:00+00:00,2026-06-27T17:00:00+00:00,7.441662,7.4113,1000.0,-4.0799,,stop,22
0.5,LINKUSDT,F_192,2026-06-28T15:35:00+00:00,2026-06-28T15:35:00+00:00,7.337526,7.291464,1000.0,-6.2777,,stop,0
0.5,LINKUSDT,F_192,2026-06-28T20:25:00+00:00,2026-06-28T20:45:00+00:00,7.282455,7.240173,1000.0,-5.806,,stop,4
0.5,LINKUSDT,F_192,2026-06-28T23:40:00+00:00,2026-06-29T00:05:00+00:00,7.290465,7.227629,1000.0,-8.619,,stop,5
0.5,LINKUSDT,F_192,2026-06-29T02:45:00+00:00,2026-06-29T05:05:00+00:00,7.306486,7.245055,1000.0,-8.4077,,stop,28
0.5,LINKUSDT,F_192,2026-06-29T06:10:00+00:00,2026-06-29T07:00:00+00:00,7.34053,7.289328,1000.0,-6.9753,,stop,10
0.5,LINKUSDT,F_192,2026-06-29T12:10:00+00:00,2026-06-29T12:35:00+00:00,7.373573,7.315622,1000.0,-7.8593,,stop,5
0.5,LINKUSDT,F_192,2026-06-29T15:40:00+00:00,2026-06-29T17:10:00+00:00,7.333521,7.453248,1000.0,16.326,,tp,18
0.5,LINKUSDT,F_192,2026-06-29T17:05:00+00:00,2026-06-29T17:10:00+00:00,7.372572,7.448876,1000.0,10.3497,,tp,1
0.5,LINKUSDT,F_192,2026-06-30T22:20:00+00:00,2026-06-30T22:20:00+00:00,7.214367,7.182874,1000.0,-4.3653,,stop,0
0.5,LINKUSDT,F_192,2026-07-01T01:40:00+00:00,2026-07-01T04:45:00+00:00,7.222377,7.317709,1000.0,13.1995,,tp,37
0.5,LINKUSDT,F_192,2026-07-01T03:40:00+00:00,2026-07-01T06:20:00+00:00,7.285459,7.243173,1000.0,-5.8041,,stop,32
0.5,LINKUSDT,F_192,2026-07-01T13:25:00+00:00,2026-07-01T13:30:00+00:00,7.260426,7.215177,1000.0,-6.2323,,stop,1
0.5,LINKUSDT,F_192,2026-07-02T10:15:00+00:00,2026-07-02T12:50:00+00:00,7.636915,7.725145,1000.0,11.5531,,tp,31
0.5,LINKUSDT,F_192,2026-07-02T13:20:00+00:00,2026-07-02T13:30:00+00:00,7.772091,7.869846,1000.0,12.5778,,tp,2
0.5,LINKUSDT,F_192,2026-07-02T23:30:00+00:00,2026-07-03T00:30:00+00:00,7.754067,7.716737,1000.0,-4.8143,,stop,12
0.5,LINKUSDT,F_192,2026-07-03T10:40:00+00:00,2026-07-03T14:10:00+00:00,7.84118,7.800312,1000.0,-5.212,,stop,42
0.5,LINKUSDT,F_192,2026-07-03T17:10:00+00:00,2026-07-03T19:15:00+00:00,7.885238,7.934909,1000.0,6.2993,,tp,25
0.5,LINKUSDT,F_192,2026-07-03T18:45:00+00:00,2026-07-03T19:20:00+00:00,7.919282,7.949505,1000.0,3.8165,,tp,7
0.5,LINKUSDT,F_192,2026-07-03T23:55:00+00:00,2026-07-04T00:20:00+00:00,7.982364,7.953439,1000.0,-3.6235,,stop,5
0.5,LINKUSDT,F_192,2026-07-04T04:40:00+00:00,2026-07-04T05:15:00+00:00,7.973352,7.93217,1000.0,-5.165,,stop,7
0.5,LINKUSDT,F_192,2026-07-04T08:10:00+00:00,2026-07-04T08:15:00+00:00,7.943313,7.910159,1000.0,-4.1738,,stop,1
0.5,LINKUSDT,F_192,2026-07-04T08:50:00+00:00,2026-07-04T08:55:00+00:00,7.952325,7.91759,1000.0,-4.3679,,stop,1
0.5,LINKUSDT,F_192,2026-07-04T11:35:00+00:00,2026-07-04T13:20:00+00:00,7.927292,7.951798,1000.0,3.0914,,tp,21
0.5,LINKUSDT,F_192,2026-07-04T12:20:00+00:00,2026-07-04T12:20:00+00:00,7.946317,7.920007,1000.0,-3.3109,,stop,0
0.5,LINKUSDT,F_192,2026-07-04T13:00:00+00:00,2026-07-04T13:05:00+00:00,7.967344,7.939153,1000.0,-3.5384,,stop,1
0.5,LINKUSDT,F_192,2026-07-04T15:05:00+00:00,2026-07-04T15:55:00+00:00,8.034431,8.091327,1000.0,7.0815,,tp,10
0.5,LINKUSDT,F_192,2026-07-04T17:50:00+00:00,2026-07-04T18:20:00+00:00,8.137565,8.096027,1000.0,-5.1045,,stop,6
0.5,LINKUSDT,F_192,2026-07-05T11:40:00+00:00,2026-07-05T11:45:00+00:00,7.913274,7.884297,1000.0,-3.6618,,stop,1
0.5,LINKUSDT,F_192,2026-07-06T01:10:00+00:00,2026-07-06T01:25:00+00:00,8.138566,8.082046,1000.0,-6.9448,,stop,3
0.5,LINKUSDT,F_192,2026-07-06T10:35:00+00:00,2026-07-06T11:55:00+00:00,7.950322,7.916588,1000.0,-4.243,,stop,16
