symbol,trigger,trig,lock,net,trades,pf,ratio_vs_base,is_base
SOLUSDT,ALL14,0.002,0.0036,4877.931321738802,770,2.6795468791680634,0.9988971140248674,False
SOLUSDT,ALL14,0.002,0.0045,5077.30178779492,770,2.7481932011387253,1.0397239666453055,False
SOLUSDT,ALL14,0.002,0.005399999999999999,5310.81273020929,770,2.828594614917515,1.0875420663859543,False
SOLUSDT,ALL14,0.0025,0.0036,4698.977454795654,763,2.509992970716096,0.9622511488722911,False
SOLUSDT,ALL14,0.0025,0.0045,4883.317063640417,763,2.5692295846939075,1.0,True
SOLUSDT,ALL14,0.0025,0.005399999999999999,5103.345556054785,763,2.6399346434219235,1.0450571792793528,False
SOLUSDT,ALL14,0.003,0.0036,4452.256211626525,757,2.2953462378092966,0.9117278590768907,False
SOLUSDT,ALL14,0.003,0.0045,4616.1551679950135,757,2.343031251074796,0.9452908971169202,False
SOLUSDT,ALL14,0.003,0.005399999999999999,4814.08618148413,757,2.400617603135887,0.9858229803115269,False
