symbol,NOVA_EXIT,NOVA_TRIGGER,net,trades,win_pct,pf
ETHUSDT,std,MSS,-95.52431319633858,13,23.08,0.4639641419409308
ETHUSDT,std,FVG,-207.07916204192318,575,33.91,0.9707580442641348
ETHUSDT,std,SFP,-617.8141802384504,127,24.41,0.650387504464024
ETHUSDT,std,MicroBurst,-672.251883048142,413,32.69,0.865663206902878
ETHUSDT,std,RSI,-147.6360748797177,147,25.85,0.9372888075512311
ETHUSDT,std,MACD,-174.57055230765803,344,32.56,0.9588108913626004
ETHUSDT,std,Bollinger,-1422.873304675414,770,30.39,0.8409759736000108
ETHUSDT,std,EMA,-367.14158627864185,191,32.98,0.8331121015346983
ETHUSDT,std,ADX,-351.8895523274443,185,32.97,0.8398072537030179
ETHUSDT,std,Stochastic,-336.8726182980577,241,31.95,0.9002796893805608
ETHUSDT,std,OBV,-1584.0734932578687,513,30.41,0.7517970624656283
ETHUSDT,std,SuperTrend,0.0,0,0.0,0.0
ETHUSDT,std,RSI7,-451.61877525556866,142,23.24,0.7983793015732862
ETHUSDT,std,KAMA,-185.27147139634164,235,31.91,0.9306545253662173
ETHUSDT,std,ELITE8,-1624.052020963089,1209,32.01,0.8885666189523587
ETHUSDT,std,ALL14,-2212.6805096176386,2068,32.25,0.9104182389684798
ETHUSDT,dual,MSS,-18.225001462213246,13,61.54,0.6695982107156836
ETHUSDT,dual,FVG,887.4368226849058,827,78.6,1.3263062939988652
ETHUSDT,dual,SFP,-202.52538043851825,137,69.34,0.692577077563153
ETHUSDT,dual,MicroBurst,34.11762408685642,544,74.26,1.0154957160414562
ETHUSDT,dual,RSI,13.592558852767665,175,76.57,1.017195685263069
ETHUSDT,dual,MACD,229.60513626596955,423,75.41,1.1442758366830441
ETHUSDT,dual,Bollinger,-571.780842217135,962,72.45,0.855255135029778
ETHUSDT,dual,EMA,30.9794365949783,220,75.45,1.0361542299484094
ETHUSDT,dual,ADX,30.659334402755174,210,74.29,1.036859420383201
ETHUSDT,dual,Stochastic,-209.99118777500843,294,76.19,0.8364254069256934
ETHUSDT,dual,OBV,551.0174751291232,629,76.79,1.2545170545732545
ETHUSDT,dual,SuperTrend,0.0,0,0.0,0.0
ETHUSDT,dual,RSI7,-256.4178190957493,162,72.22,0.7016019272951929
ETHUSDT,dual,KAMA,-275.71238163628755,278,70.14,0.7782974132776104
ETHUSDT,dual,ELITE8,310.9677827905639,1474,75.37,1.054907593780175
ETHUSDT,dual,ALL14,552.9542533050944,2333,75.74,1.0621686136286288
