NOVA_COOL_S,NOVA_MAX_PER,symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held
120.0,2,SOLUSDT,F_205,2026-06-02T04:29:00+00:00,2026-06-02T04:30:00+00:00,80.985144,80.727205,1000.0,-3.185,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-02T06:52:00+00:00,2026-06-02T06:53:00+00:00,79.853675,79.562966,1000.0,-3.6405,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-02T07:16:00+00:00,2026-06-02T07:23:00+00:00,79.933779,79.635832,1000.0,-3.7274,,stop,7
120.0,2,SOLUSDT,F_205,2026-06-02T08:28:00+00:00,2026-06-02T08:29:00+00:00,79.883714,79.582979,1000.0,-3.7647,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-02T09:49:00+00:00,2026-06-02T09:50:00+00:00,79.353025,79.090074,1000.0,-3.3137,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-02T10:10:00+00:00,2026-06-02T10:22:00+00:00,79.453155,79.210048,1000.0,-3.0598,,stop,12
120.0,2,SOLUSDT,F_205,2026-06-02T10:20:00+00:00,2026-06-02T10:21:00+00:00,79.553285,79.322888,1000.0,-2.8961,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-02T12:42:00+00:00,2026-06-02T12:48:00+00:00,79.132739,78.901462,1000.0,-2.9226,,stop,6
120.0,2,SOLUSDT,F_205,2026-06-02T13:23:00+00:00,2026-06-02T13:25:00+00:00,79.262908,79.007208,1000.0,-3.226,,stop,2
120.0,2,SOLUSDT,F_205,2026-06-02T16:05:00+00:00,2026-06-02T16:13:00+00:00,76.659528,77.099169,1000.0,5.735,,tp,8
120.0,2,SOLUSDT,F_205,2026-06-02T16:09:00+00:00,2026-06-02T16:15:00+00:00,76.779684,77.204901,1000.0,5.5381,,tp,6
120.0,2,SOLUSDT,F_205,2026-06-02T16:14:00+00:00,2026-06-02T16:39:00+00:00,77.320386,76.890298,1000.0,-5.5624,,stop,25
120.0,2,SOLUSDT,F_205,2026-06-02T16:19:00+00:00,2026-06-02T16:20:00+00:00,77.670841,77.237444,1000.0,-5.5799,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-02T17:23:00+00:00,2026-06-02T17:34:00+00:00,77.130139,76.82585,1000.0,-3.9451,,stop,11
120.0,2,SOLUSDT,F_205,2026-06-02T17:25:00+00:00,2026-06-02T17:33:00+00:00,77.20023,76.894423,1000.0,-3.9612,,stop,8
120.0,2,SOLUSDT,F_205,2026-06-02T18:02:00+00:00,2026-06-02T18:03:00+00:00,77.150165,76.887224,1000.0,-3.4082,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-02T19:51:00+00:00,2026-06-02T19:55:00+00:00,75.868501,75.446008,1000.0,-5.5688,,stop,4
120.0,2,SOLUSDT,F_205,2026-06-02T20:52:00+00:00,2026-06-02T21:13:00+00:00,75.518046,75.254374,1000.0,-3.4915,,stop,21
120.0,2,SOLUSDT,F_205,2026-06-02T21:02:00+00:00,2026-06-02T21:03:00+00:00,75.668241,75.400093,1000.0,-3.5437,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-02T21:06:00+00:00,2026-06-02T21:07:00+00:00,75.918566,75.634399,1000.0,-3.7431,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-02T21:27:00+00:00,2026-06-02T21:28:00+00:00,76.018696,75.725839,1000.0,-3.8524,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-02T23:45:00+00:00,2026-06-03T00:14:00+00:00,74.026109,74.694594,1000.0,9.0304,,tp,29
120.0,2,SOLUSDT,F_205,2026-06-02T23:50:00+00:00,2026-06-03T00:14:00+00:00,74.226369,74.70056,1000.0,6.3884,,tp,24
120.0,2,SOLUSDT,F_205,2026-06-03T00:15:00+00:00,2026-06-03T01:37:00+00:00,74.89724,74.478863,1000.0,-5.586,,stop,82
120.0,2,SOLUSDT,F_205,2026-06-03T00:17:00+00:00,2026-06-03T00:27:00+00:00,75.0975,74.661742,1000.0,-5.8026,,stop,10
120.0,2,SOLUSDT,F_205,2026-06-03T04:05:00+00:00,2026-06-03T05:02:00+00:00,73.59555,74.156164,1000.0,7.6175,,tp,57
120.0,2,SOLUSDT,F_205,2026-06-03T04:48:00+00:00,2026-06-03T04:50:00+00:00,74.076174,73.795829,1000.0,-3.7846,,stop,2
120.0,2,SOLUSDT,F_205,2026-06-03T04:58:00+00:00,2026-06-03T05:04:00+00:00,74.146265,74.455062,1000.0,4.1647,,tp,6
120.0,2,SOLUSDT,F_205,2026-06-03T05:03:00+00:00,2026-06-03T05:16:00+00:00,74.466681,74.817863,1000.0,4.716,,tp,13
120.0,2,SOLUSDT,F_205,2026-06-03T05:05:00+00:00,2026-06-03T05:30:00+00:00,74.727019,74.338824,1000.0,-5.1948,,stop,25
120.0,2,SOLUSDT,F_205,2026-06-03T05:56:00+00:00,2026-06-03T06:05:00+00:00,74.847175,74.572961,1000.0,-3.6637,,stop,9
120.0,2,SOLUSDT,F_205,2026-06-03T06:19:00+00:00,2026-06-03T06:20:00+00:00,75.077474,74.807241,1000.0,-3.5994,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-03T06:28:00+00:00,2026-06-03T06:29:00+00:00,75.227669,74.934413,1000.0,-3.8982,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-03T06:35:00+00:00,2026-06-03T06:36:00+00:00,75.427929,75.134413,1000.0,-3.8913,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-03T07:11:00+00:00,2026-06-03T07:15:00+00:00,75.237682,74.982934,1000.0,-3.3859,,stop,4
120.0,2,SOLUSDT,F_205,2026-06-03T07:14:00+00:00,2026-06-03T07:15:00+00:00,75.307773,75.060068,1000.0,-3.2892,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-03T07:17:00+00:00,2026-06-03T07:19:00+00:00,75.447955,75.174387,1000.0,-3.6259,,stop,2
120.0,2,SOLUSDT,F_205,2026-06-03T07:48:00+00:00,2026-06-03T07:49:00+00:00,75.49802,75.2358,1000.0,-3.4732,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-03T08:33:00+00:00,2026-06-03T08:34:00+00:00,75.277734,75.034348,1000.0,-3.2332,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-03T09:50:00+00:00,2026-06-03T10:00:00+00:00,75.157578,74.885814,1000.0,-3.6159,,stop,10
120.0,2,SOLUSDT,F_205,2026-06-03T10:08:00+00:00,2026-06-03T10:11:00+00:00,75.59815,75.290145,1000.0,-4.0742,,stop,3
120.0,2,SOLUSDT,F_205,2026-06-03T10:33:00+00:00,2026-06-03T10:34:00+00:00,75.688267,75.427227,1000.0,-3.4489,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-03T11:01:00+00:00,2026-06-03T11:03:00+00:00,75.718306,75.504308,1000.0,-2.8262,,stop,2
120.0,2,SOLUSDT,F_205,2026-06-03T12:52:00+00:00,2026-06-03T12:55:00+00:00,75.277734,75.032921,1000.0,-3.2521,,stop,3
120.0,2,SOLUSDT,F_205,2026-06-03T12:54:00+00:00,2026-06-03T12:55:00+00:00,75.357838,75.122908,1000.0,-3.1175,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-03T13:20:00+00:00,2026-06-03T13:21:00+00:00,75.467981,75.215787,1000.0,-3.3417,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-03T14:40:00+00:00,2026-06-03T14:41:00+00:00,74.536772,74.185919,1000.0,-4.7071,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-03T15:28:00+00:00,2026-06-03T15:31:00+00:00,74.39659,74.038786,1000.0,-4.8094,,stop,3
120.0,2,SOLUSDT,F_205,2026-06-03T16:57:00+00:00,2026-06-03T17:03:00+00:00,72.99477,72.635935,1000.0,-4.9159,,stop,6
120.0,2,SOLUSDT,F_205,2026-06-03T17:01:00+00:00,2026-06-03T17:02:00+00:00,73.205043,72.864482,1000.0,-4.6522,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-03T17:27:00+00:00,2026-06-03T17:32:00+00:00,73.385277,73.752132,1000.0,4.999,,tp,5
120.0,2,SOLUSDT,F_205,2026-06-03T17:33:00+00:00,2026-06-03T17:45:00+00:00,73.935992,73.548825,1000.0,-5.2365,,stop,12
120.0,2,SOLUSDT,F_205,2026-06-03T17:35:00+00:00,2026-06-03T17:39:00+00:00,74.146265,73.737424,1000.0,-5.514,,stop,4
120.0,2,SOLUSDT,F_205,2026-06-03T18:10:00+00:00,2026-06-03T18:11:00+00:00,73.525459,73.235843,1000.0,-3.939,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-03T18:41:00+00:00,2026-06-03T19:09:00+00:00,73.064861,72.711641,1000.0,-4.8343,,stop,28
120.0,2,SOLUSDT,F_205,2026-06-03T18:55:00+00:00,2026-06-03T19:06:00+00:00,73.185017,72.90583,1000.0,-3.8148,,stop,11
120.0,2,SOLUSDT,F_205,2026-06-03T19:46:00+00:00,2026-06-03T19:50:00+00:00,72.664341,72.308789,1000.0,-4.8931,,stop,4
120.0,2,SOLUSDT,F_205,2026-06-03T20:27:00+00:00,2026-06-03T20:33:00+00:00,72.464081,72.105936,1000.0,-4.9424,,stop,6
120.0,2,SOLUSDT,F_205,2026-06-03T21:06:00+00:00,2026-06-03T22:01:00+00:00,71.963431,72.800096,1000.0,11.6263,,tp,55
120.0,2,SOLUSDT,F_205,2026-06-03T21:08:00+00:00,2026-06-03T22:01:00+00:00,72.013496,72.858656,1000.0,11.7361,,tp,53
120.0,2,SOLUSDT,F_205,2026-06-03T22:02:00+00:00,2026-06-03T22:03:00+00:00,73.044835,72.660254,1000.0,-5.265,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-04T00:01:00+00:00,2026-06-04T00:06:00+00:00,72.013496,71.685897,1000.0,-4.5491,,stop,5
120.0,2,SOLUSDT,F_205,2026-06-04T02:21:00+00:00,2026-06-04T02:40:00+00:00,68.849388,69.94691,1000.0,15.9409,,tp,19
120.0,2,SOLUSDT,F_205,2026-06-04T02:23:00+00:00,2026-06-04T02:42:00+00:00,69.069674,70.095574,1000.0,14.8531,,tp,19
120.0,2,SOLUSDT,F_205,2026-06-04T02:40:00+00:00,2026-06-04T03:05:00+00:00,70.060961,70.797376,1000.0,10.5111,,tp,25
120.0,2,SOLUSDT,F_205,2026-06-04T02:49:00+00:00,2026-06-04T02:58:00+00:00,70.411416,69.943229,1000.0,-6.6493,,stop,9
120.0,2,SOLUSDT,F_205,2026-06-04T03:05:00+00:00,2026-06-04T03:32:00+00:00,70.841975,71.34054,1000.0,7.0377,,tp,27
120.0,2,SOLUSDT,F_205,2026-06-04T03:16:00+00:00,2026-06-04T04:50:00+00:00,71.222469,70.780335,1000.0,-6.2078,,stop,94
120.0,2,SOLUSDT,F_205,2026-06-04T03:33:00+00:00,2026-06-04T04:32:00+00:00,71.512846,71.147377,1000.0,-5.1105,,stop,59
120.0,2,SOLUSDT,F_205,2026-06-04T05:34:00+00:00,2026-06-04T05:37:00+00:00,70.641715,70.257404,1000.0,-5.4403,,stop,3
120.0,2,SOLUSDT,F_205,2026-06-04T05:36:00+00:00,2026-06-04T05:37:00+00:00,70.741845,70.371671,1000.0,-5.2327,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-04T06:10:00+00:00,2026-06-04T06:31:00+00:00,70.821949,70.51302,1000.0,-4.3621,,stop,21
120.0,2,SOLUSDT,F_205,2026-06-04T06:16:00+00:00,2026-06-04T06:30:00+00:00,70.932092,70.62302,1000.0,-4.3573,,stop,14
120.0,2,SOLUSDT,F_205,2026-06-04T08:31:00+00:00,2026-06-04T08:32:00+00:00,69.420129,68.920416,1000.0,-7.1984,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-04T08:56:00+00:00,2026-06-04T09:01:00+00:00,69.370064,69.001674,1000.0,-5.3105,,stop,5
120.0,2,SOLUSDT,F_205,2026-06-04T09:46:00+00:00,2026-06-04T10:47:00+00:00,68.538985,68.068952,1000.0,-6.8579,,stop,61
120.0,2,SOLUSDT,F_205,2026-06-04T10:00:00+00:00,2026-06-04T10:04:00+00:00,68.959531,68.577407,1000.0,-5.5413,,stop,4
120.0,2,SOLUSDT,F_205,2026-06-04T11:24:00+00:00,2026-06-04T12:02:00+00:00,68.258621,68.826173,1000.0,8.3147,,tp,38
120.0,2,SOLUSDT,F_205,2026-06-04T12:03:00+00:00,2026-06-04T12:05:00+00:00,68.98957,68.671609,1000.0,-4.6088,,stop,2
120.0,2,SOLUSDT,F_205,2026-06-04T12:05:00+00:00,2026-06-04T12:06:00+00:00,69.139765,68.815902,1000.0,-4.6842,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-04T12:30:00+00:00,2026-06-04T12:48:00+00:00,69.460181,70.151722,1000.0,9.9559,,tp,18
120.0,2,SOLUSDT,F_205,2026-06-04T12:32:00+00:00,2026-06-04T13:20:00+00:00,69.770584,69.247588,1000.0,-7.4959,,stop,48
120.0,2,SOLUSDT,F_205,2026-06-04T12:49:00+00:00,2026-06-04T12:57:00+00:00,70.381377,69.918935,1000.0,-6.5705,,stop,8
120.0,2,SOLUSDT,F_205,2026-06-04T13:38:00+00:00,2026-06-04T13:45:00+00:00,70.311286,69.799001,1000.0,-7.286,,stop,7
120.0,2,SOLUSDT,F_205,2026-06-04T14:02:00+00:00,2026-06-04T14:04:00+00:00,70.631702,70.171789,1000.0,-6.5114,,stop,2
120.0,2,SOLUSDT,F_205,2026-06-04T14:12:00+00:00,2026-06-04T14:18:00+00:00,70.69178,70.211814,1000.0,-6.7896,,stop,6
120.0,2,SOLUSDT,F_205,2026-06-04T15:06:00+00:00,2026-06-04T15:17:00+00:00,70.161091,69.773125,1000.0,-5.5296,,stop,11
120.0,2,SOLUSDT,F_205,2026-06-04T15:09:00+00:00,2026-06-04T15:11:00+00:00,70.521559,70.097457,1000.0,-6.0138,,stop,2
120.0,2,SOLUSDT,F_205,2026-06-04T17:12:00+00:00,2026-06-04T17:15:00+00:00,69.79061,69.494435,1000.0,-4.2438,,stop,3
120.0,2,SOLUSDT,F_205,2026-06-04T17:52:00+00:00,2026-06-04T18:04:00+00:00,69.330012,68.926006,1000.0,-5.8273,,stop,12
120.0,2,SOLUSDT,F_205,2026-06-04T18:25:00+00:00,2026-06-04T18:30:00+00:00,69.360051,69.709311,1000.0,5.0355,,tp,5
120.0,2,SOLUSDT,F_205,2026-06-04T18:30:00+00:00,2026-06-04T18:32:00+00:00,69.740545,69.395927,1000.0,-4.9414,,stop,2
120.0,2,SOLUSDT,F_205,2026-06-04T18:56:00+00:00,2026-06-04T18:57:00+00:00,69.920779,69.627289,1000.0,-4.1975,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-04T19:28:00+00:00,2026-06-04T19:31:00+00:00,69.670454,69.340194,1000.0,-4.7403,,stop,3
120.0,2,SOLUSDT,F_205,2026-06-04T21:08:00+00:00,2026-06-04T21:11:00+00:00,69.109726,68.800169,1000.0,-4.4792,,stop,3
120.0,2,SOLUSDT,F_205,2026-06-04T22:49:00+00:00,2026-06-04T23:55:00+00:00,68.228582,68.824708,1000.0,8.7372,,tp,66
120.0,2,SOLUSDT,F_205,2026-06-04T22:57:00+00:00,2026-06-04T23:18:00+00:00,68.498933,68.138809,1000.0,-5.2574,,stop,21
120.0,2,SOLUSDT,F_205,2026-06-04T23:51:00+00:00,2026-06-04T23:52:00+00:00,68.979557,68.704411,1000.0,-3.9888,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-05T00:24:00+00:00,2026-06-05T00:25:00+00:00,68.98957,68.625954,1000.0,-5.2706,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-05T00:30:00+00:00,2026-06-05T00:36:00+00:00,69.159791,68.753153,1000.0,-5.8797,,stop,6
120.0,2,SOLUSDT,F_205,2026-06-05T01:31:00+00:00,2026-06-05T01:38:00+00:00,68.779297,68.358886,1000.0,-6.1125,,stop,7
120.0,2,SOLUSDT,F_205,2026-06-05T03:18:00+00:00,2026-06-05T03:21:00+00:00,67.818049,67.348953,1000.0,-6.917,,stop,3
120.0,2,SOLUSDT,F_205,2026-06-05T04:07:00+00:00,2026-06-05T04:18:00+00:00,67.417529,66.976061,1000.0,-6.5483,,stop,11
120.0,2,SOLUSDT,F_205,2026-06-05T04:30:00+00:00,2026-06-05T04:31:00+00:00,67.968244,67.588836,1000.0,-5.5821,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-05T04:55:00+00:00,2026-06-05T04:56:00+00:00,67.798023,67.420263,1000.0,-5.5719,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-05T04:59:00+00:00,2026-06-05T05:08:00+00:00,68.038335,67.610327,1000.0,-6.2907,,stop,9
120.0,2,SOLUSDT,F_205,2026-06-05T06:45:00+00:00,2026-06-05T06:50:00+00:00,65.505046,64.806402,1000.0,-10.6655,,stop,5
120.0,2,SOLUSDT,F_205,2026-06-05T07:24:00+00:00,2026-06-05T07:38:00+00:00,65.074487,66.057072,1000.0,15.0994,,tp,14
120.0,2,SOLUSDT,F_205,2026-06-05T07:28:00+00:00,2026-06-05T09:52:00+00:00,65.505046,66.467098,1000.0,14.6867,,tp,144
120.0,2,SOLUSDT,F_205,2026-06-05T08:28:00+00:00,2026-06-05T08:34:00+00:00,66.055761,65.681692,1000.0,-5.6629,,stop,6
120.0,2,SOLUSDT,F_205,2026-06-05T09:10:00+00:00,2026-06-05T09:15:00+00:00,65.845488,66.364816,1000.0,7.8871,,tp,5
120.0,2,SOLUSDT,F_205,2026-06-05T09:15:00+00:00,2026-06-05T09:18:00+00:00,66.416229,65.958942,1000.0,-6.8852,,stop,3
120.0,2,SOLUSDT,F_205,2026-06-05T09:52:00+00:00,2026-06-05T10:16:00+00:00,66.606476,66.304454,1000.0,-4.5344,,stop,24
120.0,2,SOLUSDT,F_205,2026-06-05T10:01:00+00:00,2026-06-05T10:02:00+00:00,66.78671,66.461626,1000.0,-4.8675,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-05T10:33:00+00:00,2026-06-05T10:35:00+00:00,66.796723,66.481613,1000.0,-4.7174,,stop,2
120.0,2,SOLUSDT,F_205,2026-06-05T11:18:00+00:00,2026-06-05T11:24:00+00:00,66.566424,66.197398,1000.0,-5.5437,,stop,6
120.0,2,SOLUSDT,F_205,2026-06-05T11:23:00+00:00,2026-06-05T11:24:00+00:00,66.846788,66.455997,1000.0,-5.8461,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-05T13:01:00+00:00,2026-06-05T13:28:00+00:00,66.0858,66.610522,1000.0,7.94,,tp,27
120.0,2,SOLUSDT,F_205,2026-06-05T13:04:00+00:00,2026-06-05T13:41:00+00:00,66.316099,65.893183,1000.0,-6.3773,,stop,37
120.0,2,SOLUSDT,F_205,2026-06-05T16:15:00+00:00,2026-06-05T16:56:00+00:00,64.643928,65.858201,1000.0,18.784,,tp,41
120.0,2,SOLUSDT,F_205,2026-06-05T16:22:00+00:00,2026-06-05T16:36:00+00:00,65.475007,64.550981,1000.0,-14.1126,,stop,14
120.0,2,SOLUSDT,F_205,2026-06-05T16:50:00+00:00,2026-06-05T17:18:00+00:00,65.394903,64.897569,1000.0,-7.6051,,stop,28
120.0,2,SOLUSDT,F_205,2026-06-05T17:41:00+00:00,2026-06-05T17:42:00+00:00,65.555111,65.148879,1000.0,-6.1968,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-05T18:07:00+00:00,2026-06-05T18:10:00+00:00,65.424942,65.04456,1000.0,-5.814,,stop,3
120.0,2,SOLUSDT,F_205,2026-06-05T19:28:00+00:00,2026-06-05T19:31:00+00:00,62.771497,62.134902,1000.0,-10.1415,,stop,3
120.0,2,SOLUSDT,F_205,2026-06-05T19:47:00+00:00,2026-06-05T20:05:00+00:00,63.322212,62.714862,1000.0,-9.5914,,stop,18
120.0,2,SOLUSDT,F_205,2026-06-05T20:10:00+00:00,2026-06-05T21:42:00+00:00,64.123252,65.226918,1000.0,17.2116,,tp,92
120.0,2,SOLUSDT,F_205,2026-06-05T20:16:00+00:00,2026-06-05T22:06:00+00:00,64.38359,63.714938,1000.0,-10.3854,,stop,110
120.0,2,SOLUSDT,F_205,2026-06-05T21:43:00+00:00,2026-06-05T21:46:00+00:00,65.434955,65.087374,1000.0,-5.3119,,stop,3
120.0,2,SOLUSDT,F_205,2026-06-05T23:52:00+00:00,2026-06-06T00:03:00+00:00,63.602576,64.116259,1000.0,8.0765,,tp,11
120.0,2,SOLUSDT,F_205,2026-06-06T00:00:00+00:00,2026-06-06T00:04:00+00:00,63.722732,64.147803,1000.0,6.6706,,tp,4
120.0,2,SOLUSDT,F_205,2026-06-06T00:04:00+00:00,2026-06-06T00:55:00+00:00,64.253421,64.73487,1000.0,7.493,,tp,51
120.0,2,SOLUSDT,F_205,2026-06-06T00:16:00+00:00,2026-06-06T00:18:00+00:00,64.673967,64.310255,1000.0,-5.6238,,stop,2
120.0,2,SOLUSDT,F_205,2026-06-06T01:03:00+00:00,2026-06-06T01:04:00+00:00,64.934305,64.680111,1000.0,-3.9146,,stop,1
120.0,2,SOLUSDT,F_205,2026-06-06T01:34:00+00:00,2026-06-06T01:37:00+00:00,64.573837,64.223095,1000.0,-5.4316,,stop,3
120.0,2,SOLUSDT,F_205,2026-06-06T02:35:00+00:00,2026-06-06T02:36:00+00:00,63.872927,63.53879,1000.0,-5.2313,,stop,1
