symbol,NOVA_EPS,NOVA_FVG_MIN,NOVA_MSS_WINDOW,net,trades,win_pct,pf
SOLUSDT,2.0,0.1,8,0.0,0,0.0,0.0
SOLUSDT,2.0,0.1,12,0.0,0,0.0,0.0
SOLUSDT,2.0,0.1,20,0.0,0,0.0,0.0
SOLUSDT,2.0,0.2,8,0.0,0,0.0,0.0
SOLUSDT,2.0,0.2,12,0.0,0,0.0,0.0
SOLUSDT,2.0,0.2,20,0.0,0,0.0,0.0
SOLUSDT,2.0,0.3,8,0.0,0,0.0,0.0
SOLUSDT,2.0,0.3,12,0.0,0,0.0,0.0
SOLUSDT,2.0,0.3,20,0.0,0,0.0,0.0
SOLUSDT,2.8,0.1,8,0.0,0,0.0,0.0
SOLUSDT,2.8,0.1,12,0.0,0,0.0,0.0
SOLUSDT,2.8,0.1,20,0.0,0,0.0,0.0
SOLUSDT,2.8,0.2,8,0.0,0,0.0,0.0
SOLUSDT,2.8,0.2,12,0.0,0,0.0,0.0
SOLUSDT,2.8,0.2,20,0.0,0,0.0,0.0
SOLUSDT,2.8,0.3,8,0.0,0,0.0,0.0
SOLUSDT,2.8,0.3,12,0.0,0,0.0,0.0
SOLUSDT,2.8,0.3,20,0.0,0,0.0,0.0
SOLUSDT,3.5,0.1,8,0.0,0,0.0,0.0
SOLUSDT,3.5,0.1,12,0.0,0,0.0,0.0
SOLUSDT,3.5,0.1,20,0.0,0,0.0,0.0
SOLUSDT,3.5,0.2,8,0.0,0,0.0,0.0
SOLUSDT,3.5,0.2,12,0.0,0,0.0,0.0
SOLUSDT,3.5,0.2,20,0.0,0,0.0,0.0
SOLUSDT,3.5,0.3,8,0.0,0,0.0,0.0
SOLUSDT,3.5,0.3,12,0.0,0,0.0,0.0
SOLUSDT,3.5,0.3,20,0.0,0,0.0,0.0
