symbol,NOVA_BB_P,NOVA_BB_STD,NOVA_PCT,NOVA_LOOKBACK,NOVA_DURATION,net,trades,win_pct,pf
FILUSDT,20,2.0,5,50,3,0.7955405960811913,7,100.0,inf
FILUSDT,20,2.0,5,50,6,0.2859528739938727,3,100.0,inf
FILUSDT,20,2.0,5,120,3,0.6416587785767522,9,88.89,2.6803059318384843
FILUSDT,20,2.0,5,120,6,0.19164899999999524,3,100.0,inf
FILUSDT,20,2.0,12,50,3,1.2622069120291741,15,93.33,4.305329611782855
FILUSDT,20,2.0,12,50,6,0.716477336622641,8,100.0,inf
FILUSDT,20,2.0,12,120,3,0.9021881881632489,30,83.33,1.412598842816596
FILUSDT,20,2.0,12,120,6,2.097669553678788,23,95.65,4.13318337857869
FILUSDT,20,2.0,15,50,3,0.5536512956562814,29,86.21,1.2223886556824992
FILUSDT,20,2.0,15,50,6,0.28064798366877663,18,88.89,1.1741034203840293
FILUSDT,20,2.0,15,120,3,-0.5433250904519549,35,80.0,0.8579082058659832
FILUSDT,20,2.0,15,120,6,0.6521562750635834,28,89.29,1.2827271183038316
FILUSDT,20,2.0,20,50,3,1.748280659320327,40,87.5,1.6178550085185441
FILUSDT,20,2.0,20,50,6,1.0205521851958679,28,89.29,1.51185476669217
FILUSDT,20,2.0,20,120,3,0.06683131051281166,54,81.48,1.012087556792431
FILUSDT,20,2.0,20,120,6,0.5634536964154101,43,86.05,1.1404478151787358
FILUSDT,20,2.5,5,50,3,0.1749924626287716,1,100.0,inf
FILUSDT,20,2.5,5,50,6,0.0,0,0.0,0.0
FILUSDT,20,2.5,5,120,3,0.09820233363674408,3,66.67,1.2571615463536672
FILUSDT,20,2.5,5,120,6,0.0,0,0.0,0.0
FILUSDT,20,2.5,12,50,3,0.16208533363674177,4,75.0,1.4244513698977772
FILUSDT,20,2.5,12,50,6,0.1749924626287716,1,100.0,inf
FILUSDT,20,2.5,12,120,3,0.00566840640978894,15,73.33,1.0030037074132467
FILUSDT,20,2.5,12,120,6,1.0415519955314165,10,90.0,2.555713765593517
FILUSDT,20,2.5,15,50,3,0.503368264073744,9,77.78,1.573570465015109
FILUSDT,20,2.5,15,50,6,0.9481271068546469,4,100.0,inf
FILUSDT,20,2.5,15,120,3,0.00566840640978894,15,73.33,1.0030037074132467
FILUSDT,20,2.5,15,120,6,1.0415519955314165,10,90.0,2.555713765593517
FILUSDT,20,2.5,20,50,3,0.6211834189150566,14,78.57,1.5101554247092137
FILUSDT,20,2.5,20,50,6,1.0879857525008574,10,90.0,3.849098266430517
FILUSDT,20,2.5,20,120,3,0.2917358365272841,24,75.0,1.1019656091997672
FILUSDT,20,2.5,20,120,6,0.9501079248777741,17,82.35,1.5781058706511926
FILUSDT,35,2.0,5,50,3,0.9039696887964265,9,88.89,2.3502140023478737
FILUSDT,35,2.0,5,50,6,0.8201389013408442,4,100.0,inf
FILUSDT,35,2.0,5,120,3,0.6698645738417888,13,84.62,1.6913208888395868
FILUSDT,35,2.0,5,120,6,0.8808214932999026,8,87.5,3.941343920699733
FILUSDT,35,2.0,12,50,3,3.3129964044003684,28,92.86,4.4191144127489865
FILUSDT,35,2.0,12,50,6,2.9549984337753483,20,95.0,10.867682322668994
FILUSDT,35,2.0,12,120,3,0.8205539428547095,34,82.35,1.280650725353516
FILUSDT,35,2.0,12,120,6,0.3995225219971104,32,81.25,1.1366470621096125
FILUSDT,35,2.0,15,50,3,2.662874387302668,38,86.84,2.072461075259777
FILUSDT,35,2.0,15,50,6,2.304268746705041,31,87.1,2.2706507451860793
FILUSDT,35,2.0,15,120,3,0.5925086624071925,39,79.49,1.1701551721645915
FILUSDT,35,2.0,15,120,6,0.23536024154959384,38,78.95,1.0675901720303438
FILUSDT,35,2.0,20,50,3,3.007817846198833,48,85.42,1.8860114981776774
FILUSDT,35,2.0,20,50,6,1.939619408296363,41,82.93,1.5713527832182284
FILUSDT,35,2.0,20,120,3,2.106360788777599,63,79.37,1.4067529647822583
FILUSDT,35,2.0,20,120,6,1.405270159105927,58,79.31,1.286354298589389
FILUSDT,35,2.5,5,50,3,0.6254153308417345,3,100.0,inf
FILUSDT,35,2.5,5,50,6,0.5615323308417338,2,100.0,inf
FILUSDT,35,2.5,5,120,3,0.44437327167115415,2,100.0,inf
FILUSDT,35,2.5,5,120,6,0.44437327167115415,2,100.0,inf
FILUSDT,35,2.5,12,50,3,1.885637666891814,8,100.0,inf
FILUSDT,35,2.5,12,50,6,1.5551482207209992,6,100.0,inf
FILUSDT,35,2.5,12,120,3,0.6261640479025942,11,81.82,1.6682596033769275
FILUSDT,35,2.5,12,120,6,0.5622810479025951,10,80.0,1.6000818975735938
FILUSDT,35,2.5,15,50,3,2.15914054575935,15,93.33,6.053254151844936
FILUSDT,35,2.5,15,50,6,1.7647680995885362,12,91.67,5.130264583194584
FILUSDT,35,2.5,15,120,3,0.957303057893327,14,78.57,1.8596867696689123
FILUSDT,35,2.5,15,120,6,0.893420057893328,13,76.92,1.8023179255459076
FILUSDT,35,2.5,20,50,3,2.875243211270167,18,94.44,7.729221367016246
FILUSDT,35,2.5,20,50,6,2.456543890092923,15,93.33,6.749297161864765
FILUSDT,35,2.5,20,120,3,2.3915015005093188,22,86.36,3.1476398541498325
FILUSDT,35,2.5,20,120,6,1.9765161587788,20,85.0,2.7749706090757047
