symbol,NOVA_SMA,NOVA_EMA_FAST,NOVA_OSC_P,net,trades,win_pct,pf
FILUSDT,20,5,2,90.0103430413515,496,92.74,3.4318566356829114
FILUSDT,20,5,7,115.94837258846084,631,92.87,3.4758993113044467
FILUSDT,20,5,14,121.9506191225777,631,92.87,3.697648676851136
FILUSDT,20,7,2,91.15089242509569,498,92.57,3.431071050882563
FILUSDT,20,7,7,125.1949695386386,657,93.0,3.5596677243388766
FILUSDT,20,7,14,130.6030693753386,659,93.02,3.7619766928771194
FILUSDT,20,9,2,92.63469075627498,503,92.64,3.4787412282686656
FILUSDT,20,9,7,131.89969341948301,682,92.96,3.626347875800547
FILUSDT,20,9,14,136.62136758831286,686,93.0,3.8113030728748645
FILUSDT,50,5,2,77.43915156923887,421,91.92,3.1738565034990667
FILUSDT,50,5,7,103.52407528495725,535,92.71,3.507904438529597
FILUSDT,50,5,14,109.04021570707228,543,92.63,3.697405264736049
FILUSDT,50,7,2,75.1211973391837,421,91.45,2.987685911814484
FILUSDT,50,7,7,102.39414368701146,556,91.91,3.1089749663894413
FILUSDT,50,7,14,108.75006586871591,566,91.87,3.2800374051433074
FILUSDT,50,9,2,79.61807890344839,421,92.16,3.248162359624635
FILUSDT,50,9,7,117.00935585063218,569,92.79,3.6403064058021446
FILUSDT,50,9,14,122.61496936446642,580,92.76,3.821226651646018
FILUSDT,100,5,2,67.8247600138566,376,91.49,2.9390882030308476
FILUSDT,100,5,7,88.57636291214001,462,91.77,3.136983961089749
FILUSDT,100,5,14,93.50114567153526,476,92.02,3.348100856039399
FILUSDT,100,7,2,65.0013027125741,373,90.88,2.7428867270427366
FILUSDT,100,7,7,87.32546386551508,485,90.93,2.8003386522326026
FILUSDT,100,7,14,94.08892531146523,497,91.15,3.0035462525568186
FILUSDT,100,9,2,66.90912086520672,371,91.11,2.841709013666793
FILUSDT,100,9,7,96.73692083200234,496,91.33,3.0383587908949625
FILUSDT,100,9,14,102.88190348583932,507,91.52,3.2407321602808823
