symbol,NOVA_BODY_RATIO,NOVA_RANGE_ATR,NOVA_LOOKBACK,net,trades,win_pct,pf
FILUSDT,0.4,0.6,10,-16915.13465166661,6267,24.57,0.5764429107378717
FILUSDT,0.4,0.6,20,-11660.37544544076,4363,24.91,0.5765687876798617
FILUSDT,0.4,0.6,50,-7624.082431089255,2600,24.58,0.5559865484139423
FILUSDT,0.4,0.8,10,-15001.852938111377,5648,24.58,0.5791048639844988
FILUSDT,0.4,0.8,20,-10655.91439836663,4032,24.98,0.5796884413347544
FILUSDT,0.4,0.8,50,-7211.634656760528,2450,24.53,0.55424668483869
FILUSDT,0.4,1.0,10,-12917.915454278453,4739,24.41,0.5656186705128468
FILUSDT,0.4,1.0,20,-9499.972164651217,3484,24.77,0.5670987152697948
FILUSDT,0.4,1.0,50,-6370.633143353803,2169,24.85,0.5535919762662396
FILUSDT,0.5,0.6,10,-15217.03503412376,5757,24.8,0.5831963458744251
FILUSDT,0.5,0.6,20,-10765.702647412405,4014,24.89,0.5743802623837619
FILUSDT,0.5,0.6,50,-6975.899743560481,2379,24.46,0.5546773394983264
FILUSDT,0.5,0.8,10,-13611.867660154538,5210,24.74,0.5839713816121744
FILUSDT,0.5,0.8,20,-9821.211488406965,3714,24.96,0.577912284818752
FILUSDT,0.5,0.8,50,-6441.644945122609,2238,24.66,0.5608834601034417
FILUSDT,0.5,1.0,10,-12400.122335512271,4444,24.21,0.5554946453440659
FILUSDT,0.5,1.0,20,-9262.139797415915,3253,24.47,0.5492524734942565
FILUSDT,0.5,1.0,50,-6181.990678991601,2020,24.36,0.5361433835958801
FILUSDT,0.6,0.6,10,-13777.69715990781,4996,24.5,0.5664725403768587
FILUSDT,0.6,0.6,20,-9694.656026777471,3484,24.54,0.5590432652094254
FILUSDT,0.6,0.6,50,-6143.486866629059,2068,24.47,0.5475630255406708
FILUSDT,0.6,0.8,10,-12634.65444781181,4551,24.48,0.561517206308678
FILUSDT,0.6,0.8,20,-9037.976748867832,3247,24.48,0.5584768797666297
FILUSDT,0.6,0.8,50,-5533.170247189213,1948,24.79,0.5646332727182165
FILUSDT,0.6,1.0,10,-10878.5906156009,3918,24.32,0.5568317272738406
FILUSDT,0.6,1.0,20,-8390.71136636447,2868,24.06,0.5389566140524723
FILUSDT,0.6,1.0,50,-5243.267235432438,1776,24.44,0.5486334878466185
