symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held,regime
ATOMUSDT,خريطة 10$,2024-01-03T16:00:00+00:00,2024-01-07T20:00:00+00:00,10.2257461,9.35808295714,20.0,-1.697,,stop,25,صاعد
ATOMUSDT,خريطة 10$,2024-03-05T20:00:00+00:00,2024-03-15T00:00:00+00:00,11.4391399,12.5140208786,20.0,1.8793,,stop,55,صاعد
ATOMUSDT,خريطة 10$,2024-05-01T00:00:00+00:00,2024-05-11T08:00:00+00:00,8.4517083,8.57027569286,20.0,0.2806,,stop,62,هابط
ATOMUSDT,خريطة 10$,2024-05-21T00:00:00+00:00,2024-05-22T12:00:00+00:00,8.92925685,8.49804427605,20.0,-0.9658,,stop,9,هابط
ATOMUSDT,خريطة 10$,2024-12-10T00:00:00+00:00,2024-12-10T16:00:00+00:00,8.40265195,7.29015148061,20.0,-2.648,,stop,4,صاعد
ATOMUSDT,خريطة 10$,2025-07-02T20:00:00+00:00,2025-07-04T04:00:00+00:00,4.24187255,4.04649943228,20.0,-0.9212,,stop,8,هابط
ATOMUSDT,خريطة 10$,2026-08-10T20:00:00+00:00,2026-08-14T16:00:00+00:00,1.4096192,1.50041539286,20.0,1.2882,,stop,23,هابط
BNBUSDT,خريطة 10$,2024-03-05T20:00:00+00:00,2024-03-14T12:00:00+00:00,377.23332,592.246703571,20.0,11.3995,,stop,52,صاعد
BNBUSDT,خريطة 10$,2024-04-12T20:00:00+00:00,2024-04-13T16:00:00+00:00,588.375855,548.458687052,20.0,-1.3569,,stop,5,صاعد
BNBUSDT,خريطة 10$,2024-06-11T00:00:00+00:00,2024-06-11T12:00:00+00:00,625.818865,595.526078662,20.0,-0.9681,,stop,3,صاعد
BNBUSDT,خريطة 10$,2024-10-01T16:00:00+00:00,2024-10-02T16:00:00+00:00,562.145725,535.832379738,20.0,-0.9362,,stop,6,صاعد
BNBUSDT,خريطة 10$,2024-12-10T00:00:00+00:00,2024-12-19T16:00:00+00:00,689.99258,662.538631929,20.0,-0.7958,,stop,58,صاعد
BNBUSDT,خريطة 10$,2025-01-07T16:00:00+00:00,2025-01-08T04:00:00+00:00,710.055626,684.044854441,20.0,-0.7326,,stop,3,صاعد
BNBUSDT,خريطة 10$,2025-01-13T16:00:00+00:00,2025-01-18T04:00:00+00:00,678.0088145,696.4881165,20.0,0.5451,,stop,27,صاعد
BNBUSDT,خريطة 10$,2025-09-25T20:00:00+00:00,2025-10-07T16:00:00+00:00,959.7524475,1266.68877364,20.0,6.3962,,stop,71,صاعد
BNBUSDT,خريطة 10$,2025-10-11T00:00:00+00:00,2025-10-17T04:00:00+00:00,1103.8379555,1119.73510779,20.0,0.288,,stop,37,صاعد
BNBUSDT,خريطة 10$,2025-11-05T00:00:00+00:00,2025-11-18T00:00:00+00:00,937.8673085,884.022204,20.0,-1.1482,,stop,78,صاعد
BNBUSDT,خريطة 10$,2026-01-19T04:00:00+00:00,2026-01-20T12:00:00+00:00,926.2339455,899.748043963,20.0,-0.5719,,stop,8,صاعد
BNBUSDT,خريطة 10$,2026-03-23T12:00:00+00:00,2026-03-27T08:00:00+00:00,639.13416,617.751624857,20.0,-0.6691,,stop,23,هابط
BNBUSDT,خريطة 10$,2026-07-14T16:00:00+00:00,2026-07-17T04:00:00+00:00,583.5403005,567.806214422,20.0,-0.5393,,stop,15,هابط
BTCUSDT,خريطة 10$,2024-01-03T16:00:00+00:00,2024-01-12T12:00:00+00:00,43049.4600115,45183.299382,20.0,0.9913,,stop,53,صاعد
BTCUSDT,خريطة 10$,2024-03-05T20:00:00+00:00,2024-03-16T20:00:00+00:00,61481.602627,65426.2874293,20.0,1.2832,,stop,66,صاعد
BTCUSDT,خريطة 10$,2024-08-05T16:00:00+00:00,2024-09-04T00:00:00+00:00,54383.549242,55687.5141986,20.0,0.4795,,stop,176,صاعد
BTCUSDT,خريطة 10$,2024-10-01T16:00:00+00:00,2024-10-01T20:00:00+00:00,62700.8731775,60741.0869335,20.0,-0.6251,,stop,1,صاعد
BTCUSDT,خريطة 10$,2024-10-21T16:00:00+00:00,2024-10-23T12:00:00+00:00,67418.462173,66042.070993,20.0,-0.4083,,stop,11,صاعد
BTCUSDT,خريطة 10$,2024-12-10T00:00:00+00:00,2024-12-18T20:00:00+00:00,97388.347952,102160.020714,20.0,0.9799,,stop,53,صاعد
BTCUSDT,خريطة 10$,2025-01-13T16:00:00+00:00,2025-01-19T20:00:00+00:00,92229.6923125,101084.821474,20.0,1.9202,,stop,37,صاعد
