symbol,NOVA_SCORE_TH,NOVA_FLOW_MOM,NOVA_VOL_MOM,net,trades,win_pct,pf
RENDERUSDT,70,3.0,2.0,2.4036470407196786,76,81.58,1.2461569468934732
RENDERUSDT,70,3.0,2.5,1.6583369163043153,69,81.16,1.1860787666792756
RENDERUSDT,70,3.0,3.0,0.42402910374991165,59,79.66,1.0511347179939308
RENDERUSDT,70,4.0,2.0,2.735809742854634,65,81.54,1.331056698593445
RENDERUSDT,70,4.0,2.5,0.8161063103918315,58,79.31,1.0987559392699895
RENDERUSDT,70,4.0,3.0,-0.18322242688545287,51,78.43,0.9760313289829236
RENDERUSDT,72,2.5,2.0,2.0231863487954658,79,81.01,1.1935341928470846
RENDERUSDT,72,2.5,2.5,1.033016890079565,71,80.28,1.1075922655627277
RENDERUSDT,72,2.5,3.0,-0.2012909224748376,61,78.69,0.9775885094105353
RENDERUSDT,72,3.0,2.0,2.4036470407196786,76,81.58,1.2461569468934732
RENDERUSDT,72,3.0,2.5,1.6583369163043153,69,81.16,1.1860787666792756
RENDERUSDT,72,3.0,3.0,0.42402910374991165,59,79.66,1.0511347179939308
RENDERUSDT,72,4.0,2.0,2.735809742854634,65,81.54,1.331056698593445
RENDERUSDT,72,4.0,2.5,0.8161063103918315,58,79.31,1.0987559392699895
RENDERUSDT,72,4.0,3.0,-0.18322242688545287,51,78.43,0.9760313289829236
RENDERUSDT,75,2.5,2.0,2.0231863487954658,79,81.01,1.1935341928470846
RENDERUSDT,75,2.5,2.5,1.033016890079565,71,80.28,1.1075922655627277
RENDERUSDT,75,2.5,3.0,-0.2012909224748376,61,78.69,0.9775885094105353
RENDERUSDT,75,3.0,2.0,2.4036470407196786,76,81.58,1.2461569468934732
RENDERUSDT,75,3.0,2.5,1.6583369163043153,69,81.16,1.1860787666792756
RENDERUSDT,75,3.0,3.0,0.42402910374991165,59,79.66,1.0511347179939308
RENDERUSDT,75,4.0,2.0,2.735809742854634,65,81.54,1.331056698593445
RENDERUSDT,75,4.0,2.5,0.8161063103918315,58,79.31,1.0987559392699895
RENDERUSDT,75,4.0,3.0,-0.18322242688545287,51,78.43,0.9760313289829236
FILUSDT,70,2.5,2.0,16.038627455049472,218,83.03,1.806818492617428
FILUSDT,70,2.5,2.5,16.258757517487243,201,83.58,1.9323102718224423
FILUSDT,70,2.5,3.0,14.892265314722685,183,82.51,1.8854391841708609
