symbol,NOVA_EPS,NOVA_FVG_MIN,NOVA_MSS_WINDOW,net,trades,win_pct,pf
XLMUSDT,2.0,0.1,8,0.0,0,0.0,0.0
XLMUSDT,2.0,0.1,12,12.482458641498798,2,100.0,inf
XLMUSDT,2.0,0.1,20,48.677660203964756,3,100.0,inf
XLMUSDT,2.0,0.2,8,0.0,0,0.0,0.0
XLMUSDT,2.0,0.2,12,12.482458641498798,2,100.0,inf
XLMUSDT,2.0,0.2,20,48.677660203964756,3,100.0,inf
XLMUSDT,2.0,0.3,8,0.0,0,0.0,0.0
XLMUSDT,2.0,0.3,12,12.482458641498798,2,100.0,inf
XLMUSDT,2.0,0.3,20,48.677660203964756,3,100.0,inf
XLMUSDT,2.8,0.1,8,0.0,0,0.0,0.0
XLMUSDT,2.8,0.1,12,3.1941499999999965,1,100.0,inf
XLMUSDT,2.8,0.1,20,39.389351562465954,2,100.0,inf
XLMUSDT,2.8,0.2,8,0.0,0,0.0,0.0
XLMUSDT,2.8,0.2,12,3.1941499999999965,1,100.0,inf
XLMUSDT,2.8,0.2,20,39.389351562465954,2,100.0,inf
XLMUSDT,2.8,0.3,8,0.0,0,0.0,0.0
XLMUSDT,2.8,0.3,12,3.1941499999999965,1,100.0,inf
XLMUSDT,2.8,0.3,20,39.389351562465954,2,100.0,inf
XLMUSDT,3.5,0.1,8,0.0,0,0.0,0.0
XLMUSDT,3.5,0.1,12,3.1941499999999965,1,100.0,inf
XLMUSDT,3.5,0.1,20,39.389351562465954,2,100.0,inf
XLMUSDT,3.5,0.2,8,0.0,0,0.0,0.0
XLMUSDT,3.5,0.2,12,3.1941499999999965,1,100.0,inf
XLMUSDT,3.5,0.2,20,39.389351562465954,2,100.0,inf
XLMUSDT,3.5,0.3,8,0.0,0,0.0,0.0
XLMUSDT,3.5,0.3,12,3.1941499999999965,1,100.0,inf
XLMUSDT,3.5,0.3,20,39.389351562465954,2,100.0,inf
