NOVA_EXIT,NOVA_TRIG,NOVA_LOCK,symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-05T20:11:00+00:00,2026-06-06T04:14:00+00:00,60875.124917,60013.97234,1000.0,-14.1462,,stop,483
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-06T06:06:00+00:00,2026-06-06T10:19:00+00:00,61222.265614,60493.299101,1000.0,-11.9069,,stop,253
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-06T12:11:00+00:00,2026-06-06T12:27:00+00:00,61069.287,60718.130683,1000.0,-5.7501,,stop,16
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-06T21:16:00+00:00,2026-06-06T21:39:00+00:00,60977.117335,60727.036568,1000.0,-4.1012,,stop,23
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-06T23:41:00+00:00,2026-06-07T01:08:00+00:00,60929.105,61223.856098,1000.0,4.8376,,tp,87
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-07T01:11:00+00:00,2026-06-07T04:55:00+00:00,61362.928238,61800.982381,1000.0,7.1387,,tp,224
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-07T01:31:00+00:00,2026-06-07T02:17:00+00:00,61659.85374,61224.959117,1000.0,-7.0531,,stop,46
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-07T03:21:00+00:00,2026-06-07T04:26:00+00:00,61760.194013,61407.020973,1000.0,-5.7185,,stop,65
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-07T07:56:00+00:00,2026-06-07T08:48:00+00:00,62368.383633,62730.604837,1000.0,5.8078,,tp,52
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-07T08:31:00+00:00,2026-06-07T08:40:00+00:00,62622.90408,62347.30137,1000.0,-4.401,,stop,9
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-07T08:51:00+00:00,2026-06-07T09:24:00+00:00,62898.141424,62531.229296,1000.0,-5.8334,,stop,33
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-07T11:41:00+00:00,2026-06-07T12:09:00+00:00,62724.516004,62433.970477,1000.0,-4.6321,,stop,28
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-07T14:26:00+00:00,2026-06-07T14:41:00+00:00,62211.139481,61899.058816,1000.0,-5.0165,,stop,15
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-07T22:16:00+00:00,2026-06-07T22:22:00+00:00,63703.867508,62977.871133,1000.0,-11.3964,,stop,6
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-08T00:31:00+00:00,2026-06-08T01:05:00+00:00,63680.266867,63247.580842,1000.0,-6.7947,,stop,34
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-08T07:51:00+00:00,2026-06-08T08:02:00+00:00,63398.3108,63032.988394,1000.0,-5.7623,,stop,11
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-08T11:41:00+00:00,2026-06-08T11:46:00+00:00,63836.730005,63472.692382,1000.0,-5.7026,,stop,5
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-08T15:16:00+00:00,2026-06-08T15:57:00+00:00,64122.811428,63690.59873,1000.0,-6.7404,,stop,41
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-08T21:06:00+00:00,2026-06-08T22:08:00+00:00,63685.533705,63391.644439,1000.0,-4.6147,,stop,62
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-08T21:46:00+00:00,2026-06-08T22:00:00+00:00,63885.172899,63610.290452,1000.0,-4.3028,,stop,14
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-09T04:36:00+00:00,2026-06-09T07:29:00+00:00,63290.701089,62950.411886,1000.0,-5.3766,,stop,173
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-09T04:51:00+00:00,2026-06-09T05:07:00+00:00,63459.960841,63084.562729,1000.0,-5.9155,,stop,16
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-09T05:36:00+00:00,2026-06-09T06:53:00+00:00,63578.274449,63171.106541,1000.0,-6.4042,,stop,77
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-09T17:21:00+00:00,2026-06-10T02:17:00+00:00,61900.366,61286.087521,1000.0,-9.9237,,stop,536
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-09T19:36:00+00:00,2026-06-09T19:40:00+00:00,62058.5714,61739.253039,1000.0,-5.1454,,stop,4
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-09T20:16:00+00:00,2026-06-09T20:32:00+00:00,62264.849213,61906.099383,1000.0,-5.7617,,stop,16
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-10T01:01:00+00:00,2026-06-10T01:09:00+00:00,62003.70016,61642.27375,1000.0,-5.8291,,stop,8
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-10T06:21:00+00:00,2026-06-10T06:31:00+00:00,61473.822213,61205.480088,1000.0,-4.3651,,stop,10
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-10T07:06:00+00:00,2026-06-10T08:35:00+00:00,61600.446611,61296.587321,1000.0,-4.9327,,stop,89
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-10T07:36:00+00:00,2026-06-10T08:09:00+00:00,61806.2438,61480.185522,1000.0,-5.2755,,stop,33
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-10T12:36:00+00:00,2026-06-10T13:44:00+00:00,61671.358677,62252.154105,1000.0,9.4176,,tp,68
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-10T13:46:00+00:00,2026-06-10T14:01:00+00:00,62391.003,61968.139556,1000.0,-6.7776,,stop,15
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-10T15:56:00+00:00,2026-06-10T16:24:00+00:00,62757.4788,62162.168504,1000.0,-9.4859,,stop,28
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-11T00:16:00+00:00,2026-06-11T01:41:00+00:00,61863.478108,62276.399119,1000.0,6.6747,,tp,85
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-11T01:16:00+00:00,2026-06-11T03:55:00+00:00,62123.966303,62573.965689,1000.0,7.2436,,tp,159
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-11T03:36:00+00:00,2026-06-11T06:21:00+00:00,62510.668363,62898.807761,1000.0,6.2092,,tp,165
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-11T06:26:00+00:00,2026-06-11T06:55:00+00:00,63001.796,62702.475248,1000.0,-4.751,,stop,29
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-11T10:56:00+00:00,2026-06-11T10:56:00+00:00,63249.247269,62989.716903,1000.0,-4.1033,,stop,0
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-11T17:31:00+00:00,2026-06-11T19:30:00+00:00,63127.9598,63782.942613,1000.0,10.3755,,tp,119
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-11T17:51:00+00:00,2026-06-12T06:21:00+00:00,63560.5214,63071.100811,1000.0,-7.7001,,stop,750
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-11T22:11:00+00:00,2026-06-11T22:22:00+00:00,63710.666335,63488.750666,1000.0,-3.4832,,stop,11
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-12T00:11:00+00:00,2026-06-12T00:16:00+00:00,63802.195168,63554.103002,1000.0,-3.8885,,stop,5
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-12T04:21:00+00:00,2026-06-12T05:08:00+00:00,63739.974386,63501.72326,1000.0,-3.7379,,stop,47
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-12T04:31:00+00:00,2026-06-12T04:38:00+00:00,63877.83337,63626.472715,1000.0,-3.935,,stop,7
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-12T08:11:00+00:00,2026-06-12T09:27:00+00:00,63379.115879,63647.497856,1000.0,4.2345,,tp,76
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-12T09:26:00+00:00,2026-06-12T10:29:00+00:00,63774.7996,63509.82507,1000.0,-4.1548,,stop,63
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-12T09:36:00+00:00,2026-06-12T09:52:00+00:00,63990.27936,63723.061548,1000.0,-4.1759,,stop,16
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-12T14:31:00+00:00,2026-06-13T21:41:00+00:00,63747.253837,64394.044041,1000.0,10.1462,,tp,1870
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-12T15:16:00+00:00,2026-06-12T15:33:00+00:00,64389.5978,63892.994502,1000.0,-7.7125,,stop,17
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-13T00:41:00+00:00,2026-06-13T00:45:00+00:00,63678.6748,63485.574694,1000.0,-3.0324,,stop,4
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-13T06:31:00+00:00,2026-06-13T11:10:00+00:00,63739.343567,63862.68829,1000.0,1.9351,,tp,279
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-13T07:31:00+00:00,2026-06-13T07:31:00+00:00,63870.32362,63699.416586,1000.0,-2.6758,,stop,0
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-13T07:41:00+00:00,2026-06-13T07:41:00+00:00,63904.938561,63740.532293,1000.0,-2.5727,,stop,0
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-13T11:11:00+00:00,2026-06-13T11:11:00+00:00,64009.954905,63843.400449,1000.0,-2.602,,stop,0
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-13T11:21:00+00:00,2026-06-13T11:23:00+00:00,64036.789745,63868.076026,1000.0,-2.6346,,stop,2
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-13T12:36:00+00:00,2026-06-13T12:36:00+00:00,64092.962675,63930.623253,1000.0,-2.5329,,stop,0
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-13T12:51:00+00:00,2026-06-13T12:52:00+00:00,64183.319987,64008.467807,1000.0,-2.7243,,stop,1
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-13T15:16:00+00:00,2026-06-13T15:18:00+00:00,64374.097676,64203.796951,1000.0,-2.6455,,stop,2
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-13T15:41:00+00:00,2026-06-13T15:43:00+00:00,64409.583748,64218.074439,1000.0,-2.9733,,stop,2
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-13T18:31:00+00:00,2026-06-13T18:32:00+00:00,64287.575343,64091.542168,1000.0,-3.0493,,stop,1
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-13T18:41:00+00:00,2026-06-13T18:43:00+00:00,64361.76166,64171.053557,1000.0,-2.9631,,stop,2
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-13T19:46:00+00:00,2026-06-13T20:07:00+00:00,64371.013672,64157.728629,1000.0,-3.3134,,stop,21
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-13T21:46:00+00:00,2026-06-13T21:52:00+00:00,64598.048434,64381.918707,1000.0,-3.3458,,stop,6
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-14T01:11:00+00:00,2026-06-14T01:30:00+00:00,64729.028487,64526.713139,1000.0,-3.1256,,stop,19
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-14T08:11:00+00:00,2026-06-14T09:01:00+00:00,64524.012312,64348.322032,1000.0,-2.7229,,stop,50
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-14T09:46:00+00:00,2026-06-14T10:08:00+00:00,64641.064282,64453.2089,1000.0,-2.9061,,stop,22
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-14T10:26:00+00:00,2026-06-14T10:31:00+00:00,64710.0138,64511.750786,1000.0,-3.0639,,stop,5
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-14T10:36:00+00:00,2026-06-14T10:40:00+00:00,64737.44942,64535.970593,1000.0,-3.1122,,stop,4
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-14T16:26:00+00:00,2026-06-14T16:27:00+00:00,64271.814881,64062.689264,1000.0,-3.2538,,stop,1
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-14T20:26:00+00:00,2026-06-14T20:26:00+00:00,63993.763884,63833.102832,1000.0,-2.5106,,stop,0
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-14T20:36:00+00:00,2026-06-14T20:36:00+00:00,64150.146918,63975.26938,1000.0,-2.7261,,stop,0
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-14T21:16:00+00:00,2026-06-14T21:39:00+00:00,64546.531549,64878.884925,1000.0,5.1491,,tp,23
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-14T21:46:00+00:00,2026-06-14T22:07:00+00:00,65455.992313,64980.870078,1000.0,-7.2587,,stop,21
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-14T23:31:00+00:00,2026-06-15T00:43:00+00:00,65800.259279,65402.271367,1000.0,-6.0484,,stop,72
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-15T00:16:00+00:00,2026-06-15T00:39:00+00:00,65835.475,65473.340292,1000.0,-5.5006,,stop,23
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-15T03:46:00+00:00,2026-06-15T04:04:00+00:00,65981.674813,65712.96961,1000.0,-4.0724,,stop,18
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-15T06:26:00+00:00,2026-06-15T06:32:00+00:00,66016.980651,65793.171051,1000.0,-3.3902,,stop,6
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-15T07:26:00+00:00,2026-06-15T07:31:00+00:00,66050.724461,65805.557309,1000.0,-3.7118,,stop,5
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-15T11:11:00+00:00,2026-06-15T11:26:00+00:00,66071.661644,66280.87292,1000.0,3.1664,,tp,15
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-15T12:46:00+00:00,2026-06-15T13:25:00+00:00,66522.857437,66846.729285,1000.0,4.8686,,tp,39
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-15T13:21:00+00:00,2026-06-15T13:30:00+00:00,66954.107334,66618.586154,1000.0,-5.0112,,stop,9
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-15T15:41:00+00:00,2026-06-15T17:10:00+00:00,66918.921652,66630.191081,1000.0,-4.3146,,stop,89
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-15T15:51:00+00:00,2026-06-15T17:03:00+00:00,67250.442069,66923.337055,1000.0,-4.864,,stop,72
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-16T00:11:00+00:00,2026-06-16T00:21:00+00:00,66487.441456,66252.786435,1000.0,-3.5293,,stop,10
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-16T04:06:00+00:00,2026-06-16T04:07:00+00:00,66364.171413,66086.241753,1000.0,-4.1879,,stop,1
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-16T06:11:00+00:00,2026-06-16T06:37:00+00:00,66233.982387,66465.225122,1000.0,3.4913,,tp,26
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-16T06:31:00+00:00,2026-06-16T08:50:00+00:00,66416.229,66631.261321,1000.0,3.2376,,tp,139
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-16T08:36:00+00:00,2026-06-16T08:38:00+00:00,66691.18598,66439.011409,1000.0,-3.7812,,stop,2
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-16T08:56:00+00:00,2026-06-16T09:00:00+00:00,67069.166717,66768.334896,1000.0,-4.4854,,stop,4
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-16T12:36:00+00:00,2026-06-16T12:37:00+00:00,66834.762387,66549.431226,1000.0,-4.2692,,stop,1
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-16T17:51:00+00:00,2026-06-16T18:36:00+00:00,66023.7194,65761.456796,1000.0,-3.9722,,stop,45
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-16T21:11:00+00:00,2026-06-16T21:17:00+00:00,65966.054533,65765.121445,1000.0,-3.046,,stop,6
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-17T01:51:00+00:00,2026-06-17T03:15:00+00:00,65945.728143,65654.551839,1000.0,-4.4154,,stop,84
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-17T04:41:00+00:00,2026-06-17T04:57:00+00:00,66021.726813,65829.076189,1000.0,-2.918,,stop,16
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-17T12:46:00+00:00,2026-06-17T13:30:00+00:00,65050.465813,64782.252118,1000.0,-4.1232,,stop,44
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-17T13:41:00+00:00,2026-06-17T14:40:00+00:00,65324.882091,64993.594721,1000.0,-5.0714,,stop,59
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-17T15:41:00+00:00,2026-06-17T16:27:00+00:00,65507.098665,66130.288812,1000.0,9.5133,,tp,46
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-17T16:31:00+00:00,2026-06-17T17:08:00+00:00,66207.768353,65742.745819,1000.0,-7.0237,,stop,37
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-17T23:21:00+00:00,2026-06-18T03:27:00+00:00,64571.13349,64274.693337,1000.0,-4.5909,,stop,246
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-18T00:21:00+00:00,2026-06-18T00:25:00+00:00,64744.058,64504.438789,1000.0,-3.701,,stop,4
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-18T01:11:00+00:00,2026-06-18T01:18:00+00:00,64861.160035,64596.747809,1000.0,-4.0766,,stop,7
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-18T06:06:00+00:00,2026-06-18T06:08:00+00:00,64115.64212,63826.024567,1000.0,-4.5171,,stop,2
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-18T07:21:00+00:00,2026-06-18T08:08:00+00:00,64277.532304,64486.22252,1000.0,3.2467,,tp,47
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-18T07:31:00+00:00,2026-06-18T08:09:00+00:00,64364.044624,64542.629986,1000.0,2.7746,,tp,38
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-18T07:51:00+00:00,2026-06-18T08:03:00+00:00,64554.521923,64333.940363,1000.0,-3.417,,stop,12
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-18T08:11:00+00:00,2026-06-18T08:12:00+00:00,64710.003787,64437.801318,1000.0,-4.2065,,stop,1
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-18T12:51:00+00:00,2026-06-18T13:32:00+00:00,64405.6186,64149.624106,1000.0,-3.9747,,stop,41
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-18T18:21:00+00:00,2026-06-18T18:54:00+00:00,62975.7622,62586.8063,1000.0,-6.1763,,stop,33
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-18T19:46:00+00:00,2026-06-18T22:17:00+00:00,63053.813535,62786.777334,1000.0,-4.2351,,stop,151
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-18T20:06:00+00:00,2026-06-18T20:30:00+00:00,63260.141413,62981.648692,1000.0,-4.4023,,stop,24
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-19T00:36:00+00:00,2026-06-19T01:10:00+00:00,63099.913387,62885.040706,1000.0,-3.4053,,stop,34
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-19T06:06:00+00:00,2026-06-19T06:20:00+00:00,62913.771717,62690.627816,1000.0,-3.5468,,stop,14
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-19T11:26:00+00:00,2026-06-19T12:15:00+00:00,62710.237466,62459.055001,1000.0,-4.0054,,stop,49
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-19T12:56:00+00:00,2026-06-19T13:45:00+00:00,62809.215971,63212.147497,1000.0,6.4152,,tp,49
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-19T13:46:00+00:00,2026-06-19T14:23:00+00:00,63350.258413,62952.49935,1000.0,-6.2787,,stop,37
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-19T20:51:00+00:00,2026-06-19T21:34:00+00:00,63270.024244,63056.753759,1000.0,-3.3708,,stop,43
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-19T22:26:00+00:00,2026-06-19T22:31:00+00:00,63367.620955,63180.268264,1000.0,-2.9566,,stop,5
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-19T22:51:00+00:00,2026-06-19T23:02:00+00:00,63414.3316,63220.87177,1000.0,-3.0507,,stop,11
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-20T00:01:00+00:00,2026-06-20T00:01:00+00:00,63686.815369,63481.895766,1000.0,-3.2176,,stop,0
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-20T00:36:00+00:00,2026-06-20T00:39:00+00:00,63794.375015,63508.19689,1000.0,-4.4859,,stop,3
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-20T04:31:00+00:00,2026-06-20T04:31:00+00:00,63646.883525,63467.111738,1000.0,-2.8245,,stop,0
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-20T04:46:00+00:00,2026-06-20T04:46:00+00:00,63678.664787,63492.434323,1000.0,-2.9245,,stop,0
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-20T05:11:00+00:00,2026-06-20T05:12:00+00:00,63902.976013,63680.997241,1000.0,-3.4737,,stop,1
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-20T05:16:00+00:00,2026-06-20T05:17:00+00:00,63870.934413,63639.629489,1000.0,-3.6214,,stop,1
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-20T07:26:00+00:00,2026-06-20T07:27:00+00:00,63863.394624,63676.548786,1000.0,-2.9257,,stop,1
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-20T09:46:00+00:00,2026-06-20T09:48:00+00:00,63760.771387,63566.500227,1000.0,-3.0469,,stop,2
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-20T09:56:00+00:00,2026-06-20T10:09:00+00:00,63816.8542,63616.400941,1000.0,-3.1411,,stop,13
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-20T14:51:00+00:00,2026-06-21T04:20:00+00:00,63979.074813,64420.028336,1000.0,6.8922,,tp,809
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-20T22:16:00+00:00,2026-06-21T03:22:00+00:00,64183.340013,64359.615033,1000.0,2.7464,,tp,306
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-20T22:31:00+00:00,2026-06-21T07:29:00+00:00,64343.127467,64101.220266,1000.0,-3.7596,,stop,538
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-21T04:26:00+00:00,2026-06-21T04:50:00+00:00,64579.8448,64359.746791,1000.0,-3.4082,,stop,24
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-21T10:11:00+00:00,2026-06-21T11:17:00+00:00,64343.568039,64140.977657,1000.0,-3.1486,,stop,66
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-21T10:51:00+00:00,2026-06-21T10:52:00+00:00,64488.866682,64308.028851,1000.0,-2.8042,,stop,1
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-22T00:41:00+00:00,2026-06-22T00:50:00+00:00,64089.2078,63719.343399,1000.0,-5.7711,,stop,9
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-22T01:26:00+00:00,2026-06-22T03:00:00+00:00,64624.072221,64156.260517,1000.0,-7.239,,stop,94
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-22T11:11:00+00:00,2026-06-22T11:33:00+00:00,64351.5484,64562.821764,1000.0,3.2831,,tp,22
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-22T11:36:00+00:00,2026-06-22T12:40:00+00:00,64701.60288,65071.254421,1000.0,5.7132,,tp,64
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-22T12:26:00+00:00,2026-06-22T16:01:00+00:00,65042.4454,64648.007878,1000.0,-6.0643,,stop,215
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-22T13:41:00+00:00,2026-06-22T14:24:00+00:00,65365.935391,64971.322727,1000.0,-6.037,,stop,43
std,0.0025,0.0015,BTCUSDT,F_197,2026-06-23T00:46:00+00:00,2026-06-23T01:36:00+00:00,64193.343,63950.076827,1000.0,-3.7896,,stop,50
