symbol,NOVA_EPS,NOVA_FVG_MIN,NOVA_MSS_WINDOW,net,trades,win_pct,pf
LINKUSDT,2.0,0.1,8,0.0,0,0.0,0.0
LINKUSDT,2.0,0.1,12,0.0,0,0.0,0.0
LINKUSDT,2.0,0.1,20,-6.1278489591566725,2,50.0,0.8734279260191417
LINKUSDT,2.0,0.2,8,0.0,0,0.0,0.0
LINKUSDT,2.0,0.2,12,0.0,0,0.0,0.0
LINKUSDT,2.0,0.2,20,-6.1278489591566725,2,50.0,0.8734279260191417
LINKUSDT,2.0,0.3,8,0.0,0,0.0,0.0
LINKUSDT,2.0,0.3,12,0.0,0,0.0,0.0
LINKUSDT,2.0,0.3,20,-6.1278489591566725,2,50.0,0.8734279260191417
LINKUSDT,2.8,0.1,8,0.0,0,0.0,0.0
LINKUSDT,2.8,0.1,12,0.0,0,0.0,0.0
LINKUSDT,2.8,0.1,20,42.28606073219749,1,100.0,inf
LINKUSDT,2.8,0.2,8,0.0,0,0.0,0.0
LINKUSDT,2.8,0.2,12,0.0,0,0.0,0.0
LINKUSDT,2.8,0.2,20,42.28606073219749,1,100.0,inf
LINKUSDT,2.8,0.3,8,0.0,0,0.0,0.0
LINKUSDT,2.8,0.3,12,0.0,0,0.0,0.0
LINKUSDT,2.8,0.3,20,42.28606073219749,1,100.0,inf
LINKUSDT,3.5,0.1,8,0.0,0,0.0,0.0
LINKUSDT,3.5,0.1,12,0.0,0,0.0,0.0
LINKUSDT,3.5,0.1,20,42.28606073219749,1,100.0,inf
LINKUSDT,3.5,0.2,8,0.0,0,0.0,0.0
LINKUSDT,3.5,0.2,12,0.0,0,0.0,0.0
LINKUSDT,3.5,0.2,20,42.28606073219749,1,100.0,inf
LINKUSDT,3.5,0.3,8,0.0,0,0.0,0.0
LINKUSDT,3.5,0.3,12,0.0,0,0.0,0.0
LINKUSDT,3.5,0.3,20,42.28606073219749,1,100.0,inf
