symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held,regime
ATOMUSDT,routed,2024-01-03T08:00:00+00:00,2024-01-03T12:00:00+00:00,11.141,10.5899285714,20.0,-0.9893,,stop,1,صاعد
ATOMUSDT,routed,2024-01-03T16:00:00+00:00,2024-01-07T20:00:00+00:00,10.214,9.36885714286,20.0,-1.6549,,stop,25,صاعد
ATOMUSDT,routed,2024-01-08T08:00:00+00:00,2024-01-12T20:00:00+00:00,9.307,9.741,20.0,0.9326,,stop,27,صاعد
ATOMUSDT,routed,2024-02-11T00:00:00+00:00,2024-02-11T20:00:00+00:00,9.97,9.69857142857,20.0,-0.5445,,stop,5,عرضي
ATOMUSDT,routed,2024-02-12T00:00:00+00:00,2024-02-20T12:00:00+00:00,9.74,10.1654285714,20.0,0.8736,,stop,51,عرضي
ATOMUSDT,routed,2024-02-20T16:00:00+00:00,2024-02-28T16:00:00+00:00,10.231,10.7952857143,20.0,1.1031,,stop,48,صاعد
ATOMUSDT,routed,2024-02-29T00:00:00+00:00,2024-03-05T16:00:00+00:00,11.397,11.4318571429,20.0,0.0612,,stop,34,صاعد
ATOMUSDT,routed,2024-03-05T20:00:00+00:00,2024-03-15T00:00:00+00:00,11.426,12.5284285714,20.0,1.9297,,stop,55,صاعد
ATOMUSDT,routed,2024-03-15T12:00:00+00:00,2024-03-19T04:00:00+00:00,12.398,10.9131785714,20.0,-2.3953,,stop,22,صاعد
ATOMUSDT,routed,2024-03-19T08:00:00+00:00,2024-04-02T00:00:00+00:00,11.155,11.2965714286,20.0,0.2538,,stop,82,صاعد
ATOMUSDT,routed,2024-04-02T20:00:00+00:00,2024-04-12T16:00:00+00:00,11.03,10.2996428571,20.0,-1.3243,,stop,59,صاعد
ATOMUSDT,routed,2024-04-27T20:00:00+00:00,2024-04-29T04:00:00+00:00,8.406,7.96760714286,20.0,-1.043,,stop,8,هابط
ATOMUSDT,routed,2024-04-29T16:00:00+00:00,2024-04-30T12:00:00+00:00,8.142,7.76057142857,20.0,-0.9369,,stop,5,هابط
ATOMUSDT,routed,2024-04-30T20:00:00+00:00,2024-05-10T12:00:00+00:00,7.813,8.78042857143,20.0,2.4765,,stop,58,هابط
ATOMUSDT,routed,2024-05-11T04:00:00+00:00,2024-05-14T12:00:00+00:00,8.661,8.19957142857,20.0,-1.0655,,stop,20,هابط
ATOMUSDT,routed,2024-05-15T04:00:00+00:00,2024-05-19T20:00:00+00:00,8.152,8.18057142857,20.0,0.0701,,stop,28,هابط
ATOMUSDT,routed,2024-05-20T04:00:00+00:00,2024-05-22T04:00:00+00:00,8.235,8.61128571429,20.0,0.9139,,stop,12,هابط
ATOMUSDT,routed,2024-05-22T12:00:00+00:00,2024-05-23T20:00:00+00:00,8.621,8.12117857143,20.0,-1.1595,,stop,8,هابط
ATOMUSDT,routed,2024-05-24T00:00:00+00:00,2024-06-07T16:00:00+00:00,8.358,8.14928571429,20.0,-0.4994,,stop,88,هابط
ATOMUSDT,routed,2024-06-07T20:00:00+00:00,2024-06-11T12:00:00+00:00,8.028,7.55914285714,20.0,-1.1681,,stop,22,هابط
ATOMUSDT,routed,2024-06-11T20:00:00+00:00,2024-06-14T12:00:00+00:00,7.54,7.32371428571,20.0,-0.5737,,stop,16,هابط
ATOMUSDT,routed,2024-06-15T00:00:00+00:00,2024-06-18T00:00:00+00:00,7.113,6.70942857143,20.0,-1.1347,,stop,18,هابط
ATOMUSDT,routed,2024-06-18T08:00:00+00:00,2024-07-03T16:00:00+00:00,6.591,6.36128571429,20.0,-0.6971,,stop,92,هابط
ATOMUSDT,routed,2024-07-04T00:00:00+00:00,2024-07-04T00:00:00+00:00,6.382,6.11021428571,20.0,-0.8517,,stop,0,هابط
ATOMUSDT,routed,2024-07-04T04:00:00+00:00,2024-07-04T12:00:00+00:00,6.309,5.99953571429,20.0,-0.981,,stop,2,هابط
ATOMUSDT,routed,2024-07-04T20:00:00+00:00,2024-07-05T00:00:00+00:00,6.179,5.82525,20.0,-1.145,,stop,1,هابط
ATOMUSDT,routed,2024-07-05T08:00:00+00:00,2024-07-25T00:00:00+00:00,5.385,5.86642857143,20.0,1.788,,stop,118,هابط
ATOMUSDT,routed,2024-07-25T08:00:00+00:00,2024-07-31T16:00:00+00:00,5.85,5.87871428571,20.0,0.0982,,stop,38,هابط
ATOMUSDT,routed,2024-08-01T04:00:00+00:00,2024-08-01T16:00:00+00:00,5.812,5.55717857143,20.0,-0.8769,,stop,3,هابط
ATOMUSDT,routed,2024-08-02T04:00:00+00:00,2024-08-02T12:00:00+00:00,5.734,5.42221428571,20.0,-1.0875,,stop,2,هابط
ATOMUSDT,routed,2024-08-02T20:00:00+00:00,2024-08-04T12:00:00+00:00,5.384,5.00685714286,20.0,-1.401,,stop,10,هابط
ATOMUSDT,routed,2024-08-04T20:00:00+00:00,2024-08-05T00:00:00+00:00,5.063,4.67121428571,20.0,-1.5476,,stop,1,هابط
ATOMUSDT,routed,2024-08-05T08:00:00+00:00,2024-08-27T20:00:00+00:00,4.528,4.57342857143,20.0,0.2007,,stop,135,هابط
ATOMUSDT,routed,2024-08-28T04:00:00+00:00,2024-09-01T20:00:00+00:00,4.606,4.27492857143,20.0,-1.4376,,stop,28,هابط
ATOMUSDT,routed,2024-09-02T04:00:00+00:00,2024-09-03T16:00:00+00:00,4.351,4.17471428571,20.0,-0.8103,,stop,9,هابط
ATOMUSDT,routed,2024-09-04T04:00:00+00:00,2024-09-06T16:00:00+00:00,4.061,3.77260714286,20.0,-1.4203,,stop,15,هابط
ATOMUSDT,routed,2024-09-07T08:00:00+00:00,2024-09-30T20:00:00+00:00,3.754,4.77157142857,20.0,5.4213,,stop,141,هابط
ATOMUSDT,routed,2024-10-01T00:00:00+00:00,2024-10-01T16:00:00+00:00,4.727,4.43085714286,20.0,-1.253,,stop,4,عرضي
ATOMUSDT,routed,2024-10-01T20:00:00+00:00,2024-10-09T20:00:00+00:00,4.445,4.18214285714,20.0,-1.1827,,stop,48,عرضي
ATOMUSDT,routed,2024-10-10T04:00:00+00:00,2024-10-10T16:00:00+00:00,4.269,4.04703571429,20.0,-1.0399,,stop,3,هابط
ATOMUSDT,routed,2024-10-11T00:00:00+00:00,2024-10-17T16:00:00+00:00,4.135,4.28342857143,20.0,0.7179,,stop,40,هابط
ATOMUSDT,routed,2024-10-18T00:00:00+00:00,2024-10-21T12:00:00+00:00,4.305,4.87328571429,20.0,2.6401,,stop,21,هابط
ATOMUSDT,routed,2024-10-22T08:00:00+00:00,2024-10-25T20:00:00+00:00,4.815,4.50892857143,20.0,-1.2713,,stop,21,هابط
ATOMUSDT,routed,2024-10-26T04:00:00+00:00,2024-11-01T00:00:00+00:00,4.465,4.14357142857,20.0,-1.4398,,stop,35,هابط
ATOMUSDT,routed,2024-11-01T20:00:00+00:00,2024-11-03T00:00:00+00:00,4.173,3.9455,20.0,-1.0903,,stop,7,هابط
ATOMUSDT,routed,2024-11-03T08:00:00+00:00,2024-11-04T20:00:00+00:00,4.06,3.84732142857,20.0,-1.0477,,stop,9,هابط
ATOMUSDT,routed,2024-11-05T08:00:00+00:00,2024-11-10T20:00:00+00:00,4.026,5.185,20.0,5.7576,,stop,33,هابط
ATOMUSDT,routed,2024-11-12T12:00:00+00:00,2024-11-17T20:00:00+00:00,5.364,5.58671428571,20.0,0.8304,,stop,32,عرضي
ATOMUSDT,routed,2024-11-18T00:00:00+00:00,2024-11-24T12:00:00+00:00,5.691,8.59628571429,20.0,10.2101,,stop,39,عرضي
ATOMUSDT,routed,2024-11-24T16:00:00+00:00,2024-12-09T20:00:00+00:00,8.086,8.16228571429,20.0,0.1887,,stop,91,عرضي
ATOMUSDT,routed,2024-12-10T00:00:00+00:00,2024-12-10T16:00:00+00:00,8.393,7.28889285714,20.0,-2.631,,stop,4,صاعد
ATOMUSDT,routed,2024-12-10T20:00:00+00:00,2024-12-19T12:00:00+00:00,7.699,7.18885714286,20.0,-1.3252,,stop,52,صاعد
ATOMUSDT,routed,2024-12-20T04:00:00+00:00,2024-12-20T08:00:00+00:00,6.966,6.02832142857,20.0,-2.6922,,stop,1,صاعد
ATOMUSDT,routed,2024-12-20T16:00:00+00:00,2025-01-19T20:00:00+00:00,6.618,5.88785714286,20.0,-2.2065,,stop,181,صاعد
ATOMUSDT,routed,2025-02-03T08:00:00+00:00,2025-03-09T16:00:00+00:00,4.384,3.79242857143,20.0,-2.6988,,stop,206,هابط
