symbol,NOVA_Z_P,NOVA_Z_TH,NOVA_WICK_RATIO,net,trades,win_pct,pf
XLMUSDT,20,-1.5,0.5,1.6564361607201574,49,81.63,1.597378778814171
XLMUSDT,20,-1.5,0.6,1.5764425786721599,43,81.4,1.6383697328150686
XLMUSDT,20,-2.0,0.5,0.3000141660345499,7,85.71,2.079194770867323
XLMUSDT,20,-2.0,0.6,0.2361311660345518,6,83.33,1.8493982900592276
XLMUSDT,20,-2.5,0.5,0.0,0,0.0,0.0
XLMUSDT,20,-2.5,0.6,0.0,0,0.0,0.0
XLMUSDT,30,-1.5,0.5,-0.6944109658941396,50,74.0,0.8394804688717213
XLMUSDT,30,-1.5,0.6,-0.20170746458316505,44,75.0,0.9425964324591953
XLMUSDT,30,-2.0,0.5,-0.026490324253226102,15,73.33,0.9752374155611587
XLMUSDT,30,-2.0,0.6,-0.09037332425322418,14,71.43,0.9155209633733826
XLMUSDT,30,-2.5,0.5,0.0638830000000005,1,100.0,inf
XLMUSDT,30,-2.5,0.6,0.0638830000000005,1,100.0,inf
XLMUSDT,50,-1.5,0.5,1.726429868690906,39,84.62,1.9063237092729965
XLMUSDT,50,-1.5,0.6,1.9020224954967782,36,86.11,2.1876413647083934
XLMUSDT,50,-2.0,0.5,0.5736967069345522,14,85.71,2.096900351133465
XLMUSDT,50,-2.0,0.6,0.5098137069345541,13,84.62,1.9747569184024647
XLMUSDT,50,-2.5,0.5,-0.03481164126433221,7,71.43,0.9334406123221229
XLMUSDT,50,-2.5,0.6,-0.09869464126433031,6,66.67,0.8112971795911224
