symbol,NOVA_EXT_MAX,NOVA_EMA_X,NOVA_EMA_PCT,net,trades,win_pct,pf
XLMUSDT,-0.15,4,0.05,0.0,0,0.0,0.0
XLMUSDT,-0.15,4,0.08,0.0,0,0.0,0.0
XLMUSDT,-0.15,4,0.1,0.0,0,0.0,0.0
XLMUSDT,-0.15,6,0.05,0.0,0,0.0,0.0
XLMUSDT,-0.15,6,0.08,0.0,0,0.0,0.0
XLMUSDT,-0.15,6,0.1,0.0,0,0.0,0.0
XLMUSDT,-0.15,8,0.05,0.0,0,0.0,0.0
XLMUSDT,-0.15,8,0.08,0.0,0,0.0,0.0
XLMUSDT,-0.15,8,0.1,0.0,0,0.0,0.0
XLMUSDT,0.1,4,0.05,-0.6692126265675978,6,66.67,0.37642557771499
XLMUSDT,0.1,4,0.08,-0.6692126265675978,6,66.67,0.37642557771499
XLMUSDT,0.1,4,0.1,-0.6692126265675978,6,66.67,0.37642557771499
XLMUSDT,0.1,6,0.05,-0.6692126265675978,6,66.67,0.37642557771499
XLMUSDT,0.1,6,0.08,-0.6692126265675978,6,66.67,0.37642557771499
XLMUSDT,0.1,6,0.1,-0.6692126265675978,6,66.67,0.37642557771499
XLMUSDT,0.1,8,0.05,-0.6692126265675978,6,66.67,0.37642557771499
XLMUSDT,0.1,8,0.08,-0.6692126265675978,6,66.67,0.37642557771499
XLMUSDT,0.1,8,0.1,-0.6692126265675978,6,66.67,0.37642557771499
XLMUSDT,0.5,4,0.05,4.666813792496188,50,82.0,1.802600707031318
XLMUSDT,0.5,4,0.08,4.666813792496188,50,82.0,1.802600707031318
XLMUSDT,0.5,4,0.1,5.233703393976047,51,82.35,1.9000946322631347
XLMUSDT,0.5,6,0.05,5.233703393976047,51,82.35,1.9000946322631347
XLMUSDT,0.5,6,0.08,5.233703393976047,51,82.35,1.9000946322631347
XLMUSDT,0.5,6,0.1,5.233703393976047,51,82.35,1.9000946322631347
XLMUSDT,0.5,8,0.05,5.233703393976047,51,82.35,1.9000946322631347
XLMUSDT,0.5,8,0.08,5.233703393976047,51,82.35,1.9000946322631347
XLMUSDT,0.5,8,0.1,5.233703393976047,51,82.35,1.9000946322631347
XLMUSDT,1.0,4,0.05,8.44629718457155,71,83.1,2.090049704075161
XLMUSDT,1.0,4,0.08,8.44629718457155,71,83.1,2.090049704075161
XLMUSDT,1.0,4,0.1,9.013186786051408,72,83.33,2.163210502095051
XLMUSDT,1.0,6,0.05,8.011217001022523,73,82.19,1.91551398715825
XLMUSDT,1.0,6,0.08,8.011217001022523,73,82.19,1.91551398715825
XLMUSDT,1.0,6,0.1,8.011217001022523,73,82.19,1.91551398715825
XLMUSDT,1.0,8,0.05,8.011217001022523,73,82.19,1.91551398715825
XLMUSDT,1.0,8,0.08,8.011217001022523,73,82.19,1.91551398715825
XLMUSDT,1.0,8,0.1,8.011217001022523,73,82.19,1.91551398715825
