symbol,NOVA_BB_P,NOVA_BB_STD,NOVA_PCT,NOVA_LOOKBACK,NOVA_DURATION,net,trades,win_pct,pf
RENDERUSDT,20,2.0,5,50,3,0.0,0,0.0,0.0
RENDERUSDT,20,2.0,5,50,6,0.0,0,0.0,0.0
RENDERUSDT,20,2.0,5,120,3,0.0,0,0.0,0.0
RENDERUSDT,20,2.0,5,120,6,0.0,0,0.0,0.0
RENDERUSDT,20,2.0,12,50,3,0.273974732613411,2,100.0,inf
RENDERUSDT,20,2.0,12,50,6,0.0,0,0.0,0.0
RENDERUSDT,20,2.0,12,120,3,-0.6617203037127043,3,66.67,0.3116022296400052
RENDERUSDT,20,2.0,12,120,6,-0.6617203037127043,3,66.67,0.3116022296400052
RENDERUSDT,20,2.0,15,50,3,0.273974732613411,2,100.0,inf
RENDERUSDT,20,2.0,15,50,6,0.0,0,0.0,0.0
RENDERUSDT,20,2.0,15,120,3,-0.6617203037127043,3,66.67,0.3116022296400052
RENDERUSDT,20,2.0,15,120,6,-0.6617203037127043,3,66.67,0.3116022296400052
RENDERUSDT,20,2.0,20,50,3,0.33785773261340846,3,100.0,inf
RENDERUSDT,20,2.0,20,50,6,0.06388299999999747,1,100.0,inf
RENDERUSDT,20,2.0,20,120,3,-0.028673906484345868,4,75.0,0.9701700957631418
RENDERUSDT,20,2.0,20,120,6,-0.028673906484345868,4,75.0,0.9701700957631418
RENDERUSDT,20,2.5,5,50,3,0.0,0,0.0,0.0
RENDERUSDT,20,2.5,5,50,6,0.0,0,0.0,0.0
RENDERUSDT,20,2.5,5,120,3,0.0,0,0.0,0.0
RENDERUSDT,20,2.5,5,120,6,0.0,0,0.0,0.0
RENDERUSDT,20,2.5,12,50,3,0.273974732613411,2,100.0,inf
RENDERUSDT,20,2.5,12,50,6,0.0,0,0.0,0.0
RENDERUSDT,20,2.5,12,120,3,0.0,0,0.0,0.0
RENDERUSDT,20,2.5,12,120,6,0.0,0,0.0,0.0
RENDERUSDT,20,2.5,15,50,3,0.273974732613411,2,100.0,inf
RENDERUSDT,20,2.5,15,50,6,0.0,0,0.0,0.0
RENDERUSDT,20,2.5,15,120,3,0.0,0,0.0,0.0
RENDERUSDT,20,2.5,15,120,6,0.0,0,0.0,0.0
RENDERUSDT,20,2.5,20,50,3,0.273974732613411,2,100.0,inf
RENDERUSDT,20,2.5,20,50,6,0.0,0,0.0,0.0
RENDERUSDT,20,2.5,20,120,3,0.0,0,0.0,0.0
RENDERUSDT,20,2.5,20,120,6,0.0,0,0.0,0.0
RENDERUSDT,35,2.0,5,50,3,0.0,0,0.0,0.0
RENDERUSDT,35,2.0,5,50,6,0.0,0,0.0,0.0
RENDERUSDT,35,2.0,5,120,3,0.6330463972283584,1,100.0,inf
RENDERUSDT,35,2.0,5,120,6,0.6330463972283584,1,100.0,inf
RENDERUSDT,35,2.0,12,50,3,1.352691810777619,2,100.0,inf
RENDERUSDT,35,2.0,12,50,6,1.352691810777619,2,100.0,inf
RENDERUSDT,35,2.0,12,120,3,1.3652412202000321,4,100.0,inf
RENDERUSDT,35,2.0,12,120,6,1.3652412202000321,4,100.0,inf
RENDERUSDT,35,2.0,15,50,3,1.6123147429530331,3,100.0,inf
RENDERUSDT,35,2.0,15,50,6,1.6123147429530331,3,100.0,inf
RENDERUSDT,35,2.0,15,120,3,1.3652412202000321,4,100.0,inf
RENDERUSDT,35,2.0,15,120,6,1.3652412202000321,4,100.0,inf
RENDERUSDT,35,2.0,20,50,3,3.1975623131324116,5,100.0,inf
RENDERUSDT,35,2.0,20,50,6,3.1975623131324116,5,100.0,inf
RENDERUSDT,35,2.0,20,120,3,1.3652412202000321,4,100.0,inf
RENDERUSDT,35,2.0,20,120,6,1.3652412202000321,4,100.0,inf
RENDERUSDT,35,2.5,5,50,3,0.0,0,0.0,0.0
RENDERUSDT,35,2.5,5,50,6,0.0,0,0.0,0.0
RENDERUSDT,35,2.5,5,120,3,0.0,0,0.0,0.0
RENDERUSDT,35,2.5,5,120,6,0.0,0,0.0,0.0
RENDERUSDT,35,2.5,12,50,3,0.7196454135492605,1,100.0,inf
RENDERUSDT,35,2.5,12,50,6,0.7196454135492605,1,100.0,inf
RENDERUSDT,35,2.5,12,120,3,0.38002606946817247,2,100.0,inf
RENDERUSDT,35,2.5,12,120,6,0.38002606946817247,2,100.0,inf
RENDERUSDT,35,2.5,15,50,3,0.9792683457246747,2,100.0,inf
RENDERUSDT,35,2.5,15,50,6,0.9792683457246747,2,100.0,inf
RENDERUSDT,35,2.5,15,120,3,0.38002606946817247,2,100.0,inf
RENDERUSDT,35,2.5,15,120,6,0.38002606946817247,2,100.0,inf
RENDERUSDT,35,2.5,20,50,3,1.099671483017433,3,100.0,inf
RENDERUSDT,35,2.5,20,50,6,1.099671483017433,3,100.0,inf
RENDERUSDT,35,2.5,20,120,3,0.38002606946817247,2,100.0,inf
RENDERUSDT,35,2.5,20,120,6,0.38002606946817247,2,100.0,inf
