symbol,NOVA_EXT_MAX,NOVA_EMA_X,NOVA_EMA_PCT,net,trades,win_pct,pf
RENDERUSDT,-0.15,4,0.05,0.0,0,0.0,0.0
RENDERUSDT,-0.15,4,0.08,0.0,0,0.0,0.0
RENDERUSDT,-0.15,4,0.1,0.0,0,0.0,0.0
RENDERUSDT,-0.15,6,0.05,0.0,0,0.0,0.0
RENDERUSDT,-0.15,6,0.08,0.0,0,0.0,0.0
RENDERUSDT,-0.15,6,0.1,0.0,0,0.0,0.0
RENDERUSDT,-0.15,8,0.05,0.0,0,0.0,0.0
RENDERUSDT,-0.15,8,0.08,0.0,0,0.0,0.0
RENDERUSDT,-0.15,8,0.1,0.0,0,0.0,0.0
RENDERUSDT,0.1,4,0.05,-1.2591200172397314,9,66.67,0.29727853810137855
RENDERUSDT,0.1,4,0.08,-1.2591200172397314,9,66.67,0.29727853810137855
RENDERUSDT,0.1,4,0.1,-1.2591200172397314,9,66.67,0.29727853810137855
RENDERUSDT,0.1,6,0.05,-1.2591200172397314,9,66.67,0.29727853810137855
RENDERUSDT,0.1,6,0.08,-1.2591200172397314,9,66.67,0.29727853810137855
RENDERUSDT,0.1,6,0.1,-1.2591200172397314,9,66.67,0.29727853810137855
RENDERUSDT,0.1,8,0.05,-1.2591200172397314,9,66.67,0.29727853810137855
RENDERUSDT,0.1,8,0.08,-1.2591200172397314,9,66.67,0.29727853810137855
RENDERUSDT,0.1,8,0.1,-1.2591200172397314,9,66.67,0.29727853810137855
RENDERUSDT,0.5,4,0.05,3.73860743501925,57,84.21,1.6236595548603148
RENDERUSDT,0.5,4,0.08,3.73860743501925,57,84.21,1.6236595548603148
RENDERUSDT,0.5,4,0.1,3.73860743501925,57,84.21,1.6236595548603148
RENDERUSDT,0.5,6,0.05,3.73860743501925,57,84.21,1.6236595548603148
RENDERUSDT,0.5,6,0.08,3.73860743501925,57,84.21,1.6236595548603148
RENDERUSDT,0.5,6,0.1,3.73860743501925,57,84.21,1.6236595548603148
RENDERUSDT,0.5,8,0.05,3.73860743501925,57,84.21,1.6236595548603148
RENDERUSDT,0.5,8,0.08,3.73860743501925,57,84.21,1.6236595548603148
RENDERUSDT,0.5,8,0.1,3.73860743501925,57,84.21,1.6236595548603148
RENDERUSDT,1.0,4,0.05,4.651140340734523,92,82.61,1.4357707243443663
RENDERUSDT,1.0,4,0.08,4.651140340734523,92,82.61,1.4357707243443663
RENDERUSDT,1.0,4,0.1,4.651140340734523,92,82.61,1.4357707243443663
RENDERUSDT,1.0,6,0.05,4.651140340734523,92,82.61,1.4357707243443663
RENDERUSDT,1.0,6,0.08,4.651140340734523,92,82.61,1.4357707243443663
RENDERUSDT,1.0,6,0.1,4.651140340734523,92,82.61,1.4357707243443663
RENDERUSDT,1.0,8,0.05,4.651140340734523,92,82.61,1.4357707243443663
RENDERUSDT,1.0,8,0.08,4.651140340734523,92,82.61,1.4357707243443663
RENDERUSDT,1.0,8,0.1,4.651140340734523,92,82.61,1.4357707243443663
