symbol,entry_time,exit_time,entry,exit,notional,pnl,reason,stage,bars_held
BTCUSDT,2024-01-01T00:00:00+00:00,2026-08-30T20:00:00+00:00,42283.58,77682.0,337.5,281.1194,احتفاظ,0,5837
BNBUSDT,2024-01-01T00:00:00+00:00,2026-08-30T20:00:00+00:00,311.9,684.74,337.5,401.7396,احتفاظ,0,5837
SOLUSDT,2024-01-01T00:00:00+00:00,2026-08-30T20:00:00+00:00,101.72,101.75,337.5,-0.676,احتفاظ,0,5837
LINKUSDT,2024-01-01T00:00:00+00:00,2026-08-30T20:00:00+00:00,14.942,11.144,337.5,-86.365,احتفاظ,0,5837
