symbol,entry_time,exit_time,entry,exit,notional,pnl,reason,stage,bars_held
BTCUSDT,2021-09-01T00:00:00+00:00,2023-12-31T20:00:00+00:00,47100.89,42283.58,450.0,-46.9525,احتفاظ,0,5111
BNBUSDT,2021-09-01T00:00:00+00:00,2023-12-31T20:00:00+00:00,463.9,311.8,450.0,-148.2374,احتفاظ,0,5111
SOLUSDT,2021-09-01T00:00:00+00:00,2023-12-31T20:00:00+00:00,108.27,101.72,450.0,-28.1949,احتفاظ,0,5111
LINKUSDT,2021-09-01T00:00:00+00:00,2023-12-31T20:00:00+00:00,26.7,14.941,450.0,-198.7639,احتفاظ,0,5111
