symbol,NOVA_EXT_MAX,NOVA_EMA_X,NOVA_EMA_PCT,net,trades,win_pct,pf
FILUSDT,-0.15,4,0.05,0.0,0,0.0,0.0
FILUSDT,-0.15,4,0.08,0.0,0,0.0,0.0
FILUSDT,-0.15,4,0.1,0.0,0,0.0,0.0
FILUSDT,-0.15,6,0.05,0.0,0,0.0,0.0
FILUSDT,-0.15,6,0.08,0.0,0,0.0,0.0
FILUSDT,-0.15,6,0.1,0.0,0,0.0,0.0
FILUSDT,-0.15,8,0.05,0.0,0,0.0,0.0
FILUSDT,-0.15,8,0.08,0.0,0,0.0,0.0
FILUSDT,-0.15,8,0.1,0.0,0,0.0,0.0
FILUSDT,0.1,4,0.05,4.282448386639712,9,100.0,inf
FILUSDT,0.1,4,0.08,4.282448386639712,9,100.0,inf
FILUSDT,0.1,4,0.1,4.282448386639712,9,100.0,inf
FILUSDT,0.1,6,0.05,4.282448386639712,9,100.0,inf
FILUSDT,0.1,6,0.08,4.282448386639712,9,100.0,inf
FILUSDT,0.1,6,0.1,4.282448386639712,9,100.0,inf
FILUSDT,0.1,8,0.05,4.282448386639712,9,100.0,inf
FILUSDT,0.1,8,0.08,4.282448386639712,9,100.0,inf
FILUSDT,0.1,8,0.1,4.282448386639712,9,100.0,inf
FILUSDT,0.5,4,0.05,8.547427810766754,40,92.5,3.612302210844085
FILUSDT,0.5,4,0.08,8.547427810766754,40,92.5,3.612302210844085
FILUSDT,0.5,4,0.1,8.547427810766754,40,92.5,3.612302210844085
FILUSDT,0.5,6,0.05,8.547427810766754,40,92.5,3.612302210844085
FILUSDT,0.5,6,0.08,8.547427810766754,40,92.5,3.612302210844085
FILUSDT,0.5,6,0.1,8.547427810766754,40,92.5,3.612302210844085
FILUSDT,0.5,8,0.05,8.547427810766754,40,92.5,3.612302210844085
FILUSDT,0.5,8,0.08,8.547427810766754,40,92.5,3.612302210844085
FILUSDT,0.5,8,0.1,8.547427810766754,40,92.5,3.612302210844085
FILUSDT,1.0,4,0.05,15.814340731741261,68,92.65,4.195931014175231
FILUSDT,1.0,4,0.08,15.814340731741261,68,92.65,4.195931014175231
FILUSDT,1.0,4,0.1,15.814340731741261,68,92.65,4.195931014175231
FILUSDT,1.0,6,0.05,15.814340731741261,68,92.65,4.195931014175231
FILUSDT,1.0,6,0.08,15.814340731741261,68,92.65,4.195931014175231
FILUSDT,1.0,6,0.1,15.814340731741261,68,92.65,4.195931014175231
FILUSDT,1.0,8,0.05,15.814340731741261,68,92.65,4.195931014175231
FILUSDT,1.0,8,0.08,15.814340731741261,68,92.65,4.195931014175231
FILUSDT,1.0,8,0.1,15.814340731741261,68,92.65,4.195931014175231
