symbol,NOVA_COOLDOWN_S,NOVA_MAX_PER,net,trades,win_pct,pf
XLMUSDT,120.0,2,639.3684852346324,320,31.88,1.1334876412553483
XLMUSDT,120.0,3,274.1083206610866,371,29.92,1.0488118713035048
XLMUSDT,300.0,2,639.3684852346324,320,31.88,1.1334876412553483
XLMUSDT,300.0,3,274.1083206610866,371,29.92,1.0488118713035048
