symbol,exit,trigger,slip_per_side,cost_per_side,net,trades,win_pct,pf,delta_vs_base
GRAMUSDT,dual,MicroBurst,0.0003,0.0013,1302.6861465094453,668,80.09,1.4708000193699373,0.0
GRAMUSDT,dual,MicroBurst,0.001,0.002,235.8381986250332,657,76.71,1.0719662935127328,-1066.8479478844122
GRAMUSDT,dual,MicroBurst,0.003,0.004,-2711.847785131129,645,66.98,0.4426787913611853,-4014.5339316405743
