symbol,trigger,trig,lock,net,trades,pf,ratio_vs_base,is_base
RENDERUSDT,ALL14,0.002,0.0036,8889.314859125343,767,4.350773781184483,1.008596761763421,False
RENDERUSDT,ALL14,0.002,0.0045,9022.901755209527,767,4.401128558352621,1.023753757880644,False
RENDERUSDT,ALL14,0.002,0.005399999999999999,9184.007353622768,767,4.4618563448828645,1.0420330727026124,False
RENDERUSDT,ALL14,0.0025,0.0036,8688.649118729893,764,4.045358151781059,0.9858288860421616,False
RENDERUSDT,ALL14,0.0025,0.0045,8813.546896168245,764,4.089134630663292,1.0,True
RENDERUSDT,ALL14,0.0025,0.005399999999999999,8965.668618200574,764,4.142453060251552,1.0172599889493372,False
RENDERUSDT,ALL14,0.003,0.0036,8405.225658819836,760,3.6291876402918732,0.9536711789068791,False
RENDERUSDT,ALL14,0.003,0.0045,8508.33058506453,760,3.661439266689471,0.9653696389547312,False
RENDERUSDT,ALL14,0.003,0.005399999999999999,8641.83673540465,760,3.703200515539326,0.9805174735226917,False
