NOVA_ZP,NOVA_ZTH,NOVA_WICK,symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held
50,-1.5,0.6,LINKUSDT,F_015,2026-08-24T02:05:00+00:00,2026-08-24T05:10:00+00:00,11.374768,11.564572,1000.0,16.6864,,tp,37
50,-1.5,0.6,LINKUSDT,F_015,2026-08-24T08:35:00+00:00,2026-08-24T09:20:00+00:00,11.416823,11.559775,1000.0,12.5212,,tp,9
50,-1.5,0.6,LINKUSDT,F_015,2026-08-24T16:00:00+00:00,2026-08-24T17:00:00+00:00,11.589046,11.443721,1000.0,-12.5398,,stop,12
50,-1.5,0.6,LINKUSDT,F_015,2026-08-24T17:40:00+00:00,2026-08-25T00:45:00+00:00,11.500932,11.745357,1000.0,21.2527,,tp,85
50,-1.5,0.6,LINKUSDT,F_015,2026-08-25T07:55:00+00:00,2026-08-25T09:50:00+00:00,11.616081,11.508244,1000.0,-9.2835,,stop,23
50,-1.5,0.6,LINKUSDT,F_015,2026-08-25T08:15:00+00:00,2026-08-25T09:50:00+00:00,11.635106,11.534948,1000.0,-8.6082,,stop,19
50,-1.5,0.6,LINKUSDT,F_015,2026-08-25T09:00:00+00:00,2026-08-25T09:50:00+00:00,11.622089,11.540067,1000.0,-7.0574,,stop,10
50,-1.5,0.6,LINKUSDT,F_015,2026-08-25T14:00:00+00:00,2026-08-25T20:35:00+00:00,11.494924,11.35714,1000.0,-11.9865,,stop,79
50,-1.5,0.6,LINKUSDT,F_015,2026-08-25T20:10:00+00:00,2026-08-25T20:35:00+00:00,11.452869,11.363221,1000.0,-7.8276,,stop,5
50,-1.5,0.6,LINKUSDT,F_015,2026-08-25T21:15:00+00:00,2026-08-26T14:55:00+00:00,11.276641,11.149128,1000.0,-11.3077,,stop,212
50,-1.5,0.6,LINKUSDT,F_015,2026-08-25T21:30:00+00:00,2026-08-26T14:55:00+00:00,11.295665,11.159853,1000.0,-12.0234,,stop,209
50,-1.5,0.6,LINKUSDT,F_015,2026-08-26T09:00:00+00:00,2026-08-26T09:30:00+00:00,11.319697,11.251622,1000.0,-6.0138,,stop,6
50,-1.5,0.6,LINKUSDT,F_015,2026-08-26T09:35:00+00:00,2026-08-26T09:40:00+00:00,11.308682,11.24105,1000.0,-5.9806,,stop,1
50,-1.5,0.6,LINKUSDT,F_015,2026-08-26T09:50:00+00:00,2026-08-26T10:35:00+00:00,11.282648,11.389252,1000.0,9.4484,,tp,9
50,-1.5,0.6,LINKUSDT,F_015,2026-08-26T10:15:00+00:00,2026-08-26T10:35:00+00:00,11.284651,11.381265,1000.0,8.5615,,tp,4
50,-1.5,0.6,LINKUSDT,F_015,2026-08-26T15:10:00+00:00,2026-08-26T21:10:00+00:00,11.1685,11.355433,1000.0,16.7375,,tp,72
50,-1.5,0.6,LINKUSDT,F_015,2026-08-27T18:25:00+00:00,2026-08-27T23:20:00+00:00,11.827356,11.964353,1000.0,11.5831,,tp,59
50,-1.5,0.6,LINKUSDT,F_015,2026-08-28T02:35:00+00:00,2026-08-28T04:05:00+00:00,11.772284,11.66082,1000.0,-9.4684,,stop,18
50,-1.5,0.6,LINKUSDT,F_015,2026-08-28T03:00:00+00:00,2026-08-28T04:05:00+00:00,11.760268,11.658664,1000.0,-8.6396,,stop,13
50,-1.5,0.6,LINKUSDT,F_015,2026-08-28T03:20:00+00:00,2026-08-28T08:45:00+00:00,11.74625,11.646233,1000.0,-8.5148,,stop,65
50,-1.5,0.6,LINKUSDT,F_015,2026-08-28T08:55:00+00:00,2026-08-28T09:00:00+00:00,11.675158,11.620888,1000.0,-4.6483,,stop,1
50,-1.5,0.6,LINKUSDT,F_015,2026-08-28T14:10:00+00:00,2026-08-28T14:10:00+00:00,11.668149,11.546262,1000.0,-10.4461,,stop,0
50,-1.5,0.6,LINKUSDT,F_015,2026-08-28T14:20:00+00:00,2026-08-28T16:00:00+00:00,11.656133,11.516,1000.0,-12.0223,,stop,20
50,-1.5,0.6,LINKUSDT,F_015,2026-08-28T16:30:00+00:00,2026-08-28T18:45:00+00:00,11.410815,11.243465,1000.0,-14.6659,,stop,27
50,-1.5,0.6,LINKUSDT,F_015,2026-08-30T20:50:00+00:00,2026-08-30T21:00:00+00:00,11.542986,11.468344,1000.0,-6.4665,,stop,2
50,-2.0,0.5,LINKUSDT,F_015,2026-06-11T12:30:00+00:00,2026-06-11T15:00:00+00:00,7.776096,7.719191,1000.0,-7.318,,stop,30
50,-2.0,0.5,LINKUSDT,F_015,2026-06-12T05:45:00+00:00,2026-06-12T06:00:00+00:00,7.861206,7.823308,1000.0,-4.8209,,stop,3
50,-2.0,0.5,LINKUSDT,F_015,2026-06-12T06:05:00+00:00,2026-06-12T06:15:00+00:00,7.852195,7.81331,1000.0,-4.9521,,stop,2
50,-2.0,0.5,LINKUSDT,F_015,2026-06-12T06:25:00+00:00,2026-06-12T06:30:00+00:00,7.831167,7.792881,1000.0,-4.889,,stop,1
50,-2.0,0.5,LINKUSDT,F_015,2026-06-12T06:40:00+00:00,2026-06-12T08:15:00+00:00,7.78711,7.850891,1000.0,8.1905,,tp,19
50,-2.0,0.5,LINKUSDT,F_015,2026-06-12T13:40:00+00:00,2026-06-12T13:40:00+00:00,7.868215,7.816184,1000.0,-6.6129,,stop,0
50,-2.0,0.5,LINKUSDT,F_015,2026-06-12T14:00:00+00:00,2026-06-12T14:35:00+00:00,7.822156,7.912998,1000.0,11.6135,,tp,7
50,-2.0,0.5,LINKUSDT,F_015,2026-06-13T16:30:00+00:00,2026-06-14T04:30:00+00:00,7.981362,7.929754,1000.0,-6.466,,stop,144
50,-2.0,0.5,LINKUSDT,F_015,2026-06-14T05:00:00+00:00,2026-06-14T05:15:00+00:00,7.929295,7.897871,1000.0,-3.963,,stop,3
50,-2.0,0.5,LINKUSDT,F_015,2026-06-14T14:45:00+00:00,2026-06-14T21:15:00+00:00,7.814145,7.871042,1000.0,7.2813,,tp,78
50,-2.0,0.5,LINKUSDT,F_015,2026-06-15T19:25:00+00:00,2026-06-15T21:05:00+00:00,8.424938,8.351353,1000.0,-8.7342,,stop,20
50,-2.0,0.5,LINKUSDT,F_015,2026-06-15T22:55:00+00:00,2026-06-16T02:10:00+00:00,8.27975,8.221191,1000.0,-7.0725,,stop,39
50,-2.0,0.5,LINKUSDT,F_015,2026-06-16T02:25:00+00:00,2026-06-16T02:25:00+00:00,8.230686,8.188598,1000.0,-5.1135,,stop,0
50,-2.0,0.5,LINKUSDT,F_015,2026-06-16T02:40:00+00:00,2026-06-16T07:30:00+00:00,8.189633,8.268869,1000.0,9.6752,,tp,58
50,-2.0,0.5,LINKUSDT,F_015,2026-06-16T14:40:00+00:00,2026-06-16T21:05:00+00:00,8.170608,8.330907,1000.0,19.6189,,tp,77
50,-2.0,0.5,LINKUSDT,F_015,2026-06-17T08:55:00+00:00,2026-06-17T11:05:00+00:00,8.183625,8.11763,1000.0,-8.0643,,stop,26
50,-2.0,0.5,LINKUSDT,F_015,2026-06-17T12:35:00+00:00,2026-06-17T13:45:00+00:00,8.130556,8.209299,1000.0,9.6848,,tp,14
50,-2.0,0.5,LINKUSDT,F_015,2026-06-17T19:50:00+00:00,2026-06-18T04:20:00+00:00,8.048449,7.921139,1000.0,-15.8181,,stop,102
