symbol,NOVA_SCORE_TH,NOVA_FLOW_MOM,NOVA_VOL_MOM,net,trades,win_pct,pf
ETHUSDT,70,2.5,2.0,6.279537331820995,80,87.5,1.9032899722379393
ETHUSDT,70,2.5,2.5,7.294793527993529,70,90.0,2.6753998922740334
ETHUSDT,70,2.5,3.0,6.646579294740949,64,89.06,2.5265241149961284
ETHUSDT,70,3.0,2.0,7.251758557224236,74,89.19,2.360945068571123
ETHUSDT,70,3.0,2.5,7.827834608043844,68,91.18,3.083457305136785
ETHUSDT,70,3.0,3.0,7.243503374791263,63,90.48,2.9279316409526377
ETHUSDT,70,4.0,2.0,8.666082365140227,69,91.3,3.461767537082302
ETHUSDT,70,4.0,2.5,8.234185635989661,64,92.19,3.7847307010231845
ETHUSDT,70,4.0,3.0,7.915968873163647,60,91.67,3.6771125310916406
ETHUSDT,72,2.5,2.0,6.279537331820995,80,87.5,1.9032899722379393
ETHUSDT,72,2.5,2.5,7.294793527993529,70,90.0,2.6753998922740334
ETHUSDT,72,2.5,3.0,6.646579294740949,64,89.06,2.5265241149961284
ETHUSDT,72,3.0,2.0,7.251758557224236,74,89.19,2.360945068571123
ETHUSDT,72,3.0,2.5,7.827834608043844,68,91.18,3.083457305136785
ETHUSDT,72,3.0,3.0,7.243503374791263,63,90.48,2.9279316409526377
ETHUSDT,72,4.0,2.0,8.666082365140227,69,91.3,3.461767537082302
ETHUSDT,72,4.0,2.5,8.234185635989661,64,92.19,3.7847307010231845
ETHUSDT,72,4.0,3.0,7.915968873163647,60,91.67,3.6771125310916406
ETHUSDT,75,2.5,2.0,6.279537331820995,80,87.5,1.9032899722379393
ETHUSDT,75,2.5,2.5,7.294793527993529,70,90.0,2.6753998922740334
ETHUSDT,75,2.5,3.0,6.646579294740949,64,89.06,2.5265241149961284
ETHUSDT,75,3.0,2.0,7.251758557224236,74,89.19,2.360945068571123
ETHUSDT,75,3.0,2.5,7.827834608043844,68,91.18,3.083457305136785
ETHUSDT,75,3.0,3.0,7.243503374791263,63,90.48,2.9279316409526377
ETHUSDT,75,4.0,2.0,8.666082365140227,69,91.3,3.461767537082302
ETHUSDT,75,4.0,2.5,8.234185635989661,64,92.19,3.7847307010231845
ETHUSDT,75,4.0,3.0,7.915968873163647,60,91.67,3.6771125310916406
