symbol,NOVA_EXIT,NOVA_TRIGGER,net,trades,win_pct,pf
TONUSDT,std,MSS,0.0,0,0.0,0.0
TONUSDT,std,FVG,200.39106657527694,37,35.14,1.1860830572393128
TONUSDT,std,SFP,-72.94389133843814,9,22.22,0.7337796168775655
TONUSDT,std,MicroBurst,-298.4679081396859,26,30.77,0.7125210296865907
TONUSDT,std,RSI,-474.0010048676837,15,20.0,0.41337087974452474
TONUSDT,std,MACD,-198.26232170444365,26,30.77,0.7800053876645254
TONUSDT,std,Bollinger,-411.4931897999632,37,24.32,0.6774764621126299
TONUSDT,std,EMA,89.74030461297787,13,38.46,1.213581510924781
TONUSDT,std,ADX,-395.75525254057675,11,9.09,0.21212874236232657
TONUSDT,std,Stochastic,-589.0921127174175,20,20.0,0.34230741817607085
TONUSDT,std,OBV,3.365562007157372,30,30.0,1.003715428540232
TONUSDT,std,SuperTrend,0.0,0,0.0,0.0
TONUSDT,std,RSI7,-407.9979757230237,12,16.67,0.32577947707456323
TONUSDT,std,KAMA,278.20757441817665,10,50.0,2.4548274613436627
TONUSDT,std,ELITE8,-1031.187330481881,82,26.83,0.6615902408752337
TONUSDT,std,ALL14,-1069.5233535473376,133,27.82,0.772470191624469
TONUSDT,dual,MSS,0.0,0,0.0,0.0
TONUSDT,dual,FVG,536.1286152651033,55,96.36,6.491107286058629
TONUSDT,dual,SFP,56.92353009715241,10,90.0,2.489866338536093
TONUSDT,dual,MicroBurst,358.44229199892993,40,97.5,6.087596604026334
TONUSDT,dual,RSI,216.49418155240716,19,100.0,inf
TONUSDT,dual,MACD,320.8443649592921,34,97.06,5.77621334958046
TONUSDT,dual,Bollinger,486.18459985429115,51,96.08,7.42501057368954
TONUSDT,dual,EMA,113.2135019668919,19,94.74,3.740934243350728
TONUSDT,dual,ADX,1.1621575419447296,11,90.91,1.015129113650706
TONUSDT,dual,Stochastic,283.4678837149882,29,96.55,8.716122261423243
TONUSDT,dual,OBV,388.4428607908958,43,93.02,4.494059971748237
TONUSDT,dual,SuperTrend,0.0,0,0.0,0.0
TONUSDT,dual,RSI7,191.78974380638792,16,100.0,inf
TONUSDT,dual,KAMA,89.86644220068061,12,91.67,4.320529899011939
TONUSDT,dual,ELITE8,927.6551344196204,115,94.78,4.228824782828888
TONUSDT,dual,ALL14,1377.2704459561025,168,94.64,4.344578336192682
