symbol,NOVA_EXT_MAX,NOVA_EMA_X,NOVA_EMA_PCT,net,trades,win_pct,pf
LINKUSDT,-0.15,4,0.05,0.0,0,0.0,0.0
LINKUSDT,-0.15,4,0.08,0.0,0,0.0,0.0
LINKUSDT,-0.15,4,0.1,0.0,0,0.0,0.0
LINKUSDT,-0.15,6,0.05,0.0,0,0.0,0.0
LINKUSDT,-0.15,6,0.08,0.0,0,0.0,0.0
LINKUSDT,-0.15,6,0.1,0.0,0,0.0,0.0
LINKUSDT,-0.15,8,0.05,0.0,0,0.0,0.0
LINKUSDT,-0.15,8,0.08,0.0,0,0.0,0.0
LINKUSDT,-0.15,8,0.1,0.0,0,0.0,0.0
LINKUSDT,0.1,4,0.05,2.5874144285025134,42,85.71,1.9857285704178995
LINKUSDT,0.1,4,0.08,2.5874144285025134,42,85.71,1.9857285704178995
LINKUSDT,0.1,4,0.1,2.5874144285025134,42,85.71,1.9857285704178995
LINKUSDT,0.1,6,0.05,2.5874144285025134,42,85.71,1.9857285704178995
LINKUSDT,0.1,6,0.08,2.5874144285025134,42,85.71,1.9857285704178995
LINKUSDT,0.1,6,0.1,2.5874144285025134,42,85.71,1.9857285704178995
LINKUSDT,0.1,8,0.05,2.5874144285025134,42,85.71,1.9857285704178995
LINKUSDT,0.1,8,0.08,2.5874144285025134,42,85.71,1.9857285704178995
LINKUSDT,0.1,8,0.1,2.5874144285025134,42,85.71,1.9857285704178995
LINKUSDT,0.5,4,0.05,6.703404045453562,192,83.33,1.4278542730902346
LINKUSDT,0.5,4,0.08,6.179902878511784,193,82.9,1.3816876605224115
LINKUSDT,0.5,4,0.1,6.179902878511784,193,82.9,1.3816876605224115
LINKUSDT,0.5,6,0.05,6.561775791713898,194,82.99,1.4052731733892565
LINKUSDT,0.5,6,0.08,6.561775791713898,194,82.99,1.4052731733892565
LINKUSDT,0.5,6,0.1,6.561775791713898,194,82.99,1.4052731733892565
LINKUSDT,0.5,8,0.05,6.561775791713898,194,82.99,1.4052731733892565
LINKUSDT,0.5,8,0.08,6.561775791713898,194,82.99,1.4052731733892565
LINKUSDT,0.5,8,0.1,6.561775791713898,194,82.99,1.4052731733892565
LINKUSDT,1.0,4,0.05,16.070731439034788,291,84.19,1.7321070617510477
LINKUSDT,1.0,4,0.08,15.696940624392237,294,84.01,1.6984227437484511
LINKUSDT,1.0,4,0.1,15.696940624392237,294,84.01,1.6984227437484511
LINKUSDT,1.0,6,0.05,16.955152780664225,296,84.12,1.7544058813183019
LINKUSDT,1.0,6,0.08,16.955152780664225,296,84.12,1.7544058813183019
LINKUSDT,1.0,6,0.1,16.955152780664225,296,84.12,1.7544058813183019
LINKUSDT,1.0,8,0.05,16.955152780664225,296,84.12,1.7544058813183019
LINKUSDT,1.0,8,0.08,16.955152780664225,296,84.12,1.7544058813183019
LINKUSDT,1.0,8,0.1,16.955152780664225,296,84.12,1.7544058813183019
