symbol,NOVA_BB_P,NOVA_BB_STD,NOVA_PCT,NOVA_LOOKBACK,NOVA_DURATION,net,trades,win_pct,pf
FILUSDT,20,2.0,5,50,3,-1.4304967531851578,49,51.02,0.5509881673102901
FILUSDT,20,2.0,5,50,6,-0.6908312162521599,13,38.46,0.31617539849342635
FILUSDT,20,2.0,5,120,3,-2.3340455514525433,85,48.24,0.5428922156387214
FILUSDT,20,2.0,5,120,6,-0.3141937629851208,40,60.0,0.8332502195026347
FILUSDT,20,2.0,12,50,3,-6.488836810885601,210,50.0,0.5438754904032762
FILUSDT,20,2.0,12,50,6,-3.250000311104512,120,50.83,0.5761454911112481
FILUSDT,20,2.0,12,120,3,-9.9815722161544,297,45.79,0.4811950561375537
FILUSDT,20,2.0,12,120,6,-7.240555004049685,222,46.4,0.47979001485591966
FILUSDT,20,2.0,15,50,3,-10.923415332404481,315,47.94,0.4985953212867075
FILUSDT,20,2.0,15,50,6,-7.357476954244255,216,47.69,0.4942408598270878
FILUSDT,20,2.0,15,120,3,-14.187871781177332,373,44.24,0.4481555242082295
FILUSDT,20,2.0,15,120,6,-10.72672890300747,287,44.6,0.43622539191952264
FILUSDT,20,2.0,20,50,3,-12.730903190877576,408,49.51,0.5345523630607808
FILUSDT,20,2.0,20,50,6,-9.448025612007378,297,49.49,0.5158186418318991
FILUSDT,20,2.0,20,120,3,-17.303709438598958,509,46.95,0.4979813210421928
FILUSDT,20,2.0,20,120,6,-15.24112875497326,411,45.5,0.45446723329719757
FILUSDT,20,2.5,5,50,3,-0.32483317843999265,13,46.15,0.6161112324454333
FILUSDT,20,2.5,5,50,6,-0.08855893087933338,1,0.0,0.0
FILUSDT,20,2.5,5,120,3,-0.5307977094893563,31,48.39,0.6693000329683773
FILUSDT,20,2.5,5,120,6,-0.09055388691046751,16,56.25,0.8639312303085628
FILUSDT,20,2.5,12,50,3,-0.9158844069094412,77,58.44,0.7948283397010176
FILUSDT,20,2.5,12,50,6,-0.5533868052834578,40,57.5,0.7603173493845898
FILUSDT,20,2.5,12,120,3,-4.510571662292252,113,42.48,0.42731765257585186
FILUSDT,20,2.5,12,120,6,-3.2111455386961816,79,41.77,0.3997636066744974
FILUSDT,20,2.5,15,50,3,-2.9725067770124673,121,52.89,0.6210521107768696
FILUSDT,20,2.5,15,50,6,-2.085337214232294,75,52.0,0.5738492943814889
FILUSDT,20,2.5,15,120,3,-5.752530786309511,146,42.47,0.44143005121861617
FILUSDT,20,2.5,15,120,6,-3.9882651743464295,107,43.93,0.4319748805221361
FILUSDT,20,2.5,20,50,3,-4.394898313523201,156,51.28,0.5747214600011554
FILUSDT,20,2.5,20,50,6,-3.202604891371944,107,50.47,0.5421736698195272
FILUSDT,20,2.5,20,120,3,-6.970530291302524,204,46.08,0.5040894326605183
FILUSDT,20,2.5,20,120,6,-6.40901806988923,162,44.44,0.4300570249105115
FILUSDT,35,2.0,5,50,3,-3.818813714998094,126,50.79,0.5339734677678097
FILUSDT,35,2.0,5,50,6,-1.2726965801836694,59,55.93,0.6396310217358246
FILUSDT,35,2.0,5,120,3,-4.284234033112337,149,51.01,0.5401890274026612
FILUSDT,35,2.0,5,120,6,-3.1662706876282143,91,49.45,0.48268191968677565
FILUSDT,35,2.0,12,50,3,-8.910304321961636,301,50.17,0.5575628080187754
FILUSDT,35,2.0,12,50,6,-6.888673876850819,212,50.47,0.5138692576446373
FILUSDT,35,2.0,12,120,3,-9.261873968411475,372,51.61,0.6082418369370223
FILUSDT,35,2.0,12,120,6,-8.459889180148474,313,52.08,0.5721775222358859
FILUSDT,35,2.0,15,50,3,-10.554465079926777,395,51.14,0.587222612094457
FILUSDT,35,2.0,15,50,6,-9.918796585935542,323,50.15,0.5327038359226643
FILUSDT,35,2.0,15,120,3,-10.072191130176213,430,52.33,0.6249491081062027
FILUSDT,35,2.0,15,120,6,-10.276508967105949,372,51.61,0.5670191218781387
FILUSDT,35,2.0,20,50,3,-14.70501993092468,512,50.2,0.5695734740411788
FILUSDT,35,2.0,20,50,6,-14.342055408663587,439,49.43,0.5209648515347751
FILUSDT,35,2.0,20,120,3,-14.442386753139301,555,51.53,0.6011548946083258
FILUSDT,35,2.0,20,120,6,-12.836964119286217,506,50.99,0.6117557333087733
FILUSDT,35,2.5,5,50,3,0.07820871546157851,28,67.86,1.0646743955717752
FILUSDT,35,2.5,5,50,6,-0.11895198980163096,11,63.64,0.7898868429424827
FILUSDT,35,2.5,5,120,3,-2.3883737935195284,62,46.77,0.4508842291234815
FILUSDT,35,2.5,5,120,6,-1.4201422797195633,35,48.57,0.447036184026916
FILUSDT,35,2.5,12,50,3,-2.977469196535002,120,50.0,0.6302605112206828
FILUSDT,35,2.5,12,50,6,-3.5234795002737447,84,45.24,0.4304031016873451
FILUSDT,35,2.5,12,120,3,-2.4480921298787313,162,56.79,0.746535293574615
FILUSDT,35,2.5,12,120,6,-3.467962904007848,138,55.8,0.6027534636187981
FILUSDT,35,2.5,15,50,3,-3.676432761743692,166,51.2,0.6558797538780813
FILUSDT,35,2.5,15,50,6,-4.838559061624387,143,48.95,0.5167917194721601
FILUSDT,35,2.5,15,120,3,-3.6014240879798063,199,55.28,0.702108859841833
FILUSDT,35,2.5,15,120,6,-4.226120836950344,174,54.6,0.6091438995861559
FILUSDT,35,2.5,20,50,3,-5.011605642336844,218,52.29,0.6442484131810223
FILUSDT,35,2.5,20,50,6,-6.482688336975898,194,50.0,0.5169725870870051
FILUSDT,35,2.5,20,120,3,-6.789297020440133,275,51.64,0.6200618775693637
