symbol,driver,pnl,never_traded,above_bar_high,at_lock
ATOMUSDT,F_213_breakers,0.2709211915752556,False,True,False
ATOMUSDT,F_213_breakers,0.22654814455718925,False,True,False
ATOMUSDT,F_213_breakers,0.09384400000000069,False,False,True
ATOMUSDT,F_213_breakers,-0.983174641757143,False,False,False
ATOMUSDT,F_213_breakers,0.09384400000000089,True,True,True
ATOMUSDT,F_213_breakers,0.09384399999999898,False,False,True
ATOMUSDT,F_213_breakers,0.09384400000000118,False,False,True
ATOMUSDT,F_213_breakers,0.19354998620027603,False,False,False
ATOMUSDT,F_213_breakers,0.2407961803795537,False,False,False
ATOMUSDT,F_213_breakers,0.1268833905387198,False,True,False
ATOMUSDT,F_213_breakers,0.09384399999999975,True,True,True
ATOMUSDT,F_213_breakers,0.12779312492818717,False,False,False
ATOMUSDT,F_213_breakers,0.2624166388399248,False,False,False
ATOMUSDT,F_213_breakers,0.09384400000000014,True,True,True
ATOMUSDT,F_213_breakers,-0.8086408280840047,False,False,False
ATOMUSDT,F_213_breakers,0.093844,True,True,True
ATOMUSDT,F_213_breakers,0.09384400000000077,False,False,True
ATOMUSDT,F_213_breakers,0.09384399999999976,False,False,True
ATOMUSDT,F_213_breakers,0.09384400000000033,True,True,True
ATOMUSDT,F_213_breakers,-1.6928497804996085,False,False,False
ATOMUSDT,F_213_breakers,0.996768743946783,False,False,False
ATOMUSDT,F_213_breakers,0.265649908471862,False,False,False
ATOMUSDT,F_213_breakers,0.8024650679644307,False,False,False
ATOMUSDT,F_213_breakers,0.13196346763259117,False,True,False
ATOMUSDT,F_213_breakers,0.10874516427575527,False,False,False
ATOMUSDT,F_213_breakers,0.46826541645300995,False,True,False
ATOMUSDT,F_213_breakers,0.09384400000000212,True,True,True
ATOMUSDT,F_213_breakers,0.09384400000000072,True,True,True
ATOMUSDT,F_213_breakers,0.09384400000000137,False,True,True
ATOMUSDT,F_213_breakers,0.09384400000000037,False,False,True
ATOMUSDT,F_213_breakers,0.09384400000000145,True,True,True
ATOMUSDT,F_213_breakers,0.09384400000000111,True,True,True
ATOMUSDT,F_213_breakers,0.09384399999999879,False,True,True
