pnl,never,above_bar,at_lock,armed_only
1.5469232140901223,False,True,False,False
0.09685025552846473,False,False,False,False
0.43148571296969096,False,True,False,False
1.5211903080626652,False,False,False,False
0.09384400000000066,False,True,True,False
0.8854314815698342,False,False,False,False
0.611074484290039,False,False,False,False
0.6167605315569078,False,False,False,False
0.12187216779201736,False,False,False,False
0.4744455253602143,False,False,False,False
0.7649994863559062,False,False,False,False
0.19839651224313487,False,True,False,False
0.0938440000000011,False,False,True,False
0.6751920713598617,False,False,False,False
0.5137242279043553,False,True,False,False
0.09542910314414367,False,True,False,False
0.46494249528558446,False,False,False,False
0.3083686193427709,False,True,False,False
0.12554422047609504,False,True,False,False
0.6864439049556085,False,False,False,False
1.3616660603510484,False,False,False,False
0.26501704431672213,False,False,False,False
1.2040006327438602,False,False,False,False
0.5829761416215303,False,False,False,False
0.4225073387115355,False,False,False,False
0.09384399999999879,True,True,True,False
0.09384399999999879,True,True,True,False
1.0304520511889816,False,False,False,False
0.2753020231025775,False,True,False,False
0.09384400000000004,True,True,True,False
0.2464230856809213,False,False,False,False
0.6452435504684702,False,True,False,False
0.3341584375184054,False,True,False,False
0.7028789367325947,False,False,False,False
1.737962653533419,False,False,False,False
0.7844460035812514,False,False,False,False
0.614445905510462,False,True,False,False
0.4321748371054584,False,False,False,False
0.528839950953442,False,False,False,False
0.5331428285804632,False,False,False,False
0.6194231636803168,False,True,False,False
0.09384400000000258,False,True,True,False
0.48377204369081217,False,False,False,False
0.09384399999999973,False,True,True,False
0.09384400000000077,False,False,True,False
0.9336090600164637,False,False,False,False
0.25359468819566783,False,True,False,False
0.31395022792208954,False,True,False,False
0.09384400000000051,False,False,True,False
0.38002162133047374,False,False,False,False
0.09384400000000123,False,False,True,False
0.28265617497112633,False,False,False,False
-1.5992171583283674,False,False,False,False
0.24354826225906262,False,True,False,False
-2.0908291328871016,False,False,False,False
0.2320655527047329,False,True,False,False
0.09384400000000087,False,False,True,False
0.09384400000000076,True,True,True,False
0.4106619814972287,False,False,False,False
0.35016078379006427,False,False,False,False
0.12937328140084609,False,True,False,False
0.36723486470107464,False,True,False,False
0.6967679735014543,False,False,False,False
0.09384400000000194,False,False,True,False
0.09845258511605284,False,False,False,False
0.47986167356482223,False,True,False,False
0.3363758204281534,False,True,False,False
0.7331429408549565,False,False,False,False
0.38912040831231304,False,True,False,False
1.6574576288769238,False,False,False,False
0.09384400000000007,False,False,True,False
0.962245808025011,False,True,False,False
0.18999810970967346,False,True,False,False
0.2658829994978136,False,False,False,False
0.3009737951699119,False,False,False,False
1.00625651703805,False,True,False,False
0.41216948833568406,False,True,False,False
0.1770702950330154,False,False,False,False
0.4944569626883146,False,False,False,False
0.09384400000000144,True,True,True,False
0.38161656220800044,False,True,False,False
0.1048924382492475,False,True,False,False
0.16121376004297577,False,True,False,False
0.9376286922885759,False,False,False,False
0.6437184661001158,False,True,False,False
0.09384400000000061,False,False,True,False
0.09384399999999915,False,False,True,False
0.3646923933777573,False,False,False,False
0.3015822993035892,False,True,False,False
0.1199604344139872,False,True,False,False
0.09384400000000137,False,True,True,False
0.3918045464139817,False,False,False,False
0.09384400000000026,False,True,True,False
0.09384400000000184,True,True,True,False
0.09384399999999972,True,True,True,False
0.48641151965302,False,False,False,False
0.16301166689581373,False,True,False,False
0.09384400000000094,False,False,True,False
0.5018092800072584,False,False,False,False
0.09384400000000184,False,False,True,False
0.2278376792662089,False,False,False,False
0.5062558696454175,False,False,False,False
0.18388306738082516,False,True,False,False
0.09384400000000169,False,False,True,False
0.4964225268423341,False,True,False,False
0.16733700268096213,False,True,False,False
0.09384400000000064,False,False,True,False
0.09384399999999993,True,True,True,False
0.2779565595886821,False,True,False,False
0.21844979802360726,False,True,False,False
0.09384399999999989,False,False,True,False
0.09384399999999928,False,False,True,False
0.09384400000000064,False,False,True,False
0.09384400000000262,True,True,True,False
0.13060904622872893,False,True,False,False
0.09384399999999915,False,False,True,False
0.6198975005370836,False,False,False,False
0.49113982980722587,False,True,False,False
0.41491628254790774,False,False,False,False
0.19830334857844342,False,False,False,False
0.09384400000000245,False,True,True,False
0.48141915038009603,False,True,False,False
0.18191781291181272,False,False,False,False
0.17358493812664227,False,True,False,False
0.09384399999999926,False,False,True,False
0.12522810091344572,False,True,False,False
0.19751663556418028,False,False,False,False
0.4752012874963128,False,True,False,False
0.3477433470802547,False,True,False,False
-1.5665194234093918,False,False,False,False
-1.645716973092346,False,False,False,False
0.35243100284835027,False,False,False,False
0.10069309181731119,False,False,False,False
-1.665365370009224,False,False,False,False
0.0938439999999997,True,True,True,False
-1.0215662384552593,False,False,False,False
0.6053787970550654,False,False,False,False
0.33937570965437114,False,True,False,False
0.09384400000000022,False,False,True,False
0.09384399999999953,False,False,True,False
0.09384400000000244,True,True,True,False
0.09816637375560873,False,False,False,False
0.11511702562136873,False,True,False,False
0.0938439999999996,False,False,True,False
-0.7933266862183319,False,False,False,False
0.41145579989563896,False,False,False,False
0.29359395468303734,False,False,False,False
0.23497888785646248,False,False,False,False
0.1274057930535257,False,True,False,False
-1.1868204275044283,False,False,False,False
0.09384400000000133,False,False,True,False
0.09384400000000118,False,False,True,False
0.09384400000000083,False,False,True,False
0.09384400000000197,False,False,True,False
0.09384400000000094,False,True,True,False
0.5043691236429104,False,False,False,False
0.09384399999999969,True,True,True,False
-1.553115192490448,False,False,False,False
0.0938440000000015,True,True,True,False
0.09384400000000087,True,True,True,False
0.32378805718504766,False,True,False,False
0.39056939800821555,False,True,False,False
0.29753105762508386,False,False,False,False
0.7135445872877667,False,False,False,False
0.8054516070871562,False,False,False,False
0.09384400000000019,True,True,True,False
0.09384400000000323,False,False,True,False
0.09384400000000033,False,False,True,False
0.35906517108367764,False,True,False,False
0.09948789129247679,False,False,False,False
0.2607225674275521,False,True,False,False
0.1906623596871211,False,True,False,False
0.24867784914904337,False,True,False,False
0.10564858863886088,False,True,False,False
0.09384400000000097,False,True,True,False
0.2617924609792221,False,True,False,False
4.101019003314631,False,True,False,False
0.4741106641583445,False,True,False,False
0.0938439999999995,False,True,True,False
0.12710288062468567,False,True,False,False
0.5672465539877836,False,False,False,False
0.30968639831031397,False,True,False,False
1.3946327836705352,False,True,False,False
2.3437499680611653,False,False,False,False
0.7177008909499218,False,False,False,False
0.24643730867867644,False,False,False,False
0.09384400000000029,False,True,True,False
0.09384400000000194,True,True,True,False
0.34127258727876314,False,False,False,False
0.6892641981378602,False,True,False,False
0.6278524876151549,False,False,False,False
0.09384399999999968,False,False,True,False
0.3314167522121054,False,True,False,False
0.09384400000000075,True,True,True,False
0.3569497486305105,False,True,False,False
0.6517401997051178,False,True,False,False
0.2287730069978798,False,True,False,False
0.37774564285940376,False,True,False,False
0.11533236968839675,False,True,False,False
0.6288882943698605,False,False,False,False
0.35217458105306093,False,True,False,False
0.35261768814464567,False,True,False,False
0.9146778146156423,False,False,False,False
0.5775297324906183,False,True,False,False
0.09384399999999946,True,True,True,False
0.3146015561433237,False,False,False,False
0.34599984741147705,False,True,False,False
0.09384400000000076,False,False,True,False
0.09384399999999954,False,False,True,False
0.24583585347442563,False,False,False,False
0.0938440000000007,True,True,True,False
0.912750579395524,False,False,False,False
0.45207712061277017,False,True,False,False
0.381536545444698,False,True,False,False
0.4204235340382636,False,True,False,False
0.22423692491755948,False,True,False,False
0.39907585490280706,False,False,False,False
-1.8220444938986282,False,False,False,False
0.37913525082300586,False,True,False,False
0.32238811670701917,False,False,False,False
0.09384399999999923,True,True,True,False
0.6842641170252236,False,False,False,False
0.6613325603544677,False,True,False,False
0.5275651464416988,False,True,False,False
1.079280802582538,False,False,False,False
0.09384400000000105,True,True,True,False
0.2604798829067499,False,False,False,False
0.33888679410643496,False,False,False,False
0.09384399999999843,False,True,True,False
0.09384400000000254,True,True,True,False
0.8289093206407866,False,True,False,False
0.5098513497670392,False,False,False,False
0.09384400000000011,False,False,True,False
0.8466727666988365,False,False,False,False
0.880037123975337,False,False,False,False
0.12300775897807745,False,True,False,False
0.09384400000000036,False,True,True,False
0.45476269264734676,False,True,False,False
0.4412306178213474,False,True,False,False
0.1812604214521093,False,False,False,False
0.6213244475128402,False,False,False,False
0.37737299250789663,False,True,False,False
0.09384399999999968,False,False,True,False
1.1714111758341088,False,False,False,False
0.5119522308271953,False,False,False,False
0.8259256079204662,False,True,False,False
0.3936022117223324,False,False,False,False
0.30122218893216324,False,True,False,False
0.093844000000001,True,True,True,False
0.4894946582865076,False,False,False,False
0.35085084516179543,False,True,False,False
0.09384399999999993,True,True,True,False
0.25638415136244447,False,True,False,False
-1.6670801017940555,False,False,False,False
0.4210977150265359,False,False,False,False
0.5874731882566218,False,True,False,False
0.1742975036462274,False,True,False,False
0.17757838160145525,False,True,False,False
0.21513599006388326,False,True,False,False
0.5576706348208833,False,False,False,False
1.0838464920132147,False,False,False,False
0.271445064222783,False,False,False,False
0.621315339942447,False,True,False,False
0.7091017115893705,False,False,False,False
0.3463205977592487,False,True,False,False
1.724944264519619,False,False,False,False
0.8228324273442545,False,False,False,False
2.0501057643814877,False,False,False,False
0.32194386052206697,False,False,False,False
0.6124433871510048,False,False,False,False
0.09384400000000068,False,True,True,False
0.6935513859198054,False,False,False,False
0.09384399999999866,False,True,True,False
0.09384400000000157,False,True,True,False
0.7092233748082343,False,False,False,False
0.12282607916262243,False,True,False,False
0.29085676544161243,False,False,False,False
0.09384400000000274,False,True,True,False
1.1998607298705675,False,False,False,False
0.31683162879527027,False,True,False,False
0.5050638785309429,False,True,False,False
0.11871170155447142,False,False,False,False
0.28192042779916476,False,True,False,False
-2.282872052531187,False,False,False,False
0.2950581145727639,False,True,False,False
0.09384400000000127,False,False,True,False
0.09384399999999975,True,True,True,False
0.11857479891138643,False,False,False,False
0.16743502113132586,False,True,False,False
0.26288283645736193,False,False,False,False
0.09451631821023838,False,False,False,False
0.2952756022464219,False,True,False,False
0.5862516334942125,False,False,False,False
0.3745032778933531,False,False,False,False
0.09384400000000051,True,True,True,False
0.3603415534355789,False,False,False,False
0.24404392146972564,False,False,False,False
0.2901078474369963,False,False,False,False
0.44474024658406647,False,True,False,False
1.9096740953080795,False,True,False,False
0.36099352766900294,False,False,False,False
0.09384400000000145,True,True,True,False
0.1927922679879229,False,False,False,False
0.3101628551246941,False,True,False,False
0.25458667954826225,False,True,False,False
0.0938440000000009,True,True,True,False
0.11435696414504284,False,True,False,False
0.09384400000000177,False,False,True,False
0.1812171735154267,False,True,False,False
0.25579288053735144,False,True,False,False
0.09384400000000251,False,False,True,False
0.0938440000000004,True,True,True,False
0.09384400000000187,True,True,True,False
0.38166325181267585,False,False,False,False
0.09384400000000029,False,True,True,False
0.093844,True,True,True,False
0.24570913233493846,False,False,False,False
0.38987998396342965,False,False,False,False
0.09384400000000062,False,False,True,False
0.5817232071116797,False,False,False,False
0.6009469780497813,False,False,False,False
0.09384400000000083,True,True,True,False
0.5112583472859117,False,False,False,False
1.4493269087297662,False,False,False,False
0.34584912243362276,False,False,False,False
0.09384399999999792,False,False,True,False
0.09384400000000245,False,False,True,False
0.33431054457776094,False,False,False,False
0.09384400000000091,False,False,True,False
0.7310287358849505,False,False,False,False
0.09384400000000162,True,True,True,False
0.3703837979999291,False,False,False,False
0.36050159964541967,False,True,False,False
0.7278376172606631,False,True,False,False
0.10059705523367643,False,False,False,False
0.11585490889869632,False,False,False,False
0.09384400000000018,True,True,True,False
0.09384400000000134,False,False,True,False
0.5208354164200356,False,False,False,False
1.7852262755662318,False,True,False,False
0.2227921603749804,False,False,False,False
0.09384400000000108,False,False,True,False
1.3221884484134083,False,True,False,False
0.09384400000000151,True,True,True,False
0.2274946950407757,False,False,False,False
0.4363045697205295,False,True,False,False
0.26208761607444386,False,False,False,False
0.6653162475127422,False,False,False,False
0.9252944512422078,False,False,False,False
0.4590936782775753,False,True,False,False
0.09384400000000252,False,False,True,False
0.09384400000000102,True,True,True,False
0.42198172656617156,False,False,False,False
0.5290242134244317,False,True,False,False
0.09384400000000151,False,True,True,False
0.2201947787281212,False,False,False,False
0.12920337560194298,False,False,False,False
0.0938439999999996,True,True,True,False
0.29734609784220106,False,False,False,False
0.5078495668701014,False,True,False,False
0.48071152153613483,False,True,False,False
0.09384400000000027,True,True,True,False
0.09384400000000136,False,False,True,False
1.1013908431947221,False,False,False,False
0.09384400000000043,True,True,True,False
1.0094441357257833,False,True,False,False
0.5181428534273548,False,True,False,False
0.0938440000000026,True,True,True,False
0.5397106805794623,False,True,False,False
0.09384399999999996,False,False,True,False
0.09384400000000201,False,False,True,False
0.24017875000520994,False,True,False,False
0.24013502805888293,False,False,False,False
0.09384400000000043,True,True,True,False
0.11279080730412158,False,True,False,False
0.5017335133295545,False,False,False,False
0.19620148888011005,False,True,False,False
0.3632452969609428,False,True,False,False
0.11859782099447094,False,False,False,False
0.09384400000000152,True,True,True,False
0.09384400000000093,False,False,True,False
0.09384400000000195,False,False,True,False
0.09384400000000055,True,True,True,False
0.09384400000000086,False,False,True,False
-0.9347652963751631,False,False,False,False
0.09384400000000034,False,True,True,False
0.09384399999999977,False,False,True,False
0.5324313677857406,False,False,False,False
0.2906902185889816,False,False,False,False
0.8514342596831919,False,True,False,False
0.26612146089202265,False,False,False,False
0.21463138760509498,False,True,False,False
0.10054390050002607,False,True,False,False
-1.2261946953129441,False,False,False,False
0.09384400000000115,True,True,True,False
0.09384400000000048,False,False,True,False
0.39596849097909476,False,True,False,False
0.12146711922995865,False,True,False,False
0.0938440000000036,True,True,True,False
0.5914070190543156,False,True,False,False
0.29454045923430816,False,True,False,False
0.4115165700446513,False,False,False,False
1.4527093371043165,False,True,False,False
0.3922800646904584,False,False,False,False
0.5696656233577277,False,True,False,False
0.09384399999999916,False,False,True,False
0.3313437431614933,False,True,False,False
0.36257171415038814,False,True,False,False
0.09384400000000089,True,True,True,False
0.09988937690260537,False,True,False,False
0.206049880137178,False,True,False,False
0.5595187585741216,False,False,False,False
0.09384399999999955,True,True,True,False
0.3690881249206842,False,False,False,False
-2.154113796291118,False,False,False,False
-3.325448591334612,False,False,False,False
1.465641294855351,False,False,False,False
2.175803687505705,False,False,False,False
0.09384400000000219,False,False,True,False
-3.326393272331346,False,False,False,False
-1.902195749546096,False,False,False,False
0.25619298414960473,False,False,False,False
0.09384400000000116,True,True,True,False
0.1604769409014512,False,True,False,False
0.09384400000000112,False,False,True,False
0.09384399999999997,False,False,True,False
-0.9477249093687939,False,False,False,False
0.09384399999999865,False,False,True,False
0.18952274640100059,False,False,False,False
0.09384399999999811,True,True,True,False
0.09384400000000097,False,False,True,False
0.23217539334964377,False,True,False,False
0.09384399999999994,False,False,True,False
0.3593656732383545,False,False,False,False
0.09384400000000245,True,True,True,False
-1.0488796569623813,False,False,False,False
0.09384400000000037,False,False,True,False
0.10516134187241707,False,False,False,False
0.18808138958427678,False,False,False,False
0.09384400000000048,True,True,True,False
0.09384400000000134,False,False,True,False
0.11754741272804684,False,True,False,False
0.09384399999999961,False,False,True,False
0.19858110445725408,False,True,False,False
0.09384399999999816,False,False,True,False
0.3849348587865415,False,False,False,False
-0.7772551773810115,False,False,False,False
0.09384400000000273,True,True,True,False
0.09384400000000055,True,True,True,False
1.3084951057231684,False,True,False,False
0.09384400000000422,True,True,True,False
0.0938440000000037,True,True,True,False
0.3551860969303869,False,False,False,False
0.23705661440824624,False,True,False,False
0.19446529859464431,False,False,False,False
0.0938439999999998,False,False,True,False
0.09384400000000347,True,True,True,False
0.09384400000000068,False,False,True,False
0.09384400000000015,True,True,True,False
0.25006667528614857,False,False,False,False
0.1080526159366289,False,True,False,False
0.09384400000000066,True,True,True,False
0.33612304547627864,False,False,False,False
0.09384399999999811,True,True,True,False
0.09384399999999948,True,True,True,False
0.3194861358665561,False,False,False,False
0.09384399999999998,False,True,True,False
0.09384400000000143,True,True,True,False
0.09384399999999866,True,True,True,False
-0.7261011873161023,False,False,False,False
0.09384400000000251,False,False,True,False
0.0938440000000008,False,True,True,False
0.09384400000000336,False,False,True,False
0.09384400000000269,True,True,True,False
0.09384399999999805,False,False,True,False
0.09384399999999965,True,True,True,False
0.43146527881618074,False,False,False,False
0.2666959834609564,False,True,False,False
0.2276330632389971,False,True,False,False
0.19399359420329065,False,True,False,False
0.09384400000000181,True,True,True,False
0.09384400000000262,False,False,True,False
0.2567682877017969,False,False,False,False
0.09384400000000015,True,True,True,False
0.12642111108752074,False,False,False,False
1.2207334186100305,False,False,False,False
0.19995576183861444,False,False,False,False
0.9345179309248408,False,False,False,False
0.09384399999999901,False,True,True,False
0.3773534899046691,False,True,False,False
1.022843141099577,False,True,False,False
0.4983083897563933,False,False,False,False
0.09384399999999882,False,False,True,False
-1.9072412961981742,False,False,False,False
0.1332758009615581,False,False,False,False
-1.440815597556718,False,False,False,False
0.09384399999999993,False,True,True,False
0.0938440000000006,False,False,True,False
0.0938440000000012,False,False,True,False
0.09384400000000344,False,False,True,False
0.20192314153713797,False,False,False,False
0.7875177420066576,False,False,False,False
0.23044811766196233,False,False,False,False
0.09384400000000127,False,False,True,False
-1.4751160689436247,False,False,False,False
0.2482408434459481,False,False,False,False
0.3580088244256785,False,False,False,False
0.09384400000000186,False,True,True,False
0.09384400000000082,True,True,True,False
0.3804328332314163,False,False,False,False
0.47423885374733366,False,True,False,False
0.4163553940798535,False,False,False,False
0.27681801500106584,False,False,False,False
0.09384400000000069,False,False,True,False
0.0938440000000017,False,False,True,False
1.2198456597537195,False,False,False,False
0.19817821135459088,False,False,False,False
0.2699877856542286,False,False,False,False
0.12651560641735157,False,True,False,False
0.2702198292827092,False,False,False,False
0.09384399999999955,False,True,True,False
0.30829174001660203,False,False,False,False
0.09384400000000172,False,False,True,False
0.5554136866360025,False,False,False,False
0.09384400000000052,False,False,True,False
0.33584178243316515,False,False,False,False
0.301893547845785,False,True,False,False
0.12112419580971821,False,True,False,False
0.17445796340985084,False,False,False,False
0.09384400000000008,True,True,True,False
-0.8791600504558487,False,False,False,False
0.21290782324779034,False,False,False,False
0.1953717478225247,False,True,False,False
0.19561474396362166,False,False,False,False
0.09384400000000034,True,True,True,False
0.24969624429020643,False,True,False,False
0.0938439999999994,False,False,True,False
0.4857388098595689,False,False,False,False
0.21655468591774932,False,True,False,False
0.09384399999999968,False,False,True,False
0.2852757512649876,False,False,False,False
-1.1481802834581214,False,False,False,False
0.25076073448756786,False,False,False,False
0.09384400000000026,False,False,True,False
0.0938439999999992,False,False,True,False
0.09384400000000034,False,True,True,False
0.10209205253602649,False,True,False,False
0.09384400000000147,False,False,True,False
0.16965483528524722,False,False,False,False
0.09384399999999953,False,False,True,False
0.09384399999999976,True,True,True,False
-0.9260125444824446,False,False,False,False
0.09384400000000033,True,True,True,False
0.2957211136882916,False,False,False,False
0.37500966423198795,False,False,False,False
0.09384399999999951,False,False,True,False
0.0938440000000002,False,True,True,False
0.6440903225064295,False,True,False,False
0.09384400000000213,True,True,True,False
0.09384400000000082,True,True,True,False
-0.9011110963872913,False,False,False,False
0.4043115308233688,False,False,False,False
0.09384400000000377,True,True,True,False
0.5297303178044087,False,True,False,False
0.09384399999999891,False,False,True,False
0.3150900523092475,False,True,False,False
0.21880606090155957,False,True,False,False
0.9305779055629037,False,False,False,False
0.2821974900645688,False,False,False,False
0.3323263919472199,False,False,False,False
0.48755070476134993,False,True,False,False
0.09384400000000155,False,False,True,False
0.23057557422234218,False,False,False,False
0.22765078222811838,False,False,False,False
0.09384400000000244,True,True,True,False
0.09384400000000323,True,True,True,False
0.0938439999999987,True,True,True,False
0.4322040832837131,False,False,False,False
0.09384400000000308,True,True,True,False
0.23917219082941948,False,True,False,False
0.1696684051705646,False,False,False,False
0.09384400000000147,False,False,True,False
-1.6664385467810205,False,False,False,False
0.21978156853604255,False,False,False,False
0.09384400000000141,False,False,True,False
0.09384400000000029,True,True,True,False
-1.1619145003435132,False,False,False,False
0.09384400000000238,True,True,True,False
0.24587050984507272,False,False,False,False
0.0938439999999993,False,True,True,False
0.2242129746118193,False,True,False,False
0.09384400000000087,False,True,True,False
0.09384400000000223,False,False,True,False
0.09384400000000022,True,True,True,False
-0.7729982006391658,False,False,False,False
0.1866149017876409,False,True,False,False
0.0938440000000009,False,False,True,False
0.09384400000000075,True,True,True,False
0.09384400000000158,True,True,True,False
0.11299515940568079,False,False,False,False
0.09384399999999929,True,True,True,False
0.1799730994072331,False,True,False,False
0.093844000000002,True,True,True,False
0.1644432109767177,False,True,False,False
0.19181080491126679,False,True,False,False
0.0938439999999984,True,True,True,False
0.09384399999999776,False,True,True,False
0.24527360886210678,False,False,False,False
0.09384400000000231,False,False,True,False
0.09384400000000159,False,True,True,False
0.09384399999999898,True,True,True,False
0.5024867888186569,False,False,False,False
0.4014971410863437,False,False,False,False
0.5932072027756925,False,True,False,False
0.09384400000000159,False,False,True,False
0.30643598596303023,False,False,False,False
-1.0823044795478118,False,False,False,False
0.2325252658757793,False,True,False,False
0.4740544256383368,False,True,False,False
0.33360937725306666,False,True,False,False
0.09384400000000094,False,True,True,False
-1.3983847639232743,False,False,False,False
0.2880725123038186,False,True,False,False
0.09384400000000051,True,True,True,False
0.09384399999999984,False,False,True,False
0.1578386792685562,False,True,False,False
0.09384399999999973,False,False,True,False
0.09384400000000116,False,True,True,False
0.09384400000000144,True,True,True,False
0.3498532158261429,False,True,False,False
0.4549602875187339,False,False,False,False
0.4655761576504194,False,False,False,False
0.3300561353239882,False,False,False,False
0.0938440000000005,True,True,True,False
0.09384400000000132,False,False,True,False
0.09384399999999994,False,True,True,False
0.09384400000000283,True,True,True,False
0.09384400000000023,False,False,True,False
0.09384399999999972,False,False,True,False
0.486441587516485,False,True,False,False
0.09384399999999947,False,False,True,False
0.09384400000000166,False,False,True,False
0.09384400000000218,False,True,True,False
0.09384400000000231,False,False,True,False
0.09384400000000007,False,False,True,False
-0.6449122391964779,False,False,False,False
0.09384399999999898,True,True,True,False
