symbol,NOVA_BB_P,NOVA_BB_STD,NOVA_PCT,NOVA_LOOKBACK,NOVA_DURATION,net,trades,win_pct,pf
GRAMUSDT,20,2.0,5,50,3,0.0,0,0.0,0.0
GRAMUSDT,20,2.0,5,50,6,0.0,0,0.0,0.0
GRAMUSDT,20,2.0,5,120,3,0.28891409928061806,1,100.0,inf
GRAMUSDT,20,2.0,5,120,6,0.0,0,0.0,0.0
GRAMUSDT,20,2.0,12,50,3,0.28891409928061806,1,100.0,inf
GRAMUSDT,20,2.0,12,50,6,0.28891409928061806,1,100.0,inf
GRAMUSDT,20,2.0,12,120,3,0.4633798769900228,2,100.0,inf
GRAMUSDT,20,2.0,12,120,6,0.4633798769900228,2,100.0,inf
GRAMUSDT,20,2.0,15,50,3,0.28891409928061806,1,100.0,inf
GRAMUSDT,20,2.0,15,50,6,0.28891409928061806,1,100.0,inf
GRAMUSDT,20,2.0,15,120,3,0.4633798769900228,2,100.0,inf
GRAMUSDT,20,2.0,15,120,6,0.4633798769900228,2,100.0,inf
GRAMUSDT,20,2.0,20,50,3,1.3491020290964841,3,100.0,inf
GRAMUSDT,20,2.0,20,50,6,0.6876254245934512,2,100.0,inf
GRAMUSDT,20,2.0,20,120,3,0.5573311289403166,3,100.0,inf
GRAMUSDT,20,2.0,20,120,6,0.5573311289403166,3,100.0,inf
GRAMUSDT,20,2.5,5,50,3,0.0,0,0.0,0.0
GRAMUSDT,20,2.5,5,50,6,0.0,0,0.0,0.0
GRAMUSDT,20,2.5,5,120,3,0.28891409928061806,1,100.0,inf
GRAMUSDT,20,2.5,5,120,6,0.0,0,0.0,0.0
GRAMUSDT,20,2.5,12,50,3,0.28891409928061806,1,100.0,inf
GRAMUSDT,20,2.5,12,50,6,0.28891409928061806,1,100.0,inf
GRAMUSDT,20,2.5,12,120,3,0.28891409928061806,1,100.0,inf
GRAMUSDT,20,2.5,12,120,6,0.28891409928061806,1,100.0,inf
GRAMUSDT,20,2.5,15,50,3,0.28891409928061806,1,100.0,inf
GRAMUSDT,20,2.5,15,50,6,0.28891409928061806,1,100.0,inf
GRAMUSDT,20,2.5,15,120,3,0.28891409928061806,1,100.0,inf
GRAMUSDT,20,2.5,15,120,6,0.28891409928061806,1,100.0,inf
GRAMUSDT,20,2.5,20,50,3,1.3491020290964841,3,100.0,inf
GRAMUSDT,20,2.5,20,50,6,0.6876254245934512,2,100.0,inf
GRAMUSDT,20,2.5,20,120,3,0.28891409928061806,1,100.0,inf
GRAMUSDT,20,2.5,20,120,6,0.28891409928061806,1,100.0,inf
GRAMUSDT,35,2.0,5,50,3,0.11170319340359156,1,100.0,inf
GRAMUSDT,35,2.0,5,50,6,0.11170319340359156,1,100.0,inf
GRAMUSDT,35,2.0,5,120,3,0.11170319340359156,1,100.0,inf
GRAMUSDT,35,2.0,5,120,6,0.11170319340359156,1,100.0,inf
GRAMUSDT,35,2.0,12,50,3,0.11170319340359156,1,100.0,inf
GRAMUSDT,35,2.0,12,50,6,0.11170319340359156,1,100.0,inf
GRAMUSDT,35,2.0,12,120,3,0.5312729527963572,3,100.0,inf
GRAMUSDT,35,2.0,12,120,6,0.5312729527963572,3,100.0,inf
GRAMUSDT,35,2.0,15,50,3,-0.8047172203678221,4,75.0,0.42890715061644213
GRAMUSDT,35,2.0,15,50,6,-0.8047172203678221,4,75.0,0.42890715061644213
GRAMUSDT,35,2.0,15,120,3,0.5312729527963572,3,100.0,inf
GRAMUSDT,35,2.0,15,120,6,0.5312729527963572,3,100.0,inf
GRAMUSDT,35,2.0,20,50,3,-0.8047172203678221,4,75.0,0.42890715061644213
GRAMUSDT,35,2.0,20,50,6,-0.8047172203678221,4,75.0,0.42890715061644213
GRAMUSDT,35,2.0,20,120,3,0.5312729527963572,3,100.0,inf
GRAMUSDT,35,2.0,20,120,6,0.5312729527963572,3,100.0,inf
GRAMUSDT,35,2.5,5,50,3,0.0,0,0.0,0.0
GRAMUSDT,35,2.5,5,50,6,0.0,0,0.0,0.0
GRAMUSDT,35,2.5,5,120,3,0.0,0,0.0,0.0
GRAMUSDT,35,2.5,5,120,6,0.0,0,0.0,0.0
GRAMUSDT,35,2.5,12,50,3,0.0,0,0.0,0.0
GRAMUSDT,35,2.5,12,50,6,0.0,0,0.0,0.0
GRAMUSDT,35,2.5,12,120,3,0.09395125195029377,1,100.0,inf
GRAMUSDT,35,2.5,12,120,6,0.09395125195029377,1,100.0,inf
GRAMUSDT,35,2.5,15,50,3,-0.9164204137714137,3,66.67,0.34963347112821
GRAMUSDT,35,2.5,15,50,6,-0.9164204137714137,3,66.67,0.34963347112821
GRAMUSDT,35,2.5,15,120,3,0.09395125195029377,1,100.0,inf
GRAMUSDT,35,2.5,15,120,6,0.09395125195029377,1,100.0,inf
GRAMUSDT,35,2.5,20,50,3,-0.9164204137714137,3,66.67,0.34963347112821
GRAMUSDT,35,2.5,20,50,6,-0.9164204137714137,3,66.67,0.34963347112821
GRAMUSDT,35,2.5,20,120,3,0.09395125195029377,1,100.0,inf
GRAMUSDT,35,2.5,20,120,6,0.09395125195029377,1,100.0,inf
