symbol,NOVA_EXT_MAX,NOVA_EMA_X,NOVA_EMA_PCT,net,trades,win_pct,pf
XLMUSDT,-0.15,4,0.05,0.0,0,0.0,0.0
XLMUSDT,-0.15,4,0.08,0.0,0,0.0,0.0
XLMUSDT,-0.15,4,0.1,0.0,0,0.0,0.0
XLMUSDT,-0.15,6,0.05,0.0,0,0.0,0.0
XLMUSDT,-0.15,6,0.08,0.0,0,0.0,0.0
XLMUSDT,-0.15,6,0.1,0.0,0,0.0,0.0
XLMUSDT,-0.15,8,0.05,0.0,0,0.0,0.0
XLMUSDT,-0.15,8,0.08,0.0,0,0.0,0.0
XLMUSDT,-0.15,8,0.1,0.0,0,0.0,0.0
XLMUSDT,0.1,4,0.05,1.3790306523239158,32,78.12,1.4841519115272197
XLMUSDT,0.1,4,0.08,1.3790306523239158,32,78.12,1.4841519115272197
XLMUSDT,0.1,4,0.1,1.3790306523239158,32,78.12,1.4841519115272197
XLMUSDT,0.1,6,0.05,1.3790306523239158,32,78.12,1.4841519115272197
XLMUSDT,0.1,6,0.08,1.3790306523239158,32,78.12,1.4841519115272197
XLMUSDT,0.1,6,0.1,1.3790306523239158,32,78.12,1.4841519115272197
XLMUSDT,0.1,8,0.05,1.3790306523239158,32,78.12,1.4841519115272197
XLMUSDT,0.1,8,0.08,1.3790306523239158,32,78.12,1.4841519115272197
XLMUSDT,0.1,8,0.1,1.3790306523239158,32,78.12,1.4841519115272197
XLMUSDT,0.5,4,0.05,8.599129486574617,175,76.57,1.6117594415230738
XLMUSDT,0.5,4,0.08,8.599129486574617,175,76.57,1.6117594415230738
XLMUSDT,0.5,4,0.1,8.599129486574617,175,76.57,1.6117594415230738
XLMUSDT,0.5,6,0.05,8.599129486574617,175,76.57,1.6117594415230738
XLMUSDT,0.5,6,0.08,8.599129486574617,175,76.57,1.6117594415230738
XLMUSDT,0.5,6,0.1,8.599129486574617,175,76.57,1.6117594415230738
XLMUSDT,0.5,8,0.05,8.599129486574617,175,76.57,1.6117594415230738
XLMUSDT,0.5,8,0.08,8.599129486574617,175,76.57,1.6117594415230738
XLMUSDT,0.5,8,0.1,8.599129486574617,175,76.57,1.6117594415230738
XLMUSDT,1.0,4,0.05,12.243274427479077,254,75.59,1.5410843085271737
XLMUSDT,1.0,4,0.08,12.448693502172668,255,75.69,1.5501626836503684
XLMUSDT,1.0,4,0.1,12.512576502172669,256,75.78,1.5529859552421625
XLMUSDT,1.0,6,0.05,12.512576502172669,256,75.78,1.5529859552421625
XLMUSDT,1.0,6,0.08,12.512576502172669,256,75.78,1.5529859552421625
XLMUSDT,1.0,6,0.1,12.512576502172669,256,75.78,1.5529859552421625
XLMUSDT,1.0,8,0.05,12.512576502172669,256,75.78,1.5529859552421625
XLMUSDT,1.0,8,0.08,12.512576502172669,256,75.78,1.5529859552421625
XLMUSDT,1.0,8,0.1,12.512576502172669,256,75.78,1.5529859552421625
