symbol,NOVA_SCORE_TH,NOVA_FLOW_MOM,NOVA_VOL_MOM,net,trades,win_pct,pf
FILUSDT,70,2.5,2.0,16.038627455049472,218,83.03,1.806818492617428
FILUSDT,70,2.5,2.5,16.258757517487243,201,83.58,1.9323102718224423
FILUSDT,70,2.5,3.0,14.892265314722685,183,82.51,1.8854391841708609
FILUSDT,70,3.0,2.0,15.971184277812384,215,82.79,1.8269604275831253
FILUSDT,70,3.0,2.5,16.19131434025015,198,83.33,1.9595719245347305
FILUSDT,70,3.0,3.0,13.983536818253123,179,82.12,1.831409538476101
FILUSDT,70,4.0,2.0,14.050376707238577,178,83.15,1.9471976433068723
FILUSDT,70,4.0,2.5,13.40346380433851,169,83.43,1.9355141202884258
FILUSDT,70,4.0,3.0,11.474532004444088,158,81.65,1.7668615087811714
FILUSDT,72,2.5,2.0,16.038627455049472,218,83.03,1.806818492617428
FILUSDT,72,2.5,2.5,16.258757517487243,201,83.58,1.9323102718224423
FILUSDT,72,2.5,3.0,14.892265314722685,183,82.51,1.8854391841708609
FILUSDT,72,3.0,2.0,15.971184277812384,215,82.79,1.8269604275831253
FILUSDT,72,3.0,2.5,16.19131434025015,198,83.33,1.9595719245347305
FILUSDT,72,3.0,3.0,13.983536818253123,179,82.12,1.831409538476101
FILUSDT,72,4.0,2.0,14.050376707238577,178,83.15,1.9471976433068723
FILUSDT,72,4.0,2.5,13.40346380433851,169,83.43,1.9355141202884258
FILUSDT,72,4.0,3.0,11.474532004444088,158,81.65,1.7668615087811714
FILUSDT,75,2.5,2.0,16.038627455049472,218,83.03,1.806818492617428
FILUSDT,75,2.5,2.5,16.258757517487243,201,83.58,1.9323102718224423
FILUSDT,75,2.5,3.0,14.892265314722685,183,82.51,1.8854391841708609
FILUSDT,75,3.0,2.0,15.971184277812384,215,82.79,1.8269604275831253
FILUSDT,75,3.0,2.5,16.19131434025015,198,83.33,1.9595719245347305
FILUSDT,75,3.0,3.0,13.983536818253123,179,82.12,1.831409538476101
FILUSDT,75,4.0,2.0,14.050376707238577,178,83.15,1.9471976433068723
FILUSDT,75,4.0,2.5,13.40346380433851,169,83.43,1.9355141202884258
FILUSDT,75,4.0,3.0,11.474532004444088,158,81.65,1.7668615087811714
