NOVA_LB,NOVA_WICK,symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held
10,0.5,LINKUSDT,F_008,2026-06-05T15:50:00+00:00,2026-06-05T16:10:00+00:00,7.333521,7.188735,1000.0,-19.7431,,stop,4
10,0.5,LINKUSDT,F_008,2026-06-05T18:40:00+00:00,2026-06-05T18:40:00+00:00,7.348541,7.255239,1000.0,-12.6966,,stop,0
10,0.5,LINKUSDT,F_008,2026-06-05T19:10:00+00:00,2026-06-05T20:30:00+00:00,7.192338,7.416684,1000.0,31.1923,,tp,16
10,0.5,LINKUSDT,F_008,2026-06-06T01:55:00+00:00,2026-06-06T02:00:00+00:00,7.407617,7.341204,1000.0,-8.9655,,stop,1
10,0.5,LINKUSDT,F_008,2026-06-06T02:10:00+00:00,2026-06-06T02:15:00+00:00,7.382585,7.313066,1000.0,-9.4167,,stop,1
10,0.5,LINKUSDT,F_008,2026-06-06T17:45:00+00:00,2026-06-06T17:55:00+00:00,7.356551,7.289776,1000.0,-9.0769,,stop,2
10,0.5,LINKUSDT,F_008,2026-06-07T02:25:00+00:00,2026-06-07T06:25:00+00:00,7.547799,7.66953,1000.0,16.128,,tp,48
10,0.5,LINKUSDT,F_008,2026-06-07T19:30:00+00:00,2026-06-07T22:10:00+00:00,7.605875,7.714119,1000.0,14.2317,,tp,32
10,0.5,LINKUSDT,F_008,2026-06-08T03:50:00+00:00,2026-06-08T04:05:00+00:00,7.862208,7.803336,1000.0,-7.488,,stop,3
10,0.5,LINKUSDT,F_008,2026-06-08T08:55:00+00:00,2026-06-08T11:20:00+00:00,7.880231,7.963579,1000.0,10.5769,,tp,29
10,0.5,LINKUSDT,F_008,2026-06-09T13:30:00+00:00,2026-06-09T14:10:00+00:00,7.904262,7.851471,1000.0,-6.6789,,stop,8
10,0.5,LINKUSDT,F_008,2026-06-09T14:25:00+00:00,2026-06-09T14:30:00+00:00,7.817149,7.733796,1000.0,-10.6628,,stop,1
10,0.5,LINKUSDT,F_008,2026-06-09T21:25:00+00:00,2026-06-09T21:50:00+00:00,7.888241,7.838752,1000.0,-6.2738,,stop,5
10,0.5,LINKUSDT,F_008,2026-06-10T15:00:00+00:00,2026-06-10T15:10:00+00:00,7.785108,7.70465,1000.0,-10.3348,,stop,2
10,0.5,LINKUSDT,F_008,2026-06-10T15:15:00+00:00,2026-06-10T17:30:00+00:00,7.750062,7.666083,1000.0,-10.8359,,stop,27
10,0.5,LINKUSDT,F_008,2026-06-10T18:30:00+00:00,2026-06-10T18:40:00+00:00,7.685979,7.614638,1000.0,-9.2819,,stop,2
10,0.5,LINKUSDT,F_008,2026-06-10T18:55:00+00:00,2026-06-10T20:05:00+00:00,7.650933,7.582634,1000.0,-8.9269,,stop,14
10,0.5,LINKUSDT,F_008,2026-06-10T22:00:00+00:00,2026-06-11T01:00:00+00:00,7.526772,7.63198,1000.0,13.9779,,tp,36
10,0.5,LINKUSDT,F_008,2026-06-11T05:10:00+00:00,2026-06-11T06:00:00+00:00,7.793118,7.749031,1000.0,-5.6572,,stop,10
10,0.5,LINKUSDT,F_008,2026-06-11T16:35:00+00:00,2026-06-11T17:00:00+00:00,7.752065,7.699756,1000.0,-6.7477,,stop,5
10,0.5,LINKUSDT,F_008,2026-06-11T17:25:00+00:00,2026-06-11T17:25:00+00:00,7.71001,7.785305,1000.0,9.7658,,tp,0
10,0.5,LINKUSDT,F_008,2026-06-12T03:30:00+00:00,2026-06-12T05:10:00+00:00,7.899256,7.862307,1000.0,-4.6775,,stop,20
10,0.5,LINKUSDT,F_008,2026-06-12T06:05:00+00:00,2026-06-12T06:15:00+00:00,7.852195,7.81331,1000.0,-4.9521,,stop,2
10,0.5,LINKUSDT,F_008,2026-06-12T06:25:00+00:00,2026-06-12T06:30:00+00:00,7.831167,7.792881,1000.0,-4.889,,stop,1
10,0.5,LINKUSDT,F_008,2026-06-12T13:30:00+00:00,2026-06-12T13:30:00+00:00,7.88724,7.842603,1000.0,-5.6594,,stop,0
10,0.5,LINKUSDT,F_008,2026-06-12T14:00:00+00:00,2026-06-12T14:35:00+00:00,7.822156,7.912998,1000.0,11.6135,,tp,7
10,0.5,LINKUSDT,F_008,2026-06-13T02:55:00+00:00,2026-06-13T03:15:00+00:00,7.917279,7.885729,1000.0,-3.985,,stop,4
10,0.5,LINKUSDT,F_008,2026-06-13T05:35:00+00:00,2026-06-13T05:45:00+00:00,7.88724,7.853018,1000.0,-4.3389,,stop,2
10,0.5,LINKUSDT,F_008,2026-06-13T05:55:00+00:00,2026-06-13T06:50:00+00:00,7.880231,7.923346,1000.0,5.4713,,tp,11
10,0.5,LINKUSDT,F_008,2026-06-13T19:00:00+00:00,2026-06-13T19:20:00+00:00,7.993378,7.956022,1000.0,-4.6734,,stop,4
10,0.5,LINKUSDT,F_008,2026-06-14T02:35:00+00:00,2026-06-14T03:00:00+00:00,7.977357,7.942875,1000.0,-4.3225,,stop,5
10,0.5,LINKUSDT,F_008,2026-06-14T04:15:00+00:00,2026-06-14T04:25:00+00:00,7.96434,7.936581,1000.0,-3.4855,,stop,2
10,0.5,LINKUSDT,F_008,2026-06-14T09:05:00+00:00,2026-06-14T09:15:00+00:00,7.929295,7.898299,1000.0,-3.909,,stop,2
10,0.5,LINKUSDT,F_008,2026-06-14T11:10:00+00:00,2026-06-14T12:30:00+00:00,7.929295,7.900154,1000.0,-3.6751,,stop,16
10,0.5,LINKUSDT,F_008,2026-06-14T13:15:00+00:00,2026-06-14T13:15:00+00:00,7.899256,7.867158,1000.0,-4.0634,,stop,0
10,0.5,LINKUSDT,F_008,2026-06-14T13:35:00+00:00,2026-06-14T13:40:00+00:00,7.886239,7.850734,1000.0,-4.5021,,stop,1
10,0.5,LINKUSDT,F_008,2026-06-14T17:00:00+00:00,2026-06-14T17:35:00+00:00,7.853196,7.821301,1000.0,-4.0614,,stop,7
10,0.5,LINKUSDT,F_008,2026-06-14T18:00:00+00:00,2026-06-14T18:20:00+00:00,7.827162,7.79259,1000.0,-4.4169,,stop,4
10,0.5,LINKUSDT,F_008,2026-06-14T20:10:00+00:00,2026-06-14T20:35:00+00:00,7.826161,7.851655,1000.0,3.2575,,tp,5
10,0.5,LINKUSDT,F_008,2026-06-15T04:10:00+00:00,2026-06-15T04:35:00+00:00,8.201648,8.159313,1000.0,-5.1618,,stop,5
10,0.5,LINKUSDT,F_008,2026-06-15T21:10:00+00:00,2026-06-15T21:30:00+00:00,8.380881,8.338455,1000.0,-5.0622,,stop,4
10,0.5,LINKUSDT,F_008,2026-06-15T21:35:00+00:00,2026-06-15T22:20:00+00:00,8.371869,8.328171,1000.0,-5.2196,,stop,9
10,0.5,LINKUSDT,F_008,2026-06-17T01:25:00+00:00,2026-06-17T02:20:00+00:00,8.285758,8.36173,1000.0,9.1691,,tp,11
10,0.5,LINKUSDT,F_008,2026-06-17T03:30:00+00:00,2026-06-17T07:50:00+00:00,8.340829,8.28319,1000.0,-6.9105,,stop,52
10,0.5,LINKUSDT,F_008,2026-06-17T06:35:00+00:00,2026-06-17T06:40:00+00:00,8.342832,8.298315,1000.0,-5.3359,,stop,1
10,0.5,LINKUSDT,F_008,2026-06-17T08:55:00+00:00,2026-06-17T11:05:00+00:00,8.183625,8.11763,1000.0,-8.0643,,stop,26
10,0.5,LINKUSDT,F_008,2026-06-17T11:10:00+00:00,2026-06-17T12:20:00+00:00,8.160595,8.105045,1000.0,-6.8071,,stop,14
10,0.5,LINKUSDT,F_008,2026-06-17T12:35:00+00:00,2026-06-17T13:45:00+00:00,8.130556,8.209299,1000.0,9.6848,,tp,14
10,0.5,LINKUSDT,F_008,2026-06-17T18:10:00+00:00,2026-06-17T19:20:00+00:00,8.219672,8.125095,1000.0,-11.5061,,stop,14
10,0.5,LINKUSDT,F_008,2026-06-18T04:25:00+00:00,2026-06-18T05:00:00+00:00,7.983365,7.918486,1000.0,-8.1268,,stop,7
10,0.5,LINKUSDT,F_008,2026-06-18T05:10:00+00:00,2026-06-18T07:35:00+00:00,7.924288,8.033831,1000.0,13.8236,,tp,29
10,0.5,LINKUSDT,F_008,2026-06-18T09:05:00+00:00,2026-06-18T10:05:00+00:00,8.044444,7.99946,1000.0,-5.592,,stop,12
10,0.5,LINKUSDT,F_008,2026-06-18T10:35:00+00:00,2026-06-18T11:40:00+00:00,8.0104,7.969169,1000.0,-5.1471,,stop,13
10,0.5,LINKUSDT,F_008,2026-06-18T21:20:00+00:00,2026-06-19T00:40:00+00:00,7.969347,8.023474,1000.0,6.7919,,tp,40
10,0.5,LINKUSDT,F_008,2026-06-19T02:35:00+00:00,2026-06-19T03:10:00+00:00,8.0104,7.966887,1000.0,-5.4321,,stop,7
10,0.5,LINKUSDT,F_008,2026-06-19T05:00:00+00:00,2026-06-19T12:30:00+00:00,7.838176,7.779906,1000.0,-7.4341,,stop,90
10,0.5,LINKUSDT,F_008,2026-06-19T20:25:00+00:00,2026-06-19T23:30:00+00:00,7.877227,7.925767,1000.0,6.1621,,tp,37
10,0.5,LINKUSDT,F_008,2026-06-20T01:00:00+00:00,2026-06-20T05:10:00+00:00,7.896252,7.977582,1000.0,10.2998,,tp,50
10,0.5,LINKUSDT,F_008,2026-06-20T12:55:00+00:00,2026-06-20T13:15:00+00:00,7.935303,7.906867,1000.0,-3.5834,,stop,4
10,0.5,LINKUSDT,F_008,2026-06-20T19:00:00+00:00,2026-06-20T22:10:00+00:00,7.903261,7.935788,1000.0,4.1157,,tp,38
10,0.5,LINKUSDT,F_008,2026-06-21T00:50:00+00:00,2026-06-21T01:15:00+00:00,7.977357,7.946157,1000.0,-3.9111,,stop,5
10,0.5,LINKUSDT,F_008,2026-06-21T07:30:00+00:00,2026-06-21T08:15:00+00:00,7.948319,7.922721,1000.0,-3.2206,,stop,9
10,0.5,LINKUSDT,F_008,2026-06-21T11:10:00+00:00,2026-06-21T11:15:00+00:00,7.980361,7.946303,1000.0,-4.2677,,stop,1
10,0.5,LINKUSDT,F_008,2026-06-21T19:50:00+00:00,2026-06-21T20:10:00+00:00,7.96434,7.935582,1000.0,-3.6109,,stop,4
10,0.5,LINKUSDT,F_008,2026-06-21T20:45:00+00:00,2026-06-21T20:45:00+00:00,7.932299,7.902441,1000.0,-3.7641,,stop,0
10,0.5,LINKUSDT,F_008,2026-06-22T04:05:00+00:00,2026-06-22T07:20:00+00:00,7.885238,7.96059,1000.0,9.5561,,tp,39
10,0.5,LINKUSDT,F_008,2026-06-22T15:00:00+00:00,2026-06-22T15:45:00+00:00,8.030426,7.968197,1000.0,-7.7492,,stop,9
10,0.5,LINKUSDT,F_008,2026-06-23T04:25:00+00:00,2026-06-23T04:35:00+00:00,7.897253,7.859594,1000.0,-4.7687,,stop,2
10,0.5,LINKUSDT,F_008,2026-06-23T05:30:00+00:00,2026-06-23T06:05:00+00:00,7.840179,7.797315,1000.0,-5.4672,,stop,7
10,0.5,LINKUSDT,F_008,2026-06-23T07:50:00+00:00,2026-06-23T07:55:00+00:00,7.702,7.655748,1000.0,-6.0051,,stop,1
10,0.5,LINKUSDT,F_008,2026-06-23T22:40:00+00:00,2026-06-23T23:05:00+00:00,7.620894,7.58445,1000.0,-4.7821,,stop,5
10,0.5,LINKUSDT,F_008,2026-06-24T01:00:00+00:00,2026-06-24T01:00:00+00:00,7.630907,7.590455,1000.0,-5.3011,,stop,0
10,0.5,LINKUSDT,F_008,2026-06-24T07:05:00+00:00,2026-06-24T07:05:00+00:00,7.657942,7.623305,1000.0,-4.5231,,stop,0
10,0.5,LINKUSDT,F_008,2026-06-24T13:50:00+00:00,2026-06-24T15:35:00+00:00,7.504744,7.423652,1000.0,-10.8054,,stop,21
10,0.5,LINKUSDT,F_008,2026-06-24T17:50:00+00:00,2026-06-24T20:05:00+00:00,7.169308,7.351168,1000.0,25.3664,,tp,27
10,0.5,LINKUSDT,F_008,2026-06-24T22:45:00+00:00,2026-06-25T00:55:00+00:00,7.433651,7.385466,1000.0,-6.482,,stop,26
10,0.5,LINKUSDT,F_008,2026-06-25T03:20:00+00:00,2026-06-25T04:10:00+00:00,7.41763,7.382877,1000.0,-4.6852,,stop,10
10,0.5,LINKUSDT,F_008,2026-06-25T08:45:00+00:00,2026-06-25T08:45:00+00:00,7.528775,7.502865,1000.0,-3.4414,,stop,0
10,0.5,LINKUSDT,F_008,2026-06-25T10:50:00+00:00,2026-06-25T10:55:00+00:00,7.471701,7.443155,1000.0,-3.8205,,stop,1
10,0.5,LINKUSDT,F_008,2026-06-25T15:20:00+00:00,2026-06-26T02:10:00+00:00,7.173313,7.049565,1000.0,-17.2511,,stop,130
10,0.5,LINKUSDT,F_008,2026-06-26T03:05:00+00:00,2026-06-26T06:35:00+00:00,7.072182,7.224777,1000.0,21.5769,,tp,42
10,0.5,LINKUSDT,F_008,2026-06-26T19:00:00+00:00,2026-06-26T19:30:00+00:00,7.310491,7.363763,1000.0,7.287,,tp,6
10,0.5,LINKUSDT,F_008,2026-06-27T18:10:00+00:00,2026-06-27T19:25:00+00:00,7.392598,7.344609,1000.0,-6.4915,,stop,15
10,0.5,LINKUSDT,F_008,2026-06-27T23:35:00+00:00,2026-06-28T02:20:00+00:00,7.306486,7.273447,1000.0,-4.5219,,stop,33
10,0.5,LINKUSDT,F_008,2026-06-28T13:10:00+00:00,2026-06-28T15:05:00+00:00,7.260426,7.314619,1000.0,7.4641,,tp,23
10,0.5,LINKUSDT,F_008,2026-06-29T00:35:00+00:00,2026-06-29T02:10:00+00:00,7.23239,7.178902,1000.0,-7.3956,,stop,19
10,0.5,LINKUSDT,F_008,2026-06-29T05:15:00+00:00,2026-06-29T06:00:00+00:00,7.25542,7.315897,1000.0,8.3354,,tp,9
10,0.5,LINKUSDT,F_008,2026-06-29T08:35:00+00:00,2026-06-29T12:00:00+00:00,7.307487,7.267741,1000.0,-5.4391,,stop,41
10,0.5,LINKUSDT,F_008,2026-06-29T12:05:00+00:00,2026-06-29T12:40:00+00:00,7.347539,7.296328,1000.0,-6.9699,,stop,7
10,0.5,LINKUSDT,F_008,2026-06-30T15:10:00+00:00,2026-07-01T01:10:00+00:00,7.176317,7.110775,1000.0,-9.1331,,stop,120
10,0.5,LINKUSDT,F_008,2026-06-30T16:35:00+00:00,2026-06-30T18:15:00+00:00,7.15529,7.221604,1000.0,9.2678,,tp,20
10,0.5,LINKUSDT,F_008,2026-07-01T00:30:00+00:00,2026-07-01T01:05:00+00:00,7.19434,7.163872,1000.0,-4.235,,stop,7
10,0.5,LINKUSDT,F_008,2026-07-01T08:35:00+00:00,2026-07-01T09:05:00+00:00,7.202351,7.250056,1000.0,6.6236,,tp,6
10,0.5,LINKUSDT,F_008,2026-07-01T10:30:00+00:00,2026-07-01T11:00:00+00:00,7.242403,7.208306,1000.0,-4.708,,stop,6
10,0.5,LINKUSDT,F_008,2026-07-01T12:00:00+00:00,2026-07-01T12:00:00+00:00,7.230387,7.19388,1000.0,-5.0491,,stop,0
10,0.5,LINKUSDT,F_008,2026-07-01T12:10:00+00:00,2026-07-01T13:45:00+00:00,7.219373,7.272193,1000.0,7.3164,,tp,19
10,0.5,LINKUSDT,F_008,2026-07-01T17:10:00+00:00,2026-07-01T21:30:00+00:00,7.375576,7.441603,1000.0,8.9522,,tp,52
10,0.5,LINKUSDT,F_008,2026-07-01T23:55:00+00:00,2026-07-02T00:15:00+00:00,7.374575,7.327893,1000.0,-6.3301,,stop,4
10,0.5,LINKUSDT,F_008,2026-07-02T21:55:00+00:00,2026-07-02T22:10:00+00:00,7.742052,7.710444,1000.0,-4.0826,,stop,3
10,0.5,LINKUSDT,F_008,2026-07-03T00:50:00+00:00,2026-07-03T01:30:00+00:00,7.742052,7.789056,1000.0,6.0712,,tp,8
10,0.5,LINKUSDT,F_008,2026-07-03T02:35:00+00:00,2026-07-03T04:10:00+00:00,7.780101,7.7269,1000.0,-6.8381,,stop,19
10,0.5,LINKUSDT,F_008,2026-07-03T21:45:00+00:00,2026-07-03T23:05:00+00:00,7.982364,7.932895,1000.0,-6.1973,,stop,16
10,0.5,LINKUSDT,F_008,2026-07-04T01:15:00+00:00,2026-07-04T06:25:00+00:00,7.924288,7.883883,1000.0,-5.0989,,stop,62
10,0.5,LINKUSDT,F_008,2026-07-04T06:30:00+00:00,2026-07-04T09:35:00+00:00,7.916278,7.880734,1000.0,-4.49,,stop,37
10,0.5,LINKUSDT,F_008,2026-07-04T22:35:00+00:00,2026-07-04T22:45:00+00:00,8.038436,8.008298,1000.0,-3.7493,,stop,2
10,0.5,LINKUSDT,F_008,2026-07-04T23:20:00+00:00,2026-07-05T00:05:00+00:00,8.007396,7.970735,1000.0,-4.5784,,stop,9
10,0.5,LINKUSDT,F_008,2026-07-05T00:30:00+00:00,2026-07-05T00:30:00+00:00,7.985368,7.952872,1000.0,-4.0693,,stop,0
10,0.5,LINKUSDT,F_008,2026-07-06T00:05:00+00:00,2026-07-06T00:10:00+00:00,8.080491,8.032178,1000.0,-5.9789,,stop,1
10,0.5,LINKUSDT,F_008,2026-07-06T00:15:00+00:00,2026-07-06T00:20:00+00:00,8.066473,8.01718,1000.0,-6.1109,,stop,1
10,0.5,LINKUSDT,F_008,2026-07-06T04:35:00+00:00,2026-07-06T05:05:00+00:00,7.991375,7.948743,1000.0,-5.3348,,stop,6
10,0.5,LINKUSDT,F_008,2026-07-06T05:35:00+00:00,2026-07-06T09:30:00+00:00,7.930296,7.887886,1000.0,-5.3479,,stop,47
10,0.5,LINKUSDT,F_008,2026-07-06T23:50:00+00:00,2026-07-07T01:00:00+00:00,8.040439,8.003735,1000.0,-4.5649,,stop,14
10,0.5,LINKUSDT,F_008,2026-07-07T01:10:00+00:00,2026-07-07T01:25:00+00:00,8.015407,7.968177,1000.0,-5.8923,,stop,3
10,0.5,LINKUSDT,F_008,2026-07-07T13:10:00+00:00,2026-07-07T13:25:00+00:00,7.922286,7.8796,1000.0,-5.388,,stop,3
10,0.5,LINKUSDT,F_008,2026-07-07T14:05:00+00:00,2026-07-07T14:15:00+00:00,7.884236,7.828475,1000.0,-7.0726,,stop,2
10,0.5,LINKUSDT,F_008,2026-07-07T18:35:00+00:00,2026-07-07T18:45:00+00:00,7.995381,7.956452,1000.0,-4.8688,,stop,2
10,0.5,LINKUSDT,F_008,2026-07-08T02:40:00+00:00,2026-07-08T08:15:00+00:00,7.704002,7.632924,1000.0,-9.2262,,stop,67
10,0.5,LINKUSDT,F_008,2026-07-08T08:45:00+00:00,2026-07-08T15:10:00+00:00,7.589854,7.526913,1000.0,-8.2927,,stop,77
10,0.5,LINKUSDT,F_008,2026-07-08T18:45:00+00:00,2026-07-09T01:05:00+00:00,7.615888,7.657064,1000.0,5.4066,,tp,76
10,0.5,LINKUSDT,F_008,2026-07-09T02:05:00+00:00,2026-07-09T05:10:00+00:00,7.60988,7.699572,1000.0,11.7862,,tp,37
10,0.5,LINKUSDT,F_008,2026-07-09T07:20:00+00:00,2026-07-09T07:25:00+00:00,7.750062,7.709598,1000.0,-5.2211,,stop,1
10,0.5,LINKUSDT,F_008,2026-07-09T07:30:00+00:00,2026-07-09T12:45:00+00:00,7.737045,7.694886,1000.0,-5.449,,stop,63
10,0.5,LINKUSDT,F_008,2026-07-09T16:00:00+00:00,2026-07-09T16:25:00+00:00,7.713014,7.670315,1000.0,-5.5359,,stop,5
10,0.5,LINKUSDT,F_008,2026-07-09T16:30:00+00:00,2026-07-09T18:05:00+00:00,7.705004,7.75976,1000.0,7.1066,,tp,19
10,0.5,LINKUSDT,F_008,2026-07-10T00:15:00+00:00,2026-07-10T00:20:00+00:00,7.751063,7.717161,1000.0,-4.3739,,stop,1
10,0.5,LINKUSDT,F_008,2026-07-10T03:35:00+00:00,2026-07-10T08:15:00+00:00,7.898254,7.939634,1000.0,5.239,,tp,56
10,0.5,LINKUSDT,F_008,2026-07-10T14:25:00+00:00,2026-07-10T14:30:00+00:00,7.92529,7.873612,1000.0,-6.5206,,stop,1
10,0.5,LINKUSDT,F_008,2026-07-11T19:35:00+00:00,2026-07-11T20:00:00+00:00,8.085498,8.060006,1000.0,-3.1528,,stop,5
10,0.5,LINKUSDT,F_008,2026-07-13T05:05:00+00:00,2026-07-13T05:30:00+00:00,7.945316,7.900032,1000.0,-5.6994,,stop,5
10,0.5,LINKUSDT,F_008,2026-07-13T13:25:00+00:00,2026-07-13T14:15:00+00:00,7.905264,7.870019,1000.0,-4.4583,,stop,10
10,0.5,LINKUSDT,F_008,2026-07-13T20:55:00+00:00,2026-07-13T21:10:00+00:00,7.877227,7.841306,1000.0,-4.5601,,stop,3
10,0.5,LINKUSDT,F_008,2026-07-14T09:40:00+00:00,2026-07-14T09:50:00+00:00,7.940309,7.909157,1000.0,-3.9233,,stop,2
10,0.5,LINKUSDT,F_008,2026-07-14T17:15:00+00:00,2026-07-14T23:45:00+00:00,8.254717,8.328733,1000.0,8.9665,,tp,78
10,0.5,LINKUSDT,F_008,2026-07-15T13:55:00+00:00,2026-07-15T16:35:00+00:00,8.518059,8.426519,1000.0,-10.7466,,stop,32
10,0.5,LINKUSDT,F_008,2026-07-15T19:00:00+00:00,2026-07-16T01:10:00+00:00,8.516057,8.470887,1000.0,-5.304,,stop,74
10,0.5,LINKUSDT,F_008,2026-07-16T00:50:00+00:00,2026-07-16T01:10:00+00:00,8.510049,8.465458,1000.0,-5.2398,,stop,4
10,0.5,LINKUSDT,F_008,2026-07-16T03:55:00+00:00,2026-07-16T06:20:00+00:00,8.541089,8.503021,1000.0,-4.4571,,stop,29
10,0.5,LINKUSDT,F_008,2026-07-16T15:00:00+00:00,2026-07-16T15:05:00+00:00,8.45698,8.398761,1000.0,-6.8841,,stop,1
10,0.5,LINKUSDT,F_008,2026-07-16T23:00:00+00:00,2026-07-16T23:05:00+00:00,8.388891,8.348738,1000.0,-4.7865,,stop,1
10,0.5,LINKUSDT,F_008,2026-07-17T06:05:00+00:00,2026-07-17T08:15:00+00:00,8.195641,8.144753,1000.0,-6.2091,,stop,26
10,0.5,LINKUSDT,F_008,2026-07-17T07:40:00+00:00,2026-07-17T08:15:00+00:00,8.18763,8.151591,1000.0,-4.4017,,stop,7
10,0.5,LINKUSDT,F_008,2026-07-17T12:45:00+00:00,2026-07-17T12:55:00+00:00,8.17962,8.144732,1000.0,-4.2652,,stop,2
10,0.5,LINKUSDT,F_008,2026-07-17T18:00:00+00:00,2026-07-17T19:20:00+00:00,8.244704,8.19575,1000.0,-5.9376,,stop,16
10,0.5,LINKUSDT,F_008,2026-07-19T05:40:00+00:00,2026-07-19T06:00:00+00:00,8.35685,8.331576,1000.0,-3.0243,,stop,4
10,0.5,LINKUSDT,F_008,2026-07-19T14:30:00+00:00,2026-07-19T17:00:00+00:00,8.35685,8.32273,1000.0,-4.0828,,stop,30
10,0.5,LINKUSDT,F_008,2026-07-19T17:05:00+00:00,2026-07-19T17:50:00+00:00,8.35685,8.321161,1000.0,-4.2706,,stop,9
10,0.5,LINKUSDT,F_008,2026-07-19T22:10:00+00:00,2026-07-20T00:05:00+00:00,8.35685,8.407905,1000.0,6.1094,,tp,23
10,0.5,LINKUSDT,F_008,2026-07-20T14:25:00+00:00,2026-07-20T15:10:00+00:00,8.361856,8.47083,1000.0,13.0322,,tp,9
10,0.5,LINKUSDT,F_008,2026-07-20T19:40:00+00:00,2026-07-21T00:25:00+00:00,8.540088,8.605457,1000.0,7.6545,,tp,57
10,0.5,LINKUSDT,F_008,2026-07-21T01:35:00+00:00,2026-07-21T01:55:00+00:00,8.633209,8.589884,1000.0,-5.0183,,stop,4
10,0.5,LINKUSDT,F_008,2026-07-21T14:45:00+00:00,2026-07-21T15:00:00+00:00,8.713313,8.660611,1000.0,-6.0484,,stop,3
10,0.5,LINKUSDT,F_008,2026-07-22T05:45:00+00:00,2026-07-22T06:20:00+00:00,8.656238,8.610602,1000.0,-5.2721,,stop,7
10,0.5,LINKUSDT,F_008,2026-07-22T18:05:00+00:00,2026-07-22T18:20:00+00:00,8.656238,8.61531,1000.0,-4.7282,,stop,3
10,0.5,LINKUSDT,F_008,2026-07-22T18:30:00+00:00,2026-07-22T18:30:00+00:00,8.636213,8.59374,1000.0,-4.9179,,stop,0
10,0.5,LINKUSDT,F_008,2026-07-23T02:05:00+00:00,2026-07-23T02:20:00+00:00,8.627201,8.589021,1000.0,-4.4256,,stop,3
10,0.5,LINKUSDT,F_008,2026-07-23T05:20:00+00:00,2026-07-23T07:10:00+00:00,8.577136,8.543586,1000.0,-3.9115,,stop,22
10,0.5,LINKUSDT,F_008,2026-07-24T02:40:00+00:00,2026-07-24T06:15:00+00:00,8.420933,8.466769,1000.0,5.4431,,tp,43
