symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held,driver
ETHUSDT,F_213_breakers,2026-01-23T16:00:00+00:00,2026-01-23T20:00:00+00:00,2956.498458,3012.922694,20.0,0.3817,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-01-29T20:00:00+00:00,2026-01-30T00:00:00+00:00,2801.166789,2818.266305,20.0,0.1221,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-01-30T04:00:00+00:00,2026-01-30T08:00:00+00:00,2744.683456,2769.005743,20.0,0.1772,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-03-13T04:00:00+00:00,2026-03-13T12:00:00+00:00,2121.614518,2128.391273,20.0,0.0639,,stop,2,F_213_breakers
ETHUSDT,F_213_breakers,2026-03-13T16:00:00+00:00,2026-03-13T20:00:00+00:00,2130.776413,2137.582432,20.0,0.0639,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-03-15T04:00:00+00:00,2026-03-15T08:00:00+00:00,2098.874995,2108.972866,20.0,0.0962,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-03-16T00:00:00+00:00,2026-03-16T04:00:00+00:00,2181.121777,2248.750036,20.0,0.6201,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-03-16T16:00:00+00:00,2026-03-16T20:00:00+00:00,2276.836044,2343.131516,20.0,0.5823,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-03-17T00:00:00+00:00,2026-03-17T04:00:00+00:00,2356.028861,2368.823201,20.0,0.1086,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-03-19T04:00:00+00:00,2026-03-19T12:00:00+00:00,2215.165977,2110.114971,20.0,-0.9485,,stop,2,F_213_breakers
ETHUSDT,F_213_breakers,2026-03-19T20:00:00+00:00,2026-03-20T00:00:00+00:00,2143.963534,2150.811675,20.0,0.0639,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-03-21T00:00:00+00:00,2026-03-21T04:00:00+00:00,2149.000073,2155.864302,20.0,0.0639,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-03-22T04:00:00+00:00,2026-03-22T08:00:00+00:00,2116.577979,2123.338647,20.0,0.0639,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-03-22T16:00:00+00:00,2026-03-23T12:00:00+00:00,2085.80803,2193.95529,20.0,1.037,,stop,5,F_213_breakers
ETHUSDT,F_213_breakers,2026-03-23T12:00:00+00:00,2026-03-23T16:00:00+00:00,2137.555214,2187.838156,20.0,0.4705,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-03-23T20:00:00+00:00,2026-03-24T00:00:00+00:00,2157.250785,2164.141368,20.0,0.0639,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-03-25T00:00:00+00:00,2026-03-25T04:00:00+00:00,2159.023086,2165.91933,20.0,0.0639,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-03-25T12:00:00+00:00,2026-03-25T16:00:00+00:00,2189.252333,2196.245133,20.0,0.0639,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-03-25T20:00:00+00:00,2026-03-26T00:00:00+00:00,2175.504484,2182.453372,20.0,0.0639,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-03-26T16:00:00+00:00,2026-03-27T00:00:00+00:00,2073.09152,2079.713285,20.0,0.0639,,stop,2,F_213_breakers
ETHUSDT,F_213_breakers,2026-03-27T08:00:00+00:00,2026-03-27T08:00:00+00:00,2068.926112,1997.618684,20.0,-0.6893,,stop,0,F_213_breakers
ETHUSDT,F_213_breakers,2026-03-27T20:00:00+00:00,2026-03-28T08:00:00+00:00,1994.28921,2001.727667,20.0,0.0746,,stop,3,F_213_breakers
ETHUSDT,F_213_breakers,2026-03-28T08:00:00+00:00,2026-03-28T16:00:00+00:00,2009.679191,2043.152484,20.0,0.3331,,stop,2,F_213_breakers
ETHUSDT,F_213_breakers,2026-03-28T20:00:00+00:00,2026-03-29T20:00:00+00:00,2023.196741,1957.144855,20.0,-0.6529,,stop,6,F_213_breakers
ETHUSDT,F_213_breakers,2026-03-30T04:00:00+00:00,2026-03-30T08:00:00+00:00,2038.526644,2063.938763,20.0,0.2493,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-03-30T16:00:00+00:00,2026-03-31T04:00:00+00:00,2077.226889,2085.440718,20.0,0.0791,,stop,3,F_213_breakers
ETHUSDT,F_213_breakers,2026-03-31T20:00:00+00:00,2026-04-01T00:00:00+00:00,2099.265502,2105.970871,20.0,0.0639,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-01T12:00:00+00:00,2026-04-01T16:00:00+00:00,2138.095916,2144.925315,20.0,0.0639,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-02T00:00:00+00:00,2026-04-02T00:00:00+00:00,2143.132455,2050.132385,20.0,-0.8679,,stop,0,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-02T16:00:00+00:00,2026-04-02T20:00:00+00:00,2062.267467,2070.78919,20.0,0.0826,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-04T08:00:00+00:00,2026-04-04T16:00:00+00:00,2056.489966,2063.058703,20.0,0.0639,,stop,2,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-04T20:00:00+00:00,2026-04-05T12:00:00+00:00,2067.394123,2019.916242,20.0,-0.4593,,stop,4,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-05T16:00:00+00:00,2026-04-05T20:00:00+00:00,2056.520005,2063.124547,20.0,0.0642,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-06T00:00:00+00:00,2026-04-06T04:00:00+00:00,2112.913221,2142.733029,20.0,0.2823,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-08T00:00:00+00:00,2026-04-08T04:00:00+00:00,2242.922013,2250.086242,20.0,0.0639,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-08T08:00:00+00:00,2026-04-08T12:00:00+00:00,2256.689888,2263.898094,20.0,0.0639,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-10T16:00:00+00:00,2026-04-10T20:00:00+00:00,2227.171564,2251.264746,20.0,0.2164,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-11T16:00:00+00:00,2026-04-11T20:00:00+00:00,2252.464402,2325.03957,20.0,0.6444,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-12T00:00:00+00:00,2026-04-12T00:00:00+00:00,2287.9705,2213.387922,20.0,-0.652,,stop,0,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-12T08:00:00+00:00,2026-04-13T16:00:00+00:00,2220.903426,2229.055596,20.0,0.0734,,stop,8,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-13T16:00:00+00:00,2026-04-13T20:00:00+00:00,2212.152064,2264.117712,20.0,0.4698,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-14T00:00:00+00:00,2026-04-14T08:00:00+00:00,2372.540298,2382.109247,20.0,0.0807,,stop,2,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-15T04:00:00+00:00,2026-04-15T08:00:00+00:00,2331.847466,2339.295737,20.0,0.0639,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-15T12:00:00+00:00,2026-04-15T16:00:00+00:00,2340.458646,2347.934422,20.0,0.0639,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-15T20:00:00+00:00,2026-04-17T16:00:00+00:00,2378.137565,2451.773002,20.0,0.6193,,stop,11,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-17T08:00:00+00:00,2026-04-17T12:00:00+00:00,2337.184395,2372.010772,20.0,0.298,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-17T16:00:00+00:00,2026-04-17T20:00:00+00:00,2445.134548,2456.782206,20.0,0.0953,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-20T04:00:00+00:00,2026-04-20T08:00:00+00:00,2289.522515,2327.983378,20.0,0.336,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-20T16:00:00+00:00,2026-04-20T20:00:00+00:00,2316.928096,2339.269639,20.0,0.1929,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-21T08:00:00+00:00,2026-04-21T12:00:00+00:00,2321.494024,2331.038206,20.0,0.0822,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-22T00:00:00+00:00,2026-04-22T04:00:00+00:00,2330.175295,2374.665189,20.0,0.3819,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-22T08:00:00+00:00,2026-04-22T12:00:00+00:00,2393.086974,2400.730853,20.0,0.0639,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-22T16:00:00+00:00,2026-04-22T20:00:00+00:00,2406.964992,2414.653199,20.0,0.0639,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-23T16:00:00+00:00,2026-04-26T16:00:00+00:00,2336.293238,2344.683064,20.0,0.0718,,stop,18,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-24T12:00:00+00:00,2026-04-26T12:00:00+00:00,2331.12653,2338.572498,20.0,0.0639,,stop,12,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-26T08:00:00+00:00,2026-04-26T16:00:00+00:00,2334.280625,2344.683064,20.0,0.0891,,stop,2,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-26T16:00:00+00:00,2026-04-26T20:00:00+00:00,2351.112478,2371.362136,20.0,0.1723,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-27T00:00:00+00:00,2026-04-27T04:00:00+00:00,2372.530285,2399.323324,20.0,0.2259,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-27T20:00:00+00:00,2026-04-28T00:00:00+00:00,2292.125895,2300.997589,20.0,0.0774,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-28T16:00:00+00:00,2026-04-28T20:00:00+00:00,2282.723688,2297.947679,20.0,0.1334,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-29T08:00:00+00:00,2026-04-29T12:00:00+00:00,2326.760862,2339.211167,20.0,0.107,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-30T00:00:00+00:00,2026-04-30T04:00:00+00:00,2255.82877,2274.21647,20.0,0.163,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-04-30T08:00:00+00:00,2026-04-30T12:00:00+00:00,2263.248403,2270.477558,20.0,0.0639,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-05-01T04:00:00+00:00,2026-05-01T12:00:00+00:00,2285.837731,2293.13904,20.0,0.0639,,stop,2,F_213_breakers
ETHUSDT,F_213_breakers,2026-05-01T16:00:00+00:00,2026-05-03T00:00:00+00:00,2310.639932,2338.680877,20.0,0.2427,,stop,8,F_213_breakers
ETHUSDT,F_213_breakers,2026-05-02T04:00:00+00:00,2026-05-02T20:00:00+00:00,2307.425759,2314.796023,20.0,0.0639,,stop,4,F_213_breakers
ETHUSDT,F_213_breakers,2026-05-03T00:00:00+00:00,2026-05-03T12:00:00+00:00,2319.982061,2327.392432,20.0,0.0639,,stop,3,F_213_breakers
ETHUSDT,F_213_breakers,2026-05-03T16:00:00+00:00,2026-05-03T20:00:00+00:00,2331.476985,2338.924072,20.0,0.0639,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-05-04T04:00:00+00:00,2026-05-04T08:00:00+00:00,2388.210643,2395.838946,20.0,0.0639,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-05-04T16:00:00+00:00,2026-05-04T20:00:00+00:00,2353.165143,2374.525483,20.0,0.1815,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-05-05T08:00:00+00:00,2026-05-05T16:00:00+00:00,2383.684767,2391.587889,20.0,0.0663,,stop,2,F_213_breakers
ETHUSDT,F_213_breakers,2026-05-06T12:00:00+00:00,2026-05-06T16:00:00+00:00,2413.603611,2339.075997,20.0,-0.6176,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-05-07T08:00:00+00:00,2026-05-07T16:00:00+00:00,2347.637967,2278.700372,20.0,-0.5873,,stop,2,F_213_breakers
ETHUSDT,F_213_breakers,2026-05-07T20:00:00+00:00,2026-05-08T20:00:00+00:00,2298.964774,2313.566009,20.0,0.127,,stop,6,F_213_breakers
ETHUSDT,F_213_breakers,2026-05-08T12:00:00+00:00,2026-05-08T20:00:00+00:00,2298.363994,2313.566009,20.0,0.1323,,stop,2,F_213_breakers
ETHUSDT,F_213_breakers,2026-05-09T00:00:00+00:00,2026-05-09T04:00:00+00:00,2310.069191,2317.447899,20.0,0.0639,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-05-09T12:00:00+00:00,2026-05-09T20:00:00+00:00,2317.568928,2330.659459,20.0,0.113,,stop,2,F_213_breakers
ETHUSDT,F_213_breakers,2026-05-10T00:00:00+00:00,2026-05-10T16:00:00+00:00,2329.454359,2343.905636,20.0,0.1241,,stop,4,F_213_breakers
ETHUSDT,F_213_breakers,2026-05-10T16:00:00+00:00,2026-05-10T20:00:00+00:00,2350.611828,2360.191757,20.0,0.0815,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-05-12T20:00:00+00:00,2026-05-13T04:00:00+00:00,2288.07063,2296.173549,20.0,0.0708,,stop,2,F_213_breakers
ETHUSDT,F_213_breakers,2026-05-13T04:00:00+00:00,2026-05-13T12:00:00+00:00,2304.752288,2315.698953,20.0,0.095,,stop,2,F_213_breakers
ETHUSDT,F_213_breakers,2026-05-13T20:00:00+00:00,2026-05-14T04:00:00+00:00,2259.463489,2266.680554,20.0,0.0639,,stop,2,F_213_breakers
ETHUSDT,F_213_breakers,2026-05-14T08:00:00+00:00,2026-05-14T16:00:00+00:00,2268.435137,2294.873022,20.0,0.2331,,stop,2,F_213_breakers
ETHUSDT,F_213_breakers,2026-05-14T20:00:00+00:00,2026-05-15T04:00:00+00:00,2301.327842,2235.871711,20.0,-0.5689,,stop,2,F_213_breakers
ETHUSDT,F_213_breakers,2026-05-15T20:00:00+00:00,2026-05-17T20:00:00+00:00,2226.240355,2156.865637,20.0,-0.6232,,stop,12,F_213_breakers
ETHUSDT,F_213_breakers,2026-05-16T16:00:00+00:00,2026-05-17T08:00:00+00:00,2182.834,2189.806299,20.0,0.0639,,stop,4,F_213_breakers
ETHUSDT,F_213_breakers,2026-07-09T08:00:00+00:00,2026-07-10T04:00:00+00:00,1755.57929,1775.944523,20.0,0.232,,stop,5,F_213_breakers
ETHUSDT,F_213_breakers,2026-07-10T08:00:00+00:00,2026-07-10T12:00:00+00:00,1775.50516,1799.205596,20.0,0.267,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-07-11T00:00:00+00:00,2026-07-11T16:00:00+00:00,1799.185905,1824.163101,20.0,0.2776,,stop,4,F_213_breakers
ETHUSDT,F_213_breakers,2026-07-11T08:00:00+00:00,2026-07-11T16:00:00+00:00,1802.329987,1824.163101,20.0,0.2423,,stop,2,F_213_breakers
ETHUSDT,F_213_breakers,2026-07-11T20:00:00+00:00,2026-07-12T00:00:00+00:00,1826.751694,1784.089359,20.0,-0.4671,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-07-12T20:00:00+00:00,2026-07-13T00:00:00+00:00,1823.76782,1780.28187,20.0,-0.4769,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-07-13T08:00:00+00:00,2026-07-14T04:00:00+00:00,1789.903854,1795.621075,20.0,0.0639,,stop,5,F_213_breakers
ETHUSDT,F_213_breakers,2026-07-14T00:00:00+00:00,2026-07-14T04:00:00+00:00,1779.019723,1788.552915,20.0,0.1072,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-07-14T08:00:00+00:00,2026-07-14T12:00:00+00:00,1783.525573,1801.211377,20.0,0.1983,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-07-14T16:00:00+00:00,2026-07-15T00:00:00+00:00,1877.657786,1889.887668,20.0,0.1303,,stop,2,F_213_breakers
ETHUSDT,F_213_breakers,2026-07-15T16:00:00+00:00,2026-07-16T12:00:00+00:00,1934.471548,1869.620734,20.0,-0.6705,,stop,5,F_213_breakers
ETHUSDT,F_213_breakers,2026-07-17T16:00:00+00:00,2026-07-17T20:00:00+00:00,1833.270157,1852.273973,20.0,0.2073,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-07-19T00:00:00+00:00,2026-07-19T04:00:00+00:00,1865.031393,1871.139692,20.0,0.0655,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-07-19T08:00:00+00:00,2026-07-19T12:00:00+00:00,1872.691338,1878.672995,20.0,0.0639,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-07-20T12:00:00+00:00,2026-07-20T12:00:00+00:00,1895.671173,1854.361651,20.0,-0.4358,,stop,0,F_213_breakers
ETHUSDT,F_213_breakers,2026-07-21T08:00:00+00:00,2026-07-21T12:00:00+00:00,1936.584291,1946.560178,20.0,0.103,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-07-21T16:00:00+00:00,2026-07-22T04:00:00+00:00,1934.321353,1940.499866,20.0,0.0639,,stop,3,F_213_breakers
ETHUSDT,F_213_breakers,2026-07-23T12:00:00+00:00,2026-07-23T16:00:00+00:00,1928.533839,1880.186415,20.0,-0.5014,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-07-24T00:00:00+00:00,2026-07-24T08:00:00+00:00,1880.821894,1905.791406,20.0,0.2655,,stop,2,F_213_breakers
ETHUSDT,F_213_breakers,2026-07-24T20:00:00+00:00,2026-07-25T16:00:00+00:00,1866.262992,1872.224116,20.0,0.0639,,stop,5,F_213_breakers
ETHUSDT,F_213_breakers,2026-07-25T20:00:00+00:00,2026-07-26T04:00:00+00:00,1877.207201,1883.203282,20.0,0.0639,,stop,2,F_213_breakers
ETHUSDT,F_213_breakers,2026-07-26T08:00:00+00:00,2026-07-26T16:00:00+00:00,1884.016041,1913.794573,20.0,0.3161,,stop,2,F_213_breakers
ETHUSDT,F_213_breakers,2026-07-26T20:00:00+00:00,2026-07-27T00:00:00+00:00,1916.698473,1963.23059,20.0,0.4855,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-07-27T04:00:00+00:00,2026-07-27T08:00:00+00:00,1952.184545,1977.081456,20.0,0.2551,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-07-27T12:00:00+00:00,2026-07-27T12:00:00+00:00,1962.217571,1922.185477,20.0,-0.408,,stop,0,F_213_breakers
ETHUSDT,F_213_breakers,2026-07-27T20:00:00+00:00,2026-07-27T20:00:00+00:00,1950.852816,1900.215035,20.0,-0.5191,,stop,0,F_213_breakers
ETHUSDT,F_213_breakers,2026-07-28T16:00:00+00:00,2026-07-28T20:00:00+00:00,1922.516026,1928.656831,20.0,0.0639,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-07-29T08:00:00+00:00,2026-07-29T20:00:00+00:00,1927.212123,1933.367928,20.0,0.0639,,stop,3,F_213_breakers
ETHUSDT,F_213_breakers,2026-07-30T00:00:00+00:00,2026-07-30T04:00:00+00:00,1913.203936,1919.314996,20.0,0.0639,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-07-30T16:00:00+00:00,2026-07-30T20:00:00+00:00,1921.39457,1927.531792,20.0,0.0639,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2026-07-31T20:00:00+00:00,2026-08-01T16:00:00+00:00,1870.618647,1876.593684,20.0,0.0639,,stop,5,F_213_breakers
ETHUSDT,F_213_breakers,2026-08-02T00:00:00+00:00,2026-08-02T04:00:00+00:00,1847.348435,1880.734111,20.0,0.3614,,stop,1,F_213_breakers
