symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held,driver
ATOMUSDT,F_213_breakers,2026-05-02T04:00:00+00:00,2026-05-03T00:00:00+00:00,1.900467,1.853626,20.0,-0.4929,,stop,5,F_213_breakers
ATOMUSDT,F_213_breakers,2026-05-03T08:00:00+00:00,2026-05-03T16:00:00+00:00,1.887451,1.893479,20.0,0.0639,,stop,2,F_213_breakers
ATOMUSDT,F_213_breakers,2026-05-04T04:00:00+00:00,2026-05-04T08:00:00+00:00,1.921495,1.877765,20.0,-0.4552,,stop,1,F_213_breakers
ATOMUSDT,F_213_breakers,2026-05-16T04:00:00+00:00,2026-05-16T08:00:00+00:00,1.941521,1.947722,20.0,0.0639,,stop,1,F_213_breakers
ATOMUSDT,F_213_breakers,2026-05-16T12:00:00+00:00,2026-05-16T16:00:00+00:00,1.976566,2.008775,20.0,0.3259,,stop,1,F_213_breakers
BTCUSDT,F_165_score_entry,2025-04-23T00:00:00+00:00,2025-04-23T04:00:00+00:00,93564.465887,93863.324826,20.0,0.0639,,stop,1,F_165_score_entry
BTCUSDT,F_165_score_entry,2025-06-09T12:00:00+00:00,2025-06-09T20:00:00+00:00,107899.296973,108408.590903,20.0,0.0944,,stop,2,F_165_score_entry
BTCUSDT,F_165_score_entry,2025-06-16T08:00:00+00:00,2025-06-16T16:00:00+00:00,107200.98034,107543.396351,20.0,0.0639,,stop,2,F_165_score_entry
BTCUSDT,F_165_score_entry,2025-07-11T04:00:00+00:00,2025-07-11T08:00:00+00:00,117033.636197,118155.694278,20.0,0.1917,,stop,1,F_165_score_entry
BTCUSDT,F_165_score_entry,2025-07-14T04:00:00+00:00,2025-07-14T08:00:00+00:00,120907.225325,122959.370347,20.0,0.3395,,stop,1,F_165_score_entry
BTCUSDT,F_165_score_entry,2025-08-10T04:00:00+00:00,2025-08-10T16:00:00+00:00,118654.05,119033.048834,20.0,0.0639,,stop,3,F_165_score_entry
BTCUSDT,F_165_score_entry,2025-08-11T00:00:00+00:00,2025-08-11T04:00:00+00:00,119449.352551,121907.652504,20.0,0.4116,,stop,1,F_165_score_entry
BTCUSDT,F_165_score_entry,2025-08-13T20:00:00+00:00,2025-08-14T00:00:00+00:00,122903.787486,123296.360619,20.0,0.0639,,stop,1,F_165_score_entry
BTCUSDT,F_165_score_entry,2025-10-01T12:00:00+00:00,2025-10-01T16:00:00+00:00,116941.396441,117314.924802,20.0,0.0639,,stop,1,F_165_score_entry
BTCUSDT,F_165_score_entry,2025-10-02T16:00:00+00:00,2025-10-02T20:00:00+00:00,120066.664014,120623.011826,20.0,0.0927,,stop,1,F_165_score_entry
BTCUSDT,F_165_score_entry,2025-10-03T16:00:00+00:00,2025-10-03T20:00:00+00:00,122416.975452,123634.939372,20.0,0.199,,stop,1,F_165_score_entry
BTCUSDT,F_165_score_entry,2026-01-05T04:00:00+00:00,2026-01-05T16:00:00+00:00,92998.961686,93802.69776,20.0,0.1728,,stop,3,F_165_score_entry
BTCUSDT,F_165_score_entry,2026-03-17T00:00:00+00:00,2026-03-17T04:00:00+00:00,74982.020071,75840.47904,20.0,0.229,,stop,1,F_165_score_entry
BTCUSDT,F_165_score_entry,2026-04-14T00:00:00+00:00,2026-04-14T08:00:00+00:00,74514.7434,74752.754668,20.0,0.0639,,stop,2,F_165_score_entry
BTCUSDT,F_165_score_entry,2026-05-04T04:00:00+00:00,2026-05-04T08:00:00+00:00,80420.71119,80677.587005,20.0,0.0639,,stop,1,F_165_score_entry
BTCUSDT,F_165_score_entry,2026-08-21T04:00:00+00:00,2026-08-21T08:00:00+00:00,74607.634001,76755.504399,20.0,0.5758,,stop,1,F_165_score_entry
BTCUSDT,F_165_score_entry,2026-08-25T04:00:00+00:00,2026-08-25T08:00:00+00:00,80592.644413,80850.069408,20.0,0.0639,,stop,1,F_165_score_entry
DOGEUSDT,F_213_breakers,2025-01-25T20:00:00+00:00,2025-01-26T00:00:00+00:00,0.356863,0.358753,20.0,0.1059,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-04-27T16:00:00+00:00,2025-04-27T20:00:00+00:00,0.180344,0.181907,20.0,0.1734,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-04-28T08:00:00+00:00,2025-04-28T12:00:00+00:00,0.181526,0.182157,20.0,0.0696,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-05-09T04:00:00+00:00,2025-05-09T08:00:00+00:00,0.193792,0.208412,20.0,1.5088,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-05-10T08:00:00+00:00,2025-05-10T12:00:00+00:00,0.224491,0.230415,20.0,0.5278,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-05-11T00:00:00+00:00,2025-05-11T04:00:00+00:00,0.250946,0.259155,20.0,0.6543,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-05-11T20:00:00+00:00,2025-05-12T00:00:00+00:00,0.23134,0.234128,20.0,0.241,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-05-13T12:00:00+00:00,2025-05-13T16:00:00+00:00,0.228447,0.23308,20.0,0.4056,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-05-13T20:00:00+00:00,2025-05-14T00:00:00+00:00,0.239271,0.240763,20.0,0.1248,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-05-14T20:00:00+00:00,2025-05-15T04:00:00+00:00,0.234615,0.235979,20.0,0.1163,,stop,2,F_213_breakers
DOGEUSDT,F_213_breakers,2025-05-16T04:00:00+00:00,2025-05-16T08:00:00+00:00,0.226494,0.227218,20.0,0.0639,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-05-26T04:00:00+00:00,2025-05-26T08:00:00+00:00,0.227495,0.229876,20.0,0.2093,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-05-26T12:00:00+00:00,2025-05-26T16:00:00+00:00,0.226484,0.227597,20.0,0.0983,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-07-11T20:00:00+00:00,2025-07-11T20:00:00+00:00,0.211965,0.198364,20.0,-1.2833,,stop,0,F_213_breakers
DOGEUSDT,F_213_breakers,2025-07-14T08:00:00+00:00,2025-07-14T12:00:00+00:00,0.20796,0.208624,20.0,0.0639,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-07-15T08:00:00+00:00,2025-07-15T12:00:00+00:00,0.190978,0.192144,20.0,0.1221,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-07-15T16:00:00+00:00,2025-07-15T20:00:00+00:00,0.19294,0.198053,20.0,0.53,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-07-16T12:00:00+00:00,2025-07-16T16:00:00+00:00,0.201041,0.206316,20.0,0.5248,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-07-20T20:00:00+00:00,2025-07-21T00:00:00+00:00,0.274216,0.276808,20.0,0.189,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-07-22T08:00:00+00:00,2025-07-22T12:00:00+00:00,0.266826,0.268133,20.0,0.0979,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-07-24T00:00:00+00:00,2025-07-24T04:00:00+00:00,0.241093,0.246132,20.0,0.418,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-07-24T12:00:00+00:00,2025-07-24T16:00:00+00:00,0.239,0.244506,20.0,0.4607,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-07-26T20:00:00+00:00,2025-07-27T00:00:00+00:00,0.239351,0.240115,20.0,0.0639,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-07-27T04:00:00+00:00,2025-07-27T08:00:00+00:00,0.239551,0.242879,20.0,0.2779,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-07-27T20:00:00+00:00,2025-07-28T00:00:00+00:00,0.239881,0.243208,20.0,0.2774,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-07-29T04:00:00+00:00,2025-07-29T08:00:00+00:00,0.227305,0.232271,20.0,0.437,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-07-30T00:00:00+00:00,2025-07-30T04:00:00+00:00,0.224211,0.226074,20.0,0.1662,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-07-30T16:00:00+00:00,2025-07-30T20:00:00+00:00,0.221718,0.224039,20.0,0.2094,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-08-09T12:00:00+00:00,2025-08-09T16:00:00+00:00,0.238069,0.244027,20.0,0.5005,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-08-09T20:00:00+00:00,2025-08-10T00:00:00+00:00,0.243316,0.244312,20.0,0.0819,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-08-14T04:00:00+00:00,2025-08-14T08:00:00+00:00,0.253018,0.253827,20.0,0.0639,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-09-09T00:00:00+00:00,2025-09-09T04:00:00+00:00,0.241964,0.243166,20.0,0.0993,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-09-12T04:00:00+00:00,2025-09-12T08:00:00+00:00,0.261319,0.263456,20.0,0.1635,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-09-12T16:00:00+00:00,2025-09-12T20:00:00+00:00,0.266746,0.272527,20.0,0.4334,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-09-13T04:00:00+00:00,2025-09-13T08:00:00+00:00,0.280654,0.28518,20.0,0.3225,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-09-13T12:00:00+00:00,2025-09-13T16:00:00+00:00,0.296655,0.306196,20.0,0.6432,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-09-15T20:00:00+00:00,2025-09-16T00:00:00+00:00,0.264463,0.268864,20.0,0.3328,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-09-16T16:00:00+00:00,2025-09-16T20:00:00+00:00,0.266596,0.269234,20.0,0.1979,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-09-17T00:00:00+00:00,2025-09-17T04:00:00+00:00,0.270291,0.271154,20.0,0.0639,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-09-17T08:00:00+00:00,2025-09-17T20:00:00+00:00,0.268859,0.273904,20.0,0.3753,,stop,3,F_213_breakers
DOGEUSDT,F_213_breakers,2025-09-18T00:00:00+00:00,2025-09-18T04:00:00+00:00,0.282937,0.28522,20.0,0.1614,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-09-22T12:00:00+00:00,2025-09-22T16:00:00+00:00,0.239481,0.242729,20.0,0.2713,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-09-23T00:00:00+00:00,2025-09-23T04:00:00+00:00,0.241544,0.242315,20.0,0.0639,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-09-23T08:00:00+00:00,2025-09-23T12:00:00+00:00,0.241824,0.242596,20.0,0.0639,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2025-09-24T12:00:00+00:00,2025-09-24T16:00:00+00:00,0.243406,0.250044,20.0,0.5454,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2026-01-05T20:00:00+00:00,2026-01-06T00:00:00+00:00,0.151947,0.154176,20.0,0.2933,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2026-01-07T08:00:00+00:00,2026-01-07T12:00:00+00:00,0.149264,0.153727,20.0,0.598,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2026-01-07T20:00:00+00:00,2026-01-08T00:00:00+00:00,0.146791,0.147259,20.0,0.0639,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2026-01-08T16:00:00+00:00,2026-01-08T20:00:00+00:00,0.142054,0.142768,20.0,0.1004,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2026-01-09T04:00:00+00:00,2026-01-09T16:00:00+00:00,0.143196,0.144143,20.0,0.1323,,stop,3,F_213_breakers
DOGEUSDT,F_213_breakers,2026-01-10T00:00:00+00:00,2026-01-12T04:00:00+00:00,0.140883,0.142071,20.0,0.1687,,stop,13,F_213_breakers
DOGEUSDT,F_213_breakers,2026-01-10T20:00:00+00:00,2026-01-11T16:00:00+00:00,0.140522,0.140971,20.0,0.0639,,stop,5,F_213_breakers
DOGEUSDT,F_213_breakers,2026-05-02T20:00:00+00:00,2026-05-03T00:00:00+00:00,0.108571,0.108918,20.0,0.0639,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2026-05-03T16:00:00+00:00,2026-05-04T00:00:00+00:00,0.108621,0.109298,20.0,0.1247,,stop,2,F_213_breakers
DOGEUSDT,F_213_breakers,2026-05-04T04:00:00+00:00,2026-05-04T08:00:00+00:00,0.113117,0.113478,20.0,0.0639,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2026-05-05T08:00:00+00:00,2026-05-05T12:00:00+00:00,0.111595,0.111951,20.0,0.0639,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2026-05-05T16:00:00+00:00,2026-05-05T20:00:00+00:00,0.112546,0.11425,20.0,0.3027,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2026-05-06T00:00:00+00:00,2026-05-06T04:00:00+00:00,0.114999,0.115717,20.0,0.1248,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2026-05-10T16:00:00+00:00,2026-05-10T20:00:00+00:00,0.109282,0.111446,20.0,0.396,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2026-05-21T04:00:00+00:00,2026-05-21T08:00:00+00:00,0.105777,0.106115,20.0,0.0639,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2026-05-21T20:00:00+00:00,2026-05-22T04:00:00+00:00,0.105918,0.106256,20.0,0.0639,,stop,2,F_213_breakers
DOGEUSDT,F_213_breakers,2026-08-22T00:00:00+00:00,2026-08-22T04:00:00+00:00,0.091669,0.096986,20.0,1.16,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2026-08-26T04:00:00+00:00,2026-08-26T08:00:00+00:00,0.086773,0.08705,20.0,0.0639,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2026-08-26T20:00:00+00:00,2026-08-27T00:00:00+00:00,0.08498,0.087646,20.0,0.6273,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2026-08-27T04:00:00+00:00,2026-08-27T08:00:00+00:00,0.086933,0.087211,20.0,0.0639,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2026-08-27T12:00:00+00:00,2026-08-27T16:00:00+00:00,0.088415,0.089562,20.0,0.2594,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2026-08-28T00:00:00+00:00,2026-08-28T04:00:00+00:00,0.089256,0.09014,20.0,0.1982,,stop,1,F_213_breakers
DOGEUSDT,F_213_breakers,2026-08-29T00:00:00+00:00,2026-08-29T16:00:00+00:00,0.085361,0.085633,20.0,0.0639,,stop,4,F_213_breakers
DOGEUSDT,F_213_breakers,2026-08-29T20:00:00+00:00,2026-08-30T16:00:00+00:00,0.085351,0.085623,20.0,0.0639,,stop,5,F_213_breakers
DOGEUSDT,F_213_breakers,2026-08-30T20:00:00+00:00,2026-08-30T20:00:00+00:00,0.085932,0.083733,20.0,-0.5118,,stop,0,F_213_breakers
ETHUSDT,F_213_breakers,2025-05-08T20:00:00+00:00,2025-05-09T00:00:00+00:00,2120.583179,2221.327715,20.0,0.9502,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2025-05-09T08:00:00+00:00,2025-05-09T12:00:00+00:00,2367.163317,2485.541973,20.0,1.0002,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2025-05-11T00:00:00+00:00,2025-05-11T04:00:00+00:00,2586.578186,2599.529952,20.0,0.1001,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2025-05-11T12:00:00+00:00,2025-05-12T04:00:00+00:00,2533.959871,2542.053719,20.0,0.0639,,stop,4,F_213_breakers
ETHUSDT,F_213_breakers,2025-05-13T16:00:00+00:00,2025-05-13T20:00:00+00:00,2569.546073,2732.751998,20.0,1.2703,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2025-05-16T08:00:00+00:00,2025-05-16T12:00:00+00:00,2604.88195,2643.749204,20.0,0.2984,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2025-05-18T04:00:00+00:00,2025-05-18T08:00:00+00:00,2480.42036,2510.160192,20.0,0.2398,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2025-05-26T00:00:00+00:00,2025-05-26T04:00:00+00:00,2554.536586,2568.5026,20.0,0.1093,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2025-05-26T08:00:00+00:00,2025-05-27T08:00:00+00:00,2584.145027,2613.981816,20.0,0.2309,,stop,6,F_213_breakers
ETHUSDT,F_213_breakers,2025-05-27T08:00:00+00:00,2025-05-27T12:00:00+00:00,2610.98988,2649.427261,20.0,0.2944,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2025-06-02T16:00:00+00:00,2025-06-02T20:00:00+00:00,2547.697707,2557.100322,20.0,0.0738,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2025-06-05T12:00:00+00:00,2025-06-05T16:00:00+00:00,2611.400413,2635.31694,20.0,0.1832,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2025-06-08T08:00:00+00:00,2025-06-08T16:00:00+00:00,2517.718785,2525.760756,20.0,0.0639,,stop,2,F_213_breakers
ETHUSDT,F_213_breakers,2025-06-09T12:00:00+00:00,2025-06-09T20:00:00+00:00,2545.084314,2584.563694,20.0,0.3102,,stop,2,F_213_breakers
ETHUSDT,F_213_breakers,2025-06-09T20:00:00+00:00,2025-06-10T00:00:00+00:00,2583.934754,2688.335423,20.0,0.8081,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2025-06-10T12:00:00+00:00,2025-06-10T20:00:00+00:00,2777.245732,2800.110318,20.0,0.1647,,stop,2,F_213_breakers
ETHUSDT,F_213_breakers,2025-06-16T08:00:00+00:00,2025-06-16T16:00:00+00:00,2632.107297,2649.135841,20.0,0.1294,,stop,2,F_213_breakers
ETHUSDT,F_213_breakers,2025-07-09T20:00:00+00:00,2025-07-10T00:00:00+00:00,2768.604513,2777.447851,20.0,0.0639,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2025-07-10T08:00:00+00:00,2025-07-10T20:00:00+00:00,2794.708404,2834.727505,20.0,0.2864,,stop,3,F_213_breakers
ETHUSDT,F_213_breakers,2025-07-11T00:00:00+00:00,2025-07-11T04:00:00+00:00,2955.126677,2965.190235,20.0,0.0681,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2025-07-13T08:00:00+00:00,2025-07-13T16:00:00+00:00,2966.801835,3013.97049,20.0,0.318,,stop,2,F_213_breakers
ETHUSDT,F_213_breakers,2025-07-14T08:00:00+00:00,2025-07-14T12:00:00+00:00,3048.978526,3076.528906,20.0,0.1807,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2025-07-15T16:00:00+00:00,2025-07-15T20:00:00+00:00,3043.891922,3090.818849,20.0,0.3083,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2025-07-16T04:00:00+00:00,2025-07-16T08:00:00+00:00,3120.0508,3168.335802,20.0,0.3095,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2025-07-16T16:00:00+00:00,2025-07-16T20:00:00+00:00,3248.697824,3377.126637,20.0,0.7906,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2025-07-17T12:00:00+00:00,2025-07-17T20:00:00+00:00,3437.76329,3448.744022,20.0,0.0639,,stop,2,F_213_breakers
ETHUSDT,F_213_breakers,2025-07-18T00:00:00+00:00,2025-07-18T04:00:00+00:00,3481.399944,3618.957975,20.0,0.7902,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2025-07-20T04:00:00+00:00,2025-07-20T08:00:00+00:00,3662.765413,3677.802693,20.0,0.0821,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2025-07-20T16:00:00+00:00,2025-07-20T20:00:00+00:00,3790.981878,3811.948896,20.0,0.1106,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2025-07-24T00:00:00+00:00,2025-07-24T04:00:00+00:00,3633.006777,3653.224007,20.0,0.1113,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2025-07-24T12:00:00+00:00,2025-07-24T16:00:00+00:00,3659.871656,3763.084822,20.0,0.564,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2025-08-04T12:00:00+00:00,2025-08-04T16:00:00+00:00,3560.332423,3657.906052,20.0,0.5481,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2025-08-04T20:00:00+00:00,2025-08-05T00:00:00+00:00,3674.500649,3728.886753,20.0,0.296,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2025-08-05T12:00:00+00:00,2025-08-05T20:00:00+00:00,3678.57594,3547.73217,20.0,-0.7114,,stop,2,F_213_breakers
ETHUSDT,F_213_breakers,2025-08-08T00:00:00+00:00,2025-08-08T04:00:00+00:00,3915.38339,3960.729102,20.0,0.2316,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2025-08-08T20:00:00+00:00,2025-08-09T08:00:00+00:00,4066.259274,4191.184368,20.0,0.6144,,stop,3,F_213_breakers
ETHUSDT,F_213_breakers,2025-08-09T12:00:00+00:00,2025-08-09T16:00:00+00:00,4195.447,4212.294429,20.0,0.0803,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2025-08-10T00:00:00+00:00,2025-08-10T04:00:00+00:00,4266.168819,4323.506046,20.0,0.2688,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2025-08-11T08:00:00+00:00,2025-08-11T16:00:00+00:00,4279.245797,4323.076948,20.0,0.2049,,stop,2,F_213_breakers
ETHUSDT,F_213_breakers,2025-08-12T08:00:00+00:00,2025-08-12T12:00:00+00:00,4321.180241,4334.982739,20.0,0.0639,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2025-08-12T16:00:00+00:00,2025-08-12T20:00:00+00:00,4478.434406,4503.989412,20.0,0.1141,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2025-08-13T00:00:00+00:00,2025-08-13T04:00:00+00:00,4596.487676,4646.466738,20.0,0.2175,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2025-08-15T08:00:00+00:00,2025-08-15T12:00:00+00:00,4646.182195,4661.022798,20.0,0.0639,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2025-08-16T00:00:00+00:00,2025-08-16T04:00:00+00:00,4445.241311,4480.994788,20.0,0.1609,,stop,1,F_213_breakers
ETHUSDT,F_213_breakers,2025-08-16T08:00:00+00:00,2025-08-17T08:00:00+00:00,4457.627392,4476.191377,20.0,0.0833,,stop,6,F_213_breakers
