symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held,driver
RENDERUSDT,F_213_breakers,2025-06-06T04:00:00+00:00,2025-06-06T08:00:00+00:00,3.629712,3.704209,20.0,0.4105,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-06-06T12:00:00+00:00,2025-06-06T16:00:00+00:00,3.717827,3.852896,20.0,0.7266,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-06-09T12:00:00+00:00,2025-06-09T16:00:00+00:00,3.964147,3.976809,20.0,0.0639,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-06-15T00:00:00+00:00,2025-06-15T04:00:00+00:00,3.386397,3.403739,20.0,0.1024,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-06-15T08:00:00+00:00,2025-06-15T16:00:00+00:00,3.398412,3.482675,20.0,0.4959,,stop,2,F_213_breakers
RENDERUSDT,F_213_breakers,2025-06-15T20:00:00+00:00,2025-06-16T00:00:00+00:00,3.438464,3.456565,20.0,0.1053,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-06-16T04:00:00+00:00,2025-06-16T08:00:00+00:00,3.486527,3.577475,20.0,0.5217,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-06-17T04:00:00+00:00,2025-06-17T12:00:00+00:00,3.462495,3.280796,20.0,-1.0495,,stop,2,F_213_breakers
RENDERUSDT,F_213_breakers,2025-06-17T20:00:00+00:00,2025-06-18T00:00:00+00:00,3.278256,3.288727,20.0,0.0639,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-06-18T04:00:00+00:00,2025-06-18T08:00:00+00:00,3.25022,3.293073,20.0,0.2637,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-06-18T16:00:00+00:00,2025-06-18T20:00:00+00:00,3.172118,3.221225,20.0,0.3096,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-06-19T00:00:00+00:00,2025-06-19T04:00:00+00:00,3.265239,3.313031,20.0,0.2927,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-06-21T12:00:00+00:00,2025-06-21T16:00:00+00:00,3.099024,2.945332,20.0,-0.9919,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-06-22T00:00:00+00:00,2025-06-22T04:00:00+00:00,2.955838,3.000688,20.0,0.3035,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-06-22T08:00:00+00:00,2025-06-22T12:00:00+00:00,2.923796,2.742797,20.0,-1.2381,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-06-23T00:00:00+00:00,2025-06-23T04:00:00+00:00,2.802639,2.820668,20.0,0.1287,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-06-23T12:00:00+00:00,2025-06-23T16:00:00+00:00,2.850701,2.965762,20.0,0.8072,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-06-23T20:00:00+00:00,2025-06-24T00:00:00+00:00,2.941819,3.292076,20.0,2.3812,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-06-29T00:00:00+00:00,2025-06-29T04:00:00+00:00,3.241208,3.276109,20.0,0.2154,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-06-30T00:00:00+00:00,2025-06-30T04:00:00+00:00,3.380389,3.392776,20.0,0.0733,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-07-20T16:00:00+00:00,2025-07-21T08:00:00+00:00,4.498841,4.575376,20.0,0.3402,,stop,4,F_213_breakers
RENDERUSDT,F_213_breakers,2025-07-21T16:00:00+00:00,2025-07-22T00:00:00+00:00,4.648035,4.366779,20.0,-1.2102,,stop,2,F_213_breakers
RENDERUSDT,F_213_breakers,2025-08-03T00:00:00+00:00,2025-08-03T04:00:00+00:00,3.420441,3.473694,20.0,0.3114,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-08-03T08:00:00+00:00,2025-08-03T12:00:00+00:00,3.491533,3.534565,20.0,0.2465,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-08-04T00:00:00+00:00,2025-08-04T04:00:00+00:00,3.575642,3.642339,20.0,0.3731,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-08-06T08:00:00+00:00,2025-08-06T16:00:00+00:00,3.559622,3.614398,20.0,0.3078,,stop,2,F_213_breakers
RENDERUSDT,F_213_breakers,2025-08-08T00:00:00+00:00,2025-08-08T04:00:00+00:00,3.800935,3.844913,20.0,0.2314,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-08-22T08:00:00+00:00,2025-08-22T12:00:00+00:00,3.563627,3.577166,20.0,0.076,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-09-09T08:00:00+00:00,2025-09-09T12:00:00+00:00,3.886045,4.044493,20.0,0.8155,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-09-12T00:00:00+00:00,2025-09-12T04:00:00+00:00,3.999192,4.062455,20.0,0.3164,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-09-12T20:00:00+00:00,2025-09-13T12:00:00+00:00,4.043249,4.091394,20.0,0.2381,,stop,4,F_213_breakers
RENDERUSDT,F_213_breakers,2025-09-14T20:00:00+00:00,2025-09-15T00:00:00+00:00,3.906071,3.940711,20.0,0.1774,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-09-15T04:00:00+00:00,2025-09-15T08:00:00+00:00,3.937112,3.973642,20.0,0.1856,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-09-15T20:00:00+00:00,2025-09-16T00:00:00+00:00,3.743861,3.785039,20.0,0.22,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-09-16T04:00:00+00:00,2025-09-16T08:00:00+00:00,3.772898,3.803999,20.0,0.1649,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-09-25T16:00:00+00:00,2025-09-25T20:00:00+00:00,3.491533,3.310082,20.0,-1.0394,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-09-26T04:00:00+00:00,2025-09-26T20:00:00+00:00,3.40442,3.488662,20.0,0.4949,,stop,4,F_213_breakers
RENDERUSDT,F_213_breakers,2025-09-26T16:00:00+00:00,2025-09-26T20:00:00+00:00,3.386397,3.488662,20.0,0.604,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-09-27T00:00:00+00:00,2025-09-28T12:00:00+00:00,3.446475,3.258091,20.0,-1.0932,,stop,9,F_213_breakers
RENDERUSDT,F_213_breakers,2025-09-28T16:00:00+00:00,2025-09-28T20:00:00+00:00,3.360363,3.396855,20.0,0.2172,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-09-29T16:00:00+00:00,2025-09-29T20:00:00+00:00,3.424446,3.436631,20.0,0.0712,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-10-14T00:00:00+00:00,2025-10-14T04:00:00+00:00,3.050961,3.060706,20.0,0.0639,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-10-16T04:00:00+00:00,2025-10-16T08:00:00+00:00,2.721533,2.746224,20.0,0.1814,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-10-16T12:00:00+00:00,2025-10-16T16:00:00+00:00,2.740558,2.752893,20.0,0.09,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-10-17T12:00:00+00:00,2025-10-17T16:00:00+00:00,2.419141,2.452841,20.0,0.2786,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-10-18T00:00:00+00:00,2025-10-18T04:00:00+00:00,2.455188,2.496748,20.0,0.3386,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-10-18T12:00:00+00:00,2025-10-18T16:00:00+00:00,2.508256,2.516268,20.0,0.0639,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-10-19T16:00:00+00:00,2025-10-19T20:00:00+00:00,2.577346,2.585579,20.0,0.0639,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-10-20T08:00:00+00:00,2025-10-20T12:00:00+00:00,2.62641,2.641262,20.0,0.1131,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-10-21T16:00:00+00:00,2025-10-21T20:00:00+00:00,2.676475,2.691097,20.0,0.1093,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-11-02T08:00:00+00:00,2025-11-02T12:00:00+00:00,2.362067,2.256701,20.0,-0.8922,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-11-07T08:00:00+00:00,2025-11-07T12:00:00+00:00,2.072691,2.079311,20.0,0.0639,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-11-17T00:00:00+00:00,2025-11-17T04:00:00+00:00,2.015617,2.044699,20.0,0.2886,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-11-17T08:00:00+00:00,2025-11-17T12:00:00+00:00,2.045656,2.075634,20.0,0.2931,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-11-18T00:00:00+00:00,2025-11-18T04:00:00+00:00,1.935513,1.974846,20.0,0.4064,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-11-18T08:00:00+00:00,2025-11-18T12:00:00+00:00,1.950532,1.976842,20.0,0.2698,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-11-18T16:00:00+00:00,2025-11-18T20:00:00+00:00,2.013614,2.151475,20.0,1.3693,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-11-20T04:00:00+00:00,2025-11-20T08:00:00+00:00,2.04866,2.074636,20.0,0.2536,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-11-24T04:00:00+00:00,2025-11-24T08:00:00+00:00,1.73325,1.75431,20.0,0.243,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-11-24T16:00:00+00:00,2025-11-24T20:00:00+00:00,1.753276,1.832146,20.0,0.8997,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-11-25T12:00:00+00:00,2025-11-25T16:00:00+00:00,1.781313,1.790078,20.0,0.0984,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-11-25T20:00:00+00:00,2025-11-26T00:00:00+00:00,1.793328,1.829153,20.0,0.3995,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-11-26T20:00:00+00:00,2025-11-27T00:00:00+00:00,1.837386,1.843254,20.0,0.0639,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-11-28T12:00:00+00:00,2025-11-28T16:00:00+00:00,1.809349,1.884037,20.0,0.8256,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-12-05T16:00:00+00:00,2025-12-07T12:00:00+00:00,1.657152,1.562831,20.0,-1.1383,,stop,11,F_213_breakers
RENDERUSDT,F_213_breakers,2025-12-06T08:00:00+00:00,2025-12-06T16:00:00+00:00,1.605084,1.613662,20.0,0.1069,,stop,2,F_213_breakers
RENDERUSDT,F_213_breakers,2025-12-07T00:00:00+00:00,2025-12-07T04:00:00+00:00,1.603081,1.608678,20.0,0.0698,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-12-07T16:00:00+00:00,2025-12-07T20:00:00+00:00,1.593068,1.651526,20.0,0.7339,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-12-15T04:00:00+00:00,2025-12-15T08:00:00+00:00,1.506956,1.521799,20.0,0.197,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-12-15T16:00:00+00:00,2025-12-15T16:00:00+00:00,1.428855,1.365649,20.0,-0.8847,,stop,0,F_213_breakers
RENDERUSDT,F_213_breakers,2025-12-16T00:00:00+00:00,2025-12-16T04:00:00+00:00,1.407828,1.412325,20.0,0.0639,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-12-16T16:00:00+00:00,2025-12-17T08:00:00+00:00,1.438868,1.352393,20.0,-1.202,,stop,4,F_213_breakers
RENDERUSDT,F_213_breakers,2025-12-18T08:00:00+00:00,2025-12-18T12:00:00+00:00,1.281664,1.285758,20.0,0.0639,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-12-18T16:00:00+00:00,2025-12-18T16:00:00+00:00,1.308699,1.22539,20.0,-1.2732,,stop,0,F_213_breakers
RENDERUSDT,F_213_breakers,2025-12-19T00:00:00+00:00,2025-12-19T04:00:00+00:00,1.211573,1.233406,20.0,0.3604,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-12-19T08:00:00+00:00,2025-12-19T12:00:00+00:00,1.250624,1.270328,20.0,0.3151,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-12-19T16:00:00+00:00,2025-12-19T20:00:00+00:00,1.276658,1.360139,20.0,1.3078,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-12-22T00:00:00+00:00,2025-12-22T04:00:00+00:00,1.274655,1.308248,20.0,0.5271,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-12-22T16:00:00+00:00,2025-12-22T20:00:00+00:00,1.331729,1.335983,20.0,0.0639,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-12-24T12:00:00+00:00,2025-12-24T16:00:00+00:00,1.237607,1.243885,20.0,0.1015,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-12-24T20:00:00+00:00,2025-12-25T00:00:00+00:00,1.257633,1.268332,20.0,0.1702,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2025-12-31T20:00:00+00:00,2026-01-01T00:00:00+00:00,1.287672,1.291785,20.0,0.0639,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-01-01T16:00:00+00:00,2026-01-01T20:00:00+00:00,1.340741,1.357145,20.0,0.2447,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-01-02T04:00:00+00:00,2026-01-02T04:00:00+00:00,1.488933,1.435208,20.0,-0.7217,,stop,0,F_213_breakers
RENDERUSDT,F_213_breakers,2026-01-02T08:00:00+00:00,2026-01-02T12:00:00+00:00,1.437867,1.584667,20.0,2.0419,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-01-04T20:00:00+00:00,2026-01-05T00:00:00+00:00,1.940519,2.006779,20.0,0.6829,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-01-05T04:00:00+00:00,2026-01-05T08:00:00+00:00,2.086709,2.107567,20.0,0.1999,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-01-05T16:00:00+00:00,2026-01-05T20:00:00+00:00,2.205864,2.231307,20.0,0.2307,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-01-06T12:00:00+00:00,2026-01-06T16:00:00+00:00,2.555318,2.56348,20.0,0.0639,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-01-07T20:00:00+00:00,2026-01-09T16:00:00+00:00,2.356059,2.448849,20.0,0.7877,,stop,11,F_213_breakers
RENDERUSDT,F_213_breakers,2026-01-09T16:00:00+00:00,2026-01-09T20:00:00+00:00,2.363068,2.405939,20.0,0.3628,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-01-10T16:00:00+00:00,2026-01-11T04:00:00+00:00,2.333029,2.374007,20.0,0.3513,,stop,3,F_213_breakers
RENDERUSDT,F_213_breakers,2026-01-11T16:00:00+00:00,2026-01-11T20:00:00+00:00,2.507255,2.706308,20.0,1.5878,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-01-12T04:00:00+00:00,2026-01-12T08:00:00+00:00,2.592366,2.607374,20.0,0.1158,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-01-18T08:00:00+00:00,2026-01-18T20:00:00+00:00,2.195851,2.202865,20.0,0.0639,,stop,3,F_213_breakers
RENDERUSDT,F_213_breakers,2026-01-19T04:00:00+00:00,2026-01-19T08:00:00+00:00,2.082704,2.151475,20.0,0.6604,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-01-19T12:00:00+00:00,2026-01-19T20:00:00+00:00,2.072691,2.104573,20.0,0.3076,,stop,2,F_213_breakers
RENDERUSDT,F_213_breakers,2026-01-20T04:00:00+00:00,2026-01-20T08:00:00+00:00,2.049661,2.058191,20.0,0.0832,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-01-25T12:00:00+00:00,2026-01-25T16:00:00+00:00,1.987581,1.995399,20.0,0.0787,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-01-26T00:00:00+00:00,2026-01-26T04:00:00+00:00,1.875435,1.931936,20.0,0.6025,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-01-31T20:00:00+00:00,2026-02-01T00:00:00+00:00,1.489934,1.569698,20.0,1.0707,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-02-03T16:00:00+00:00,2026-02-04T00:00:00+00:00,1.58706,1.648533,20.0,0.7747,,stop,2,F_213_breakers
RENDERUSDT,F_213_breakers,2026-02-04T20:00:00+00:00,2026-02-05T08:00:00+00:00,1.560025,1.430877,20.0,-1.6557,,stop,3,F_213_breakers
RENDERUSDT,F_213_breakers,2026-02-05T16:00:00+00:00,2026-02-05T20:00:00+00:00,1.360767,1.379099,20.0,0.2694,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-02-06T04:00:00+00:00,2026-02-06T08:00:00+00:00,1.252626,1.309246,20.0,0.904,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-02-09T16:00:00+00:00,2026-02-09T20:00:00+00:00,1.344746,1.371116,20.0,0.3922,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-02-10T16:00:00+00:00,2026-02-10T20:00:00+00:00,1.322717,1.326942,20.0,0.0639,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-02-11T00:00:00+00:00,2026-02-11T04:00:00+00:00,1.30169,1.323217,20.0,0.3308,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-02-11T12:00:00+00:00,2026-02-11T16:00:00+00:00,1.267646,1.313238,20.0,0.7193,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-02-11T20:00:00+00:00,2026-02-12T00:00:00+00:00,1.27065,1.300265,20.0,0.4661,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-02-12T04:00:00+00:00,2026-02-12T08:00:00+00:00,1.29368,1.309246,20.0,0.2407,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-02-12T12:00:00+00:00,2026-02-13T16:00:00+00:00,1.339739,1.39307,20.0,0.7961,,stop,7,F_213_breakers
RENDERUSDT,F_213_breakers,2026-02-19T00:00:00+00:00,2026-02-19T04:00:00+00:00,1.420845,1.476894,20.0,0.789,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-03-13T04:00:00+00:00,2026-03-13T08:00:00+00:00,1.767294,1.891022,20.0,1.4002,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-03-16T20:00:00+00:00,2026-03-17T00:00:00+00:00,1.867424,1.983827,20.0,1.2467,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-03-18T04:00:00+00:00,2026-03-18T08:00:00+00:00,1.831378,1.837227,20.0,0.0639,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-03-18T20:00:00+00:00,2026-03-19T00:00:00+00:00,1.730246,1.750318,20.0,0.232,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-03-19T20:00:00+00:00,2026-03-20T00:00:00+00:00,1.666163,1.695434,20.0,0.3514,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-03-20T04:00:00+00:00,2026-03-20T08:00:00+00:00,1.747269,1.806201,20.0,0.6746,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-03-22T16:00:00+00:00,2026-03-22T20:00:00+00:00,1.646137,1.651536,20.0,0.0656,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-03-23T00:00:00+00:00,2026-03-23T04:00:00+00:00,1.613094,1.632566,20.0,0.2414,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-05-02T04:00:00+00:00,2026-05-02T12:00:00+00:00,1.715227,1.720706,20.0,0.0639,,stop,2,F_213_breakers
RENDERUSDT,F_213_breakers,2026-05-03T00:00:00+00:00,2026-05-03T04:00:00+00:00,1.785318,1.791075,20.0,0.0645,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-05-06T12:00:00+00:00,2026-05-07T08:00:00+00:00,1.985578,2.014762,20.0,0.294,,stop,5,F_213_breakers
RENDERUSDT,F_213_breakers,2026-05-09T00:00:00+00:00,2026-05-09T04:00:00+00:00,2.053666,2.080624,20.0,0.2625,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-05-10T08:00:00+00:00,2026-05-10T12:00:00+00:00,2.015617,2.027293,20.0,0.1159,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-05-10T16:00:00+00:00,2026-05-10T20:00:00+00:00,2.038647,2.07763,20.0,0.3824,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-05-18T12:00:00+00:00,2026-05-18T16:00:00+00:00,1.767294,1.785245,20.0,0.2031,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-05-18T20:00:00+00:00,2026-05-19T00:00:00+00:00,1.78732,1.822167,20.0,0.3899,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-05-30T12:00:00+00:00,2026-05-30T16:00:00+00:00,2.037646,2.099584,20.0,0.6079,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-05-30T20:00:00+00:00,2026-05-31T00:00:00+00:00,2.074694,2.149479,20.0,0.7209,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-06-07T08:00:00+00:00,2026-06-07T12:00:00+00:00,1.682184,1.718386,20.0,0.4304,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-06-07T16:00:00+00:00,2026-06-07T20:00:00+00:00,1.680181,1.685548,20.0,0.0639,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-06-08T00:00:00+00:00,2026-06-08T04:00:00+00:00,1.684187,1.698428,20.0,0.1691,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-06-09T20:00:00+00:00,2026-06-10T00:00:00+00:00,1.621105,1.631602,20.0,0.1295,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-06-10T16:00:00+00:00,2026-06-11T08:00:00+00:00,1.576046,1.58376,20.0,0.0979,,stop,4,F_213_breakers
RENDERUSDT,F_213_breakers,2026-06-11T04:00:00+00:00,2026-06-11T08:00:00+00:00,1.568036,1.585665,20.0,0.2249,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-06-12T00:00:00+00:00,2026-06-12T04:00:00+00:00,1.63312,1.662503,20.0,0.3598,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-06-23T12:00:00+00:00,2026-06-23T16:00:00+00:00,1.578049,1.585754,20.0,0.0977,,stop,1,F_213_breakers
RENDERUSDT,F_213_breakers,2026-08-02T08:00:00+00:00,2026-08-03T00:00:00+00:00,1.375786,1.38442,20.0,0.1255,,stop,4,F_213_breakers
RENDERUSDT,F_213_breakers,2026-08-16T12:00:00+00:00,2026-08-16T20:00:00+00:00,1.268647,1.272699,20.0,0.0639,,stop,2,F_213_breakers
RENDERUSDT,F_213_breakers,2026-08-17T04:00:00+00:00,2026-08-17T16:00:00+00:00,1.274655,1.278726,20.0,0.0639,,stop,3,F_213_breakers
SHIBUSDT,F_213_breakers,2025-01-06T16:00:00+00:00,2025-01-06T20:00:00+00:00,2.4e-05,2.5e-05,20.0,0.1124,,stop,1,F_213_breakers
SHIBUSDT,F_213_breakers,2025-01-13T16:00:00+00:00,2025-01-13T20:00:00+00:00,2.1e-05,2.1e-05,20.0,0.0639,,stop,1,F_213_breakers
SHIBUSDT,F_213_breakers,2025-01-14T08:00:00+00:00,2025-01-14T12:00:00+00:00,2.1e-05,2.2e-05,20.0,0.3353,,stop,1,F_213_breakers
SHIBUSDT,F_213_breakers,2025-01-23T08:00:00+00:00,2025-01-23T16:00:00+00:00,2e-05,2e-05,20.0,0.2296,,stop,2,F_213_breakers
SHIBUSDT,F_213_breakers,2025-01-24T00:00:00+00:00,2025-01-24T08:00:00+00:00,2e-05,2e-05,20.0,0.1059,,stop,2,F_213_breakers
SHIBUSDT,F_213_breakers,2025-01-25T04:00:00+00:00,2025-01-25T16:00:00+00:00,2e-05,2e-05,20.0,0.107,,stop,3,F_213_breakers
SHIBUSDT,F_213_breakers,2025-01-26T20:00:00+00:00,2025-01-26T20:00:00+00:00,2e-05,1.9e-05,20.0,-0.5702,,stop,0,F_213_breakers
SHIBUSDT,F_213_breakers,2025-01-27T08:00:00+00:00,2025-01-27T12:00:00+00:00,1.8e-05,1.8e-05,20.0,0.0749,,stop,1,F_213_breakers
SHIBUSDT,F_213_breakers,2025-01-27T16:00:00+00:00,2025-01-27T20:00:00+00:00,1.9e-05,1.9e-05,20.0,0.0639,,stop,1,F_213_breakers
SHIBUSDT,F_213_breakers,2025-02-07T04:00:00+00:00,2025-02-07T08:00:00+00:00,1.5e-05,1.5e-05,20.0,0.1197,,stop,1,F_213_breakers
SHIBUSDT,F_213_breakers,2025-02-07T16:00:00+00:00,2025-02-07T20:00:00+00:00,1.5e-05,1.5e-05,20.0,0.0639,,stop,1,F_213_breakers
SHIBUSDT,F_213_breakers,2025-02-08T08:00:00+00:00,2025-02-08T12:00:00+00:00,1.5e-05,1.6e-05,20.0,0.5969,,stop,1,F_213_breakers
SHIBUSDT,F_213_breakers,2025-02-08T16:00:00+00:00,2025-02-08T20:00:00+00:00,1.6e-05,1.6e-05,20.0,0.5326,,stop,1,F_213_breakers
SHIBUSDT,F_213_breakers,2025-02-09T08:00:00+00:00,2025-02-09T12:00:00+00:00,1.6e-05,1.7e-05,20.0,0.2504,,stop,1,F_213_breakers
SHIBUSDT,F_213_breakers,2025-02-10T00:00:00+00:00,2025-02-10T04:00:00+00:00,1.6e-05,1.6e-05,20.0,0.2883,,stop,1,F_213_breakers
SHIBUSDT,F_213_breakers,2025-02-11T08:00:00+00:00,2025-02-11T12:00:00+00:00,1.6e-05,1.6e-05,20.0,0.0912,,stop,1,F_213_breakers
SHIBUSDT,F_213_breakers,2025-02-21T12:00:00+00:00,2025-02-21T16:00:00+00:00,1.6e-05,1.6e-05,20.0,0.236,,stop,1,F_213_breakers
SHIBUSDT,F_213_breakers,2025-03-02T16:00:00+00:00,2025-03-02T20:00:00+00:00,1.4e-05,1.5e-05,20.0,1.6398,,stop,1,F_213_breakers
SHIBUSDT,F_213_breakers,2025-03-07T08:00:00+00:00,2025-03-07T12:00:00+00:00,1.3e-05,1.4e-05,20.0,0.273,,stop,1,F_213_breakers
SHIBUSDT,F_213_breakers,2025-03-07T20:00:00+00:00,2025-03-08T08:00:00+00:00,1.4e-05,1.3e-05,20.0,-1.0602,,stop,3,F_213_breakers
SHIBUSDT,F_213_breakers,2025-03-08T20:00:00+00:00,2025-03-09T12:00:00+00:00,1.3e-05,1.2e-05,20.0,-1.1347,,stop,4,F_213_breakers
SHIBUSDT,F_213_breakers,2025-03-09T08:00:00+00:00,2025-03-09T16:00:00+00:00,1.3e-05,1.2e-05,20.0,-1.0514,,stop,2,F_213_breakers
SHIBUSDT,F_213_breakers,2025-03-09T20:00:00+00:00,2025-03-10T00:00:00+00:00,1.2e-05,1.2e-05,20.0,0.0639,,stop,1,F_213_breakers
