NOVA_AT_TRAIL,NOVA_AT_STOP,NOVA_AT_PB,NOVA_AT_TRIG,NOVA_AT_V3A,NOVA_AT_V3B,NOVA_AT_V3C,net,trades,win_pct
4.0,0.5,864,6,0,0,1,-59.52126575650794,40,22.5
4.0,0.5,864,6,0,1,0,-53.4384020027052,42,21.428571428571427
4.0,0.5,864,6,0,1,1,-59.52126575650794,40,22.5
4.0,0.5,864,6,1,0,0,0.0,0,0.0
4.0,0.5,864,6,1,0,1,0.0,0,0.0
4.0,0.5,864,6,1,1,0,0.0,0,0.0
4.0,0.5,864,6,1,1,1,0.0,0,0.0
4.0,0.5,864,12,0,0,0,-53.21113007424643,42,21.428571428571427
4.0,0.5,864,12,0,0,1,-58.925122235936485,40,22.5
4.0,0.5,864,12,0,1,0,-53.21113007424643,42,21.428571428571427
4.0,0.5,864,12,0,1,1,-58.925122235936485,40,22.5
4.0,0.5,864,12,1,0,0,0.0,0,0.0
4.0,0.5,864,12,1,0,1,0.0,0,0.0
4.0,0.5,864,12,1,1,0,0.0,0,0.0
4.0,0.5,864,12,1,1,1,0.0,0,0.0
4.0,0.5,864,24,0,0,0,-61.50531767167191,42,21.428571428571427
4.0,0.5,864,24,0,0,1,-63.79604984450538,39,23.07692307692308
4.0,0.5,864,24,0,1,0,-61.50531767167191,42,21.428571428571427
4.0,0.5,864,24,0,1,1,-63.79604984450538,39,23.07692307692308
4.0,0.5,864,24,1,0,0,0.0,0,0.0
4.0,0.5,864,24,1,0,1,0.0,0,0.0
4.0,0.5,864,24,1,1,0,0.0,0,0.0
4.0,0.5,864,24,1,1,1,0.0,0,0.0
4.0,0.5,1440,6,0,0,0,64.28119463128957,36,27.77777777777778
4.0,0.5,1440,6,0,0,1,10.712656827881435,35,25.714285714285715
4.0,0.5,1440,6,0,1,0,64.28119463128957,36,27.77777777777778
4.0,0.5,1440,6,0,1,1,10.712656827881435,35,25.714285714285715
4.0,0.5,1440,6,1,0,0,0.0,0,0.0
4.0,0.5,1440,6,1,0,1,0.0,0,0.0
4.0,0.5,1440,6,1,1,0,0.0,0,0.0
4.0,0.5,1440,6,1,1,1,0.0,0,0.0
4.0,0.5,1440,12,0,0,0,63.50318876418364,36,27.77777777777778
4.0,0.5,1440,12,0,0,1,13.54216424420041,35,25.714285714285715
4.0,0.5,1440,12,0,1,0,63.50318876418364,36,27.77777777777778
4.0,0.5,1440,12,0,1,1,13.54216424420041,35,25.714285714285715
4.0,0.5,1440,12,1,0,0,0.0,0,0.0
4.0,0.5,1440,12,1,0,1,0.0,0,0.0
4.0,0.5,1440,12,1,1,0,0.0,0,0.0
4.0,0.5,1440,12,1,1,1,0.0,0,0.0
4.0,0.5,1440,24,0,0,0,92.50193327494226,35,28.571428571428573
4.0,0.5,1440,24,0,0,1,39.07258658930381,34,26.47058823529412
4.0,0.5,1440,24,0,1,0,92.50193327494226,35,28.571428571428573
4.0,0.5,1440,24,0,1,1,39.07258658930381,34,26.47058823529412
4.0,0.5,1440,24,1,0,0,0.0,0,0.0
4.0,0.5,1440,24,1,0,1,0.0,0,0.0
4.0,0.5,1440,24,1,1,0,0.0,0,0.0
4.0,0.5,1440,24,1,1,1,0.0,0,0.0
4.0,0.8,288,6,0,0,0,-292.9167765420038,66,15.151515151515152
4.0,0.8,288,6,0,0,1,-257.2611698205946,62,16.129032258064516
4.0,0.8,288,6,0,1,0,-292.9167765420038,66,15.151515151515152
4.0,0.8,288,6,0,1,1,-257.2611698205946,62,16.129032258064516
4.0,0.8,288,6,1,0,0,0.0,0,0.0
4.0,0.8,288,6,1,0,1,0.0,0,0.0
4.0,0.8,288,6,1,1,0,0.0,0,0.0
4.0,0.8,288,6,1,1,1,0.0,0,0.0
4.0,0.8,288,12,0,0,0,-266.3276562413073,64,15.625
4.0,0.8,288,12,0,0,1,-222.14001859985405,60,16.666666666666668
4.0,0.8,288,12,0,1,0,-266.3276562413073,64,15.625
4.0,0.8,288,12,0,1,1,-222.14001859985405,60,16.666666666666668
4.0,0.8,288,12,1,0,0,0.0,0,0.0
4.0,0.8,288,12,1,0,1,0.0,0,0.0
4.0,0.8,288,12,1,1,0,0.0,0,0.0
4.0,0.8,288,12,1,1,1,0.0,0,0.0
4.0,0.8,288,24,0,0,0,-213.48764433187839,62,16.129032258064516
4.0,0.8,288,24,0,0,1,-183.93119725542988,59,16.949152542372882
4.0,0.8,288,24,0,1,0,-213.48764433187839,62,16.129032258064516
4.0,0.8,288,24,0,1,1,-183.93119725542988,59,16.949152542372882
4.0,0.8,288,24,1,0,0,0.0,0,0.0
4.0,0.8,288,24,1,0,1,0.0,0,0.0
4.0,0.8,288,24,1,1,0,0.0,0,0.0
4.0,0.8,288,24,1,1,1,0.0,0,0.0
4.0,0.8,576,6,0,0,0,-181.73603106423332,45,20.0
4.0,0.8,576,6,0,0,1,-182.8709159200793,44,20.454545454545453
4.0,0.8,576,6,0,1,0,-181.73603106423332,45,20.0
4.0,0.8,576,6,0,1,1,-182.8709159200793,44,20.454545454545453
4.0,0.8,576,6,1,0,0,0.0,0,0.0
4.0,0.8,576,6,1,0,1,0.0,0,0.0
4.0,0.8,576,6,1,1,0,0.0,0,0.0
4.0,0.8,576,6,1,1,1,0.0,0,0.0
4.0,0.8,576,12,0,0,0,-189.31119505590019,45,20.0
4.0,0.8,576,12,0,0,1,-174.8707909427366,43,20.930232558139537
4.0,0.8,576,12,0,1,0,-189.31119505590019,45,20.0
4.0,0.8,576,12,0,1,1,-174.8707909427366,43,20.930232558139537
4.0,0.8,576,12,1,0,0,0.0,0,0.0
4.0,0.8,576,12,1,0,1,0.0,0,0.0
4.0,0.8,576,12,1,1,0,0.0,0,0.0
4.0,0.8,576,12,1,1,1,0.0,0,0.0
4.0,0.8,576,24,0,0,0,-204.5123164953798,46,19.565217391304348
4.0,0.8,576,24,0,0,1,-194.6304901939692,44,20.454545454545453
4.0,0.8,576,24,0,1,0,-204.5123164953798,46,19.565217391304348
4.0,0.8,576,24,0,1,1,-194.6304901939692,44,20.454545454545453
4.0,0.8,576,24,1,0,0,0.0,0,0.0
4.0,0.8,576,24,1,0,1,0.0,0,0.0
4.0,0.8,576,24,1,1,0,0.0,0,0.0
4.0,0.8,576,24,1,1,1,0.0,0,0.0
4.0,0.8,864,6,0,0,0,-43.832874673929595,41,21.951219512195124
4.0,0.8,864,6,0,0,1,-58.35033862482748,40,22.5
4.0,0.8,864,6,0,1,0,-43.832874673929595,41,21.951219512195124
4.0,0.8,864,6,0,1,1,-58.35033862482748,40,22.5
4.0,0.8,864,6,1,0,0,0.0,0,0.0
4.0,0.8,864,6,1,0,1,0.0,0,0.0
4.0,0.8,864,6,1,1,0,0.0,0,0.0
4.0,0.8,864,6,1,1,1,0.0,0,0.0
4.0,0.8,864,12,0,0,0,-43.50600207006614,41,21.951219512195124
4.0,0.8,864,12,0,0,1,-57.754195104256034,40,22.5
4.0,0.8,864,12,0,1,0,-43.50600207006614,41,21.951219512195124
4.0,0.8,864,12,0,1,1,-57.754195104256034,40,22.5
4.0,0.8,864,12,1,0,0,0.0,0,0.0
4.0,0.8,864,12,1,0,1,0.0,0,0.0
4.0,0.8,864,12,1,1,0,0.0,0,0.0
4.0,0.8,864,12,1,1,1,0.0,0,0.0
4.0,0.8,864,24,0,0,0,-60.33646167016136,42,21.428571428571427
4.0,0.8,864,24,0,0,1,-63.81339264781272,39,23.076923076923077
4.0,0.8,864,24,0,1,0,-60.33646167016136,42,21.428571428571427
4.0,0.8,864,24,0,1,1,-63.81339264781272,39,23.076923076923077
4.0,0.8,864,24,1,0,0,0.0,0,0.0
4.0,0.8,864,24,1,0,1,0.0,0,0.0
4.0,0.8,864,24,1,1,0,0.0,0,0.0
4.0,0.8,864,24,1,1,1,0.0,0,0.0
4.0,0.8,1440,6,0,0,0,72.33954842463068,35,28.571428571428573
4.0,0.8,1440,6,0,0,1,10.33703791429188,35,25.714285714285715
4.0,0.8,1440,6,0,1,0,72.33954842463068,35,28.571428571428573
4.0,0.8,1440,6,0,1,1,10.33703791429188,35,25.714285714285715
4.0,0.8,1440,6,1,0,0,0.0,0,0.0
4.0,0.8,1440,6,1,0,1,0.0,0,0.0
4.0,0.8,1440,6,1,1,0,0.0,0,0.0
4.0,0.8,1440,6,1,1,1,0.0,0,0.0
4.0,0.8,1440,12,0,0,0,72.49804015415508,35,28.571428571428573
4.0,0.8,1440,12,0,0,1,13.166545330610855,35,25.714285714285715
4.0,0.8,1440,12,0,1,0,72.49804015415508,35,28.571428571428573
4.0,0.8,1440,12,0,1,1,13.166545330610855,35,25.714285714285715
4.0,0.8,1440,12,1,0,0,0.0,0,0.0
4.0,0.8,1440,12,1,0,1,0.0,0,0.0
4.0,0.8,1440,12,1,1,0,0.0,0,0.0
4.0,0.8,1440,12,1,1,1,0.0,0,0.0
4.0,0.8,1440,24,0,0,0,92.50193327494226,35,28.571428571428573
4.0,0.8,1440,24,0,0,1,34.95337978433965,34,26.470588235294116
4.0,0.8,1440,24,0,1,0,92.50193327494226,35,28.571428571428573
4.0,0.8,1440,24,0,1,1,34.95337978433965,34,26.470588235294116
4.0,0.8,1440,24,1,0,0,0.0,0,0.0
4.0,0.8,1440,24,1,0,1,0.0,0,0.0
4.0,0.8,1440,24,1,1,0,0.0,0,0.0
4.0,0.8,1440,24,1,1,1,0.0,0,0.0
4.0,1.2,288,6,0,0,0,-288.81899980384134,65,15.384615384615385
4.0,1.2,288,6,0,0,1,-250.52283428814175,61,16.39344262295082
4.0,1.2,288,6,0,1,0,-288.81899980384134,65,15.384615384615385
4.0,1.2,288,6,0,1,1,-250.52283428814175,61,16.39344262295082
4.0,1.2,288,6,1,0,0,0.0,0,0.0
4.0,1.2,288,6,1,0,1,0.0,0,0.0
4.0,1.2,288,6,1,1,0,0.0,0,0.0
4.0,1.2,288,6,1,1,1,0.0,0,0.0
4.0,1.2,288,12,0,0,0,-263.1593270170999,63,15.873015873015873
4.0,1.2,288,12,0,0,1,-216.57810596529575,59,16.949152542372882
4.0,1.2,288,12,0,1,0,-263.1593270170999,63,15.873015873015873
4.0,1.2,288,12,0,1,1,-216.57810596529575,59,16.949152542372882
4.0,1.2,288,12,1,0,0,0.0,0,0.0
4.0,1.2,288,12,1,0,1,0.0,0,0.0
4.0,1.2,288,12,1,1,0,0.0,0,0.0
4.0,1.2,288,12,1,1,1,0.0,0,0.0
4.0,1.2,288,24,0,0,0,-222.91873019462687,62,16.129032258064516
4.0,1.2,288,24,0,0,1,-191.54859007498436,59,16.949152542372882
4.0,1.2,288,24,0,1,0,-222.91873019462687,62,16.129032258064516
4.0,1.2,288,24,0,1,1,-191.54859007498436,59,16.949152542372882
4.0,1.2,288,24,1,0,0,0.0,0,0.0
4.0,1.2,288,24,1,0,1,0.0,0,0.0
4.0,1.2,288,24,1,1,0,0.0,0,0.0
4.0,1.2,288,24,1,1,1,0.0,0,0.0
4.0,1.2,576,6,0,0,0,-184.5601972988547,45,20.0
4.0,1.2,576,6,0,0,1,-185.6925823487661,44,20.454545454545453
4.0,1.2,576,6,0,1,0,-184.5601972988547,45,20.0
4.0,1.2,576,6,0,1,1,-185.6925823487661,44,20.454545454545453
4.0,1.2,576,6,1,0,0,0.0,0,0.0
4.0,1.2,576,6,1,0,1,0.0,0,0.0
4.0,1.2,576,6,1,1,0,0.0,0,0.0
4.0,1.2,576,6,1,1,1,0.0,0,0.0
4.0,1.2,576,12,0,0,0,-192.13536129052156,45,20.0
4.0,1.2,576,12,0,0,1,-177.6924573714234,43,20.930232558139537
4.0,1.2,576,12,0,1,0,-192.13536129052156,45,20.0
4.0,1.2,576,12,0,1,1,-177.6924573714234,43,20.930232558139537
4.0,1.2,576,12,1,0,0,0.0,0,0.0
4.0,1.2,576,12,1,0,1,0.0,0,0.0
4.0,1.2,576,12,1,1,0,0.0,0,0.0
4.0,1.2,576,12,1,1,1,0.0,0,0.0
4.0,1.2,576,24,0,0,0,-207.33552027381373,46,19.565217391304348
4.0,1.2,576,24,0,0,1,-197.45293717822244,44,20.454545454545453
4.0,1.2,576,24,0,1,0,-207.33552027381373,46,19.565217391304348
4.0,1.2,576,24,0,1,1,-197.45293717822244,44,20.454545454545453
4.0,1.2,576,24,1,0,0,0.0,0,0.0
4.0,1.2,576,24,1,0,1,0.0,0,0.0
4.0,1.2,576,24,1,1,0,0.0,0,0.0
4.0,1.2,576,24,1,1,1,0.0,0,0.0
4.0,1.2,864,6,0,0,0,-49.44034581433544,41,21.951219512195124
4.0,1.2,864,6,0,0,1,-64.79189895048209,40,22.5
4.0,1.2,864,6,0,1,0,-49.44034581433544,41,21.951219512195124
4.0,1.2,864,6,0,1,1,-64.79189895048209,40,22.5
4.0,1.2,864,6,1,0,0,0.0,0,0.0
4.0,1.2,864,6,1,0,1,0.0,0,0.0
4.0,1.2,864,6,1,1,0,0.0,0,0.0
4.0,1.2,864,6,1,1,1,0.0,0,0.0
4.0,1.2,864,12,0,0,0,-49.40824157778651,41,21.951219512195124
4.0,1.2,864,12,0,0,1,-64.66362507678065,40,22.5
4.0,1.2,864,12,0,1,0,-49.40824157778651,41,21.951219512195124
4.0,1.2,864,12,0,1,1,-64.66362507678065,40,22.5
4.0,1.2,864,12,1,0,0,0.0,0,0.0
4.0,1.2,864,12,1,0,1,0.0,0,0.0
4.0,1.2,864,12,1,1,0,0.0,0,0.0
4.0,1.2,864,12,1,1,1,0.0,0,0.0
4.0,1.2,864,24,0,0,0,-63.86485919867819,42,21.428571428571427
4.0,1.2,864,24,0,0,1,-68.11936475145123,39,23.076923076923077
4.0,1.2,864,24,0,1,0,-63.86485919867819,42,21.428571428571427
4.0,1.2,864,24,0,1,1,-68.11936475145123,39,23.076923076923077
4.0,1.2,864,24,1,0,0,0.0,0,0.0
4.0,1.2,864,24,1,0,1,0.0,0,0.0
4.0,1.2,864,24,1,1,0,0.0,0,0.0
4.0,1.2,864,24,1,1,1,0.0,0,0.0
4.0,1.2,1440,6,0,0,0,84.92464519878632,34,29.41176470588235
4.0,1.2,1440,6,0,0,1,21.720015443722758,34,26.470588235294116
4.0,1.2,1440,6,0,1,0,84.92464519878632,34,29.41176470588235
4.0,1.2,1440,6,0,1,1,21.720015443722758,34,26.470588235294116
4.0,1.2,1440,6,1,0,0,0.0,0,0.0
4.0,1.2,1440,6,1,0,1,0.0,0,0.0
4.0,1.2,1440,6,1,1,0,0.0,0,0.0
4.0,1.2,1440,6,1,1,1,0.0,0,0.0
4.0,1.2,1440,12,0,0,0,85.00709554670482,34,29.41176470588235
4.0,1.2,1440,12,0,0,1,24.549522860041733,34,26.470588235294116
4.0,1.2,1440,12,0,1,0,85.00709554670482,34,29.41176470588235
4.0,1.2,1440,12,0,1,1,24.549522860041733,34,26.470588235294116
4.0,1.2,1440,12,1,0,0,0.0,0,0.0
4.0,1.2,1440,12,1,0,1,0.0,0,0.0
4.0,1.2,1440,12,1,1,0,0.0,0,0.0
4.0,1.2,1440,12,1,1,1,0.0,0,0.0
4.0,1.2,1440,24,0,0,0,92.22802622479496,35,28.571428571428573
4.0,1.2,1440,24,0,0,1,34.68010050061894,34,26.470588235294116
4.0,1.2,1440,24,0,1,0,92.22802622479496,35,28.571428571428573
4.0,1.2,1440,24,0,1,1,34.68010050061894,34,26.470588235294116
4.0,1.2,1440,24,1,0,0,0.0,0,0.0
4.0,1.2,1440,24,1,0,1,0.0,0,0.0
4.0,1.2,1440,24,1,1,0,0.0,0,0.0
4.0,1.2,1440,24,1,1,1,0.0,0,0.0
4.0,1.6,288,6,0,0,0,-297.18574400580144,64,15.625
4.0,1.6,288,6,0,0,1,-271.733709775284,61,16.39344262295082
4.0,1.6,288,6,0,1,0,-297.18574400580144,64,15.625
4.0,1.6,288,6,0,1,1,-271.733709775284,61,16.39344262295082
4.0,1.6,288,6,1,0,0,0.0,0,0.0
4.0,1.6,288,6,1,0,1,0.0,0,0.0
4.0,1.6,288,6,1,1,0,0.0,0,0.0
4.0,1.6,288,6,1,1,1,0.0,0,0.0
4.0,1.6,288,12,0,0,0,-263.0210170860321,62,16.129032258064516
4.0,1.6,288,12,0,0,1,-224.63474627408934,59,16.949152542372882
4.0,1.6,288,12,0,1,0,-263.0210170860321,62,16.129032258064516
4.0,1.6,288,12,0,1,1,-224.63474627408934,59,16.949152542372882
4.0,1.6,288,12,1,0,0,0.0,0,0.0
4.0,1.6,288,12,1,0,1,0.0,0,0.0
4.0,1.6,288,12,1,1,0,0.0,0,0.0
4.0,1.6,288,12,1,1,1,0.0,0,0.0
4.0,1.6,288,24,0,0,0,-210.16326934333233,60,16.666666666666668
4.0,1.6,288,24,0,0,1,-177.69758843124305,57,17.54385964912281
4.0,1.6,288,24,0,1,0,-210.16326934333233,60,16.666666666666668
4.0,1.6,288,24,0,1,1,-177.69758843124305,57,17.54385964912281
4.0,1.6,288,24,1,0,0,0.0,0,0.0
4.0,1.6,288,24,1,0,1,0.0,0,0.0
4.0,1.6,288,24,1,1,0,0.0,0,0.0
4.0,1.6,288,24,1,1,1,0.0,0,0.0
4.0,1.6,576,6,0,0,0,-185.97148494581344,45,20.0
4.0,1.6,576,6,0,0,1,-186.90365675181573,44,20.454545454545453
4.0,1.6,576,6,0,1,0,-185.97148494581344,45,20.0
4.0,1.6,576,6,0,1,1,-186.90365675181573,44,20.454545454545453
4.0,1.6,576,6,1,0,0,0.0,0,0.0
4.0,1.6,576,6,1,0,1,0.0,0,0.0
4.0,1.6,576,6,1,1,0,0.0,0,0.0
4.0,1.6,576,6,1,1,1,0.0,0,0.0
4.0,1.6,576,12,0,0,0,-193.5466489374803,45,20.0
4.0,1.6,576,12,0,0,1,-178.903531774473,43,20.930232558139537
4.0,1.6,576,12,0,1,0,-193.5466489374803,45,20.0
4.0,1.6,576,12,0,1,1,-178.903531774473,43,20.930232558139537
4.0,1.6,576,12,1,0,0,0.0,0,0.0
4.0,1.6,576,12,1,0,1,0.0,0,0.0
4.0,1.6,576,12,1,1,0,0.0,0,0.0
4.0,1.6,576,12,1,1,1,0.0,0,0.0
4.0,1.6,576,24,0,0,0,-208.54824695705068,46,19.565217391304348
4.0,1.6,576,24,0,0,1,-198.66401158127206,44,20.454545454545453
4.0,1.6,576,24,0,1,0,-208.54824695705068,46,19.565217391304348
4.0,1.6,576,24,0,1,1,-198.66401158127206,44,20.454545454545453
4.0,1.6,576,24,1,0,0,0.0,0,0.0
4.0,1.6,576,24,1,0,1,0.0,0,0.0
4.0,1.6,576,24,1,1,0,0.0,0,0.0
4.0,1.6,576,24,1,1,1,0.0,0,0.0
4.0,1.6,864,6,0,0,0,-56.995153828907256,41,21.951219512195124
4.0,1.6,864,6,0,0,1,-71.97411191059936,40,22.5
4.0,1.6,864,6,0,1,0,-56.995153828907256,41,21.951219512195124
4.0,1.6,864,6,0,1,1,-71.97411191059936,40,22.5
4.0,1.6,864,6,1,0,0,0.0,0,0.0
4.0,1.6,864,6,1,0,1,0.0,0,0.0
4.0,1.6,864,6,1,1,0,0.0,0,0.0
4.0,1.6,864,6,1,1,1,0.0,0,0.0
4.0,1.6,864,12,0,0,0,-57.34093209513532,41,21.951219512195124
4.0,1.6,864,12,0,0,1,-72.42118600376396,40,22.5
4.0,1.6,864,12,0,1,0,-57.34093209513532,41,21.951219512195124
4.0,1.6,864,12,0,1,1,-72.42118600376396,40,22.5
4.0,1.6,864,12,1,0,0,0.0,0,0.0
4.0,1.6,864,12,1,0,1,0.0,0,0.0
4.0,1.6,864,12,1,1,0,0.0,0,0.0
4.0,1.6,864,12,1,1,1,0.0,0,0.0
4.0,1.6,864,24,0,0,0,-71.23398640463465,42,21.428571428571427
4.0,1.6,864,24,0,0,1,-71.11917452493802,39,23.076923076923077
4.0,1.6,864,24,0,1,0,-71.23398640463465,42,21.428571428571427
4.0,1.6,864,24,0,1,1,-71.11917452493802,39,23.076923076923077
4.0,1.6,864,24,1,0,0,0.0,0,0.0
4.0,1.6,864,24,1,0,1,0.0,0,0.0
4.0,1.6,864,24,1,1,0,0.0,0,0.0
4.0,1.6,864,24,1,1,1,0.0,0,0.0
4.0,1.6,1440,6,0,0,0,79.58483805438863,34,29.41176470588235
4.0,1.6,1440,6,0,0,1,17.17144871930873,34,26.470588235294116
4.0,1.6,1440,6,0,1,0,79.58483805438863,34,29.41176470588235
4.0,1.6,1440,6,0,1,1,17.17144871930873,34,26.470588235294116
4.0,1.6,1440,6,1,0,0,0.0,0,0.0
4.0,1.6,1440,6,1,0,1,0.0,0,0.0
4.0,1.6,1440,6,1,1,0,0.0,0,0.0
4.0,1.6,1440,6,1,1,1,0.0,0,0.0
4.0,1.6,1440,12,0,0,0,79.66582249630281,34,29.41176470588235
4.0,1.6,1440,12,0,0,1,20.000956135627707,34,26.470588235294116
4.0,1.6,1440,12,0,1,0,79.66582249630281,34,29.41176470588235
4.0,1.6,1440,12,0,1,1,20.000956135627707,34,26.470588235294116
4.0,1.6,1440,12,1,0,0,0.0,0,0.0
4.0,1.6,1440,12,1,0,1,0.0,0,0.0
4.0,1.6,1440,12,1,1,0,0.0,0,0.0
4.0,1.6,1440,12,1,1,1,0.0,0,0.0
4.0,1.6,1440,24,0,0,0,91.14980450883672,35,28.571428571428573
4.0,1.6,1440,24,0,0,1,34.19602414692689,34,26.470588235294116
4.0,1.6,1440,24,0,1,0,91.14980450883672,35,28.571428571428573
4.0,1.6,1440,24,0,1,1,34.19602414692689,34,26.470588235294116
4.0,1.6,1440,24,1,0,0,0.0,0,0.0
4.0,1.6,1440,24,1,0,1,0.0,0,0.0
4.0,1.6,1440,24,1,1,0,0.0,0,0.0
4.0,1.6,1440,24,1,1,1,0.0,0,0.0
5.0,0.5,288,6,0,0,0,0.11061639532877154,55,10.909090909090908
5.0,0.5,288,6,0,0,1,44.796444202409475,51,11.764705882352942
5.0,0.5,288,6,0,1,0,0.11061639532877154,55,10.909090909090908
5.0,0.5,288,6,0,1,1,44.796444202409475,51,11.764705882352942
5.0,0.5,288,6,1,0,0,0.0,0,0.0
5.0,0.5,288,6,1,0,1,0.0,0,0.0
5.0,0.5,288,6,1,1,0,0.0,0,0.0
5.0,0.5,288,6,1,1,1,0.0,0,0.0
5.0,0.5,288,12,0,0,0,32.72227550538836,53,11.320754716981131
5.0,0.5,288,12,0,0,1,72.23634262126795,49,12.244897959183673
5.0,0.5,288,12,0,1,0,32.72227550538836,53,11.320754716981131
5.0,0.5,288,12,0,1,1,72.23634262126795,49,12.244897959183673
5.0,0.5,288,12,1,0,0,0.0,0,0.0
5.0,0.5,288,12,1,0,1,0.0,0,0.0
5.0,0.5,288,12,1,1,0,0.0,0,0.0
5.0,0.5,288,12,1,1,1,0.0,0,0.0
5.0,0.5,288,24,0,0,0,87.17672132013428,52,13.461538461538462
5.0,0.5,288,24,0,0,1,112.16972866000555,49,14.285714285714286
5.0,0.5,288,24,0,1,0,87.17672132013428,52,13.461538461538462
5.0,0.5,288,24,0,1,1,112.16972866000555,49,14.285714285714286
5.0,0.5,288,24,1,0,0,0.0,0,0.0
5.0,0.5,288,24,1,0,1,0.0,0,0.0
5.0,0.5,288,24,1,1,0,0.0,0,0.0
5.0,0.5,288,24,1,1,1,0.0,0,0.0
5.0,0.5,576,6,0,0,0,72.2789130434563,36,19.444444444444443
5.0,0.5,576,6,0,0,1,74.82015078689861,35,20.0
5.0,0.5,576,6,0,1,0,72.2789130434563,36,19.444444444444443
5.0,0.5,576,6,0,1,1,74.82015078689861,35,20.0
5.0,0.5,576,6,1,0,0,0.0,0,0.0
5.0,0.5,576,6,1,0,1,0.0,0,0.0
5.0,0.5,576,6,1,1,0,0.0,0,0.0
5.0,0.5,576,6,1,1,1,0.0,0,0.0
5.0,0.5,576,12,0,0,0,68.72795391076161,36,19.444444444444443
5.0,0.5,576,12,0,0,1,83.82275259876107,34,20.58823529411765
5.0,0.5,576,12,0,1,0,68.72795391076161,36,19.444444444444443
5.0,0.5,576,12,0,1,1,83.82275259876107,34,20.58823529411765
5.0,0.5,576,12,1,0,0,0.0,0,0.0
5.0,0.5,576,12,1,0,1,0.0,0,0.0
5.0,0.5,576,12,1,1,0,0.0,0,0.0
5.0,0.5,576,12,1,1,1,0.0,0,0.0
5.0,0.5,576,24,0,0,0,0.4243524865008439,41,19.51219512195122
5.0,0.5,576,24,0,0,1,15.486337211509824,39,20.512820512820515
5.0,0.5,576,24,0,1,0,0.4243524865008439,41,19.51219512195122
5.0,0.5,576,24,0,1,1,15.486337211509824,39,20.512820512820515
5.0,0.5,576,24,1,0,0,0.0,0,0.0
5.0,0.5,576,24,1,0,1,0.0,0,0.0
5.0,0.5,576,24,1,1,0,0.0,0,0.0
5.0,0.5,576,24,1,1,1,0.0,0,0.0
5.0,0.5,864,6,0,0,0,172.8480395507803,36,22.22222222222222
5.0,0.5,864,6,0,0,1,149.34169037030443,35,22.857142857142858
5.0,0.5,864,6,0,1,0,172.8480395507803,36,22.22222222222222
5.0,0.5,864,6,0,1,1,149.34169037030443,35,22.857142857142858
5.0,0.5,864,6,1,0,0,0.0,0,0.0
5.0,0.5,864,6,1,0,1,0.0,0,0.0
5.0,0.5,864,6,1,1,0,0.0,0,0.0
5.0,0.5,864,6,1,1,1,0.0,0,0.0
5.0,0.5,864,12,0,0,0,168.1700895759651,36,22.22222222222222
5.0,0.5,864,12,0,0,1,149.93783389087588,35,22.857142857142858
5.0,0.5,864,12,0,1,0,168.1700895759651,36,22.22222222222222
5.0,0.5,864,12,0,1,1,149.93783389087588,35,22.857142857142858
5.0,0.5,864,12,1,0,0,0.0,0,0.0
5.0,0.5,864,12,1,0,1,0.0,0,0.0
5.0,0.5,864,12,1,1,0,0.0,0,0.0
5.0,0.5,864,12,1,1,1,0.0,0,0.0
5.0,0.5,864,24,0,0,0,171.20614416979063,35,22.857142857142858
5.0,0.5,864,24,0,0,1,149.0699830463787,34,23.529411764705884
5.0,0.5,864,24,0,1,0,171.20614416979063,35,22.857142857142858
5.0,0.5,864,24,0,1,1,149.0699830463787,34,23.529411764705884
5.0,0.5,864,24,1,0,0,0.0,0,0.0
5.0,0.5,864,24,1,0,1,0.0,0,0.0
5.0,0.5,864,24,1,1,0,0.0,0,0.0
5.0,0.5,864,24,1,1,1,0.0,0,0.0
5.0,0.5,1440,6,0,0,0,285.25654566329064,30,30.0
5.0,0.5,1440,6,0,0,1,241.64223106355303,29,27.586206896551722
5.0,0.5,1440,6,0,1,0,285.25654566329064,30,30.0
5.0,0.5,1440,6,0,1,1,241.64223106355303,29,27.586206896551722
5.0,0.5,1440,6,1,0,0,0.0,0,0.0
5.0,0.5,1440,6,1,0,1,0.0,0,0.0
5.0,0.5,1440,6,1,1,0,0.0,0,0.0
5.0,0.5,1440,6,1,1,1,0.0,0,0.0
5.0,0.5,1440,12,0,0,0,286.4659909162337,30,30.0
5.0,0.5,1440,12,0,0,1,244.4243065649457,29,27.586206896551722
5.0,0.5,1440,12,0,1,0,286.4659909162337,30,30.0
5.0,0.5,1440,12,0,1,1,244.4243065649457,29,27.586206896551722
5.0,0.5,1440,12,1,0,0,0.0,0,0.0
5.0,0.5,1440,12,1,0,1,0.0,0,0.0
5.0,0.5,1440,12,1,1,0,0.0,0,0.0
5.0,0.5,1440,12,1,1,1,0.0,0,0.0
5.0,0.5,1440,24,0,0,0,310.64501437778205,29,31.03448275862069
5.0,0.5,1440,24,0,0,1,269.3227727570804,28,28.571428571428573
5.0,0.5,1440,24,0,1,0,310.64501437778205,29,31.03448275862069
5.0,0.5,1440,24,0,1,1,269.3227727570804,28,28.571428571428573
5.0,0.5,1440,24,1,0,0,0.0,0,0.0
5.0,0.5,1440,24,1,0,1,0.0,0,0.0
5.0,0.5,1440,24,1,1,0,0.0,0,0.0
5.0,0.5,1440,24,1,1,1,0.0,0,0.0
