symbol,NOVA_DISP_MIN,net,trades,win_pct,pf
RENDERUSDT,1.0,-384.8648414664195,77,28.57,0.8067848047726381
RENDERUSDT,1.5,-343.68821415752956,50,28.0,0.7363479913963069
RENDERUSDT,1.6,-411.550261871303,46,26.09,0.6698669294922284
RENDERUSDT,2.0,-356.2028047926048,24,20.83,0.47202340431950773
