symbol,NOVA_ORB_MIN,NOVA_RETEST_WINDOW,net,trades,win_pct,pf
RENDERUSDT,5,3,30.70093834541568,97,96.91,8.868715783658937
RENDERUSDT,5,6,30.70093834541568,97,96.91,8.868715783658937
RENDERUSDT,5,12,30.70093834541568,97,96.91,8.868715783658937
RENDERUSDT,15,3,20.0848042053938,50,96.0,10.870680653348263
RENDERUSDT,15,6,20.0848042053938,50,96.0,10.870680653348263
RENDERUSDT,15,12,20.0848042053938,50,96.0,10.870680653348263
RENDERUSDT,30,3,0.0,0,0.0,0.0
RENDERUSDT,30,6,0.0,0,0.0,0.0
RENDERUSDT,30,12,0.0,0,0.0,0.0
